# mean, investigation_time=1.0
lon,lat,PGA-0.002105,PGA-0.00040397,SA(0.2)-0.002105,SA(0.2)-0.00040397,SA(1.0)-0.002105,SA(1.0)-0.00040397
70.80000,22.00000,1.839892E-01,4.144395E-01,2.868934E-01,6.177237E-01,6.947466E-02,1.535935E-01
70.80000,22.20000,1.815646E-01,4.078993E-01,2.881347E-01,6.158820E-01,7.234235E-02,1.588752E-01
70.80000,22.40000,1.873831E-01,4.205981E-01,3.008959E-01,6.437702E-01,7.699094E-02,1.708893E-01
70.80000,22.60000,2.120912E-01,4.715378E-01,3.360166E-01,7.214099E-01,8.459454E-02,1.934911E-01
70.80000,22.80000,2.528555E-01,5.614127E-01,3.918107E-01,8.540554E-01,9.599565E-02,2.295907E-01
70.80000,23.00000,3.001235E-01,6.598917E-01,4.580123E-01,1.000166E+00,1.093769E-01,2.697767E-01
70.80000,23.20000,3.461757E-01,7.490060E-01,5.209771E-01,1.129051E+00,1.228319E-01,3.084419E-01
70.80000,23.40000,3.783278E-01,8.125758E-01,5.664666E-01,1.222092E+00,1.332141E-01,3.371063E-01
70.80000,23.60000,3.901457E-01,8.371638E-01,5.834010E-01,1.258100E+00,1.376585E-01,3.487170E-01
70.80000,23.80000,3.797429E-01,8.190727E-01,5.692518E-01,1.231956E+00,1.354123E-01,3.427377E-01
70.80000,24.00000,3.527764E-01,7.684599E-01,5.322096E-01,1.158887E+00,1.282882E-01,3.229633E-01
70.80000,24.20000,3.186212E-01,7.044817E-01,4.863120E-01,1.066677E+00,1.193012E-01,2.967308E-01
70.80000,25.40000,2.032960E-01,4.856333E-01,3.236893E-01,7.401730E-01,8.345902E-02,1.994106E-01
70.80000,25.60000,1.785528E-01,4.345150E-01,2.955706E-01,6.827202E-01,7.951422E-02,1.892166E-01
70.80000,25.80000,1.735266E-01,4.278408E-01,2.901323E-01,6.752961E-01,7.809022E-02,1.860496E-01
70.80000,26.00000,1.845976E-01,4.573356E-01,3.034331E-01,7.115269E-01,7.909456E-02,1.917881E-01
70.80000,26.20000,1.987653E-01,4.912358E-01,3.210137E-01,7.561924E-01,8.092583E-02,2.007465E-01
70.80000,26.40000,2.063811E-01,5.079309E-01,3.302113E-01,7.793875E-01,8.176007E-02,2.059296E-01
70.80000,26.60000,2.015351E-01,4.970253E-01,3.230684E-01,7.636328E-01,8.038384E-02,2.026539E-01
70.80000,26.80000,1.852777E-01,4.591848E-01,3.008313E-01,7.106321E-01,7.711483E-02,1.914691E-01
70.80000,27.00000,1.636821E-01,4.026210E-01,2.718664E-01,6.321261E-01,7.338223E-02,1.769858E-01
70.80000,27.20000,1.429951E-01,3.450476E-01,2.452434E-01,5.505024E-01,7.073446E-02,1.648624E-01
70.80000,27.40000,1.279897E-01,2.954054E-01,2.268590E-01,4.848037E-01,7.020781E-02,1.592048E-01
70.80000,27.60000,1.207795E-01,2.631176E-01,2.194241E-01,4.448394E-01,7.242401E-02,1.622273E-01
71.00000,20.80000,1.903857E-01,4.319757E-01,2.849300E-01,6.334086E-01,5.780674E-02,1.416328E-01
71.00000,21.00000,2.053805E-01,4.618833E-01,3.048415E-01,6.754637E-01,6.159784E-02,1.511611E-01
71.00000,21.20000,2.132005E-01,4.763691E-01,3.156079E-01,6.953465E-01,6.435094E-02,1.564438E-01
71.00000,21.40000,2.124934E-01,4.745300E-01,3.156783E-01,6.932578E-01,6.590762E-02,1.575221E-01
71.00000,21.60000,2.054387E-01,4.603954E-01,3.079994E-01,6.750327E-01,6.672174E-02,1.558354E-01
71.00000,21.80000,1.957180E-01,4.401916E-01,2.974592E-01,6.483689E-01,6.744891E-02,1.536322E-01
71.00000,22.00000,1.862491E-01,4.198400E-01,2.880819E-01,6.232373E-01,6.857142E-02,1.528843E-01
71.00000,22.20000,1.795416E-01,4.040907E-01,2.833226E-01,6.077439E-01,7.046261E-02,1.552731E-01
71.00000,22.40000,1.804038E-01,4.054073E-01,2.889104E-01,6.183336E-01,7.381125E-02,1.633142E-01
71.00000,22.60000,1.970525E-01,4.411875E-01,3.134143E-01,6.749577E-01,7.948525E-02,1.801167E-01
71.00000,22.80000,2.246282E-01,5.009321E-01,3.518154E-01,7.650179E-01,8.769631E-02,2.063595E-01
71.00000,23.00000,2.593298E-01,5.760930E-01,4.007892E-01,8.773431E-01,9.801451E-02,2.377575E-01
71.00000,23.20000,2.961299E-01,6.527219E-01,4.521385E-01,9.898856E-01,1.084042E-01,2.686089E-01
71.00000,23.40000,3.248005E-01,7.099500E-01,4.909363E-01,1.071624E+00,1.166985E-01,2.930134E-01
71.00000,23.60000,3.366630E-01,7.350964E-01,5.073290E-01,1.108380E+00,1.207632E-01,3.051108E-01
71.00000,23.80000,3.305256E-01,7.251705E-01,4.992155E-01,1.094292E+00,1.198371E-01,3.025379E-01
71.00000,24.00000,3.097685E-01,6.878728E-01,4.725799E-01,1.040824E+00,1.151178E-01,2.884038E-01
71.00000,24.20000,2.835886E-01,6.368744E-01,4.373662E-01,9.693293E-01,1.087987E-01,2.692200E-01
71.00000,24.60000,2.414027E-01,5.559421E-01,3.792495E-01,8.507951E-01,9.730569E-02,2.360682E-01
71.00000,25.00000,2.149158E-01,5.065134E-01,3.410629E-01,7.757029E-01,8.825007E-02,2.125638E-01
71.00000,25.20000,2.049028E-01,4.861634E-01,3.264906E-01,7.438848E-01,8.449528E-02,2.021242E-01
71.00000,25.40000,1.956028E-01,4.698661E-01,3.133931E-01,7.171612E-01,8.138886E-02,1.934414E-01
71.00000,25.60000,1.744006E-01,4.233972E-01,2.903970E-01,6.677802E-01,7.846002E-02,1.857795E-01
71.00000,25.80000,1.745265E-01,4.295968E-01,2.920445E-01,6.782728E-01,7.831124E-02,1.865809E-01
71.00000,26.00000,1.919739E-01,4.739638E-01,3.139698E-01,7.338142E-01,8.078196E-02,1.969659E-01
71.00000,26.20000,2.120395E-01,5.175105E-01,3.390489E-01,7.943878E-01,8.402412E-02,2.101707E-01
71.00000,26.40000,2.237450E-01,5.417216E-01,3.532536E-01,8.289593E-01,8.588005E-02,2.184714E-01
71.00000,26.60000,2.216651E-01,5.358134E-01,3.497720E-01,8.205606E-01,8.485928E-02,2.167306E-01
71.00000,26.80000,2.060250E-01,5.017210E-01,3.292163E-01,7.710963E-01,8.112790E-02,2.052909E-01
71.00000,27.00000,1.826752E-01,4.476382E-01,2.968080E-01,6.952051E-01,7.627508E-02,1.887337E-01
71.00000,27.20000,1.584474E-01,3.852391E-01,2.639049E-01,6.059505E-01,7.208673E-02,1.728217E-01
71.00000,27.40000,1.381318E-01,3.294792E-01,2.378174E-01,5.267699E-01,6.981546E-02,1.622668E-01
71.00000,27.60000,1.256599E-01,2.873695E-01,2.227409E-01,4.718210E-01,7.024724E-02,1.600974E-01
71.20000,20.80000,1.891957E-01,4.299562E-01,2.830932E-01,6.301802E-01,5.731851E-02,1.405895E-01
71.20000,21.00000,2.015405E-01,4.541645E-01,2.997655E-01,6.645944E-01,6.061569E-02,1.487266E-01
71.20000,21.20000,2.077878E-01,4.660076E-01,3.086012E-01,6.814715E-01,6.299650E-02,1.532611E-01
71.20000,21.40000,2.072282E-01,4.642640E-01,3.087862E-01,6.797276E-01,6.439048E-02,1.543127E-01
71.20000,21.60000,2.014451E-01,4.521615E-01,3.024570E-01,6.635493E-01,6.514385E-02,1.530225E-01
71.20000,21.80000,1.929318E-01,4.346445E-01,2.929663E-01,6.401970E-01,6.573408E-02,1.510205E-01
71.20000,22.00000,1.834309E-01,4.145127E-01,2.828620E-01,6.144941E-01,6.652392E-02,1.495895E-01
71.20000,22.20000,1.744986E-01,3.945391E-01,2.745411E-01,5.917271E-01,6.782059E-02,1.500456E-01
71.20000,22.40000,1.701443E-01,3.835998E-01,2.729632E-01,5.844265E-01,6.997789E-02,1.542311E-01
