# mean, investigation_time=1.0, imt="SA(0.2)"
lon,lat,depth,poe-0.0047,poe-0.0068,poe-0.01,poe-0.015,poe-0.022,poe-0.033,poe-0.047,poe-0.068,poe-0.1,poe-0.15,poe-0.22,poe-0.33,poe-0.47,poe-0.68,poe-1.0,poe-1.5,poe-2.2,poe-3.3,poe-4.7
68.20000,23.60000,0.00000,3.348291E-01,2.938173E-01,2.402211E-01,1.784238E-01,1.237724E-01,7.718621E-02,4.800979E-02,2.774982E-02,1.492457E-02,7.418736E-03,3.678283E-03,1.686441E-03,8.340915E-04,3.929581E-04,1.759815E-04,7.405112E-05,3.215202E-05,1.342623E-05,6.549930E-06
68.40000,23.80000,0.00000,3.612303E-01,3.207462E-01,2.666678E-01,2.024374E-01,1.436502E-01,9.171513E-02,5.808415E-02,3.407020E-02,1.852215E-02,9.276453E-03,4.618573E-03,2.120143E-03,1.046633E-03,4.899983E-04,2.166221E-04,8.914360E-05,3.756407E-05,1.506578E-05,7.057469E-06
68.60000,23.40000,0.00000,3.484201E-01,3.094979E-01,2.566318E-01,1.930674E-01,1.346492E-01,8.355238E-02,5.126043E-02,2.897881E-02,1.515663E-02,7.314333E-03,3.534832E-03,1.582850E-03,7.693449E-04,3.564778E-04,1.568009E-04,6.435109E-05,2.697860E-05,1.065706E-05,4.859609E-06
68.60000,23.60000,0.00000,3.625255E-01,3.232030E-01,2.697484E-01,2.050821E-01,1.449049E-01,9.131733E-02,5.678298E-02,3.252297E-02,1.721687E-02,8.398240E-03,4.090754E-03,1.841304E-03,8.961485E-04,4.144469E-04,1.813214E-04,7.377919E-05,3.064749E-05,1.198195E-05,5.428337E-06
68.80000,23.20000,0.00000,3.464598E-01,3.091759E-01,2.577808E-01,1.949802E-01,1.363598E-01,8.454171E-02,5.168995E-02,2.907400E-02,1.512029E-02,7.258801E-03,3.495854E-03,1.563821E-03,7.615798E-04,3.545060E-04,1.569426E-04,6.485447E-05,2.722436E-05,1.064645E-05,4.702894E-06
68.80000,23.40000,0.00000,3.614197E-01,3.239364E-01,2.721066E-01,2.081377E-01,1.473635E-01,9.247649E-02,5.701416E-02,3.226626E-02,1.684786E-02,8.107617E-03,3.907371E-03,1.745050E-03,8.462707E-04,3.911533E-04,1.715457E-04,7.011749E-05,2.917953E-05,1.133722E-05,5.035849E-06
68.80000,23.60000,0.00000,3.736387E-01,3.358713E-01,2.836647E-01,2.189652E-01,1.568774E-01,9.989975E-02,6.239523E-02,3.575741E-02,1.888306E-02,9.173910E-03,4.448964E-03,1.992711E-03,9.654491E-04,4.442448E-04,1.932107E-04,7.801520E-05,3.204060E-05,1.225686E-05,5.377080E-06
68.80000,23.80000,0.00000,3.822939E-01,3.444066E-01,2.920823E-01,2.271702E-01,1.646091E-01,1.065627E-01,6.768622E-02,3.950959E-02,2.125628E-02,1.050695E-02,5.162461E-03,2.334611E-03,1.136439E-03,5.234318E-04,2.267750E-04,9.071143E-05,3.676556E-05,1.383874E-05,5.987583E-06
68.80000,24.00000,0.00000,3.868184E-01,3.489333E-01,2.967812E-01,2.322340E-01,1.700293E-01,1.119229E-01,7.240993E-02,4.317133E-02,2.374785E-02,1.199033E-02,5.990886E-03,2.746847E-03,1.348777E-03,6.246409E-04,2.708756E-04,1.078155E-04,4.324275E-05,1.598264E-05,6.758387E-06
68.80000,24.20000,0.00000,3.896624E-01,3.513907E-01,2.991502E-01,2.349638E-01,1.733537E-01,1.156437E-01,7.596703E-02,4.611073E-02,2.585020E-02,1.329346E-02,6.741477E-03,3.130581E-03,1.550378E-03,7.223968E-04,3.141469E-04,1.248236E-04,4.978364E-05,1.817463E-05,7.572366E-06
69.00000,22.20000,0.00000,2.447623E-01,2.137708E-01,1.720207E-01,1.241194E-01,8.316745E-02,4.987209E-02,2.995670E-02,1.667156E-02,8.598517E-03,4.082972E-03,1.937291E-03,8.455677E-04,3.973574E-04,1.740057E-04,6.969349E-05,2.475699E-05,8.692885E-06,2.771986E-06,1.038954E-06
69.00000,22.40000,0.00000,2.727370E-01,2.396076E-01,1.945287E-01,1.418320E-01,9.581404E-02,5.778381E-02,3.482870E-02,1.945137E-02,1.007904E-02,4.814597E-03,2.299577E-03,1.013877E-03,4.836571E-04,2.175649E-04,9.119654E-05,3.474998E-05,1.326060E-05,4.638160E-06,1.859529E-06
69.00000,23.00000,0.00000,3.419842E-01,3.065211E-01,2.569386E-01,1.955523E-01,1.375738E-01,8.584022E-02,5.280052E-02,2.990117E-02,1.566713E-02,7.583511E-03,3.682340E-03,1.663025E-03,8.173600E-04,3.842915E-04,1.717286E-04,7.140882E-05,2.998313E-05,1.162600E-05,5.031771E-06
69.00000,23.20000,0.00000,3.581368E-01,3.225753E-01,2.726866E-01,2.101762E-01,1.498749E-01,9.469754E-02,5.870523E-02,3.341066E-02,1.755283E-02,8.508588E-03,4.134135E-03,1.865735E-03,9.143689E-04,4.274274E-04,1.894836E-04,7.812938E-05,3.259133E-05,1.256644E-05,5.431777E-06
69.00000,23.40000,0.00000,3.713844E-01,3.357424E-01,2.856672E-01,2.224489E-01,1.605366E-01,1.027266E-01,6.428052E-02,3.685402E-02,1.946109E-02,9.462499E-03,4.601217E-03,2.072402E-03,1.010916E-03,4.689570E-04,2.058087E-04,8.386165E-05,3.462598E-05,1.321917E-05,5.707488E-06
69.00000,23.60000,0.00000,3.821139E-01,3.462343E-01,2.958784E-01,2.321381E-01,1.692275E-01,1.096788E-01,6.941111E-02,4.022180E-02,2.143260E-02,1.049154E-02,5.118376E-03,2.304663E-03,1.120340E-03,5.163461E-04,2.244166E-04,9.027347E-05,3.677138E-05,1.381501E-05,5.884535E-06
69.00000,23.80000,0.00000,3.896868E-01,3.536106E-01,3.030393E-01,2.390276E-01,1.757130E-01,1.153219E-01,7.393520E-02,4.344930E-02,2.347482E-02,1.163160E-02,5.720956E-03,2.587901E-03,1.259103E-03,5.790440E-04,2.501542E-04,9.958057E-05,4.002862E-05,1.481197E-05,6.233552E-06
69.00000,24.00000,0.00000,3.932588E-01,3.570456E-01,3.064362E-01,2.425524E-01,1.794948E-01,1.191882E-01,7.745084E-02,4.624152E-02,2.540357E-02,1.278601E-02,6.363485E-03,2.904638E-03,1.420601E-03,6.551410E-04,2.827901E-04,1.119311E-04,4.454301E-05,1.622216E-05,6.700900E-06
69.00000,24.20000,0.00000,3.938346E-01,3.573191E-01,3.066245E-01,2.430365E-01,1.806003E-01,1.209599E-01,7.945334E-02,4.806941E-02,2.679087E-02,1.367437E-02,6.882171E-03,3.171163E-03,1.560785E-03,7.231217E-04,3.127347E-04,1.235265E-04,4.889680E-05,1.761412E-05,7.189230E-06
69.20000,22.00000,0.00000,2.392122E-01,2.095352E-01,1.689654E-01,1.219584E-01,8.157920E-02,4.874717E-02,2.916920E-02,1.616091E-02,8.287007E-03,3.900878E-03,1.829414E-03,7.854644E-04,3.623579E-04,1.548825E-04,6.006824E-05,2.035741E-05,6.670120E-06,1.885411E-06,6.144441E-07
69.20000,22.20000,0.00000,2.657528E-01,2.340367E-01,1.902696E-01,1.386486E-01,9.339580E-02,5.600933E-02,3.351774E-02,1.853755E-02,9.490220E-03,4.472356E-03,2.108429E-03,9.150696E-04,4.282134E-04,1.866460E-04,7.425022E-05,2.607685E-05,8.999632E-06,2.784116E-06,1.009493E-06
69.20000,23.00000,0.00000,3.527055E-01,3.189020E-01,2.708437E-01,2.100434E-01,1.509346E-01,9.639091E-02,6.043951E-02,3.486295E-02,1.859125E-02,9.157004E-03,4.516017E-03,2.069469E-03,1.026888E-03,4.853067E-04,2.167414E-04,8.952769E-05,3.718267E-05,1.416438E-05,6.003090E-06
69.20000,23.20000,0.00000,3.667595E-01,3.331336E-01,2.852155E-01,2.239961E-01,1.633594E-01,1.059982E-01,6.727090E-02,3.919563E-02,2.106913E-02,1.044391E-02,5.173552E-03,2.376769E-03,1.178837E-03,5.551566E-04,2.464054E-04,1.010159E-04,4.166581E-05,1.574701E-05,6.632408E-06
69.20000,23.40000,0.00000,3.785351E-01,3.449157E-01,2.969973E-01,2.354405E-01,1.737015E-01,1.142026E-01,7.324440E-02,4.306048E-02,2.330359E-02,1.160182E-02,5.755868E-03,2.640497E-03,1.304356E-03,6.101879E-04,2.684563E-04,1.088971E-04,4.447386E-05,1.662130E-05,6.960178E-06
69.20000,23.60000,0.00000,3.881224E-01,3.542781E-01,3.061018E-01,2.441143E-01,1.815792E-01,1.206372E-01,7.808743E-02,4.629460E-02,2.521809E-02,1.260393E-02,6.256657E-03,2.862261E-03,1.406892E-03,6.534444E-04,2.848246E-04,1.142157E-04,4.609099E-05,1.697964E-05,7.020451E-06
