# mean, investigation_time=1.0, imt="SA(0.2)"
lon,lat,depth,poe-0.0047,poe-0.0068,poe-0.01,poe-0.015,poe-0.022,poe-0.033,poe-0.047,poe-0.068,poe-0.1,poe-0.15,poe-0.22,poe-0.33,poe-0.47,poe-0.68,poe-1.0,poe-1.5,poe-2.2,poe-3.3,poe-4.7
68.20000,23.60000,0.00000,3.290463E-01,2.886385E-01,2.360492E-01,1.756195E-01,1.223005E-01,7.685245E-02,4.826831E-02,2.823953E-02,1.537872E-02,7.723116E-03,3.851835E-03,1.767345E-03,8.675465E-04,3.999754E-04,1.718705E-04,6.784534E-05,2.747780E-05,1.087247E-05,5.226614E-06
68.40000,23.80000,0.00000,3.558550E-01,3.160582E-01,2.630382E-01,2.001885E-01,1.426941E-01,9.178710E-02,5.861060E-02,3.467677E-02,1.896907E-02,9.509991E-03,4.715548E-03,2.144919E-03,1.044240E-03,4.774694E-04,2.036746E-04,7.984721E-05,3.200396E-05,1.230938E-05,5.652701E-06
68.60000,23.40000,0.00000,3.447509E-01,3.065901E-01,2.546571E-01,1.920024E-01,1.342045E-01,8.346533E-02,5.126967E-02,2.895641E-02,1.505797E-02,7.172689E-03,3.404677E-03,1.490071E-03,7.080360E-04,3.200003E-04,1.375188E-04,5.554533E-05,2.315367E-05,9.191231E-06,4.252266E-06
68.60000,23.60000,0.00000,3.583491E-01,3.198261E-01,2.674100E-01,2.038505E-01,1.445059E-01,9.143065E-02,5.703089E-02,3.270381E-02,1.724969E-02,8.320844E-03,3.986424E-03,1.755482E-03,8.353097E-04,3.762348E-04,1.601787E-04,6.368959E-05,2.609822E-05,1.017005E-05,4.645788E-06
68.80000,23.20000,0.00000,3.437045E-01,3.072873E-01,2.568368E-01,1.947966E-01,1.365343E-01,8.478589E-02,5.184906E-02,2.909539E-02,1.502078E-02,7.106876E-03,3.358294E-03,1.468222E-03,7.003145E-04,3.195642E-04,1.394293E-04,5.732139E-05,2.415340E-05,9.575611E-06,4.323262E-06
68.80000,23.40000,0.00000,3.582803E-01,3.216625E-01,2.708627E-01,2.078312E-01,1.475904E-01,9.287815E-02,5.733798E-02,3.240928E-02,1.681462E-02,7.980574E-03,3.775409E-03,1.647974E-03,7.823363E-04,3.539707E-04,1.526450E-04,6.186359E-05,2.574466E-05,1.007907E-05,4.532969E-06
68.80000,23.60000,0.00000,3.700379E-01,3.331574E-01,2.820752E-01,2.185018E-01,1.571540E-01,1.005035E-01,6.295757E-02,3.609793E-02,1.897020E-02,9.099265E-03,4.333813E-03,1.897061E-03,8.989065E-04,4.040315E-04,1.722069E-04,6.863641E-05,2.806040E-05,1.077341E-05,4.778351E-06
68.80000,23.80000,0.00000,3.781945E-01,3.412060E-01,2.900898E-01,2.264939E-01,1.649085E-01,1.074057E-01,6.857748E-02,4.015425E-02,2.154565E-02,1.052933E-02,5.083824E-03,2.246502E-03,1.068277E-03,4.793451E-04,2.026727E-04,7.961541E-05,3.194231E-05,1.197820E-05,5.190017E-06
68.80000,24.00000,0.00000,3.825775E-01,3.455333E-01,2.945919E-01,2.314671E-01,1.704269E-01,1.130784E-01,7.372284E-02,4.422227E-02,2.432332E-02,1.216035E-02,5.974152E-03,2.676102E-03,1.282017E-03,5.767706E-04,2.430002E-04,9.448519E-05,3.733454E-05,1.369152E-05,5.796285E-06
68.80000,24.20000,0.00000,3.850323E-01,3.475787E-01,2.966008E-01,2.339955E-01,1.737785E-01,1.170790E-01,7.770538E-02,4.760232E-02,2.675729E-02,1.364867E-02,6.811072E-03,3.090024E-03,1.491262E-03,6.731826E-04,2.831500E-04,1.093242E-04,4.274562E-05,1.538261E-05,6.366630E-06
69.00000,22.20000,0.00000,2.423243E-01,2.119724E-01,1.707988E-01,1.233262E-01,8.264634E-02,4.954551E-02,2.973036E-02,1.649478E-02,8.443731E-03,3.952428E-03,1.840826E-03,7.856507E-04,3.614563E-04,1.545639E-04,6.041048E-05,2.104865E-05,7.362615E-06,2.396421E-06,9.260062E-07
69.00000,22.40000,0.00000,2.705157E-01,2.380939E-01,1.936588E-01,1.414073E-01,9.561331E-02,5.769649E-02,3.477322E-02,1.938220E-02,9.977309E-03,4.700797E-03,2.204275E-03,9.497945E-04,4.430662E-04,1.944567E-04,7.966100E-05,2.992188E-05,1.144110E-05,4.096646E-06,1.693328E-06
69.00000,23.00000,0.00000,3.397265E-01,3.051953E-01,2.565970E-01,1.959547E-01,1.382536E-01,8.645278E-02,5.320445E-02,3.006561E-02,1.564159E-02,7.465083E-03,3.559340E-03,1.573140E-03,7.584593E-04,3.501397E-04,1.544239E-04,6.393276E-05,2.694047E-05,1.056781E-05,4.650705E-06
69.00000,23.20000,0.00000,3.556841E-01,3.210786E-01,2.722671E-01,2.106530E-01,1.507478E-01,9.553627E-02,5.929582E-02,3.369494E-02,1.758564E-02,8.408839E-03,4.013356E-03,1.773197E-03,8.526933E-04,3.913880E-04,1.711654E-04,7.019280E-05,2.934804E-05,1.143644E-05,5.030666E-06
69.00000,23.40000,0.00000,3.685434E-01,3.338738E-01,2.849751E-01,2.228347E-01,1.614963E-01,1.037614E-01,6.507198E-02,3.728666E-02,1.957538E-02,9.394203E-03,4.488499E-03,1.979133E-03,9.469361E-04,4.309803E-04,1.863582E-04,7.538046E-05,3.112164E-05,1.195449E-05,5.211739E-06
69.00000,23.60000,0.00000,3.788959E-01,3.440001E-01,2.949024E-01,2.324067E-01,1.702559E-01,1.109270E-01,7.045208E-02,4.086162E-02,2.167422E-02,1.048023E-02,5.025266E-03,2.214339E-03,1.054712E-03,4.760697E-04,2.033838E-04,8.098430E-05,3.289514E-05,1.241213E-05,5.343853E-06
69.00000,23.80000,0.00000,3.860941E-01,3.509936E-01,3.017414E-01,2.391271E-01,1.767702E-01,1.167943E-01,7.528761E-02,4.437981E-02,2.391187E-02,1.171611E-02,5.665444E-03,2.506438E-03,1.192930E-03,5.358515E-04,2.267729E-04,8.904040E-05,3.556308E-05,1.314983E-05,5.553265E-06
69.00000,24.00000,0.00000,3.895341E-01,3.542567E-01,3.049686E-01,2.425597E-01,1.806095E-01,1.209126E-01,7.917114E-02,4.753935E-02,2.610363E-02,1.300815E-02,6.366818E-03,2.840098E-03,1.356140E-03,6.088261E-04,2.564003E-04,9.971111E-05,3.930954E-05,1.427846E-05,5.927053E-06
69.00000,24.20000,0.00000,3.898506E-01,3.542335E-01,3.048823E-01,2.428672E-01,1.816994E-01,1.228808E-01,8.151578E-02,4.974056E-02,2.777559E-02,1.405531E-02,6.958947E-03,3.131274E-03,1.501609E-03,6.748875E-04,2.835920E-04,1.096449E-04,4.287869E-05,1.534408E-05,6.257450E-06
69.20000,22.00000,0.00000,2.367254E-01,2.077258E-01,1.677679E-01,1.212152E-01,8.111184E-02,4.845729E-02,2.895852E-02,1.598201E-02,8.121404E-03,3.759032E-03,1.723934E-03,7.192923E-04,3.224345E-04,1.332657E-04,4.982593E-05,1.630827E-05,5.242243E-06,1.495631E-06,5.024059E-07
69.20000,22.20000,0.00000,2.637787E-01,2.327523E-01,1.896043E-01,1.384029E-01,9.334902E-02,5.604353E-02,3.355462E-02,1.853574E-02,9.437256E-03,4.391775E-03,2.034007E-03,8.626167E-04,3.942769E-04,1.671323E-04,6.452607E-05,2.209974E-05,7.565124E-06,2.381895E-06,8.900089E-07
69.20000,23.00000,0.00000,3.507124E-01,3.179094E-01,2.709641E-01,2.110588E-01,1.522920E-01,9.760733E-02,6.130120E-02,3.531853E-02,1.871659E-02,9.097503E-03,4.410055E-03,1.980071E-03,9.645085E-04,4.475152E-04,1.969844E-04,8.078363E-05,3.355542E-05,1.287465E-05,5.523304E-06
69.20000,23.20000,0.00000,3.646044E-01,3.319896E-01,2.852713E-01,2.251052E-01,1.649450E-01,1.074915E-01,6.837078E-02,3.981027E-02,2.127394E-02,1.040965E-02,5.069869E-03,2.283039E-03,1.112131E-03,5.144180E-04,2.250570E-04,9.155680E-05,3.773876E-05,1.435987E-05,6.131776E-06
