Longitude,Latitude,nu4_5,Observed Count,Smoothed Rate
61.2,27.4,0.1125,0,0.222781
61.2,27.6,0.0906,0,0.177554
61.2,27.8,0.0688,0,0.132356
61.4,20.2,0.0134,0,0.023687
61.4,20.4,0.0206,0,0.036276
61.4,20.6,0.0262,0,0.046259
61.4,20.8,0.0278,0,0.049462
61.4,21.0,0.0251,0,0.045366
61.4,21.2,0.0199,0,0.037328
61.4,21.4,0.0149,0,0.029743
61.4,21.6,0.0119,0,0.024626
61.4,21.8,0.0103,0,0.020854
61.4,22.0,0.0089,0,0.016716
61.4,22.2,0.0071,0,0.01256
61.4,22.4,0.0057,0,0.010761
61.4,22.6,0.0062,0,0.013499
61.4,22.8,0.0093,0,0.020412
61.4,23.0,0.0138,0,0.027906
61.4,23.2,0.0172,0,0.031116
61.4,23.4,0.0172,0,0.027708
61.4,23.6,0.0138,0,0.020012
61.4,23.8,0.0096,0,0.013084
61.4,24.0,0.0076,0,0.011748
61.4,24.2,0.0103,0,0.019742
61.4,24.4,0.0195,0,0.039867
61.4,24.6,0.0352,0,0.072128
61.4,24.8,0.055,0,0.109995
61.4,25.0,0.0731,0,0.140909
61.4,25.2,0.0846,1,0.155472
61.4,25.4,0.091,0,0.15861
61.4,25.6,0.1015,0,0.170783
61.4,25.8,0.1273,0,0.214796
61.4,26.0,0.1713,1,0.29586
61.4,26.2,0.2204,0,0.389285
61.4,26.4,0.2502,2,0.450673
61.4,26.6,0.2437,0,0.44811
61.4,26.8,0.2065,0,0.388623
61.4,27.0,0.1613,0,0.309699
61.4,27.2,0.1273,0,0.245338
61.4,27.4,0.1074,0,0.203517
61.4,27.6,0.0931,0,0.172268
61.4,27.8,0.0766,0,0.138985
61.6,20.0,0.0081,0,0.014305
61.6,20.2,0.0153,0,0.026901
61.6,20.4,0.0239,0,0.042201
61.6,20.6,0.0311,1,0.055055
61.6,20.8,0.034,0,0.060581
61.6,21.0,0.0317,0,0.057818
61.6,21.2,0.0266,0,0.0505
61.6,21.4,0.022,0,0.043749
61.6,21.6,0.0197,0,0.039482
61.6,21.8,0.0188,0,0.035421
61.6,22.0,0.0169,0,0.02897
61.6,22.2,0.0133,0,0.0211
61.6,22.4,0.0097,0,0.015849
61.6,22.6,0.0085,0,0.016624
61.6,22.8,0.0109,0,0.02312
61.6,23.0,0.0155,0,0.030966
61.6,23.2,0.019,1,0.034397
61.6,23.4,0.019,0,0.030711
61.6,23.6,0.0155,0,0.022504
61.6,23.8,0.0112,0,0.015631
61.6,24.0,0.0098,0,0.015707
61.6,24.2,0.0139,0,0.026737
61.6,24.4,0.0251,0,0.051183
61.6,24.6,0.0428,0,0.088154
61.6,24.8,0.0641,0,0.130379
61.6,25.0,0.0833,0,0.165097
61.6,25.2,0.0956,0,0.182335
61.6,25.4,0.1015,0,0.184513
61.6,25.6,0.1075,0,0.187351
61.6,25.8,0.1218,0,0.209711
61.6,26.0,0.1478,0,0.258495
61.6,26.2,0.1778,0,0.318396
61.6,26.4,0.1957,0,0.357895
61.6,26.6,0.1892,0,0.352966
61.6,26.8,0.1624,0,0.307966
61.6,27.0,0.1319,0,0.25106
61.6,27.2,0.112,0,0.208902
61.6,27.4,0.1039,0,0.187373
61.6,27.6,0.0989,1,0.173806
61.6,27.8,0.0882,0,0.152914
61.6,28.0,0.0695,0,0.119816
61.8,19.8,0.0033,0,0.005667
61.8,20.0,0.0074,0,0.01302
61.8,20.2,0.0143,0,0.025202
61.8,20.4,0.0229,0,0.040378
61.8,20.6,0.0305,0,0.053997
61.8,20.8,0.0343,0,0.061397
61.8,21.0,0.0334,1,0.061433
61.8,21.2,0.03,0,0.05766
61.8,21.4,0.0277,0,0.05491
61.8,21.6,0.0279,0,0.054049
61.8,21.8,0.0287,0,0.051114
61.8,22.0,0.0266,0,0.042614
61.8,22.2,0.0209,0,0.030469
61.8,22.4,0.0143,0,0.020633
61.8,22.6,0.0104,0,0.017806
61.8,22.8,0.0109,0,0.021891
61.8,23.0,0.0143,0,0.028316
61.8,23.2,0.0174,0,0.031274
61.8,23.4,0.0174,0,0.028083
61.8,23.6,0.0145,0,0.021262
61.8,23.8,0.0114,0,0.016725
61.8,24.0,0.012,0,0.020378
61.8,24.2,0.019,0,0.036526
61.8,24.4,0.0335,0,0.067301
61.8,24.6,0.0546,0,0.110744
61.8,24.8,0.0783,0,0.158712
61.8,25.0,0.0988,1,0.198161
61.8,25.2,0.1114,0,0.218373
61.8,25.4,0.1159,0,0.218686
61.8,25.6,0.1161,0,0.209519
61.8,25.8,0.1175,0,0.205863
61.8,26.0,0.1238,0,0.217394
61.8,26.2,0.1336,0,0.239953
61.8,26.4,0.1391,0,0.256385
61.8,26.6,0.1333,0,0.25066
61.8,26.8,0.118,0,0.223531
61.8,27.0,0.1033,1,0.192496
61.8,27.2,0.098,0,0.175399
61.8,27.4,0.1015,0,0.174981
61.8,27.6,0.105,0,0.177976
61.8,27.8,0.0992,0,0.167707
61.8,28.0,0.0816,1,0.137971
62.0,19.8,0.0024,0,0.004109
62.0,20.0,0.0056,0,0.009815
62.0,20.2,0.011,0,0.019407
62.0,20.4,0.018,0,0.031785
62.0,20.6,0.0246,0,0.043721
62.0,20.8,0.0286,0,0.051662
62.0,21.0,0.0293,0,0.054794
62.0,21.2,0.0288,0,0.056157
62.0,21.4,0.03,0,0.059384
62.0,21.6,0.0337,0,0.06356
62.0,21.8,0.0368,1,0.062932
62.0,22.0,0.0349,0,0.053367
62.0,22.2,0.0274,0,0.037763
62.0,22.4,0.018,0,0.023708
62.0,22.6,0.0114,0,0.016906
62.0,22.8,0.0096,0,0.017539
62.0,23.0,0.0111,0,0.021413
62.0,23.2,0.0131,0,0.023434
62.0,23.4,0.0132,0,0.021364
62.0,23.6,0.0115,0,0.01746
62.0,23.8,0.0107,0,0.017121
62.0,24.0,0.0144,0,0.026353
62.0,24.2,0.0255,0,0.049864
62.0,24.4,0.0451,0,0.089484
62.0,24.6,0.0711,0,0.14201
62.0,24.8,0.0982,0,0.197675
62.0,25.0,0.1201,0,0.242326
62.0,25.2,0.132,0,0.264187
62.0,25.4,0.1339,0,0.260483
62.0,25.6,0.1281,1,0.238272
62.0,25.8,0.1181,0,0.21027
62.0,26.0,0.108,0,0.188864
62.0,26.2,0.1009,0,0.179139
62.0,26.4,0.096,0,0.175525
62.0,26.6,0.09,0,0.168135
62.0,26.8,0.083,0,0.15455
62.0,27.0,0.0796,0,0.143437
62.0,27.2,0.0844,0,0.145385
62.0,27.4,0.0958,0,0.160529
62.0,27.6,0.1053,1,0.175624
62.0,27.8,0.1038,1,0.173705
62.0,28.0,0.088,0,0.14783
62.0,28.2,0.0629,0,0.105821
62.2,19.6,0.0005,0,0.000846
62.2,19.8,0.0014,0,0.002489
62.2,20.0,0.0035,0,0.006085
62.2,20.2,0.007,0,0.012279
62.2,20.4,0.0117,0,0.020617
62.2,20.6,0.0164,0,0.029296
62.2,20.8,0.0198,0,0.036292
62.2,21.0,0.0217,0,0.041468
62.2,21.2,0.0236,0,0.047287
62.2,21.4,0.0279,0,0.055856
62.2,21.6,0.0345,0,0.064517
62.2,21.8,0.0394,0,0.066356
62.2,22.0,0.038,0,0.057068
62.2,22.2,0.0298,0,0.040173
62.2,22.4,0.0192,0,0.023968
62.2,22.6,0.011,0,0.014483
62.2,22.8,0.0074,0,0.012149
62.2,23.0,0.0073,0,0.013502
62.2,23.2,0.0082,0,0.014626
62.2,23.4,0.0084,0,0.013978
62.2,23.6,0.0083,0,0.013627
62.2,23.8,0.0102,0,0.018499
62.2,24.0,0.0176,0,0.034769
62.2,24.2,0.0338,0,0.067649
62.2,24.4,0.0597,0,0.118686
62.2,24.6,0.0922,1,0.18283
62.2,24.8,0.1239,0,0.247369
62.2,25.0,0.1466,1,0.295614
62.2,25.2,0.1558,1,0.314791
62.2,25.4,0.1526,0,0.302616
62.2,25.6,0.1401,2,0.266631
62.2,25.8,0.1213,0,0.219454
62.2,26.0,0.1,0,0.174738
62.2,26.2,0.0815,0,0.142338
62.2,26.4,0.069,0,0.123593
62.2,26.6,0.0617,1,0.112715
62.2,26.8,0.0584,0,0.105477
62.2,27.0,0.0603,0,0.104814
62.2,27.2,0.0694,0,0.116458
62.2,27.4,0.0839,0,0.139168
62.2,27.6,0.0964,1,0.16077
62.2,27.8,0.0983,0,0.165205
62.2,28.0,0.0857,0,0.144866
62.2,28.2,0.0627,0,0.106332
62.2,28.4,0.038,0,0.064612
62.2,29.4,0.003,0,0.005197
62.2,29.6,0.0041,0,0.007135
62.2,29.8,0.0046,0,0.008069
62.2,30.0,0.0042,0,0.00733
62.2,30.2,0.0031,0,0.005371
62.2,30.4,0.0018,0,0.003226
62.4,19.6,0.0002,0,0.00041
62.4,19.8,0.0007,0,0.00124
62.4,20.0,0.0018,0,0.003095
62.4,20.2,0.0036,0,0.006392
62.4,20.4,0.0062,0,0.011039
62.4,20.6,0.009,0,0.016316
62.4,20.8,0.0115,0,0.021483
62.4,21.0,0.0136,0,0.027036
62.4,21.2,0.0167,0,0.034909
62.4,21.4,0.0223,0,0.045953
62.4,21.6,0.0298,0,0.056602
62.4,21.8,0.0351,1,0.059969
62.4,22.0,0.0343,0,0.052146
62.4,22.2,0.0269,0,0.036629
62.4,22.4,0.0171,0,0.021174
62.4,22.6,0.0092,0,0.011281
62.4,22.8,0.0052,0,0.007496
62.4,23.0,0.0041,0,0.007256
62.4,23.2,0.0044,0,0.00789
62.4,23.4,0.005,0,0.008749
62.4,23.6,0.0064,0,0.012018
62.4,23.8,0.0109,0,0.022582
62.4,24.0,0.0223,0,0.046966
62.4,24.2,0.0443,0,0.090917
62.4,24.4,0.0777,0,0.155426
62.4,24.6,0.118,0,0.232751
62.4,24.8,0.1548,0,0.305665
62.4,25.0,0.1772,0,0.353548
62.4,25.2,0.1807,1,0.363283
62.4,25.4,0.169,0,0.336413
62.4,25.6,0.1483,0,0.285328
62.4,25.8,0.1224,0,0.22459
62.4,26.0,0.0946,0,0.166897
62.4,26.2,0.07,0,0.121954
62.4,26.4,0.053,0,0.093515
62.4,26.6,0.0439,0,0.078506
62.4,26.8,0.0411,0,0.072359
62.4,27.0,0.044,0,0.07486
62.4,27.2,0.0532,0,0.088614
62.4,27.4,0.0671,0,0.111971
62.4,27.6,0.08,0,0.134979
62.4,27.8,0.0842,0,0.143697
62.4,28.0,0.0757,1,0.130088
62.4,28.2,0.0569,0,0.098286
62.4,28.4,0.0353,0,0.061243
62.4,28.6,0.0179,0,0.031217
62.4,28.8,0.0075,0,0.013052
62.4,29.0,0.0027,0,0.004838
62.4,29.2,0.0014,0,0.00241
62.4,29.4,0.0014,0,0.002522
62.4,29.6,0.0019,0,0.003305
62.4,29.8,0.0021,0,0.003714
62.4,30.0,0.0019,0,0.003375
62.4,30.2,0.0014,0,0.002458
62.4,30.4,0.0008,0,0.00145
62.4,30.6,0.0004,0,0.000705
62.6,19.6,0.0001,0,0.000164
62.6,19.8,0.0003,0,0.000509
62.6,20.0,0.0007,0,0.001293
62.6,20.2,0.0015,0,0.002741
62.6,20.4,0.0027,0,0.004895
62.6,20.6,0.0041,0,0.007607
62.6,20.8,0.0056,0,0.010871
62.6,21.0,0.0073,0,0.015463
62.6,21.2,0.0102,0,0.02281
62.6,21.4,0.0153,0,0.033051
62.6,21.6,0.0215,0,0.042795
62.6,21.8,0.026,0,0.046332
62.6,22.0,0.0256,0,0.040617
62.6,22.2,0.0202,0,0.028523
62.6,22.4,0.0127,0,0.016191
62.6,22.6,0.0066,0,0.007934
62.6,22.8,0.0032,0,0.004276
62.6,23.0,0.0021,0,0.003537
62.6,23.2,0.0023,0,0.00424
62.6,23.4,0.0034,0,0.006643
62.6,23.6,0.0063,0,0.013469
62.6,23.8,0.0137,0,0.029968
62.6,24.0,0.0293,0,0.06311
62.6,24.2,0.0572,0,0.118792
62.6,24.4,0.0982,0,0.19704
62.6,24.6,0.1462,0,0.286816
62.6,24.8,0.1875,0,0.365641
62.6,25.0,0.2081,0,0.408429
62.6,25.2,0.2036,1,0.402628
62.6,25.4,0.1809,0,0.356168
62.6,25.6,0.1507,0,0.289252
62.6,25.8,0.1188,2,0.219564
62.6,26.0,0.0877,0,0.157202
62.6,26.2,0.0609,0,0.108111
62.6,26.4,0.0421,0,0.075297
62.6,26.6,0.032,0,0.057407
62.6,26.8,0.0289,0,0.05073
62.6,27.0,0.0313,0,0.053316
62.6,27.2,0.0388,0,0.065372
62.6,27.4,0.05,0,0.085153
62.6,27.6,0.0611,0,0.105576
62.6,27.8,0.0662,0,0.115835
62.6,28.0,0.0613,0,0.108231
62.6,28.2,0.0474,0,0.084257
62.6,28.4,0.0301,0,0.0539
62.6,28.6,0.0156,0,0.028089
62.6,28.8,0.0065,0,0.011917
62.6,29.0,0.0023,0,0.004284
62.6,29.2,0.0009,0,0.001686
62.6,29.4,0.0007,0,0.001281
62.6,29.6,0.0009,0,0.001548
62.6,29.8,0.001,0,0.001766
62.6,30.0,0.0009,0,0.001669
62.6,30.2,0.0007,0,0.001271
62.6,30.4,0.0004,0,0.000783
62.6,30.6,0.0002,0,0.000392
62.6,30.8,0.0001,0,0.000161
62.8,19.8,0.0001,0,0.000171
62.8,20.0,0.0003,0,0.000444
62.8,20.2,0.0005,0,0.000967
62.8,20.4,0.001,0,0.001808
62.8,20.6,0.0016,0,0.003006
62.8,20.8,0.0023,0,0.004796
62.8,21.0,0.0034,0,0.007879
62.8,21.2,0.0054,0,0.013198
62.8,21.4,0.0088,0,0.020637
62.8,21.6,0.013,0,0.027692
62.8,21.8,0.016,0,0.030427
62.8,22.0,0.0158,0,0.026829
62.8,22.2,0.0125,0,0.018854
62.8,22.4,0.0078,0,0.010609
62.8,22.6,0.004,0,0.004984
62.8,22.8,0.0019,0,0.002379
62.8,23.0,0.0012,0,0.001915
62.8,23.2,0.0016,0,0.003102
62.8,23.4,0.0034,0,0.007081
62.8,23.6,0.0081,0,0.017268
62.8,23.8,0.0182,0,0.039372
62.8,24.0,0.0378,0,0.080425
62.8,24.2,0.0706,0,0.145855
62.8,24.4,0.1171,0,0.234285
62.8,24.6,0.17,1,0.331914
62.8,24.8,0.2133,1,0.41212
62.8,25.0,0.231,1,0.446613
62.8,25.2,0.2185,1,0.424091
62.8,25.4,0.1858,0,0.358956
62.8,25.6,0.1472,0,0.278845
62.8,25.8,0.1109,0,0.204472
62.8,26.0,0.0788,0,0.143022
62.8,26.2,0.0523,0,0.095524
62.8,26.4,0.0338,0,0.062799
62.8,26.6,0.024,0,0.044575
62.8,26.8,0.0213,0,0.038323
62.8,27.0,0.0236,0,0.041046
62.8,27.2,0.0293,0,0.050739
62.8,27.4,0.0373,0,0.06532
62.8,27.6,0.0453,0,0.080464
62.8,27.8,0.0495,0,0.08906
62.8,28.0,0.0467,1,0.0848
62.8,28.2,0.0369,0,0.067504
62.8,28.4,0.0239,0,0.044135
62.8,28.6,0.0126,0,0.023514
62.8,28.8,0.0053,0,0.010278
62.8,29.0,0.0019,0,0.003889
62.8,29.2,0.0007,0,0.001624
62.8,29.4,0.0005,0,0.001187
62.8,29.6,0.0007,0,0.001404
62.8,29.8,0.0009,0,0.001706
62.8,30.0,0.001,0,0.001776
62.8,30.2,0.0008,0,0.001506
62.8,30.4,0.0006,0,0.001022
62.8,30.6,0.0003,0,0.000556
62.8,30.8,0.0001,0,0.000238
63.0,20.0,0.0001,0,0.000125
63.0,20.2,0.0002,0,0.000284
63.0,20.4,0.0003,0,0.000561
63.0,20.6,0.0005,0,0.001025
63.0,20.8,0.0008,0,0.001883
63.0,21.0,0.0014,0,0.003596
63.0,21.2,0.0025,0,0.006698
63.0,21.4,0.0043,0,0.011061
63.0,21.6,0.0065,0,0.0152
63.0,21.8,0.0081,0,0.016866
63.0,22.0,0.0081,0,0.014932
63.0,22.2,0.0064,0,0.01052
63.0,22.4,0.004,0,0.005932
63.0,22.6,0.0021,0,0.00285
63.0,22.8,0.0011,0,0.001557
63.0,23.0,0.001,0,0.00177
63.0,23.2,0.0019,0,0.003726
63.0,23.4,0.0046,0,0.009139
63.0,23.6,0.0107,0,0.021874
63.0,23.8,0.0232,0,0.047781
63.0,24.0,0.0453,0,0.09327
63.0,24.2,0.0801,0,0.162549
63.0,24.4,0.1276,0,0.252913
63.0,24.6,0.1799,1,0.349598
63.0,24.8,0.2213,0,0.425172
63.0,25.0,0.2355,2,0.451202
63.0,25.2,0.2185,1,0.417897
63.0,25.4,0.1811,0,0.342921
63.0,25.6,0.1389,0,0.257436
63.0,25.8,0.1011,0,0.183461
63.0,26.0,0.0697,0,0.126227
63.0,26.2,0.0448,0,0.083301
63.0,26.4,0.0278,0,0.053599
63.0,26.6,0.0193,0,0.037414
63.0,26.8,0.0179,0,0.03328
63.0,27.0,0.0208,0,0.03746
63.0,27.2,0.0256,0,0.045911
63.0,27.4,0.0308,0,0.055799
63.0,27.6,0.0353,0,0.064699
63.0,27.8,0.0373,0,0.069
63.0,28.0,0.0348,0,0.064754
63.0,28.2,0.0275,0,0.051537
63.0,28.4,0.0179,0,0.034035
63.0,28.6,0.0095,0,0.018648
63.0,28.8,0.0041,0,0.008815
63.0,29.0,0.0015,0,0.004096
63.0,29.2,0.0007,0,0.002443
63.0,29.4,0.0008,0,0.00228
63.0,29.6,0.0013,0,0.002823
63.0,29.8,0.0019,0,0.003507
63.0,30.0,0.0021,0,0.003768
63.0,30.2,0.0019,0,0.003298
63.0,30.4,0.0013,0,0.002306
63.0,30.6,0.0007,0,0.001281
63.0,30.8,0.0003,0,0.000564
63.0,31.0,0.0001,0,0.000195
63.0,31.4,0.0001,0,3.9e-05
63.2,20.4,0.0001,0,0.000146
63.2,20.6,0.0001,0,0.000309
63.2,20.8,0.0002,0,0.000667
63.2,21.0,0.0005,0,0.001458
63.2,21.2,0.001,0,0.002937
63.2,21.4,0.0018,0,0.005027
63.2,21.6,0.0027,0,0.007012
63.2,21.8,0.0034,0,0.007835
63.2,22.0,0.0034,0,0.006972
63.2,22.2,0.0027,0,0.004955
63.2,22.4,0.0018,0,0.002957
63.2,22.6,0.0011,0,0.001828
63.2,22.8,0.001,0,0.00188
63.2,23.0,0.0016,0,0.003194
63.2,23.2,0.0032,0,0.006268
63.2,23.4,0.0068,0,0.012815
63.2,23.6,0.0138,0,0.02645
63.2,23.8,0.0269,0,0.052502
63.2,24.0,0.0487,0,0.096301
63.2,24.2,0.0811,1,0.160554
63.2,24.4,0.1235,0,0.24194
63.2,24.6,0.1691,0,0.327108
63.2,24.8,0.2046,2,0.392172
63.2,25.0,0.2162,2,0.412247
63.2,25.2,0.2002,0,0.378827
63.2,25.4,0.1658,0,0.308047
63.2,25.6,0.1264,0,0.228483
63.2,25.8,0.0909,0,0.16071
63.2,26.0,0.0616,1,0.10954
63.2,26.2,0.0389,0,0.072005
63.2,26.4,0.0238,0,0.046492
63.2,26.6,0.017,0,0.033641
63.2,26.8,0.0172,0,0.032634
63.2,27.0,0.0214,0,0.039424
63.2,27.2,0.0264,0,0.048511
63.2,27.4,0.03,0,0.055924
63.2,27.6,0.0317,0,0.059826
63.2,27.8,0.031,0,0.058947
63.2,28.0,0.0273,0,0.052061
63.2,28.2,0.0208,0,0.039918
