Longitude,Latitude,nu4_5,Observed Count,Smoothed Rate
71.4,34.8,0.0695,0,0.139084
71.4,35.0,0.1678,0,0.317594
71.4,35.2,0.382,0,0.695787
71.4,35.4,0.8102,1,1.44126
71.4,35.6,1.5662,0,2.74958
71.4,35.8,2.6944,0,4.69363
71.4,36.0,4.0515,2,7.01624
71.4,36.2,5.2884,21,9.10594
71.4,36.4,6.0322,52,10.3302
71.4,36.6,6.1384,21,10.4745
71.4,36.8,5.7369,6,9.7969
71.4,37.0,5.0354,17,8.65792
71.4,37.2,4.1511,16,7.22422
71.4,37.4,3.1505,2,5.56231
71.4,37.6,2.1508,0,3.84923
71.4,37.8,1.3039,0,2.35778
71.4,38.0,0.7025,1,1.2765
71.4,38.2,0.3407,0,0.616879
71.4,38.4,0.1531,0,0.272253
71.4,38.6,0.0683,0,0.116266
71.4,38.8,0.0351,0,0.056356
71.4,39.0,0.0234,0,0.037872
71.4,39.2,0.0182,0,0.032209
71.4,39.4,0.0136,0,0.02692
71.4,39.6,0.009,0,0.019836
71.4,39.8,0.0053,0,0.012733
71.6,28.6,0.0001,0,0.000188
71.6,28.8,0.0003,0,0.00054
71.6,29.0,0.0007,0,0.001227
71.6,29.2,0.0013,0,0.002209
71.6,29.4,0.0018,0,0.003146
71.6,29.6,0.002,0,0.003545
71.6,29.8,0.0018,0,0.003161
71.6,30.0,0.0013,0,0.00223
71.6,30.2,0.0007,0,0.001245
71.6,30.4,0.0003,0,0.000568
71.6,30.6,0.0002,0,0.000296
71.6,30.8,0.0005,0,0.000526
71.6,31.0,0.0017,0,0.001728
71.6,31.2,0.0042,0,0.004909
71.6,31.4,0.0085,0,0.011112
71.6,31.6,0.0136,0,0.019902
71.6,31.8,0.0171,0,0.028207
71.6,32.0,0.0171,1,0.031634
71.6,32.2,0.0135,0,0.028073
71.6,32.4,0.0084,0,0.019721
71.6,32.6,0.0042,0,0.010983
71.6,32.8,0.0017,0,0.0049
71.6,33.0,0.0006,0,0.001873
71.6,33.2,0.0004,0,0.000828
71.6,33.4,0.0005,0,0.000667
71.6,33.6,0.0007,0,0.000876
71.6,33.8,0.001,0,0.001602
71.6,34.0,0.0018,0,0.003794
71.6,34.2,0.0041,0,0.009421
71.6,34.4,0.0097,0,0.022134
71.6,34.6,0.0229,0,0.049919
71.6,34.8,0.0541,0,0.110778
71.6,35.0,0.1266,0,0.244126
71.6,35.2,0.2878,0,0.530839
71.6,35.4,0.62,0,1.11086
71.6,35.6,1.2255,0,2.15974
71.6,35.8,2.1587,0,3.76811
71.6,36.0,3.3221,1,5.76124
71.6,36.2,4.4411,9,7.65994
71.6,36.4,5.2104,15,8.94487
71.6,36.6,5.5019,15,9.42056
71.6,36.8,5.3967,10,9.25375
71.6,37.0,5.0117,18,8.65182
71.6,37.2,4.3759,21,7.6375
71.6,37.4,3.5057,6,6.19482
71.6,37.6,2.5186,0,4.5002
71.6,37.8,1.6051,1,2.89087
71.6,38.0,0.9082,0,1.64195
71.6,38.2,0.4609,0,0.831978
71.6,38.4,0.2147,0,0.383351
71.6,38.6,0.0971,0,0.168329
71.6,38.8,0.0482,0,0.079871
71.6,39.0,0.0299,0,0.049224
71.6,39.2,0.0219,1,0.038671
71.6,39.4,0.0159,0,0.031144
71.6,39.6,0.0105,0,0.022638
71.6,39.8,0.0063,0,0.014601
71.8,28.8,0.0001,0,0.000202
71.8,29.0,0.0003,0,0.000461
71.8,29.2,0.0005,0,0.000831
71.8,29.4,0.0007,0,0.001186
71.8,29.6,0.0008,0,0.001339
71.8,29.8,0.0007,0,0.001196
71.8,30.0,0.0005,0,0.000846
71.8,30.2,0.0003,0,0.000473
71.8,30.4,0.0001,0,0.000226
71.8,30.6,0.0002,0,0.000168
71.8,30.8,0.0005,0,0.000455
71.8,31.0,0.0017,0,0.001576
71.8,31.2,0.0042,0,0.004499
71.8,31.4,0.0085,0,0.010194
71.8,31.6,0.0136,0,0.018267
71.8,31.8,0.0171,0,0.025901
71.8,32.0,0.0171,0,0.029058
71.8,32.2,0.0135,0,0.025795
71.8,32.4,0.0084,0,0.018116
71.8,32.6,0.0042,0,0.010077
71.8,32.8,0.0016,0,0.004453
71.8,33.0,0.0005,0,0.001599
71.8,33.2,0.0002,0,0.000549
71.8,33.4,0.0002,0,0.000347
71.8,33.6,0.0004,0,0.000615
71.8,33.8,0.0009,0,0.00167
71.8,34.0,0.0022,0,0.004547
71.8,34.2,0.0052,0,0.010991
71.8,34.4,0.0109,0,0.023341
71.8,34.6,0.0218,0,0.046077
71.8,34.8,0.0444,0,0.090338
71.8,35.0,0.0944,0,0.183243
71.8,35.2,0.2063,0,0.3835
71.8,35.4,0.4418,0,0.796223
71.8,35.6,0.8815,0,1.55913
71.8,35.8,1.5757,1,2.75758
71.8,36.0,2.4676,0,4.28974
71.8,36.2,3.369,1,5.82898
71.8,36.4,4.0664,1,7.01068
71.8,36.6,4.4696,2,7.69343
71.8,36.8,4.6208,3,7.96828
71.8,37.0,4.5545,19,7.90154
71.8,37.2,4.2189,29,7.38618
71.8,37.4,3.5745,21,6.31946
71.8,37.6,2.7132,3,4.83683
71.8,37.8,1.8307,2,3.28249
71.8,38.0,1.1011,0,1.98051
71.8,38.2,0.5965,0,1.07337
71.8,38.4,0.297,0,0.531959
71.8,38.6,0.142,0,0.249743
71.8,38.8,0.0708,0,0.120309
71.8,39.0,0.0405,0,0.067648
71.8,39.2,0.0266,0,0.046531
71.8,39.4,0.0181,0,0.034565
71.8,39.6,0.0117,0,0.024424
71.8,39.8,0.0073,0,0.015971
72.0,29.0,0.0001,0,0.000145
72.0,29.2,0.0001,0,0.000262
72.0,29.4,0.0002,0,0.000375
72.0,29.6,0.0002,0,0.000424
72.0,29.8,0.0002,0,0.00038
72.0,30.0,0.0002,0,0.000269
72.0,30.2,0.0001,0,0.000151
72.0,30.4,0.0001,0,8e-05
72.0,30.6,0.0001,0,9.7e-05
72.0,30.8,0.0004,0,0.000343
72.0,31.0,0.0014,0,0.001218
72.0,31.2,0.0036,0,0.003487
72.0,31.4,0.0072,0,0.007903
72.0,31.6,0.0115,0,0.01417
72.0,31.8,0.0145,0,0.020108
72.0,32.0,0.0144,0,0.022574
72.0,32.2,0.0114,0,0.020052
72.0,32.4,0.0071,0,0.014095
72.0,32.6,0.0035,0,0.007839
72.0,32.8,0.0014,0,0.003453
72.0,33.0,0.0004,0,0.001224
72.0,33.2,0.0002,0,0.000408
72.0,33.4,0.0002,0,0.000309
72.0,33.6,0.0005,0,0.000749
72.0,33.8,0.0013,0,0.002222
72.0,34.0,0.0032,0,0.005936
72.0,34.2,0.007,0,0.013526
72.0,34.4,0.0134,0,0.026326
72.0,34.6,0.0232,0,0.045848
72.0,34.8,0.0397,0,0.077743
72.0,35.0,0.0727,0,0.13901
72.0,35.2,0.1449,0,0.269054
72.0,35.4,0.2983,1,0.539272
72.0,35.6,0.588,0,1.04382
72.0,35.8,1.0524,0,1.84785
72.0,36.0,1.6632,0,2.90196
72.0,36.2,2.3102,1,4.0162
72.0,36.4,2.8694,3,4.97742
72.0,36.6,3.2937,0,5.70932
72.0,36.8,3.6034,0,6.25604
72.0,37.0,3.7789,4,6.59031
72.0,37.2,3.7189,17,6.52833
72.0,37.4,3.341,15,5.90509
72.0,37.6,2.6938,3,4.7876
72.0,37.8,1.9418,3,3.46446
72.0,38.0,1.258,0,2.25086
72.0,38.2,0.7407,0,1.32835
72.0,38.4,0.4036,0,0.723255
72.0,38.6,0.2096,0,0.371633
72.0,38.8,0.1084,0,0.187577
72.0,39.0,0.0589,0,0.099748
72.0,39.2,0.0346,0,0.059729
72.0,39.4,0.0216,0,0.039484
72.0,39.6,0.0139,0,0.026747
72.0,39.8,0.0093,0,0.018039
72.2,29.4,0.0001,0,9.9e-05
72.2,29.6,0.0001,0,0.000112
72.2,29.8,0.0001,0,0.000101
72.2,30.6,0.0001,0,5.4e-05
72.2,30.8,0.0003,0,0.00022
72.2,31.0,0.001,0,0.000796
72.2,31.2,0.0025,0,0.002281
72.2,31.4,0.0051,0,0.005178
72.2,31.6,0.0082,0,0.009296
72.2,31.8,0.0103,0,0.013206
72.2,32.0,0.0103,0,0.014845
72.2,32.2,0.0081,0,0.013206
72.2,32.4,0.0051,0,0.009297
72.2,32.6,0.0025,0,0.00518
72.2,32.8,0.001,0,0.002293
72.2,33.0,0.0003,0,0.000834
72.2,33.2,0.0002,0,0.000361
72.2,33.4,0.0003,0,0.00048
72.2,33.6,0.0008,0,0.001237
72.2,33.8,0.0021,0,0.003289
72.2,34.0,0.0047,0,0.007935
72.2,34.2,0.0095,0,0.016729
72.2,34.4,0.0167,0,0.030148
72.2,34.6,0.026,0,0.047627
72.2,34.8,0.0384,1,0.070706
72.2,35.0,0.0594,0,0.109682
72.2,35.2,0.1035,0,0.189816
72.2,35.4,0.1964,0,0.355248
72.2,35.6,0.3716,0,0.662023
72.2,35.8,0.6526,2,1.15017
72.2,36.0,1.0274,0,1.80017
72.2,36.2,1.442,1,2.52096
72.2,36.4,1.8404,1,3.2154
72.2,36.6,2.2109,2,3.86237
72.2,36.8,2.5661,1,4.48606
72.2,37.0,2.867,3,5.02335
72.2,37.2,3.0022,1,5.27916
72.2,37.4,2.8713,8,5.06864
72.2,37.6,2.4778,20,4.38838
72.2,37.8,1.9296,2,3.42772
72.2,38.0,1.3661,0,2.43521
72.2,38.2,0.8887,0,1.5904
72.2,38.4,0.5381,0,0.96391
72.2,38.6,0.3075,0,0.546571
72.2,38.8,0.1684,0,0.293514
72.2,39.0,0.0904,0,0.153955
72.2,39.2,0.0492,0,0.083544
72.2,39.4,0.0285,0,0.049245
72.2,39.6,0.0181,0,0.031821
72.2,39.8,0.0131,0,0.022645
72.4,30.8,0.0002,0,0.000121
72.4,31.0,0.0006,0,0.000439
72.4,31.2,0.0015,0,0.001266
72.4,31.4,0.0031,0,0.00288
72.4,31.6,0.0049,0,0.005187
72.4,31.8,0.0063,0,0.007394
72.4,32.0,0.0063,0,0.008347
72.4,32.2,0.005,0,0.007462
72.4,32.4,0.0032,0,0.005285
72.4,32.6,0.0016,0,0.002971
72.4,32.8,0.0007,0,0.001344
72.4,33.0,0.0003,0,0.000568
72.4,33.2,0.0003,0,0.000473
72.4,33.4,0.0006,0,0.000977
72.4,33.6,0.0016,0,0.002348
72.4,33.8,0.0036,0,0.005315
72.4,34.0,0.0072,0,0.011135
72.4,34.2,0.0129,0,0.021013
72.4,34.4,0.0207,0,0.034774
72.4,34.6,0.0294,0,0.050406
72.4,34.8,0.0388,0,0.067132
72.4,35.0,0.0519,0,0.091308
72.4,35.2,0.0779,0,0.1395
72.4,35.4,0.1319,0,0.237407
72.4,35.6,0.2317,0,0.413318
72.4,35.8,0.3883,0,0.685272
72.4,36.0,0.5959,0,1.04592
72.4,36.2,0.8335,0,1.46222
72.4,36.4,1.0859,0,1.90809
72.4,36.6,1.3631,0,2.39696
72.4,36.8,1.678,0,2.9495
72.4,37.0,1.9971,1,3.50962
72.4,37.2,2.2296,0,3.92141
72.4,37.4,2.2839,0,4.02307
72.4,37.6,2.1318,5,3.76305
72.4,37.8,1.8194,6,3.22151
72.4,38.0,1.4296,1,2.54244
72.4,38.2,1.0405,0,1.85862
72.4,38.4,0.7038,0,1.25761
72.4,38.6,0.442,0,0.783266
72.4,38.8,0.2571,0,0.447403
72.4,39.0,0.1396,0,0.237285
72.4,39.2,0.0733,0,0.122335
72.4,39.4,0.0402,0,0.066466
72.4,39.6,0.0254,0,0.041462
72.4,39.8,0.0196,0,0.031251
72.6,30.8,0.0001,0,5.6e-05
72.6,31.0,0.0003,0,0.000211
72.6,31.2,0.0008,0,0.000613
72.6,31.4,0.0016,0,0.001411
72.6,31.6,0.0026,0,0.002577
72.6,31.8,0.0033,0,0.003738
72.6,32.0,0.0034,0,0.00431
72.6,32.2,0.0028,0,0.003953
72.6,32.4,0.0019,0,0.002888
72.6,32.6,0.001,0,0.001695
72.6,32.8,0.0005,0,0.000847
72.6,33.0,0.0003,0,0.000537
72.6,33.2,0.0005,0,0.000867
72.6,33.4,0.0013,0,0.002062
72.6,33.6,0.003,0,0.004567
72.6,33.8,0.0061,0,0.009102
72.6,34.0,0.011,0,0.016523
72.6,34.2,0.0176,0,0.027445
72.6,34.4,0.0254,0,0.041
72.6,34.6,0.0332,0,0.054507
72.6,34.8,0.04,0,0.066299
72.6,35.0,0.0478,0,0.080783
72.6,35.2,0.063,0,0.110074
72.6,35.4,0.0949,0,0.169174
72.6,35.6,0.1513,0,0.269063
72.6,35.8,0.2348,1,0.412495
72.6,36.0,0.3405,0,0.593976
72.6,36.2,0.4623,0,0.807466
72.6,36.4,0.6042,0,1.06064
72.6,36.6,0.7848,0,1.38165
72.6,36.8,1.0189,0,1.7929
72.6,37.0,1.2885,0,2.26375
72.6,37.2,1.5374,1,2.69925
72.6,37.4,1.7012,0,2.98938
72.6,37.6,1.7415,2,3.06809
72.6,37.8,1.6547,9,2.92761
72.6,38.0,1.4615,7,2.59872
72.6,38.2,1.1956,1,2.13281
72.6,38.4,0.8983,1,1.59906
72.6,38.6,0.6127,0,1.07973
72.6,38.8,0.3757,0,0.650138
72.6,39.0,0.2078,0,0.351177
72.6,39.2,0.1075,0,0.177058
72.6,39.4,0.057,0,0.091585
72.6,39.6,0.0357,0,0.055946
72.6,39.8,0.0288,0,0.044184
72.8,31.0,0.0001,0,0.000102
72.8,31.2,0.0004,0,0.000311
72.8,31.4,0.0007,0,0.000758
72.8,31.6,0.0013,0,0.001477
72.8,31.8,0.0018,0,0.002308
72.8,32.0,0.002,0,0.002892
72.8,32.2,0.0019,0,0.002906
72.8,32.4,0.0015,0,0.002347
72.8,32.6,0.001,0,0.001541
72.8,32.8,0.0006,0,0.000918
72.8,33.0,0.0005,0,0.000835
72.8,33.2,0.0009,0,0.001676
72.8,33.4,0.0022,0,0.003978
72.8,33.6,0.0051,0,0.008359
72.8,33.8,0.0099,0,0.015279
72.8,34.0,0.0163,0,0.024887
72.8,34.2,0.0238,0,0.036805
72.8,34.4,0.0311,0,0.049507
72.8,34.6,0.0372,0,0.060331
72.8,34.8,0.0415,0,0.067924
72.8,35.0,0.0459,0,0.076247
72.8,35.2,0.0553,0,0.095089
72.8,35.4,0.0756,0,0.133902
72.8,35.6,0.1099,0,0.194429
72.8,35.8,0.1554,0,0.270404
72.8,36.0,0.2066,0,0.35495
72.8,36.2,0.2623,0,0.450498
72.8,36.4,0.3324,0,0.575685
72.8,36.6,0.4358,0,0.760064
72.8,36.8,0.5876,0,1.02643
72.8,37.0,0.7837,0,1.36903
72.8,37.2,1.0012,1,1.75103
72.8,37.4,1.2099,0,2.12292
72.8,37.6,1.3803,0,2.43384
72.8,37.8,1.4811,0,2.62552
72.8,38.0,1.4785,7,2.63163
72.8,38.2,1.3514,1,2.4063
72.8,38.4,1.1116,1,1.9686
72.8,38.6,0.8101,1,1.41718
72.8,38.8,0.5178,0,0.889006
72.8,39.0,0.2913,0,0.488362
72.8,39.2,0.1496,1,0.243796
72.8,39.4,0.0776,0,0.12238
72.8,39.6,0.0481,0,0.073791
72.8,39.8,0.0396,0,0.060204
73.0,31.0,0.0001,0,8.3e-05
73.0,31.2,0.0002,0,0.000282
73.0,31.4,0.0004,0,0.000765
73.0,31.6,0.0009,0,0.001658
73.0,31.8,0.0016,0,0.002868
73.0,32.0,0.0022,0,0.003952
73.0,32.2,0.0025,0,0.004336
73.0,32.4,0.0024,0,0.003796
73.0,32.6,0.0018,0,0.002677
73.0,32.8,0.0012,0,0.0017
73.0,33.0,0.0009,0,0.001549
73.0,33.2,0.0015,0,0.002963
73.0,33.4,0.0035,0,0.006774
73.0,33.6,0.0078,0,0.013692
73.0,33.8,0.0145,0,0.02369
73.0,34.0,0.0226,0,0.035809
73.0,34.2,0.0307,0,0.04844
73.0,34.4,0.0371,0,0.059595
73.0,34.6,0.0411,0,0.0673
73.0,34.8,0.0433,1,0.071474
73.0,35.0,0.0456,0,0.076375
73.0,35.2,0.0523,0,0.0901
73.0,35.4,0.0676,0,0.118982
73.0,35.6,0.0916,0,0.160666
73.0,35.8,0.1195,1,0.204884
73.0,36.0,0.1448,1,0.243158
73.0,36.2,0.1675,0,0.279076
73.0,36.4,0.1973,0,0.330704
73.0,36.6,0.25,0,0.4229
73.0,36.8,0.338,0,0.575998
73.0,37.0,0.466,1,0.800616
73.0,37.2,0.6351,0,1.10272
73.0,37.4,0.8467,0,1.48599
73.0,37.6,1.0916,0,1.93215
73.0,37.8,1.3309,1,2.36764
73.0,38.0,1.4925,8,2.65731
73.0,38.2,1.5002,3,2.66129
73.0,38.4,1.3251,4,2.33031
73.0,38.6,1.0139,0,1.75883
73.0,38.8,0.6673,0,1.1363
73.0,39.0,0.38,0,0.632111
73.0,39.2,0.194,0,0.313795
73.0,39.4,0.0985,0,0.154355
73.0,39.6,0.0601,0,0.092077
73.0,39.8,0.05,0,0.076433
73.2,31.2,0.0002,0,0.000462
73.2,31.4,0.0005,0,0.001312
73.2,31.6,0.0012,0,0.002958
73.2,31.8,0.0024,0,0.005283
73.2,32.0,0.0038,0,0.007481
73.2,32.2,0.0047,0,0.00839
73.2,32.4,0.0047,0,0.007476
73.2,32.6,0.0037,0,0.005352
73.2,32.8,0.0025,0,0.003349
73.2,33.0,0.0017,0,0.002749
73.2,33.2,0.0023,0,0.004646
73.2,33.4,0.005,0,0.010131
73.2,33.6,0.0105,0,0.01981
73.2,33.8,0.0189,0,0.032953
73.2,34.0,0.0284,0,0.047293
73.2,34.2,0.0367,0,0.060058
73.2,34.4,0.0421,0,0.069235
73.2,34.6,0.0444,0,0.074117
73.2,34.8,0.0452,0,0.076233
73.2,35.0,0.0468,0,0.080169
73.2,35.2,0.0529,0,0.092279
73.2,35.4,0.066,0,0.116209
73.2,35.6,0.0851,0,0.148274
73.2,35.8,0.1045,0,0.177933
73.2,36.0,0.1182,0,0.196572
73.2,36.2,0.126,0,0.206684
73.2,36.4,0.1363,0,0.222119
73.2,36.6,0.1606,0,0.261017
73.2,36.8,0.2078,0,0.339814
73.2,37.0,0.2855,0,0.477151
73.2,37.2,0.4097,0,0.704789
73.2,37.4,0.6053,0,1.06542
73.2,37.6,0.8856,0,1.57617
73.2,37.8,1.2175,2,2.17077
73.2,38.0,1.5054,1,2.67407
73.2,38.2,1.6272,9,2.86896
73.2,38.4,1.5116,7,2.63659
73.2,38.6,1.195,2,2.05506
73.2,38.8,0.801,0,1.35357
73.2,39.0,0.4588,0,0.758888
73.2,39.2,0.2327,0,0.375068
73.2,39.4,0.116,0,0.181843
73.2,39.6,0.0696,0,0.107362
73.2,39.8,0.0578,0,0.089558
73.4,31.0,0.0001,0,0.00022
73.4,31.2,0.0003,0,0.000802
73.4,31.4,0.0008,0,0.002295
73.4,31.6,0.002,0,0.0052
73.4,31.8,0.0041,0,0.009333
73.4,32.0,0.0066,0,0.013257
73.4,32.2,0.0083,0,0.014923
73.4,32.4,0.0083,0,0.013349
73.4,32.6,0.0067,0,0.009599
73.4,32.8,0.0045,0,0.005964
73.4,33.0,0.003,0,0.004484
73.4,33.2,0.0033,0,0.006624
73.4,33.4,0.0063,0,0.013512
73.4,33.6,0.0128,0,0.025482
73.4,33.8,0.0221,0,0.040988
73.4,34.0,0.0323,0,0.056615
73.4,34.2,0.0405,0,0.068989
73.4,34.4,0.0453,1,0.076583
73.4,34.6,0.0471,0,0.080166
73.4,34.8,0.0478,0,0.082449
73.4,35.0,0.05,0,0.08759
73.4,35.2,0.0562,0,0.099841
73.4,35.4,0.0679,0,0.120563
73.4,35.6,0.0836,0,0.145769
73.4,35.8,0.0981,0,0.16704
73.4,36.0,0.1064,1,0.177406
73.4,36.2,0.1086,0,0.17815
73.4,36.4,0.1109,0,0.178708
73.4,36.6,0.1214,0,0.190796
73.4,36.8,0.1454,0,0.226874
73.4,37.0,0.1912,0,0.308398
73.4,37.2,0.282,0,0.480107
73.4,37.4,0.4578,0,0.808437
73.4,37.6,0.7504,0,1.33923
73.4,37.8,1.1366,0,2.02216
73.4,38.0,1.5092,1,2.66398
73.4,38.2,1.7129,3,2.99419
73.4,38.4,1.6418,11,2.83813
73.4,38.6,1.3218,5,2.2555
73.4,38.8,0.8935,0,1.50151
73.4,39.0,0.5118,0,0.844594
73.4,39.2,0.2575,0,0.415782
73.4,39.4,0.1262,0,0.199634
73.4,39.6,0.0744,0,0.116921
73.4,39.8,0.0614,0,0.097107
73.6,31.0,0.0001,0,0.000342
73.6,31.2,0.0004,0,0.001223
73.6,31.4,0.0012,0,0.00349
73.6,31.6,0.0031,0,0.007913
73.6,31.8,0.0062,0,0.014194
73.6,32.0,0.01,0,0.020186
73.6,32.2,0.0127,0,0.022773
73.6,32.4,0.0129,0,0.020486
73.6,32.6,0.0105,0,0.014911
73.6,32.8,0.0072,0,0.009429
73.6,33.0,0.0047,0,0.006881
73.6,33.2,0.0046,0,0.008981
73.6,33.4,0.0078,0,0.016715
73.6,33.6,0.0146,0,0.029987
73.6,33.8,0.0241,0,0.046516
73.6,34.0,0.0342,1,0.062338
73.6,34.2,0.0422,0,0.074224
73.6,34.4,0.0473,0,0.081741
73.6,34.6,0.0504,0,0.086745
73.6,34.8,0.0529,0,0.091899
73.6,35.0,0.0563,0,0.09975
73.6,35.2,0.0623,0,0.112132
73.6,35.4,0.072,1,0.128962
73.6,35.6,0.0839,0,0.147024
73.6,35.8,0.0939,0,0.160757
73.6,36.0,0.0982,1,0.16574
73.6,36.2,0.0974,0,0.162842
73.6,36.4,0.0965,0,0.158038
73.6,36.6,0.1007,1,0.15805
73.6,36.8,0.1129,1,0.172207
73.6,37.0,0.1408,0,0.22212
73.6,37.2,0.2106,0,0.357101
73.6,37.4,0.3698,0,0.654367
73.6,37.6,0.6615,0,1.17786
73.6,37.8,1.0712,1,1.8922
73.6,38.0,1.4874,4,2.60017
73.6,38.2,1.7355,10,3.00375
73.6,38.4,1.6894,4,2.89548
73.6,38.6,1.3693,2,2.32229
73.6,38.8,0.9258,0,1.55142
73.6,39.0,0.5277,1,0.871906
73.6,39.2,0.263,0,0.427705
73.6,39.4,0.1274,0,0.204662
73.6,39.6,0.0743,0,0.119708
73.6,39.8,0.0607,1,0.098564
73.8,31.0,0.0001,0,0.000461
73.8,31.2,0.0005,0,0.0016
73.8,31.4,0.0016,0,0.004524
73.8,31.6,0.004,0,0.010215
73.8,31.8,0.008,0,0.018328
73.8,32.0,0.0129,0,0.026116
73.8,32.2,0.0166,0,0.029638
73.8,32.4,0.0171,0,0.027028
73.8,32.6,0.0144,0,0.020291
73.8,32.8,0.0104,0,0.013592
73.8,33.0,0.0073,0,0.010348
73.8,33.2,0.0068,0,0.012375
73.8,33.4,0.0098,0,0.020423
73.8,33.6,0.0166,0,0.033952
73.8,33.8,0.0259,0,0.050284
73.8,34.0,0.0355,0,0.065547
73.8,34.2,0.0436,0,0.077512
73.8,34.4,0.0503,0,0.087059
73.8,34.6,0.0564,0,0.096437
73.8,34.8,0.062,0,0.106748
73.8,35.0,0.0667,0,0.117674
73.8,35.2,0.0716,0,0.12881
73.8,35.4,0.0778,0,0.139778
73.8,35.6,0.0848,0,0.149255
73.8,35.8,0.0895,0,0.154619
73.8,36.0,0.0894,0,0.153844
73.8,36.2,0.0854,0,0.147672
73.8,36.4,0.0819,1,0.139811
73.8,36.6,0.0827,0,0.134325
73.8,36.8,0.0893,0,0.138347
73.8,37.0,0.1088,0,0.172138
73.8,37.2,0.1672,1,0.284272
73.8,37.4,0.3133,0,0.55335
73.8,37.6,0.5945,0,1.04987
73.8,37.8,1.0009,0,1.74837
73.8,38.0,1.4217,2,2.45742
73.8,38.2,1.6781,7,2.87612
73.8,38.4,1.6395,6,2.78977
73.8,38.6,1.3259,3,2.2404
73.8,38.8,0.8909,0,1.49348
73.8,39.0,0.5034,0,0.83605
73.8,39.2,0.2488,0,0.409177
73.8,39.4,0.1203,0,0.197105
73.8,39.6,0.0706,0,0.11686
73.8,39.8,0.0575,0,0.095664
74.0,31.0,0.0002,0,0.000589
74.0,31.2,0.0006,0,0.001844
74.0,31.4,0.0017,0,0.005025
74.0,31.6,0.0044,0,0.011216
74.0,31.8,0.0089,0,0.020106
74.0,32.0,0.0144,0,0.028805
74.0,32.2,0.0188,1,0.033158
74.0,32.4,0.02,0,0.031174
74.0,32.6,0.0179,0,0.024932
74.0,32.8,0.0141,0,0.018663
74.0,33.0,0.0109,0,0.015764
74.0,33.2,0.0102,0,0.017983
74.0,33.4,0.0131,0,0.025994
74.0,33.6,0.0198,0,0.039057
74.0,33.8,0.0288,0,0.054463
74.0,34.0,0.038,0,0.068972
74.0,34.2,0.0467,0,0.081773
74.0,34.4,0.0558,0,0.095099
74.0,34.6,0.0658,0,0.110823
74.0,34.8,0.0748,0,0.127245
74.0,35.0,0.0804,0,0.1405
74.0,35.2,0.083,0,0.148408
74.0,35.4,0.0848,0,0.151697
74.0,35.6,0.0864,1,0.151652
74.0,35.8,0.0856,0,0.14815
74.0,36.0,0.0804,0,0.140547
74.0,36.2,0.0725,0,0.129702
74.0,36.4,0.0659,0,0.118144
74.0,36.6,0.0637,0,0.109252
74.0,36.8,0.0673,0,0.108865
74.0,37.0,0.0831,0,0.135103
74.0,37.2,0.135,0,0.232109
74.0,37.4,0.2687,0,0.47299
74.0,37.6,0.5294,0,0.925399
74.0,37.8,0.9086,0,1.5686
74.0,38.0,1.301,2,2.2246
74.0,38.2,1.5368,8,2.61141
74.0,38.4,1.4948,10,2.52963
74.0,38.6,1.1989,1,2.0224
74.0,38.8,0.7968,0,1.33957
74.0,39.0,0.4453,0,0.745543
74.0,39.2,0.219,0,0.365422
74.0,39.4,0.1075,0,0.179986
74.0,39.6,0.0653,0,0.110724
74.0,39.8,0.0537,0,0.091101
74.2,30.8,0.0001,0,0.000396
74.2,31.0,0.0002,0,0.000868
74.2,31.2,0.0006,0,0.002073
74.2,31.4,0.0017,0,0.004976
74.2,31.6,0.0042,0,0.010636
74.2,31.8,0.0084,0,0.018914
74.2,32.0,0.0139,0,0.027389
74.2,32.2,0.0188,0,0.0325
74.2,32.4,0.0213,0,0.032523
74.2,32.6,0.0209,0,0.029089
74.2,32.8,0.0187,0,0.025485
74.2,33.0,0.0163,0,0.024269
74.2,33.2,0.0156,0,0.026955
74.2,33.4,0.018,0,0.034436
74.2,33.6,0.0244,0,0.046333
74.2,33.8,0.0332,0,0.060351
74.2,34.0,0.0424,0,0.074092
74.2,34.2,0.0519,0,0.088171
74.2,34.4,0.0634,0,0.105864
74.2,34.6,0.077,0,0.128143
74.2,34.8,0.0887,1,0.15011
74.2,35.0,0.0942,0,0.164287
74.2,35.2,0.0938,1,0.167454
74.2,35.4,0.091,0,0.162358
74.2,35.6,0.0877,0,0.153254
74.2,35.8,0.082,0,0.141693
74.2,36.0,0.0724,0,0.127321
74.2,36.2,0.0605,0,0.110859
74.2,36.4,0.0505,0,0.094966
74.2,36.6,0.0456,0,0.083066
74.2,36.8,0.0472,0,0.080749
74.2,37.0,0.0611,0,0.103356
74.2,37.2,0.1079,0,0.188251
74.2,37.4,0.227,0,0.398415
74.2,37.6,0.4571,0,0.792182
74.2,37.8,0.789,0,1.34997
74.2,38.0,1.1282,3,1.91408
74.2,38.2,1.3247,9,2.23807
74.2,38.4,1.2765,4,2.15351
74.2,38.6,1.0116,1,1.70697
74.2,38.8,0.6634,0,1.12032
74.2,39.0,0.3666,0,0.619846
74.2,39.2,0.1809,0,0.306574
74.2,39.4,0.0924,0,0.157804
74.2,39.6,0.0602,0,0.103509
74.2,39.8,0.051,0,0.086817
74.2,40.0,0.0479,0,0.079532
74.4,30.6,0.0001,0,0.000522
74.4,30.8,0.0003,0,0.001
74.4,31.0,0.0005,0,0.001676
74.4,31.2,0.0009,0,0.00277
