Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value
73,39.6,500,0,1.15509e-05,1
73.2,39.6,500,0,2.47745e-05,1
73.4,39.6,500,0,3.66075e-05,1
73.6,39.6,500,0,4.7106e-05,1
73.8,39.6,500,0,5.28e-05,1
74,39.6,500,0,5.1564e-05,1
74.2,39.6,500,0,4.3884e-05,1
74.4,39.6,500,0,3.2553e-05,1
74.6,39.6,500,0,2.10504e-05,1
74.8,39.6,500,0,5.77547e-06,1
72.6,39.4,500,0,1.49284e-05,1
72.8,39.4,500,0,4.0167e-05,1
73,39.4,500,0,7.84718e-05,1
73.2,39.4,500,0,0.000133381,1
73.4,39.4,500,0,0.000197301,1
73.6,39.4,500,0,0.000254061,1
73.8,39.4,500,0,0.00028486,1
74,39.4,500,0,0.000278173,1
74.2,39.4,500,0,0.000236636,1
74.4,39.4,500,0,0.000175391,1
74.6,39.4,500,0,0.000113281,1
74.8,39.4,500,0,6.37629e-05,1
75,39.4,500,0,3.12798e-05,1
75.2,39.4,500,0,7.46422e-06,1
71,39.2,500,0,5.16834e-06,1
71.2,39.2,500,0,8.54844e-06,1
71.4,39.2,500,0,1.22457e-05,1
71.6,39.2,500,0,1.5193e-05,1
71.8,39.2,500,0,1.63254e-05,1
72,39.2,500,0,1.5193e-05,1
72.2,39.2,500,0,2.11653e-05,1
72.4,39.2,500,0,3.90737e-05,1
72.6,39.2,500,0,8.42239e-05,1
72.8,39.2,500,0,0.000177965,1
73,39.2,500,0,0.000348324,1
73.2,39.2,500,0,0.000592925,1
73.4,39.2,500,0,0.000878018,1
73.6,39.2,500,0,0.00113139,1
73.8,39.2,500,0,0.00126894,1
74,39.2,500,0,0.00123907,1
74.2,39.2,500,0,0.00105358,1
74.4,39.2,500,0,0.00078026,1
74.6,39.2,500,0,0.000503348,1
74.8,39.2,500,0,0.000282877,1
75,39.2,500,0,0.0001385,1
75.2,39.2,500,0,5.90769e-05,1
75.4,39.2,500,0,2.19524e-05,1
75.6,39.2,500,0,4.45981e-06,1
70.6,39,500,0,1.20964e-05,1
70.8,39,500,0,2.39224e-05,1
71,39,500,0,4.17295e-05,1
71.2,39,500,0,7.93821e-05,1
71.4,39,500,0,0.000157722,1
71.6,39,500,0,0.000219909,1
71.8,39,500,0,0.000273882,1
72,39,500,0,0.000309909,1
72.2,39,500,0,0.000329968,1
72.4,39,500,0,0.000361001,1
72.6,39,500,0,0.000477601,1
72.8,39,500,0,0.000770682,1
73,39,500,0,0.00132184,1
73.2,39,500,0,0.00214168,1
73.4,39,500,0,0.00315987,1
73.6,39,500,0,0.00406797,1
73.8,39,500,0,0.00456396,1
74,39,500,0,0.00445623,1
74.2,39,500,0,0.00378745,1
74.4,39,500,0,0.00280261,1
74.6,39,500,0,0.00180581,1
74.8,39,500,0,0.00101326,1
75,39,500,0,0.000495143,1
75.2,39,500,0,0.000210714,1
75.4,39,500,0,7.80887e-05,1
75.6,39,500,0,2.51981e-05,1
75.8,39,500,0,4.68108e-06,1
70.2,38.8,500,0,1.1106e-05,1
70.4,38.8,500,0,2.77537e-05,1
70.6,38.8,500,0,6.63034e-05,1
70.8,38.8,500,0,0.00014847,1
71,38.8,500,0,0.000325474,1
71.2,38.8,500,0,0.000564459,1
71.4,38.8,500,0,0.000883679,1
71.6,38.8,500,0,0.00122576,1
71.8,38.8,500,0,0.00152274,1
72,38.8,500,0,0.00171508,1
72.2,38.8,500,0,0.00176969,1
72.4,38.8,500,0,0.00176675,1
72.6,38.8,500,0,0.00193689,1
72.8,38.8,500,0,0.00259351,1
73,38.8,500,0,0.00403887,1
73.2,38.8,500,0,0.00633925,1
73.4,38.8,500,0,0.00914865,1
73.6,38.8,500,0,0.011684,1
73.8,38.8,500,0,0.0130946,1
74,38.8,500,0,0.0127779,1
74.2,38.8,500,0,0.0108554,1
74.4,38.8,500,0,0.00802614,1
74.6,38.8,500,0,0.00516537,1
74.8,38.8,500,0,0.00289383,1
75,38.8,500,0,0.00141137,1
75.2,38.8,500,0,0.00059924,1
75.4,38.8,500,0,0.000221478,1
75.6,38.8,500,0,7.12493e-05,1
75.8,38.8,500,0,1.32077e-05,1
69.8,38.6,500,0,4.10919e-06,1
70,38.6,500,0,1.66233e-05,1
70.2,38.6,500,0,5.33485e-05,1
70.4,38.6,500,0,0.000142221,1
70.6,38.6,500,0,0.000352307,1
70.8,38.6,500,0,0.000742715,1
71,38.6,500,0,0.00141951,1
71.2,38.6,500,0,0.00243713,1
71.4,38.6,500,0,0.00378361,1
71.6,38.6,500,0,0.00529164,1
71.8,38.6,500,0,0.00665226,1
72,38.6,500,0,0.00749998,1
72.2,38.6,500,0,0.00763606,1
72.4,38.6,500,0,0.00723707,1
72.6,38.6,500,0,0.00692884,1
72.8,38.6,500,0,0.00764171,1
