Longitude,Latitude,nu4_5,Observed Count,Smoothed Rate
64.4,30.2,0.0114,0,0.007899
64.4,30.4,0.0056,0,0.003476
64.4,30.6,0.0022,0,0.00121
64.4,30.8,0.0007,0,0.000334
64.4,31.0,0.0002,0,7.3e-05
64.6,28.4,0.0001,0,0.000216
64.6,28.6,0.0004,0,0.000784
64.6,28.8,0.0014,0,0.002248
64.6,29.0,0.0036,0,0.0051
64.6,29.2,0.0073,0,0.009155
64.6,29.4,0.0117,0,0.013002
64.6,29.6,0.0148,0,0.01461
64.6,29.8,0.0148,0,0.012991
64.6,30.0,0.0117,0,0.00914
64.6,30.2,0.0073,0,0.005088
64.6,30.4,0.0036,0,0.002241
64.6,30.6,0.0014,0,0.000781
64.6,30.8,0.0004,0,0.000215
64.6,31.0,0.0001,0,4.7e-05
64.8,28.4,0.0001,0,0.000116
64.8,28.6,0.0002,0,0.00042
64.8,28.8,0.0008,0,0.001204
64.8,29.0,0.002,0,0.002735
64.8,29.2,0.0039,0,0.004915
64.8,29.4,0.0063,0,0.006989
64.8,29.6,0.008,0,0.007863
64.8,29.8,0.008,0,0.007
64.8,30.0,0.0063,0,0.004931
64.8,30.2,0.004,0,0.002748
64.8,30.4,0.002,0,0.001212
64.8,30.6,0.0008,0,0.000423
64.8,30.8,0.0002,0,0.000117
64.8,31.0,0.0001,0,2.6e-05
65.0,28.6,0.0001,0,0.000188
65.0,28.8,0.0003,0,0.00054
65.0,29.0,0.0009,0,0.001227
65.0,29.2,0.0018,0,0.002209
65.0,29.4,0.0028,0,0.003146
65.0,29.6,0.0036,0,0.003545
65.0,29.8,0.0036,0,0.003161
65.0,30.0,0.0029,0,0.00223
65.0,30.2,0.0018,0,0.001245
65.0,30.4,0.0009,0,0.00055
65.0,30.6,0.0004,0,0.000192
65.0,30.8,0.0001,0,5.3e-05
65.2,28.8,0.0001,0,0.000202
65.2,29.0,0.0003,0,0.000461
65.2,29.2,0.0007,0,0.000831
65.2,29.4,0.0011,0,0.001186
65.2,29.6,0.0014,0,0.001339
65.2,29.8,0.0014,0,0.001196
65.2,30.0,0.0011,0,0.000846
65.2,30.2,0.0007,0,0.000473
65.2,30.4,0.0003,0,0.000209
65.2,30.6,0.0001,0,7.3e-05
65.4,29.0,0.0001,0,0.000145
65.4,29.2,0.0002,0,0.000262
65.4,29.4,0.0003,0,0.000375
65.4,29.6,0.0004,0,0.000424
65.4,29.8,0.0004,0,0.00038
65.4,30.0,0.0003,0,0.000269
65.4,30.2,0.0002,0,0.000151
65.4,30.4,0.0001,0,6.7e-05
65.6,29.2,0.0001,0,6.9e-05
65.6,29.4,0.0001,0,9.9e-05
65.6,29.6,0.0001,0,0.000112
65.6,29.8,0.0001,0,0.000101
65.6,30.0,0.0001,0,7.2e-05
65.6,30.2,0.0001,0,4e-05
68.0,35.6,0.0001,0,8.2e-05
68.0,35.8,0.0002,0,0.000164
68.0,36.0,0.0003,0,0.000253
68.0,36.2,0.0003,0,0.000303
68.0,36.4,0.0003,0,0.000292
68.0,36.6,0.0003,0,0.000229
68.0,36.8,0.0002,0,0.000146
68.0,37.0,0.0001,0,7.4e-05
68.0,37.2,0.0001,0,2.4e-05
68.2,35.4,0.0001,0,0.000116
68.2,35.6,0.0003,0,0.000299
68.2,35.8,0.0005,0,0.000675
68.2,36.0,0.0008,0,0.001059
68.2,36.2,0.001,0,0.001332
68.2,36.4,0.0011,0,0.001355
68.2,36.6,0.0009,0,0.00112
68.2,36.8,0.0007,0,0.000754
68.2,37.0,0.0004,0,0.000411
68.2,37.2,0.0002,0,0.000131
68.2,37.4,0.0001,0,4.4e-05
68.4,35.2,0.0001,0,0.000113
68.4,35.4,0.0004,0,0.000371
68.4,35.6,0.0011,0,0.00108
68.4,35.8,0.0021,0,0.002199
68.4,36.0,0.0034,0,0.003529
68.4,36.2,0.0046,0,0.004557
68.4,36.4,0.0051,0,0.00477
68.4,36.6,0.0047,0,0.004056
68.4,36.8,0.0036,0,0.002805
68.4,37.0,0.0022,0,0.001578
68.4,37.2,0.0011,0,0.000689
68.4,37.4,0.0005,0,0.000241
68.4,37.6,0.0001,0,5.2e-05
68.6,35.0,0.0001,0,7.5e-05
68.6,35.2,0.0004,0,0.000317
68.6,35.4,0.0013,0,0.001195
68.6,35.6,0.0032,0,0.003103
68.6,35.8,0.0067,0,0.006418
68.6,36.0,0.0113,0,0.010507
68.6,36.2,0.0158,0,0.013905
68.6,36.4,0.0181,0,0.014902
68.6,36.6,0.017,0,0.012949
68.6,36.8,0.013,0,0.009128
68.6,37.0,0.0081,0,0.00522
68.6,37.2,0.0041,0,0.002363
68.6,37.4,0.0016,0,0.000878
68.6,37.6,0.0005,0,0.00025
68.6,37.8,0.0001,0,3e-05
68.8,35.0,0.0002,0,0.000187
68.8,35.2,0.001,0,0.000917
68.8,35.4,0.0032,0,0.003044
68.8,35.6,0.0082,0,0.008044
68.8,35.8,0.0173,0,0.016868
68.8,36.0,0.03,0,0.028267
68.8,36.2,0.0427,0,0.038231
68.8,36.4,0.0497,0,0.041802
68.8,36.6,0.0472,0,0.036962
68.8,36.8,0.0364,0,0.026431
68.8,37.0,0.0227,0,0.015285
68.8,37.2,0.0114,0,0.007049
68.8,37.4,0.0046,0,0.002648
68.8,37.6,0.0015,0,0.000782
68.8,37.8,0.0003,0,0.00013
69.0,34.8,0.0001,0,6.9e-05
69.0,35.0,0.0005,0,0.000483
69.0,35.2,0.0022,0,0.002078
69.0,35.4,0.0072,0,0.007041
69.0,35.6,0.019,0,0.018854
69.0,35.8,0.0411,0,0.040109
69.0,36.0,0.0726,0,0.068641
69.0,36.2,0.105,0,0.094611
69.0,36.4,0.1236,0,0.105169
69.0,36.6,0.118,0,0.09429
69.0,36.8,0.0911,0,0.068184
69.0,37.0,0.0566,0,0.039773
69.0,37.2,0.0283,0,0.018659
69.0,37.4,0.0113,0,0.007023
69.0,37.6,0.0036,0,0.002106
69.0,37.8,0.0009,0,0.000461
69.0,38.0,0.0001,0,4.7e-05
69.2,34.8,0.0002,0,0.00013
69.2,35.0,0.001,0,0.000982
69.2,35.2,0.0044,0,0.004309
69.2,35.4,0.0147,0,0.014805
69.2,35.6,0.0398,0,0.040005
69.2,35.8,0.0876,0,0.086729
69.2,36.0,0.1575,0,0.150944
69.2,36.2,0.2304,0,0.211263
69.2,36.4,0.2735,0,0.237879
69.2,36.6,0.2623,0,0.215505
69.2,36.8,0.2026,0,0.157116
69.2,37.0,0.1258,0,0.092217
69.2,37.2,0.0626,0,0.04355
69.2,37.4,0.025,0,0.016547
69.2,37.6,0.0079,0,0.005053
69.2,37.8,0.0019,0,0.001135
69.2,38.0,0.0003,0,0.000147
69.4,34.8,0.0003,0,0.000293
69.4,35.0,0.0019,0,0.001833
69.4,35.2,0.0081,0,0.008186
69.4,35.4,0.0274,0,0.028163
69.4,35.6,0.0756,0,0.077443
69.4,35.8,0.1694,0,0.170368
69.4,36.0,0.3089,0,0.300725
69.4,36.2,0.4565,0,0.42606
69.4,36.4,0.545,0,0.48457
69.4,36.6,0.5242,0,0.442551
69.4,36.8,0.4052,0,0.324716
69.4,37.0,0.2512,0,0.191555
69.4,37.2,0.1248,0,0.09093
69.4,37.4,0.0496,0,0.034748
69.4,37.6,0.0158,0,0.010699
69.4,37.8,0.0039,0,0.002536
69.4,38.0,0.0007,0,0.000415
69.4,38.2,0.0001,0,3.3e-05
69.6,34.6,0.0001,0,3.8e-05
69.6,34.8,0.0005,0,0.000487
69.6,35.0,0.0031,0,0.003186
69.6,35.2,0.0136,0,0.014033
69.6,35.4,0.0468,0,0.04906
69.6,35.6,0.1312,0,0.136591
69.6,35.8,0.2985,0,0.304481
69.6,36.0,0.5499,0,0.543689
69.6,36.2,0.8183,1,0.777847
69.6,36.4,0.9808,0,0.891868
69.6,36.6,0.9447,0,0.819993
69.6,36.8,0.7301,0,0.605022
69.6,37.0,0.4521,0,0.358638
69.6,37.2,0.2243,0,0.171018
69.6,37.4,0.0891,0,0.065717
69.6,37.6,0.0284,0,0.020403
69.6,37.8,0.0072,0,0.005058
69.6,38.0,0.0014,0,0.000861
69.6,38.2,0.0002,0,9.7e-05
69.8,34.6,0.0001,0,4.4e-05
69.8,34.8,0.0008,0,0.000769
69.8,35.0,0.0048,0,0.004948
69.8,35.2,0.021,0,0.022133
69.8,35.4,0.0735,0,0.078078
69.8,35.6,0.209,0,0.220076
69.8,35.8,0.481,0,0.496023
69.8,36.0,0.8934,0,0.894282
69.8,36.2,1.3363,0,1.29001
69.8,36.4,1.6059,0,1.48962
69.8,36.6,1.5484,0,1.37814
69.8,36.8,1.1965,0,1.02264
69.8,37.0,0.7407,0,0.609515
69.8,37.2,0.3674,0,0.292327
69.8,37.4,0.1462,0,0.113111
69.8,37.6,0.0469,0,0.035445
69.8,37.8,0.0122,0,0.009027
69.8,38.0,0.0025,0,0.00174
69.8,38.2,0.0004,0,0.000211
69.8,38.4,0.0001,0,2.4e-05
70.0,34.6,0.0001,0,4.5e-05
70.0,34.8,0.0011,0,0.001168
70.0,35.0,0.0067,0,0.00708
70.0,35.2,0.0298,0,0.031946
70.0,35.4,0.1063,0,0.113983
70.0,35.6,0.3061,0,0.324647
70.0,35.8,0.7114,0,0.738662
70.0,36.0,1.3305,0,1.34286
70.0,36.2,1.9988,1,1.95152
70.0,36.4,2.4085,3,2.26888
70.0,36.6,2.3257,2,2.1127
70.0,36.8,1.7987,0,1.57783
70.0,37.0,1.1144,0,0.946786
70.0,37.2,0.5537,0,0.457566
70.0,37.4,0.2213,0,0.1788
70.0,37.6,0.0717,0,0.056858
70.0,37.8,0.0192,0,0.014944
70.0,38.0,0.0044,0,0.003237
70.0,38.2,0.0008,0,0.000451
70.0,38.4,0.0002,0,7.7e-05
70.2,34.6,0.0001,0,4.1e-05
70.2,34.8,0.0014,0,0.00156
70.2,35.0,0.0087,0,0.009353
70.2,35.2,0.0393,0,0.042456
70.2,35.4,0.1419,0,0.152904
70.2,35.6,0.4131,0,0.439446
70.2,35.8,0.968,0,1.00807
70.2,36.0,1.8214,0,1.84651
70.2,36.2,2.7485,1,2.70274
70.2,36.4,3.3229,20,3.16448
70.2,36.6,3.2173,2,2.96785
70.2,36.8,2.4947,0,2.23334
70.2,37.0,1.5504,0,1.35143
70.2,37.2,0.7738,0,0.659729
70.2,37.4,0.3118,0,0.261322
70.2,37.6,0.1029,0,0.084996
70.2,37.8,0.0287,0,0.023301
70.2,38.0,0.0073,0,0.005605
70.2,38.2,0.0016,0,0.001048
70.2,38.4,0.0004,0,0.000217
70.2,38.6,0.0001,0,5.3e-05
70.4,34.6,0.0001,0,3.9e-05
70.4,34.8,0.0018,0,0.001918
70.4,35.0,0.0106,0,0.011395
70.4,35.2,0.0479,0,0.051974
70.4,35.4,0.1747,0,0.188648
70.4,35.6,0.5132,0,0.546235
70.4,35.8,1.2111,0,1.26209
70.4,36.0,2.2924,0,2.32829
70.4,36.2,3.4766,0,3.43267
70.4,36.4,4.2222,12,4.0496
70.4,36.6,4.1058,5,3.82873
70.4,36.8,3.1986,0,2.9068
70.4,37.0,1.9993,0,1.77698
70.4,37.2,1.0064,0,0.878657
70.4,37.4,0.4117,0,0.354578
70.4,37.6,0.14,0,0.119065
70.4,37.8,0.0417,0,0.034657
70.4,38.0,0.0119,0,0.009359
70.4,38.2,0.0033,0,0.002258
70.4,38.4,0.0009,0,0.000565
70.4,38.6,0.0003,0,0.000142
70.4,38.8,0.0001,0,2.8e-05
70.6,34.6,0.0001,0,3.5e-05
70.6,34.8,0.002,0,0.002133
70.6,35.0,0.0119,0,0.012812
70.6,35.2,0.054,0,0.058582
70.6,35.4,0.1981,0,0.21378
70.6,35.6,0.5853,0,0.622674
70.6,35.8,1.3897,0,1.44785
70.6,36.0,2.6461,0,2.68928
70.6,36.2,4.0363,0,3.99438
70.6,36.4,4.93,23,4.75057
70.6,36.6,4.823,3,4.5319
70.6,36.8,3.7829,1,3.47579
70.6,37.0,2.385,0,2.15083
70.6,37.2,1.2159,0,1.08095
70.6,37.4,0.5088,0,0.447482
70.6,37.6,0.181,0,0.157335
70.6,37.8,0.0588,0,0.049799
70.6,38.0,0.0191,0,0.015307
70.6,38.2,0.0063,0,0.00448
70.6,38.4,0.002,0,0.00128
70.6,38.6,0.0006,0,0.000352
70.6,38.8,0.0001,0,6.6e-05
70.8,34.6,0.0002,0,4.2e-05
70.8,34.8,0.0022,0,0.002195
70.8,35.0,0.0125,0,0.013255
70.8,35.2,0.0562,0,0.060631
70.8,35.4,0.2059,0,0.22183
70.8,35.6,0.6104,0,0.648815
70.8,35.8,1.4562,0,1.51684
70.8,36.0,2.7888,0,2.83585
70.8,36.2,4.2807,0,4.24395
70.8,36.4,5.2641,39,5.09084
70.8,36.6,5.1885,7,4.90429
70.8,36.8,4.1056,0,3.80488
70.8,37.0,2.6186,0,2.38901
70.8,37.2,1.3593,0,1.22634
70.8,37.4,0.5878,0,0.5263
70.8,37.6,0.2226,0,0.197705
70.8,37.8,0.0804,0,0.069899
70.8,38.0,0.0298,0,0.024722
70.8,38.2,0.011,0,0.008384
70.8,38.4,0.0037,0,0.002626
70.8,38.6,0.0011,0,0.000743
70.8,38.8,0.0003,0,0.000148
70.8,39.0,0.0001,0,2.4e-05
71.0,34.6,0.0002,0,5.4e-05
71.0,34.8,0.0022,0,0.002089
71.0,35.0,0.0122,0,0.012618
71.0,35.2,0.0538,0,0.05744
71.0,35.4,0.1956,0,0.209932
71.0,35.6,0.5792,0,0.615246
71.0,35.8,1.3862,0,1.44451
71.0,36.0,2.6685,0,2.71698
71.0,36.2,4.1228,0,4.09678
71.0,36.4,5.1084,23,4.95864
71.0,36.6,5.0796,24,4.8281
71.0,36.8,4.0639,1,3.79554
71.0,37.0,2.633,0,2.42692
71.0,37.2,1.4033,0,1.2828
71.0,37.4,0.6373,0,0.580431
71.0,37.6,0.2638,0,0.239415
71.0,37.8,0.1082,0,0.096813
71.0,38.0,0.0454,0,0.03919
71.0,38.2,0.0182,0,0.014801
71.0,38.4,0.0065,0,0.004925
71.0,38.6,0.002,0,0.00142
71.0,38.8,0.0005,0,0.000325
71.0,39.0,0.0001,0,4.2e-05
71.2,34.6,0.0002,0,7.2e-05
71.2,34.8,0.0021,0,0.001813
71.2,35.0,0.011,0,0.011039
71.2,35.2,0.0472,0,0.049669
71.2,35.4,0.1691,0,0.180495
71.2,35.6,0.498,0,0.528542
71.2,35.8,1.1925,0,1.24427
71.2,36.0,2.3053,0,2.35282
71.2,36.2,3.5848,0,3.57415
71.2,36.4,4.4783,19,4.36702
71.2,36.6,4.499,18,4.30288
71.2,36.8,3.6505,1,3.43728
71.2,37.0,2.4185,0,2.25272
71.2,37.2,1.3419,0,1.24351
71.2,37.4,0.6566,0,0.608789
71.2,37.6,0.3063,0,0.284421
71.2,37.8,0.1444,0,0.132854
71.2,38.0,0.0673,0,0.060189
71.2,38.2,0.0287,0,0.024441
71.2,38.4,0.0106,0,0.008427
71.2,38.6,0.0033,0,0.002437
71.2,38.8,0.0008,0,0.000564
71.2,39.0,0.0002,0,7.9e-05
71.4,34.6,0.0002,0,9.2e-05
71.4,34.8,0.0018,0,0.001492
71.4,35.0,0.0092,0,0.008861
71.4,35.2,0.0379,0,0.039117
71.4,35.4,0.1326,0,0.140558
71.4,35.6,0.3862,0,0.409757
71.4,35.8,0.9228,0,0.965213
71.4,36.0,1.7893,0,1.83302
71.4,36.2,2.7998,0,2.80493
71.4,36.4,3.5293,2,3.46234
71.4,36.6,3.5907,11,3.46002
71.4,36.8,2.9707,1,2.82362
71.4,37.0,2.0365,0,1.91946
71.4,37.2,1.2042,1,1.13281
71.4,37.4,0.6573,1,0.620783
71.4,37.6,0.3546,0,0.335983
71.4,37.8,0.1906,0,0.179086
71.4,38.0,0.0962,0,0.08809
71.4,38.2,0.0426,0,0.037318
71.4,38.4,0.0159,0,0.013102
71.4,38.6,0.0049,0,0.003784
71.4,38.8,0.0013,0,0.000884
71.4,39.0,0.0002,0,0.000158
71.6,34.6,0.0002,0,9.9e-05
71.6,34.8,0.0013,0,0.00111
71.6,35.0,0.007,0,0.00649
71.6,35.2,0.0277,0,0.028023
71.6,35.4,0.094,0,0.098926
71.6,35.6,0.2694,0,0.285837
71.6,35.8,0.6401,0,0.671943
71.6,36.0,1.243,1,1.28009
71.6,36.2,1.9572,0,1.97341
71.6,36.4,2.4934,0,2.46505
71.6,36.6,2.5801,0,2.50959
71.6,36.8,2.1985,0,2.1135
71.6,37.0,1.5921,0,1.52147
71.6,37.2,1.0384,0,0.992823
71.6,37.4,0.6543,0,0.628257
71.6,37.6,0.4098,0,0.393557
71.6,37.8,0.2446,0,0.232182
71.6,38.0,0.1301,0,0.120281
71.6,38.2,0.0587,0,0.052116
71.6,38.4,0.022,0,0.018417
71.6,38.6,0.0068,0,0.005292
71.6,38.8,0.0017,0,0.001226
71.6,39.0,0.0003,0,0.00022
71.8,34.6,0.0002,0,9.2e-05
71.8,34.8,0.001,0,0.000719
71.8,35.0,0.0049,0,0.00436
71.8,35.2,0.0184,0,0.018182
71.8,35.4,0.06,0,0.062837
71.8,35.6,0.1685,0,0.179058
71.8,35.8,0.3968,0,0.418834
71.8,36.0,0.7706,0,0.799503
71.8,36.2,1.2219,0,1.24272
71.8,36.4,1.5787,0,1.57652
71.8,36.6,1.6757,0,1.64925
71.8,36.8,1.4972,1,1.45948
71.8,37.0,1.1825,0,1.14809
71.8,37.2,0.8836,0,0.858277
71.8,37.4,0.652,0,0.633447
71.8,37.6,0.4633,1,0.447306
71.8,37.8,0.297,0,0.282174
71.8,38.0,0.1628,0,0.150421
71.8,38.2,0.0742,0,0.065833
71.8,38.4,0.0278,0,0.023293
71.8,38.6,0.0085,0,0.006652
71.8,38.8,0.0021,0,0.001523
71.8,39.0,0.0004,0,0.000274
71.8,39.2,0.0001,0,1.6e-05
72.0,34.6,0.0001,0,7.2e-05
72.0,34.8,0.0006,0,0.000442
72.0,35.0,0.003,0,0.002592
72.0,35.2,0.011,0,0.010718
72.0,35.4,0.0344,0,0.035911
72.0,35.6,0.0941,0,0.100604
72.0,35.8,0.2191,0,0.233474
72.0,36.0,0.4254,0,0.446308
72.0,36.2,0.6808,0,0.701158
72.0,36.4,0.8983,0,0.909838
72.0,36.6,0.9932,0,0.99337
72.0,36.8,0.9577,1,0.950177
72.0,37.0,0.8576,0,0.847088
72.0,37.2,0.7514,1,0.739292
72.0,37.4,0.6388,3,0.623974
72.0,37.6,0.4963,0,0.478564
72.0,37.8,0.3324,0,0.313989
72.0,38.0,0.1854,0,0.169936
72.0,38.2,0.0848,0,0.07458
72.0,38.4,0.0317,0,0.026373
72.0,38.6,0.0097,0,0.0075
72.0,38.8,0.0024,0,0.001715
72.0,39.0,0.0005,0,0.00031
72.0,39.2,0.0001,0,1.5e-05
72.2,34.6,0.0001,0,4.9e-05
72.2,34.8,0.0004,0,0.000235
72.2,35.0,0.0016,0,0.001338
72.2,35.2,0.0058,0,0.00565
72.2,35.4,0.0176,0,0.018486
72.2,35.6,0.0469,0,0.050606
72.2,35.8,0.1078,0,0.116392
72.2,36.0,0.2095,0,0.222995
72.2,36.2,0.3403,0,0.356035
72.2,36.4,0.4645,0,0.478808
72.2,36.6,0.5486,0,0.559298
72.2,36.8,0.5924,0,0.598911
72.2,37.0,0.6191,0,0.620482
72.2,37.2,0.6307,2,0.625108
72.2,37.4,0.5955,9,0.581607
72.2,37.6,0.4896,0,0.469274
72.2,37.8,0.3366,0,0.314685
72.2,38.0,0.1898,0,0.171722
72.2,38.2,0.0871,0,0.075539
72.2,38.4,0.0326,0,0.026754
72.2,38.6,0.01,0,0.007636
72.2,38.8,0.0025,0,0.00177
72.2,39.0,0.0005,0,0.00033
72.2,39.2,0.0001,0,2.1e-05
72.4,34.8,0.0002,0,0.00013
72.4,35.0,0.0007,0,0.000617
72.4,35.2,0.0026,0,0.002551
72.4,35.4,0.008,0,0.008472
72.4,35.6,0.0207,0,0.022807
72.4,35.8,0.047,0,0.051933
72.4,36.0,0.0918,0,0.100117
72.4,36.2,0.1531,0,0.1642
72.4,36.4,0.2211,0,0.233805
72.4,36.6,0.289,0,0.301821
72.4,36.8,0.3613,0,0.37234
72.4,37.0,0.4414,0,0.447221
72.4,37.2,0.5063,0,0.503092
72.4,37.4,0.5123,1,0.498256
72.4,37.6,0.4362,0,0.414251
72.4,37.8,0.3052,0,0.281637
72.4,38.0,0.1737,0,0.15483
72.4,38.2,0.0804,0,0.068652
72.4,38.4,0.0304,0,0.024657
72.4,38.6,0.0095,0,0.007237
72.4,38.8,0.0025,0,0.001767
72.4,39.0,0.0005,0,0.000361
72.4,39.2,0.0001,0,3.9e-05
72.6,34.8,0.0001,0,6.5e-05
72.6,35.0,0.0003,0,0.000247
72.6,35.2,0.001,0,0.00101
72.6,35.4,0.0031,0,0.003321
72.6,35.6,0.0079,0,0.009145
72.6,35.8,0.0178,0,0.020819
72.6,36.0,0.0354,0,0.040716
72.6,36.2,0.0619,0,0.069845
72.6,36.4,0.0981,0,0.108396
72.6,36.6,0.1477,0,0.159331
72.6,36.8,0.2169,0,0.227721
72.6,37.0,0.3024,0,0.308527
72.6,37.2,0.3768,0,0.373839
72.6,37.4,0.3986,1,0.38495
72.6,37.6,0.3479,0,0.326573
72.6,37.8,0.2473,0,0.225138
72.6,38.0,0.1431,0,0.125795
72.6,38.2,0.0678,0,0.057342
72.6,38.4,0.0266,0,0.021643
72.6,38.6,0.0088,0,0.006929
72.6,38.8,0.0025,0,0.001937
72.6,39.0,0.0006,0,0.000478
72.6,39.2,0.0001,0,8.4e-05
72.8,35.0,0.0001,0,0.0001
72.8,35.2,0.0003,0,0.000314
72.8,35.4,0.001,0,0.001119
72.8,35.6,0.0026,0,0.00315
72.8,35.8,0.0058,0,0.007498
72.8,36.0,0.0119,0,0.015141
72.8,36.2,0.0225,0,0.027891
72.8,36.4,0.0411,0,0.048622
72.8,36.6,0.0734,0,0.08244
72.8,36.8,0.1253,0,0.133886
72.8,37.0,0.1931,0,0.197715
72.8,37.2,0.2545,0,0.251502
72.8,37.4,0.2781,0,0.266384
72.8,37.6,0.2485,0,0.230997
72.8,37.8,0.1812,0,0.163644
72.8,38.0,0.1088,0,0.095633
72.8,38.2,0.0547,0,0.047108
72.8,38.4,0.0237,0,0.020121
72.8,38.6,0.009,0,0.007642
72.8,38.8,0.0031,0,0.002594
72.8,39.0,0.0009,0,0.000771
72.8,39.2,0.0002,0,0.000178
72.8,39.4,0.0001,0,4e-05
73.0,35.2,0.0001,0,0.000105
