Longitude,Latitude,nu5_5,Observed Count,Smoothed Rate
62.8,27.4,0.0078,0,0.026658
62.8,27.6,0.0065,0,0.022488
62.8,27.8,0.005,0,0.01703
62.8,28.0,0.0035,0,0.011484
62.8,28.2,0.0022,0,0.00689
62.8,28.4,0.0012,0,0.00376
62.8,28.6,0.0007,0,0.002089
62.8,28.8,0.0004,0,0.001603
62.8,29.0,0.0004,0,0.001974
62.8,29.2,0.0005,0,0.00288
62.8,29.4,0.0007,0,0.003978
62.8,29.6,0.0009,0,0.004869
62.8,29.8,0.001,0,0.005212
62.8,30.0,0.001,0,0.00487
62.8,30.2,0.0009,0,0.003968
62.8,30.4,0.0007,0,0.00282
62.8,30.6,0.0005,0,0.001747
62.8,30.8,0.0003,0,0.000944
62.8,31.0,0.0001,0,0.000445
62.8,31.2,0.0001,0,0.000183
63.0,22.6,0.0001,0,0.000452
63.0,22.8,0.0002,0,0.000838
63.0,23.0,0.0003,0,0.001355
63.0,23.2,0.0004,0,0.001911
63.0,23.4,0.0004,0,0.002351
63.0,23.6,0.0005,0,0.002521
63.0,23.8,0.0004,0,0.002358
63.0,24.0,0.0004,0,0.001924
63.0,24.2,0.0003,0,0.001368
63.0,24.4,0.0002,0,0.000857
63.0,24.6,0.0001,0,0.000491
63.0,24.8,0.0001,0,0.000318
63.0,25.0,0.0001,0,0.000378
63.0,25.2,0.0003,0,0.000746
63.0,25.4,0.0006,0,0.001554
63.0,25.6,0.0013,0,0.002951
63.0,25.8,0.0022,0,0.005
63.0,26.0,0.0035,0,0.007615
63.0,26.2,0.0048,0,0.010573
63.0,26.4,0.0059,0,0.013632
63.0,26.6,0.0067,0,0.016602
63.0,26.8,0.007,0,0.019275
63.0,27.0,0.0069,0,0.021255
63.0,27.2,0.0065,0,0.021952
63.0,27.4,0.0058,0,0.020854
63.0,27.6,0.0049,0,0.017928
63.0,27.8,0.0039,0,0.013788
63.0,28.0,0.0027,0,0.009422
63.0,28.2,0.0017,0,0.005746
63.0,28.4,0.001,0,0.003269
63.0,28.6,0.0006,0,0.002084
63.0,28.8,0.0004,0,0.002058
63.0,29.0,0.0005,0,0.002974
63.0,29.2,0.0008,0,0.004541
63.0,29.4,0.0012,0,0.006324
63.0,29.6,0.0015,0,0.007747
63.0,29.8,0.0017,0,0.008289
63.0,30.0,0.0017,0,0.007738
63.0,30.2,0.0015,0,0.006299
63.0,30.4,0.0012,0,0.004472
63.0,30.6,0.0008,0,0.002768
63.0,30.8,0.0004,0,0.001494
63.0,31.0,0.0002,0,0.000703
63.0,31.2,0.0001,0,0.000289
63.2,22.4,0.0001,0,0.000402
63.2,22.6,0.0002,0,0.000854
63.2,22.8,0.0003,0,0.001583
63.2,23.0,0.0005,0,0.002557
63.2,23.2,0.0007,0,0.003604
63.2,23.4,0.0009,0,0.004428
63.2,23.6,0.0009,0,0.004745
63.2,23.8,0.0009,0,0.004434
63.2,24.0,0.0007,0,0.003613
63.2,24.2,0.0005,0,0.002568
63.2,24.4,0.0003,0,0.001596
63.2,24.6,0.0002,0,0.000879
63.2,24.8,0.0001,0,0.000467
63.2,25.0,0.0001,0,0.000341
63.2,25.2,0.0002,0,0.000492
63.2,25.4,0.0004,0,0.000955
63.2,25.6,0.0008,0,0.001796
63.2,25.8,0.0014,0,0.003046
63.2,26.0,0.0022,0,0.004665
63.2,26.2,0.003,0,0.006544
63.2,26.4,0.0037,0,0.008579
63.2,26.6,0.0042,0,0.010697
63.2,26.8,0.0044,0,0.012771
63.2,27.0,0.0044,0,0.01449
63.2,27.2,0.0043,0,0.015353
63.2,27.4,0.0039,0,0.014895
63.2,27.6,0.0034,0,0.013022
63.2,27.8,0.0027,0,0.010147
63.2,28.0,0.0019,0,0.00702
63.2,28.2,0.0013,0,0.004371
63.2,28.4,0.0008,0,0.00266
63.2,28.6,0.0005,0,0.002059
63.2,28.8,0.0005,0,0.002583
63.2,29.0,0.0007,0,0.004144
63.2,29.2,0.0012,0,0.006488
63.2,29.4,0.0018,0,0.009074
63.2,29.6,0.0023,0,0.011119
63.2,29.8,0.0026,0,0.011891
63.2,30.0,0.0026,0,0.011092
63.2,30.2,0.0023,0,0.009023
63.2,30.4,0.0017,0,0.006401
63.2,30.6,0.0012,0,0.003959
63.2,30.8,0.0007,0,0.002136
63.2,31.0,0.0003,0,0.001005
63.2,31.2,0.0001,0,0.000412
63.2,31.4,0.0001,0,0.000147
63.4,22.2,0.0001,0,0.000278
63.4,22.4,0.0001,0,0.000677
63.4,22.6,0.0003,0,0.001438
63.4,22.8,0.0006,0,0.002663
63.4,23.0,0.0009,0,0.0043
63.4,23.2,0.0013,0,0.006055
63.4,23.4,0.0015,0,0.007435
63.4,23.6,0.0017,0,0.00796
63.4,23.8,0.0015,0,0.007433
63.4,24.0,0.0013,0,0.006052
63.4,24.2,0.0009,0,0.004297
63.4,24.4,0.0006,0,0.002664
63.4,24.6,0.0003,0,0.001447
63.4,24.8,0.0002,0,0.00071
63.4,25.0,0.0001,0,0.000371
63.4,25.2,0.0001,0,0.000332
63.4,25.4,0.0002,0,0.00054
63.4,25.6,0.0004,0,0.000984
63.4,25.8,0.0008,0,0.001668
63.4,26.0,0.0012,0,0.002575
63.4,26.2,0.0017,0,0.003662
63.4,26.4,0.0021,0,0.004903
63.4,26.6,0.0024,0,0.006283
63.4,26.8,0.0025,0,0.007733
63.4,27.0,0.0026,0,0.009029
63.4,27.2,0.0026,0,0.0098
63.4,27.4,0.0024,0,0.009688
63.4,27.6,0.0021,0,0.008592
63.4,27.8,0.0017,0,0.006773
63.4,28.0,0.0012,0,0.004747
63.4,28.2,0.0008,0,0.003049
63.4,28.4,0.0005,0,0.002066
63.4,28.6,0.0004,0,0.002031
63.4,28.8,0.0006,0,0.003091
63.4,29.0,0.001,0,0.00528
63.4,29.2,0.0016,0,0.008381
63.4,29.4,0.0024,0,0.011747
63.4,29.6,0.0031,0,0.014392
63.4,29.8,0.0036,0,0.015387
63.4,30.0,0.0036,0,0.014346
63.4,30.2,0.0031,0,0.011664
63.4,30.4,0.0024,0,0.00827
63.4,30.6,0.0016,0,0.005113
63.4,30.8,0.0009,0,0.002757
63.4,31.0,0.0005,0,0.001296
63.4,31.2,0.0002,0,0.000531
63.4,31.4,0.0001,0,0.00019
63.6,22.2,0.0001,0,0.000418
63.6,22.4,0.0002,0,0.001017
63.6,22.6,0.0005,0,0.002158
63.6,22.8,0.0009,0,0.003992
63.6,23.0,0.0014,0,0.006443
63.6,23.2,0.002,0,0.009066
63.6,23.4,0.0025,0,0.011124
63.6,23.6,0.0026,0,0.011904
63.6,23.8,0.0025,0,0.011108
63.6,24.0,0.002,0,0.009039
63.6,24.2,0.0014,0,0.006414
63.6,24.4,0.0009,0,0.003969
63.6,24.6,0.0005,0,0.002147
63.6,24.8,0.0002,0,0.001024
63.6,25.0,0.0001,0,0.000459
63.6,25.2,0.0001,0,0.000259
63.6,25.4,0.0001,0,0.000294
63.6,25.6,0.0002,0,0.00049
63.6,25.8,0.0004,0,0.000824
63.6,26.0,0.0006,0,0.001281
63.6,26.2,0.0008,0,0.001855
63.6,26.4,0.0011,0,0.002547
63.6,26.6,0.0012,0,0.003366
63.6,26.8,0.0013,0,0.004276
63.6,27.0,0.0014,0,0.005134
63.6,27.2,0.0014,0,0.005696
63.6,27.4,0.0013,0,0.005723
63.6,27.6,0.0012,0,0.005139
63.6,27.8,0.001,0,0.004094
63.6,28.0,0.0007,0,0.002915
63.6,28.2,0.0005,0,0.001969
63.6,28.4,0.0004,0,0.001567
63.6,28.6,0.0004,0,0.001981
63.6,28.8,0.0006,0,0.003453
63.6,29.0,0.0011,0,0.006115
63.6,29.2,0.002,0,0.009774
63.6,29.4,0.0029,0,0.013715
63.6,29.6,0.0038,0,0.016804
63.6,29.8,0.0044,0,0.017961
63.6,30.0,0.0044,0,0.01674
63.6,30.2,0.0038,0,0.013606
63.6,30.4,0.0029,0,0.009644
63.6,30.6,0.0019,0,0.00596
63.6,30.8,0.0011,0,0.003213
63.6,31.0,0.0006,0,0.00151
63.6,31.2,0.0002,0,0.000619
63.6,31.4,0.0001,0,0.000221
63.8,22.2,0.0001,0,0.000559
63.8,22.4,0.0003,0,0.001359
63.8,22.6,0.0007,0,0.002882
63.8,22.8,0.0012,0,0.005331
63.8,23.0,0.002,0,0.008599
63.8,23.2,0.0028,0,0.012095
63.8,23.4,0.0035,0,0.014835
63.8,23.6,0.0037,0,0.015868
63.8,23.8,0.0035,0,0.0148
63.8,24.0,0.0028,0,0.012038
63.8,24.2,0.002,0,0.008539
63.8,24.4,0.0012,0,0.005281
63.8,24.6,0.0007,0,0.002849
63.8,24.8,0.0003,0,0.001347
63.8,25.0,0.0001,0,0.000569
63.8,25.2,0.0001,0,0.000245
63.8,25.4,0.0001,0,0.00017
63.8,25.6,0.0001,0,0.000226
63.8,25.8,0.0002,0,0.000367
63.8,26.0,0.0003,0,0.000575
63.8,26.2,0.0004,0,0.000851
63.8,26.4,0.0005,0,0.001203
63.8,26.6,0.0006,0,0.001645
63.8,26.8,0.0006,0,0.002156
63.8,27.0,0.0007,0,0.002657
63.8,27.2,0.0007,0,0.003007
63.8,27.4,0.0007,0,0.003064
63.8,27.6,0.0006,0,0.002781
63.8,27.8,0.0005,0,0.002239
63.8,28.0,0.0004,0,0.001632
63.8,28.2,0.0003,0,0.001195
63.8,28.4,0.0002,0,0.001183
63.8,28.6,0.0003,0,0.001869
63.8,28.8,0.0007,0,0.003547
63.8,29.0,0.0013,0,0.00641
63.8,29.2,0.0022,0,0.010284
63.8,29.4,0.0033,0,0.014441
63.8,29.6,0.0043,0,0.017695
63.8,29.8,0.0049,1,0.018911
63.8,30.0,0.0049,0,0.017624
63.8,30.2,0.0042,0,0.014323
63.8,30.4,0.0032,0,0.010151
63.8,30.6,0.0021,0,0.006273
63.8,30.8,0.0012,0,0.003381
63.8,31.0,0.0006,0,0.001589
63.8,31.2,0.0003,0,0.000651
63.8,31.4,0.0001,0,0.000233
64.0,22.0,0.0001,0,0.000238
64.0,22.2,0.0002,0,0.000665
64.0,22.4,0.0004,0,0.001617
64.0,22.6,0.0008,0,0.003429
64.0,22.8,0.0016,0,0.006341
64.0,23.0,0.0025,0,0.010226
64.0,23.2,0.0036,0,0.014379
64.0,23.4,0.0044,0,0.017632
64.0,23.6,0.0047,0,0.018854
64.0,23.8,0.0044,0,0.017582
64.0,24.0,0.0035,0,0.014297
64.0,24.2,0.0025,0,0.010138
64.0,24.4,0.0016,0,0.006269
64.0,24.6,0.0008,0,0.00338
64.0,24.8,0.0004,0,0.001592
64.0,25.0,0.0002,0,0.000659
64.0,25.2,0.0001,0,0.000252
64.0,25.8,0.0001,0,0.000149
64.0,26.0,0.0001,0,0.000233
64.0,26.2,0.0002,0,0.000354
64.0,26.4,0.0002,0,0.000518
64.0,26.6,0.0002,0,0.000732
64.0,26.8,0.0003,0,0.00099
64.0,27.0,0.0003,0,0.00125
64.0,27.2,0.0003,0,0.001438
64.0,27.4,0.0003,0,0.001483
64.0,27.6,0.0003,0,0.00136
64.0,27.8,0.0002,0,0.001109
64.0,28.0,0.0002,0,0.00084
64.0,28.2,0.0001,0,0.000701
64.0,28.4,0.0002,0,0.000891
64.0,28.6,0.0003,0,0.001664
64.0,28.8,0.0006,0,0.003323
64.0,29.0,0.0013,0,0.006069
64.0,29.2,0.0022,0,0.00976
64.0,29.4,0.0033,0,0.01371
64.0,29.6,0.0043,0,0.016804
64.0,29.8,0.0049,0,0.017961
64.0,30.0,0.0049,0,0.01674
64.0,30.2,0.0042,0,0.013606
64.0,30.4,0.0032,0,0.009644
64.0,30.6,0.0021,0,0.00596
64.0,30.8,0.0012,0,0.003213
64.0,31.0,0.0006,0,0.00151
64.0,31.2,0.0003,0,0.000619
64.0,31.4,0.0001,0,0.000221
64.2,22.0,0.0001,0,0.000253
64.2,22.2,0.0002,0,0.000705
64.2,22.4,0.0004,0,0.001714
64.2,22.6,0.001,0,0.003634
64.2,22.8,0.0018,0,0.006719
64.2,23.0,0.0028,0,0.010833
64.2,23.2,0.004,0,0.015232
64.2,23.4,0.0049,0,0.018677
64.2,23.6,0.0052,1,0.01997
64.2,23.8,0.0049,0,0.01862
64.2,24.0,0.004,0,0.01514
64.2,24.2,0.0028,0,0.010735
64.2,24.4,0.0017,0,0.006637
64.2,24.6,0.0009,0,0.003579
64.2,24.8,0.0004,0,0.001683
64.2,25.0,0.0002,0,0.000693
64.2,25.2,0.0001,0,0.000253
64.2,26.2,0.0001,0,0.000134
64.2,26.4,0.0001,0,0.000203
64.2,26.6,0.0001,0,0.000297
64.2,26.8,0.0001,0,0.000413
64.2,27.0,0.0001,0,0.000533
64.2,27.2,0.0001,0,0.000622
64.2,27.4,0.0001,0,0.000648
64.2,27.6,0.0001,0,0.0006
64.2,27.8,0.0001,0,0.000499
64.2,28.0,0.0001,0,0.000401
64.2,28.2,0.0001,0,0.000406
64.2,28.4,0.0001,0,0.000656
64.2,28.6,0.0003,0,0.001374
64.2,28.8,0.0006,0,0.002823
64.2,29.0,0.0011,0,0.005186
64.2,29.2,0.0019,0,0.008351
64.2,29.4,0.0029,0,0.011738
64.2,29.6,0.0038,0,0.014392
64.2,29.8,0.0044,0,0.015387
64.2,30.0,0.0044,0,0.014346
64.2,30.2,0.0038,0,0.011664
64.2,30.4,0.0029,0,0.00827
64.2,30.6,0.0019,0,0.005113
64.2,30.8,0.0011,0,0.002757
64.2,31.0,0.0006,0,0.001296
64.2,31.2,0.0002,0,0.000531
64.2,31.4,0.0001,0,0.00019
64.4,22.0,0.0001,0,0.000238
64.4,22.2,0.0002,0,0.000665
64.4,22.4,0.0004,0,0.001617
64.4,22.6,0.001,0,0.003429
64.4,22.8,0.0018,0,0.006341
64.4,23.0,0.0028,0,0.010226
64.4,23.2,0.004,0,0.014379
64.4,23.4,0.0049,0,0.017632
64.4,23.6,0.0052,0,0.018854
64.4,23.8,0.0049,0,0.017582
64.4,24.0,0.004,0,0.014297
64.4,24.2,0.0028,0,0.010138
64.4,24.4,0.0017,0,0.006269
64.4,24.6,0.0009,0,0.00338
64.4,24.8,0.0004,0,0.001589
64.4,25.0,0.0002,0,0.000652
64.4,25.2,0.0001,0,0.000233
64.4,28.4,0.0001,0,0.000464
64.4,28.6,0.0002,0,0.001039
64.4,28.8,0.0005,0,0.002168
64.4,29.0,0.0009,0,0.003997
64.4,29.2,0.0016,0,0.006442
64.4,29.4,0.0024,0,0.009062
64.4,29.6,0.0031,0,0.011116
64.4,29.8,0.0036,0,0.011891
64.4,30.0,0.0036,0,0.011092
64.4,30.2,0.0031,0,0.009023
64.4,30.4,0.0024,0,0.006401
64.4,30.6,0.0016,0,0.003959
64.4,30.8,0.0009,0,0.002136
64.4,31.0,0.0005,0,0.001005
64.4,31.2,0.0002,0,0.000412
64.4,31.4,0.0001,0,0.000147
64.6,22.0,0.0001,0,0.0002
64.6,22.2,0.0002,0,0.000559
64.6,22.4,0.0004,0,0.001359
64.6,22.6,0.0008,0,0.002882
64.6,22.8,0.0016,0,0.005331
64.6,23.0,0.0025,0,0.008599
64.6,23.2,0.0036,0,0.012095
64.6,23.4,0.0044,0,0.014835
64.6,23.6,0.0047,0,0.015868
64.6,23.8,0.0044,0,0.0148
64.6,24.0,0.0035,0,0.012038
64.6,24.2,0.0025,0,0.008539
64.6,24.4,0.0016,0,0.005281
64.6,24.6,0.0008,0,0.002849
64.6,24.8,0.0004,0,0.00134
64.6,25.0,0.0002,0,0.00055
64.6,25.2,0.0001,0,0.000197
64.6,28.4,0.0001,0,0.000307
64.6,28.6,0.0002,0,0.000714
64.6,28.8,0.0003,0,0.001503
64.6,29.0,0.0007,0,0.002776
64.6,29.2,0.0012,0,0.004481
64.6,29.4,0.0017,0,0.006308
64.6,29.6,0.0023,0,0.007743
64.6,29.8,0.0026,0,0.008289
64.6,30.0,0.0026,0,0.007738
64.6,30.2,0.0023,0,0.006299
64.6,30.4,0.0017,0,0.004472
64.6,30.6,0.0012,0,0.002768
64.6,30.8,0.0007,0,0.001494
64.6,31.0,0.0003,0,0.000703
64.6,31.2,0.0001,0,0.000289
64.6,31.4,0.0001,0,0.000103
64.8,22.2,0.0001,0,0.000418
64.8,22.4,0.0003,0,0.001017
64.8,22.6,0.0007,0,0.002158
64.8,22.8,0.0012,0,0.003992
64.8,23.0,0.002,0,0.006443
64.8,23.2,0.0028,0,0.009066
64.8,23.4,0.0035,0,0.011124
64.8,23.6,0.0037,0,0.011904
64.8,23.8,0.0035,0,0.011108
64.8,24.0,0.0028,0,0.009039
64.8,24.2,0.002,0,0.006414
64.8,24.4,0.0012,0,0.003969
64.8,24.6,0.0007,0,0.002142
64.8,24.8,0.0003,0,0.001008
64.8,25.0,0.0001,0,0.000414
64.8,28.6,0.0001,0,0.000444
64.8,28.8,0.0002,0,0.000939
64.8,29.0,0.0004,0,0.001739
64.8,29.2,0.0008,0,0.00281
64.8,29.4,0.0012,0,0.003959
64.8,29.6,0.0015,0,0.004864
64.8,29.8,0.0017,0,0.005212
64.8,30.0,0.0017,0,0.00487
64.8,30.2,0.0015,0,0.003968
