Longitude,Latitude,nu5_5,Observed Count,Smoothed Rate
68.2,36.4,0.0008,0,0.004276
68.2,36.6,0.0007,0,0.004008
68.2,36.8,0.0006,0,0.003292
68.2,37.0,0.0004,0,0.002342
68.2,37.2,0.0003,0,0.001485
68.2,37.4,0.0002,0,0.000796
68.2,37.6,0.0001,0,0.000395
68.4,33.0,0.0001,0,0.00032
68.4,33.2,0.0002,0,0.000595
68.4,33.4,0.0003,0,0.000964
68.4,33.6,0.0004,0,0.001362
68.4,33.8,0.0004,0,0.001677
68.4,34.0,0.0005,0,0.001801
68.4,34.2,0.0004,0,0.001687
68.4,34.4,0.0004,0,0.001382
68.4,34.6,0.0003,0,0.001007
68.4,34.8,0.0002,0,0.000725
68.4,35.0,0.0002,0,0.000714
68.4,35.2,0.0003,0,0.001104
68.4,35.4,0.0005,0,0.002025
68.4,35.6,0.0009,0,0.00364
68.4,35.8,0.0015,0,0.005759
68.4,36.0,0.0021,0,0.008009
68.4,36.2,0.0026,0,0.009806
68.4,36.4,0.0029,0,0.010487
68.4,36.6,0.0028,0,0.009831
68.4,36.8,0.0024,0,0.008087
68.4,37.0,0.0018,0,0.00583
68.4,37.2,0.0012,0,0.003709
68.4,37.4,0.0007,0,0.002054
68.4,37.6,0.0004,0,0.001032
68.4,37.8,0.0002,0,0.000457
68.4,38.0,0.0001,0,0.000169
68.6,33.2,0.0001,0,0.000292
68.6,33.4,0.0001,0,0.000474
68.6,33.6,0.0002,0,0.00067
68.6,33.8,0.0002,0,0.000827
68.6,34.0,0.0002,0,0.000889
68.6,34.2,0.0002,0,0.000835
68.6,34.4,0.0002,0,0.000695
68.6,34.6,0.0001,0,0.000559
68.6,34.8,0.0002,0,0.000623
68.6,35.0,0.0003,0,0.001073
68.6,35.2,0.0006,0,0.002263
68.6,35.4,0.0012,0,0.004556
68.6,35.6,0.0022,0,0.00824
68.6,35.8,0.0036,0,0.013096
68.6,36.0,0.0051,0,0.018244
68.6,36.2,0.0064,0,0.022283
68.6,36.4,0.007,0,0.023848
68.6,36.6,0.0068,0,0.02238
68.6,36.8,0.0059,0,0.018433
68.6,37.0,0.0044,0,0.01335
68.6,37.2,0.003,0,0.008523
68.6,37.4,0.0017,0,0.004812
68.6,37.6,0.0009,0,0.002445
68.6,37.8,0.0004,0,0.001122
68.6,38.0,0.0002,0,0.000485
68.6,38.2,0.0001,0,0.000193
68.8,33.4,0.0001,0,0.000212
68.8,33.6,0.0001,0,0.0003
68.8,33.8,0.0001,0,0.000371
68.8,34.0,0.0001,0,0.0004
68.8,34.2,0.0001,0,0.000379
68.8,34.4,0.0001,0,0.00034
68.8,34.6,0.0001,0,0.000383
68.8,34.8,0.0002,0,0.000843
68.8,35.0,0.0005,0,0.002027
68.8,35.2,0.0013,0,0.00466
68.8,35.4,0.0026,0,0.009588
68.8,35.6,0.0047,0,0.017376
68.8,35.8,0.0076,0,0.027637
68.8,36.0,0.0109,0,0.038537
68.8,36.2,0.0137,0,0.0471
68.8,36.4,0.0152,0,0.050454
68.8,36.6,0.0148,0,0.047402
68.8,36.8,0.0127,0,0.039098
68.8,37.0,0.0096,0,0.028366
68.8,37.2,0.0064,0,0.018166
68.8,37.4,0.0038,0,0.010339
68.8,37.6,0.002,0,0.005294
68.8,37.8,0.001,0,0.002497
68.8,38.0,0.0005,0,0.001131
68.8,38.2,0.0002,0,0.000472
68.8,38.4,0.0001,0,0.000261
69.0,34.4,0.0001,0,0.000204
69.0,34.6,0.0001,0,0.000509
69.0,34.8,0.0004,0,0.001482
69.0,35.0,0.001,0,0.003883
69.0,35.2,0.0024,0,0.009095
69.0,35.4,0.005,0,0.018795
69.0,35.6,0.0092,0,0.034109
69.0,35.8,0.015,0,0.05429
69.0,36.0,0.0215,0,0.075751
69.0,36.2,0.0271,0,0.092644
69.0,36.4,0.03,0,0.099334
69.0,36.6,0.0293,0,0.093427
69.0,36.8,0.0252,0,0.077175
69.0,37.0,0.0191,0,0.056108
69.0,37.2,0.0128,0,0.03604
69.0,37.4,0.0076,0,0.020597
69.0,37.6,0.0041,0,0.010628
69.0,37.8,0.002,0,0.005101
69.0,38.0,0.0009,0,0.002389
69.0,38.2,0.0004,0,0.001131
69.0,38.4,0.0002,0,0.00059
69.0,38.6,0.0001,0,0.000344
69.0,38.8,0.0001,0,0.000199
69.2,34.4,0.0001,0,0.000201
69.2,34.6,0.0002,0,0.000848
69.2,34.8,0.0007,0,0.002639
69.2,35.0,0.0018,0,0.007042
69.2,35.2,0.0043,0,0.016584
69.2,35.4,0.009,0,0.034315
69.2,35.6,0.0166,0,0.062311
69.2,35.8,0.0271,0,0.099243
69.2,36.0,0.0388,0,0.138577
69.2,36.2,0.049,0,0.169623
69.2,36.4,0.0544,0,0.182042
69.2,36.6,0.0532,0,0.171415
69.2,36.8,0.0457,0,0.141805
69.2,37.0,0.0347,0,0.1033
69.2,37.2,0.0233,0,0.066541
69.2,37.4,0.0139,0,0.038198
69.2,37.6,0.0075,0,0.019851
69.2,37.8,0.0037,0,0.009636
69.2,38.0,0.0018,0,0.004622
69.2,38.2,0.0009,0,0.002296
69.2,38.4,0.0004,0,0.001261
69.2,38.6,0.0002,0,0.000716
69.2,38.8,0.0001,0,0.00042
69.2,39.0,0.0001,0,0.000223
69.4,34.4,0.0001,0,0.000373
69.4,34.6,0.0004,0,0.001454
69.4,34.8,0.0011,0,0.004458
69.4,35.0,0.0031,0,0.011952
69.4,35.2,0.0072,0,0.028162
69.4,35.4,0.0151,0,0.058303
69.4,35.6,0.0278,0,0.105945
69.4,35.8,0.0453,0,0.168859
69.4,36.0,0.0651,0,0.235965
69.4,36.2,0.0822,0,0.28907
69.4,36.4,0.0914,0,0.310537
69.4,36.6,0.0895,0,0.292751
69.4,36.8,0.077,0,0.242538
69.4,37.0,0.0585,0,0.17703
69.4,37.2,0.0393,0,0.114351
69.4,37.4,0.0235,0,0.065918
69.4,37.6,0.0127,0,0.034488
69.4,37.8,0.0063,0,0.016931
69.4,38.0,0.0031,0,0.008261
69.4,38.2,0.0015,0,0.004263
69.4,38.4,0.0008,0,0.002383
69.4,38.6,0.0004,0,0.001361
69.4,38.8,0.0002,0,0.000794
69.4,39.0,0.0001,0,0.000427
69.6,34.4,0.0002,0,0.000619
69.6,34.6,0.0006,0,0.002306
69.6,34.8,0.0018,0,0.007034
69.6,35.0,0.0047,0,0.018866
69.6,35.2,0.0111,0,0.044494
69.6,35.4,0.0233,0,0.092175
69.6,35.6,0.0431,0,0.167613
69.6,35.8,0.0704,0,0.267358
69.6,36.0,0.1013,0,0.373919
69.6,36.2,0.1282,0,0.45848
69.6,36.4,0.1427,0,0.493019
69.6,36.6,0.1397,0,0.465327
69.6,36.8,0.1203,0,0.386078
69.6,37.0,0.0914,0,0.282343
69.6,37.2,0.0614,0,0.182873
69.6,37.4,0.0368,0,0.105853
69.6,37.6,0.02,0,0.055743
69.6,37.8,0.0101,0,0.027658
69.6,38.0,0.0049,0,0.013708
69.6,38.2,0.0025,0,0.007233
69.6,38.4,0.0013,0,0.004129
69.6,38.6,0.0007,0,0.002378
69.6,38.8,0.0003,0,0.001389
69.6,39.0,0.0002,0,0.00076
69.6,39.2,0.0001,0,0.000381
69.8,34.4,0.0002,0,0.000954
69.8,34.6,0.0008,0,0.003378
69.8,34.8,0.0025,0,0.010319
69.8,35.0,0.0067,0,0.027702
69.8,35.2,0.0159,0,0.065368
69.8,35.4,0.0335,0,0.135534
69.8,35.6,0.0622,0,0.246677
69.8,35.8,0.1018,0,0.393816
69.8,36.0,0.1466,0,0.55128
69.8,36.2,0.1857,0,0.676592
69.8,36.4,0.2069,0,0.728318
69.8,36.6,0.2026,0,0.688231
69.8,36.8,0.1746,0,0.571855
69.8,37.0,0.1327,0,0.419005
69.8,37.2,0.0893,0,0.272115
69.8,37.4,0.0536,0,0.158141
69.8,37.6,0.0292,0,0.083809
69.8,37.8,0.0148,0,0.042002
69.8,38.0,0.0073,0,0.021116
69.8,38.2,0.0037,0,0.011324
69.8,38.4,0.002,0,0.006571
69.8,38.6,0.0011,0,0.003883
69.8,38.8,0.0006,0,0.002257
69.8,39.0,0.0003,0,0.001254
69.8,39.2,0.0001,0,0.000652
69.8,39.4,0.0001,0,0.000328
70.0,34.2,0.0001,0,0.00026
70.0,34.4,0.0003,0,0.001326
70.0,34.6,0.0011,0,0.004609
70.0,34.8,0.0033,0,0.014069
70.0,35.0,0.0089,0,0.037787
70.0,35.2,0.0213,0,0.089264
70.0,35.4,0.0449,0,0.185282
70.0,35.6,0.0834,0,0.337577
70.0,35.8,0.1367,0,0.53949
70.0,36.0,0.1972,0,0.755961
70.0,36.2,0.2501,1,0.92876
70.0,36.4,0.2787,2,1.00087
70.0,36.6,0.2731,0,0.946956
70.0,36.8,0.2355,0,0.78801
70.0,37.0,0.1791,0,0.5785
70.0,37.2,0.1207,0,0.376703
70.0,37.4,0.0726,0,0.219795
70.0,37.6,0.0397,0,0.117205
70.0,37.8,0.0203,0,0.0593
70.0,38.0,0.0101,0,0.030206
70.0,38.2,0.0052,0,0.016435
70.0,38.4,0.0028,0,0.009651
70.0,38.6,0.0015,0,0.005806
70.0,38.8,0.0008,0,0.003407
70.0,39.0,0.0004,0,0.001942
70.0,39.2,0.0002,0,0.001055
70.0,39.4,0.0001,0,0.000569
70.0,39.6,0.0001,0,0.000314
70.2,34.2,0.0001,0,0.000368
70.2,34.4,0.0004,0,0.00167
70.2,34.6,0.0013,0,0.005825
70.2,34.8,0.0041,0,0.017797
70.2,35.0,0.011,0,0.047874
70.2,35.2,0.0264,0,0.113258
70.2,35.4,0.0558,0,0.235404
70.2,35.6,0.1041,0,0.429434
70.2,35.8,0.1709,0,0.687107
70.2,36.0,0.2468,0,0.96392
70.2,36.2,0.3132,0,1.18562
70.2,36.4,0.3493,5,1.2792
70.2,36.6,0.3424,0,1.21191
70.2,36.8,0.2954,0,1.01008
70.2,37.0,0.2248,0,0.74301
70.2,37.2,0.1516,0,0.485155
70.2,37.4,0.0914,0,0.284212
70.2,37.6,0.0502,0,0.152484
70.2,37.8,0.0258,0,0.077856
70.2,38.0,0.0131,0,0.040137
70.2,38.2,0.0068,0,0.022117
70.2,38.4,0.0037,0,0.013144
70.2,38.6,0.0021,0,0.008054
70.2,38.8,0.0011,0,0.004818
70.2,39.0,0.0006,0,0.002849
70.2,39.2,0.0004,0,0.001649
70.2,39.4,0.0002,0,0.00096
70.2,39.6,0.0001,0,0.000574
70.4,34.2,0.0001,0,0.000475
70.4,34.4,0.0004,0,0.001959
70.4,34.6,0.0015,0,0.006828
70.4,34.8,0.0047,0,0.020899
70.4,35.0,0.0127,0,0.056317
70.4,35.2,0.0305,0,0.133474
70.4,35.4,0.0646,0,0.277879
70.4,35.6,0.1208,0,0.50768
70.4,35.8,0.1987,0,0.813436
70.4,36.0,0.2873,0,1.14265
70.4,36.2,0.365,0,1.40729
70.4,36.4,0.4074,6,1.52042
70.4,36.6,0.3996,0,1.44254
70.4,36.8,0.345,0,1.20433
70.4,37.0,0.2627,0,0.887785
70.4,37.2,0.1774,0,0.581355
70.4,37.4,0.1073,0,0.34198
70.4,37.6,0.0591,0,0.18461
70.4,37.8,0.0306,0,0.095095
70.4,38.0,0.0156,0,0.049576
70.4,38.2,0.0082,0,0.027646
70.4,38.4,0.0046,0,0.016638
70.4,38.6,0.0026,0,0.010402
70.4,38.8,0.0015,0,0.00643
70.4,39.0,0.0009,0,0.004007
70.4,39.2,0.0006,0,0.002497
70.4,39.4,0.0004,0,0.001579
70.4,39.6,0.0003,0,0.001016
70.4,39.8,0.0002,0,0.000654
70.6,34.2,0.0001,0,0.000532
70.6,34.4,0.0005,0,0.002124
70.6,34.6,0.0016,0,0.007418
70.6,34.8,0.005,0,0.022768
70.6,35.0,0.0136,0,0.061503
70.6,35.2,0.0327,0,0.146085
70.6,35.4,0.0697,0,0.304725
70.6,35.6,0.1306,0,0.557709
70.6,35.8,0.2151,0,0.895045
70.6,36.0,0.3115,2,1.25921
70.6,36.2,0.3962,0,1.55316
70.6,36.4,0.4425,31,1.68055
70.6,36.6,0.4343,2,1.59707
70.6,36.8,0.3752,1,1.33584
70.6,37.0,0.2861,2,0.987005
70.6,37.2,0.1935,0,0.648321
70.6,37.4,0.1173,0,0.383042
70.6,37.6,0.0649,0,0.208087
70.6,37.8,0.0339,0,0.108129
70.6,38.0,0.0175,0,0.056978
70.6,38.2,0.0093,0,0.032155
70.6,38.4,0.0052,0,0.019655
70.6,38.6,0.0031,0,0.012617
70.6,38.8,0.0019,0,0.008184
70.6,39.0,0.0012,0,0.005457
70.6,39.2,0.0009,0,0.003693
70.6,39.4,0.0006,0,0.002527
70.6,39.6,0.0004,0,0.001726
70.6,39.8,0.0003,0,0.001152
70.8,34.2,0.0001,0,0.000524
70.8,34.4,0.0005,0,0.002138
70.8,34.6,0.0016,0,0.007475
70.8,34.8,0.0049,0,0.023017
70.8,35.0,0.0135,0,0.062358
70.8,35.2,0.0328,0,0.148494
70.8,35.4,0.0699,0,0.310456
70.8,35.6,0.1314,0,0.569357
70.8,35.8,0.2169,0,0.915445
70.8,36.0,0.3146,0,1.29018
70.8,36.2,0.4006,0,1.59407
70.8,36.4,0.4479,19,1.72779
70.8,36.6,0.44,1,1.64498
70.8,36.8,0.3805,0,1.37879
70.8,37.0,0.2905,0,1.02134
70.8,37.2,0.1969,0,0.673136
70.8,37.4,0.1197,0,0.399571
70.8,37.6,0.0666,0,0.218505
70.8,37.8,0.035,0,0.114551
70.8,38.0,0.0182,1,0.061014
70.8,38.2,0.0098,0,0.03489
70.8,38.4,0.0057,0,0.021777
70.8,38.6,0.0035,0,0.014524
70.8,38.8,0.0023,0,0.010036
70.8,39.0,0.0017,0,0.007248
70.8,39.2,0.0013,0,0.005325
70.8,39.4,0.001,0,0.003893
70.8,39.6,0.0007,0,0.002778
70.8,39.8,0.0005,0,0.001902
71.0,34.2,0.0001,0,0.000478
71.0,34.4,0.0004,0,0.001993
71.0,34.6,0.0015,0,0.006988
71.0,34.8,0.0045,0,0.021601
71.0,35.0,0.0125,0,0.058716
71.0,35.2,0.0305,0,0.140233
71.0,35.4,0.0654,0,0.293942
71.0,35.6,0.1232,0,0.540324
71.0,35.8,0.2038,0,0.870614
71.0,36.0,0.2961,0,1.22945
71.0,36.2,0.3776,0,1.52199
71.0,36.4,0.4227,20,1.65291
71.0,36.6,0.4158,2,1.57697
71.0,36.8,0.3601,0,1.32488
71.0,37.0,0.2753,2,0.984202
71.0,37.2,0.1871,0,0.651063
71.0,37.4,0.1141,0,0.388437
71.0,37.6,0.0638,0,0.213911
71.0,37.8,0.0338,0,0.11318
71.0,38.0,0.0178,0,0.060981
71.0,38.2,0.0098,0,0.035443
71.0,38.4,0.0058,0,0.022781
71.0,38.6,0.0039,0,0.016013
71.0,38.8,0.0028,0,0.011964
71.0,39.0,0.0022,0,0.009399
71.0,39.2,0.0018,0,0.007427
71.0,39.4,0.0015,0,0.005716
71.0,39.6,0.0011,0,0.004204
71.0,39.8,0.0008,0,0.002926
71.2,34.2,0.0001,0,0.000398
71.2,34.4,0.0003,0,0.001721
71.2,34.6,0.0012,0,0.006066
71.2,34.8,0.0039,0,0.018831
71.2,35.0,0.0108,0,0.051378
71.2,35.2,0.0265,0,0.123107
71.2,35.4,0.0569,0,0.258791
71.2,35.6,0.1076,0,0.476947
71.2,35.8,0.1785,0,0.770333
71.2,36.0,0.2598,0,1.09029
71.2,36.2,0.332,0,1.35268
71.2,36.4,0.3723,9,1.47229
71.2,36.6,0.3668,2,1.40794
71.2,36.8,0.3182,0,1.18598
71.2,37.0,0.2438,0,0.8838
71.2,37.2,0.1661,0,0.587034
71.2,37.4,0.1018,0,0.352176
71.2,37.6,0.0573,0,0.195405
71.2,37.8,0.0306,0,0.104414
71.2,38.0,0.0163,0,0.057004
71.2,38.2,0.0092,0,0.033856
71.2,38.4,0.0058,0,0.022681
71.2,38.6,0.0041,0,0.017069
71.2,38.8,0.0033,0,0.013916
71.2,39.0,0.0029,0,0.011834
71.2,39.2,0.0025,0,0.009916
71.2,39.4,0.002,0,0.007916
71.2,39.6,0.0016,0,0.00594
71.2,39.8,0.0011,0,0.004177
71.4,34.4,0.0003,0,0.001373
71.4,34.6,0.001,0,0.004892
71.4,34.8,0.0031,0,0.015261
71.4,35.0,0.0087,0,0.041819
71.4,35.2,0.0214,0,0.100561
71.4,35.4,0.0462,0,0.212063
71.4,35.6,0.0876,0,0.391944
71.4,35.8,0.1457,0,0.634711
71.4,36.0,0.2127,0,0.900587
71.4,36.2,0.2724,0,1.12005
71.4,36.4,0.3061,0,1.2221
71.4,36.6,0.3022,2,1.17171
71.4,36.8,0.2628,0,0.989866
71.4,37.0,0.2019,0,0.740219
71.4,37.2,0.138,0,0.493857
71.4,37.4,0.085,1,0.298052
71.4,37.6,0.0481,0,0.166716
71.4,37.8,0.0259,0,0.090056
71.4,38.0,0.014,0,0.049961
71.4,38.2,0.0082,0,0.030569
71.4,38.4,0.0055,0,0.021665
71.4,38.6,0.0043,0,0.017697
71.4,38.8,0.0038,0,0.015751
71.4,39.0,0.0036,0,0.014327
71.4,39.2,0.0032,0,0.012539
71.4,39.4,0.0027,0,0.010263
71.4,39.6,0.0021,0,0.0078
71.4,39.8,0.0015,0,0.00552
71.6,34.4,0.0002,0,0.001014
71.6,34.6,0.0007,0,0.003675
71.6,34.8,0.0023,0,0.011521
71.6,35.0,0.0065,0,0.031708
71.6,35.2,0.0161,0,0.076537
71.6,35.4,0.035,0,0.161949
71.6,35.6,0.0665,0,0.300241
71.6,35.8,0.111,0,0.487596
71.6,36.0,0.1625,0,0.693728
71.6,36.2,0.2087,0,0.865079
71.6,36.4,0.2351,2,0.946435
71.6,36.6,0.2328,1,0.90999
71.6,36.8,0.203,0,0.771185
71.6,37.0,0.1564,0,0.578853
71.6,37.2,0.1074,0,0.388043
71.6,37.4,0.0664,0,0.235686
71.6,37.6,0.0379,0,0.132978
71.6,37.8,0.0206,0,0.072714
71.6,38.0,0.0114,0,0.041169
71.6,38.2,0.0069,0,0.026233
71.6,38.4,0.005,0,0.019984
71.6,38.6,0.0044,0,0.01782
71.6,38.8,0.0043,0,0.017208
71.6,39.0,0.0042,0,0.016496
71.6,39.2,0.0038,0,0.014882
71.6,39.4,0.0033,0,0.012384
71.6,39.6,0.0025,0,0.009489
71.6,39.8,0.0018,0,0.006741
71.8,34.4,0.0001,0,0.000691
