lon,lat,nu
60.8,25.2,0.05176
60.8,25.4,0.067541
60.8,25.6,0.097993
60.8,25.8,0.150367
60.8,26,0.217088
60.8,26.2,0.271689
60.8,26.4,0.283674
60.8,26.6,0.243351
60.8,26.8,0.170897
60.8,27,0.099158
60.8,27.2,0.049464
60.8,27.4,0.023705
60.8,27.6,0.01309
60.8,27.8,0.009342
61,21,0.018057
61,21.2,0.016958
61,21.4,0.013829
61,21.6,0.009784
61,21.8,0.006008
61,22,0.003194
61,22.2,0.001456
61,22.4,0.000567
61,22.6,0.000178
61,23.6,0.000104
61,23.8,0.00049
61,24,0.001805
61,24.2,0.005316
61,24.4,0.012657
61,24.6,0.024532
61,24.8,0.039398
61,25,0.053906
61,25.2,0.066695
61,25.4,0.082804
61,25.6,0.113591
61,25.8,0.168094
61,26,0.239141
61,26.2,0.298302
61,26.4,0.312053
61,26.6,0.268974
61,26.8,0.19022
61,27,0.111124
61,27.2,0.055091
61,27.4,0.024908
61,27.6,0.01187
61,27.8,0.007537
61.2,20.6,0.027772
61.2,20.8,0.034441
61.2,21,0.037321
61.2,21.2,0.035386
61.2,21.4,0.029308
61.2,21.6,0.021184
61.2,21.8,0.013343
61.2,22,0.007283
61.2,22.2,0.003406
61.2,22.4,0.001343
61.2,22.6,0.000441
61.2,22.8,0.000118
61.2,23.6,0.000125
61.2,23.8,0.000578
61.2,24,0.002112
61.2,24.2,0.006159
61.2,24.4,0.014539
61.2,24.6,0.027974
61.2,24.8,0.04456
61.2,25,0.060206
61.2,25.2,0.072649
61.2,25.4,0.086118
61.2,25.6,0.111631
61.2,25.8,0.158673
61.2,26,0.221883
61.2,26.2,0.275898
61.2,26.4,0.289916
61.2,26.6,0.25265
61.2,26.8,0.18227
61.2,27,0.11027
61.2,27.2,0.058018
61.2,27.4,0.02858
61.2,27.6,0.014668
61.2,27.8,0.009206
61.4,20.2,0.019367
61.4,20.4,0.032459
61.4,20.6,0.046481
61.4,20.8,0.057811
61.4,21,0.063064
61.4,21.2,0.060505
61.4,21.4,0.051045
61.4,21.6,0.037829
61.4,21.8,0.024544
61.4,22,0.013823
61.4,22.2,0.006674
61.4,22.4,0.002722
61.4,22.6,0.000932
61.4,22.8,0.000267
61.4,23,6.5e-05
61.4,23.6,0.000144
61.4,23.8,0.000645
61.4,24,0.002277
61.4,24.2,0.006488
61.4,24.4,0.014982
61.4,24.6,0.028319
61.4,24.8,0.04437
61.4,25,0.058809
61.4,25.2,0.068808
61.4,25.4,0.077396
61.4,25.6,0.093847
61.4,25.8,0.126869
61.4,26,0.173675
61.4,26.2,0.215627
61.4,26.4,0.229026
61.4,26.6,0.204209
61.4,26.8,0.153453
61.4,27,0.099685
61.4,27.2,0.059022
61.4,27.4,0.034234
61.4,27.6,0.02045
61.4,27.8,0.013208
61.6,20,0.013189
61.6,20.2,0.026374
61.6,20.4,0.044221
61.6,20.6,0.063427
61.6,20.8,0.079226
61.6,21,0.087162
61.6,21.2,0.084872
61.6,21.4,0.073217
61.6,21.6,0.055882
61.6,21.8,0.03754
61.6,22,0.021963
61.6,22.2,0.011049
61.6,22.4,0.004734
61.6,22.6,0.001734
61.6,22.8,0.000553
61.6,23,0.000161
61.6,23.6,0.000181
61.6,23.8,0.000782
61.6,24,0.002602
61.6,24.2,0.007054
61.6,24.4,0.015627
61.6,24.6,0.028493
61.6,24.8,0.043219
61.6,25,0.055316
61.6,25.2,0.061676
61.6,25.4,0.064245
61.6,25.6,0.070394
61.6,25.8,0.087699
61.6,26,0.115963
61.6,26.2,0.144014
61.6,26.4,0.156456
61.6,26.6,0.145761
61.6,26.8,0.117791
61.6,27,0.085738
61.6,27.2,0.059431
61.6,27.4,0.040877
61.6,27.6,0.027633
61.6,27.8,0.018193
61.6,28,0.013622
61.8,19.8,0.006019
61.8,20,0.014622
61.8,20.2,0.029248
61.8,20.4,0.049085
61.8,20.6,0.070587
61.8,20.8,0.088669
61.8,21,0.098632
61.8,21.2,0.097849
61.8,21.4,0.086779
61.8,21.6,0.068703
61.8,21.8,0.048232
61.8,22,0.02971
61.8,22.2,0.015905
61.8,22.4,0.007392
61.8,22.6,0.003036
61.8,22.8,0.001143
61.8,23,0.000415
61.8,23.2,0.000159
61.8,23.6,0.000278
61.8,23.8,0.001084
61.8,24,0.003441
61.8,24.2,0.008884
61.8,24.4,0.018821
61.8,24.6,0.032916
61.8,24.8,0.047887
61.8,25,0.058575
61.8,25.2,0.061233
61.8,25.4,0.057234
61.8,25.6,0.053116
61.8,25.8,0.056119
61.8,26,0.068273
61.8,26.2,0.084246
61.8,26.4,0.095213
61.8,26.6,0.095492
61.8,26.8,0.086029
61.8,27,0.072187
61.8,27.2,0.058484
61.8,27.4,0.045833
61.8,27.6,0.033466
61.8,27.8,0.022199
61.8,28,0.014773
62,19.8,0.00543
62,20,0.013196
62,20.2,0.026412
62,20.4,0.044394
62,20.6,0.064075
62,20.8,0.081104
62,21,0.091534
62,21.2,0.093048
62,21.4,0.085601
62,21.6,0.071209
62,21.8,0.05323
62,22,0.035438
62,22.2,0.020918
62,22.4,0.011026
62,22.6,0.005323
62,22.8,0.002436
62,23,0.00108
62,23.2,0.000469
62,23.4,0.000245
62,23.6,0.000457
62,23.8,0.001584
62,24,0.004909
62,24.2,0.012434
62,24.4,0.025801
62,24.6,0.044181
62,24.8,0.062826
62,25,0.074566
62,25.2,0.07428
62,25.4,0.063229
62,25.6,0.048785
62,25.8,0.039362
62,26,0.038892
62,26.2,0.045468
62,26.4,0.053974
62,26.6,0.059864
62,26.8,0.061372
62,27,0.059098
62,27.2,0.054051
62,27.4,0.04606
62,27.6,0.035117
62,27.8,0.023358
62,28,0.014335
62,28.2,0.010567
62.2,19.6,0.001333
62.2,19.8,0.003985
62.2,20,0.009694
62.2,20.2,0.019424
62.2,20.4,0.032727
62.2,20.6,0.047467
62.2,20.8,0.06071
62.2,21,0.069898
62.2,21.2,0.073551
62.2,21.4,0.071366
62.2,21.6,0.063952
62.2,21.8,0.052609
62.2,22,0.03936
62.2,22.2,0.026659
62.2,22.4,0.016466
62.2,22.6,0.009463
62.2,22.8,0.005156
62.2,23,0.002644
62.2,23.2,0.001249
62.2,23.4,0.000596
62.2,23.6,0.000723
62.2,23.8,0.002191
62.2,24,0.006738
62.2,24.2,0.017118
62.2,24.4,0.03567
62.2,24.6,0.061258
62.2,24.8,0.087101
62.2,25,0.102742
62.2,25.2,0.100712
62.2,25.4,0.082336
62.2,25.6,0.057312
62.2,25.8,0.036643
62.2,26,0.026106
62.2,26.2,0.025257
62.2,26.4,0.030361
62.2,26.6,0.037313
62.2,26.8,0.043178
62.2,27,0.0463
62.2,27.2,0.04577
62.2,27.4,0.04081
62.2,27.6,0.031744
62.2,27.8,0.021022
62.2,28,0.012267
62.2,28.2,0.007635
62.2,28.4,0.006914
62.2,29.4,0.006713
62.2,29.6,0.00485
62.2,29.8,0.00321
62.2,30,0.001952
62.2,30.2,0.001146
62.2,30.4,0.000774
62.4,19.6,0.000795
62.4,19.8,0.00238
62.4,20,0.005796
62.4,20.2,0.011633
62.4,20.4,0.019666
62.4,20.6,0.028724
62.4,20.8,0.037296
62.4,21,0.044256
62.4,21.2,0.049169
62.4,21.4,0.051947
62.4,21.6,0.052264
62.4,21.8,0.049365
62.4,22,0.0429
62.4,22.2,0.033888
62.4,22.4,0.024435
62.4,22.6,0.016313
62.4,22.8,0.01013
62.4,23,0.005733
62.4,23.2,0.002877
62.4,23.4,0.00134
62.4,23.6,0.001095
62.4,23.8,0.002764
62.4,24,0.008406
62.4,24.2,0.021724
62.4,24.4,0.046117
62.4,24.6,0.080493
62.4,24.8,0.11583
62.4,25,0.137632
62.4,25.2,0.135135
62.4,25.4,0.109833
62.4,25.6,0.074478
62.4,25.8,0.043439
62.4,26,0.024358
62.4,26.2,0.017361
62.4,26.4,0.018854
62.4,26.6,0.024686
62.4,26.8,0.031242
62.4,27,0.035798
62.4,27.2,0.036562
62.4,27.4,0.032801
62.4,27.6,0.025317
62.4,27.8,0.01655
62.4,28,0.009373
62.4,28.2,0.00529
62.4,28.4,0.003991
62.4,28.6,0.00413
62.4,28.8,0.004431
62.4,29,0.004254
62.4,29.2,0.003584
62.4,29.4,0.002712
62.4,29.6,0.001872
62.4,29.8,0.00117
62.4,30,0.000674
62.4,30.2,0.000376
62.4,30.4,0.000295
62.4,30.6,0.000579
62.6,19.6,0.000382
62.6,19.8,0.001157
62.6,20,0.002822
62.6,20.2,0.005675
62.6,20.4,0.00964
62.6,20.6,0.01423
62.6,20.8,0.018931
62.6,21,0.023654
62.6,21.2,0.028835
62.6,21.4,0.03492
62.6,21.6,0.041318
62.6,21.8,0.045913
62.6,22,0.046298
62.6,22.2,0.041877
62.6,22.4,0.034287
62.6,22.6,0.02573
62.6,22.8,0.017632
62.6,23,0.010758
62.6,23.2,0.005698
62.6,23.4,0.002705
62.6,23.6,0.001726
62.6,23.8,0.003246
62.6,24,0.009576
62.6,24.2,0.025269
62.6,24.4,0.054981
62.6,24.6,0.09806
62.6,24.8,0.143473
62.6,25,0.172486
62.6,25.2,0.170785
62.6,25.4,0.139837
62.6,25.6,0.095393
62.6,25.8,0.055178
62.6,26,0.028694
62.6,26.2,0.016556
62.6,26.4,0.015081
62.6,26.6,0.019726
62.6,26.8,0.02609
62.6,27,0.030411
62.6,27.2,0.030468
62.6,27.4,0.026155
62.6,27.6,0.019222
62.6,27.8,0.012192
62.6,28,0.007018
62.6,28.2,0.004269
62.6,28.4,0.003296
62.6,28.6,0.00303
62.6,28.8,0.002752
62.6,29,0.002258
62.6,29.2,0.001652
62.6,29.4,0.001108
62.6,29.6,0.00069
62.6,29.8,0.00039
62.6,30,0.000205
62.6,30.2,0.000111
62.6,30.4,0.000135
62.6,30.6,0.000441
62.6,30.8,0.001459
62.6,31,0.004013
62.8,19.6,0.000151
62.8,19.8,0.000458
62.8,20,0.001114
62.8,20.2,0.002255
62.8,20.4,0.00386
62.8,20.6,0.005802
62.8,20.8,0.008071
62.8,21,0.011089
62.8,21.2,0.015794
62.8,21.4,0.023097
62.8,21.6,0.032613
62.8,21.8,0.041868
62.8,22,0.047521
62.8,22.2,0.04781
62.8,22.4,0.043389
62.8,22.6,0.035839
62.8,22.8,0.026602
62.8,23,0.017351
62.8,23.2,0.009828
62.8,23.4,0.005028
62.8,23.6,0.002958
62.8,23.8,0.003915
62.8,24,0.010296
62.8,24.2,0.027349
62.8,24.4,0.060934
62.8,24.6,0.111056
62.8,24.8,0.165216
62.8,25,0.201087
62.8,25.2,0.201139
62.8,25.4,0.166538
62.8,25.6,0.115313
62.8,25.8,0.067884
62.8,26,0.035391
62.8,26.2,0.019208
62.8,26.4,0.01578
62.8,26.6,0.020116
62.8,26.8,0.026744
62.8,27,0.030646
62.8,27.2,0.029167
62.8,27.4,0.023195
62.8,27.6,0.015778
62.8,27.8,0.009815
62.8,28,0.006556
62.8,28.2,0.005535
62.8,28.4,0.005437
62.8,28.6,0.005116
62.8,28.8,0.004189
62.8,29,0.002942
62.8,29.2,0.001785
62.8,29.4,0.00096
62.8,29.6,0.000464
62.8,29.8,0.000208
62.8,30,8.3e-05
62.8,30.4,0.000109
62.8,30.6,0.00042
62.8,30.8,0.001373
62.8,31,0.003593
62.8,31.2,0.007534
63,19.8,0.000144
63,20,0.000359
63,20.2,0.00073
63,20.4,0.001268
63,20.6,0.001974
63,20.8,0.002999
63,21,0.00488
63,21.2,0.008633
63,21.4,0.015338
63,21.6,0.024972
63,21.8,0.035573
63,22,0.044111
63,22.2,0.048503
63,22.4,0.048199
63,22.6,0.043347
63,22.8,0.034735
63,23,0.024517
63,23.2,0.015437
63,23.4,0.009112
63,23.6,0.005718
63,23.8,0.005541
63,24,0.011087
63,24.2,0.028031
63,24.4,0.063057
63,24.6,0.116817
63,24.8,0.176176
63,25,0.216732
63,25.2,0.218847
63,25.4,0.18314
63,25.6,0.128667
63,25.8,0.077182
63,26,0.041
63,26.2,0.022282
63,26.4,0.017876
63,26.6,0.02252
63,26.8,0.029766
63,27,0.033469
63,27.2,0.030668
63,27.4,0.023047
63,27.6,0.014977
63,27.8,0.009982
63,28,0.008883
63,28.2,0.010221
63,28.4,0.011661
63,28.6,0.011492
63,28.8,0.00952
63,29,0.006657
63,29.2,0.003999
63,29.4,0.002083
63,29.6,0.000941
63,29.8,0.000364
63,30,0.000122
63,30.4,0.000151
63,30.6,0.000556
63,30.8,0.001686
63,31,0.004091
63,31.2,0.007947
63,31.4,0.012368
63.2,20.2,0.00019
63.2,20.4,0.000345
63.2,20.6,0.000578
63.2,20.8,0.00104
63.2,21,0.002164
63.2,21.2,0.004765
63.2,21.4,0.009789
63.2,21.6,0.017498
63.2,21.8,0.026838
63.2,22,0.035892
63.2,22.2,0.04292
63.2,22.4,0.046579
63.2,22.6,0.04566
63.2,22.8,0.040112
63.2,23,0.031855
63.2,23.2,0.023618
63.2,23.4,0.016941
63.2,23.6,0.012087
63.2,23.8,0.009787
63.2,24,0.013019
63.2,24.2,0.027726
63.2,24.4,0.060763
63.2,24.6,0.113049
63.2,24.8,0.171893
63.2,25,0.21302
63.2,25.2,0.216547
63.2,25.4,0.182579
63.2,25.6,0.129501
63.2,25.8,0.078636
63.2,26,0.04234
63.2,26.2,0.02326
63.2,26.4,0.018682
63.2,26.6,0.023473
63.2,26.8,0.030889
63.2,27,0.034414
63.2,27.2,0.031019
63.2,27.4,0.022924
63.2,27.6,0.015292
63.2,27.8,0.012153
63.2,28,0.014216
63.2,28.2,0.019155
63.2,28.4,0.023232
63.2,28.6,0.023688
63.2,28.8,0.020255
63.2,29,0.014728
63.2,29.2,0.009225
63.2,29.4,0.005
63.2,29.6,0.002312
63.2,29.8,0.000903
63.2,30,0.000301
63.2,30.2,0.000124
63.2,30.4,0.000247
63.2,30.6,0.000849
63.2,30.8,0.002478
63.2,31,0.005743
63.2,31.2,0.010587
63.2,31.4,0.015537
63.2,31.6,0.018174
63.2,31.8,0.016965
63.4,20.4,7.6e-05
63.4,20.6,0.000156
63.4,20.8,0.000364
63.4,21,0.000977
63.4,21.2,0.002514
63.4,21.4,0.005638
63.4,21.6,0.010728
63.4,21.8,0.017535
63.4,22,0.02529
63.4,22.2,0.033057
63.4,22.4,0.039481
63.4,22.6,0.043076
63.4,22.8,0.043282
63.4,23,0.04103
63.4,23.2,0.037301
63.4,23.4,0.03216
63.4,23.6,0.02565
63.4,23.8,0.019598
63.4,24,0.018219
63.4,24.2,0.027837
63.4,24.4,0.054815
63.4,24.6,0.09986
63.4,24.8,0.1515
63.4,25,0.188042
63.4,25.2,0.191564
63.4,25.4,0.161894
63.4,25.6,0.115149
63.4,25.8,0.070163
63.4,26,0.037932
63.4,26.2,0.020913
63.4,26.4,0.016807
63.4,26.6,0.021084
63.4,26.8,0.027684
63.4,27,0.030748
63.4,27.2,0.027654
63.4,27.4,0.020722
63.4,27.6,0.015173
63.4,27.8,0.015247
63.4,28,0.021755
63.4,28.2,0.031719
63.4,28.4,0.039908
63.4,28.6,0.042048
63.4,28.8,0.037396
63.4,29,0.028473
63.4,29.2,0.018717
63.4,29.4,0.010589
63.4,29.6,0.005083
63.4,29.8,0.002037
63.4,30,0.000679
63.4,30.2,0.000249
63.4,30.4,0.000378
63.4,30.6,0.001245
63.4,30.8,0.003571
63.4,31,0.008141
63.4,31.2,0.014708
63.4,31.4,0.021067
63.4,31.6,0.023935
63.4,31.8,0.021583
63.4,32,0.015457
63.6,20.8,0.000131
63.6,21,0.000422
63.6,21.2,0.001182
63.6,21.4,0.002806
63.6,21.6,0.00563
63.6,21.8,0.009842
63.6,22,0.015504
63.6,22.2,0.022495
63.6,22.4,0.030442
63.6,22.6,0.038827
63.6,22.8,0.047403
63.6,23,0.055412
63.6,23.2,0.060373
63.6,23.4,0.059087
63.6,23.6,0.05075
63.6,23.8,0.038831
63.6,24,0.029906
63.6,24.2,0.031255
63.6,24.4,0.048436
63.6,24.6,0.081392
63.6,24.8,0.120344
63.6,25,0.147832
63.6,25.2,0.149748
63.6,25.4,0.125973
63.6,25.6,0.089198
63.6,25.8,0.054111
63.6,26,0.029145
63.6,26.2,0.016016
63.6,26.4,0.012818
63.6,26.6,0.015987
63.6,26.8,0.020925
63.6,27,0.023217
63.6,27.2,0.021003
63.6,27.4,0.016382
63.6,27.6,0.013986
63.6,27.8,0.017951
63.6,28,0.029375
63.6,28.2,0.045084
63.6,28.4,0.058677
63.6,28.6,0.064189
63.6,28.8,0.059714
63.6,29,0.047775
63.6,29.2,0.032934
63.6,29.4,0.019384
63.6,29.6,0.009584
63.6,29.8,0.003912
63.6,30,0.001315
63.6,30.2,0.000438
63.6,30.4,0.000508
63.6,30.6,0.001597
63.6,30.8,0.004541
63.6,31,0.010301
63.6,31.2,0.018498
63.6,31.4,0.026297
63.6,31.6,0.029601
63.6,31.8,0.026387
63.6,32,0.018633
63.6,32.2,0.010425
63.8,21,0.000156
63.8,21.2,0.000476
63.8,21.4,0.001183
63.8,21.6,0.002527
63.8,21.8,0.004796
63.8,22,0.008461
63.8,22.2,0.014194
63.8,22.4,0.023097
63.8,22.6,0.036602
63.8,22.8,0.055457
63.8,23,0.077125
63.8,23.2,0.094582
63.8,23.4,0.099784
63.8,23.6,0.090042
63.8,23.8,0.070637
63.8,24,0.051538
63.8,24.2,0.041915
63.8,24.4,0.046751
63.8,24.6,0.064962
63.8,24.8,0.088427
63.8,25,0.104481
63.8,25.2,0.103557
63.8,25.4,0.085843
63.8,25.6,0.060103
63.8,25.8,0.036179
63.8,26,0.019479
63.8,26.2,0.0108
63.8,26.4,0.008627
63.8,26.6,0.01049
63.8,26.8,0.013489
63.8,27,0.014847
63.8,27.2,0.013561
63.8,27.4,0.011338
63.8,27.6,0.011918
63.8,27.8,0.019067
63.8,28,0.03432
63.8,28.2,0.054988
63.8,28.4,0.074364
63.8,28.6,0.085058
63.8,28.8,0.083206
63.8,29,0.07001
63.8,29.2,0.050428
63.8,29.4,0.030685
63.8,29.6,0.015514
63.8,29.8,0.00642
63.8,30,0.002168
63.8,30.2,0.000678
63.8,30.4,0.000595
63.8,30.6,0.001739
63.8,30.8,0.004926
63.8,31,0.011159
63.8,31.2,0.020005
63.8,31.4,0.028382
63.8,31.6,0.031865
63.8,31.8,0.028315
63.8,32,0.019914
63.8,32.2,0.011091
63.8,32.4,0.004909
64,21.2,0.000162
64,21.4,0.000421
64,21.6,0.000978
64,21.8,0.0021
64,22,0.004384
64,22.2,0.009161
64,22.4,0.01899
64,22.6,0.037536
64,22.8,0.067016
64,23,0.103689
64,23.2,0.136003
64,23.4,0.150347
64,23.6,0.141023
64,23.8,0.114565
64,24,0.084552
64,24.2,0.062783
64,24.4,0.05434
64,24.6,0.057376
64,24.8,0.065241
64,25,0.069707
64,25.2,0.065336
64,25.4,0.052587
64,25.6,0.036447
64,25.8,0.02224
64,26,0.01266
64,26.2,0.007771
64,26.4,0.006429
64,26.6,0.007114
64,26.8,0.008284
64,27,0.008613
64,27.2,0.007803
64,27.4,0.007178
64,27.6,0.009489
64,27.8,0.018038
64,28,0.03483
64,28.2,0.058348
64,28.4,0.082663
64,28.6,0.099607
64,28.8,0.102765
64,29,0.09068
64,29.2,0.067772
64,29.4,0.042276
64,29.6,0.021695
64,29.8,0.009047
64,30,0.003055
64,30.2,0.00091
64,30.4,0.000609
64,30.6,0.001612
64,30.8,0.00452
64,31,0.010231
64,31.2,0.018337
64,31.4,0.026007
64,31.6,0.029186
64,31.8,0.025918
64,32,0.018213
64,32.2,0.01014
64,32.4,0.004516
64,32.6,0.001768
64,32.8,0.001046
64.2,21.4,0.000127
64.2,21.6,0.00034
64.2,21.8,0.000899
64.2,22,0.002436
64.2,22.2,0.006657
64.2,22.4,0.017227
64.2,22.6,0.039589
64.2,22.8,0.077598
64.2,23,0.127316
64.2,23.2,0.174074
64.2,23.4,0.199383
64.2,23.6,0.193868
64.2,23.8,0.163914
64.2,24,0.125483
64.2,24.2,0.092819
64.2,24.4,0.071836
64.2,24.6,0.060876
64.2,24.8,0.054928
64.2,25,0.049331
64.2,25.2,0.041787
64.2,25.4,0.032569
64.2,25.6,0.023471
64.2,25.8,0.016214
64.2,26,0.011533
64.2,26.2,0.009146
64.2,26.4,0.008186
64.2,26.6,0.007741
64.2,26.8,0.007137
64.2,27,0.006157
64.2,27.2,0.005056
64.2,27.4,0.004846
64.2,27.6,0.007408
64.2,27.8,0.015474
64.2,28,0.03152
64.2,28.2,0.055567
64.2,28.4,0.08329
64.2,28.6,0.106289
64.2,28.8,0.115412
64.2,29,0.105895
64.2,29.2,0.081183
64.2,29.4,0.051353
64.2,29.6,0.026501
64.2,29.8,0.011064
64.2,30,0.003738
64.2,30.2,0.001096
64.2,30.4,0.000579
64.2,30.6,0.001282
64.2,30.8,0.003517
64.2,31,0.007931
64.2,31.2,0.014199
64.2,31.4,0.02014
64.2,31.6,0.022605
64.2,31.8,0.020081
64.2,32,0.014119
64.2,32.2,0.007877
64.2,32.4,0.003577
64.2,32.6,0.001654
64.2,32.8,0.001628
64.2,33,0.003017
64.4,21.6,0.000116
64.4,21.8,0.000433
64.4,22,0.001579
64.4,22.2,0.005355
64.4,22.4,0.015854
64.4,22.6,0.039452
64.4,22.8,0.081309
64.4,23,0.138397
64.4,23.2,0.195412
64.4,23.4,0.231266
64.4,23.6,0.233324
64.4,23.8,0.20583
64.4,24,0.164543
64.4,24.2,0.124754
64.4,24.4,0.093711
64.4,24.6,0.071305
64.4,24.8,0.054749
64.4,25,0.042177
64.4,25.2,0.033098
64.4,25.4,0.027008
64.4,25.6,0.022927
64.4,25.8,0.02004
64.4,26,0.018082
64.4,26.2,0.016852
64.4,26.4,0.015653
64.4,26.6,0.013745
64.4,26.8,0.011026
64.4,27,0.008123
64.4,27.2,0.005857
64.4,27.4,0.005009
64.4,27.6,0.006726
64.4,27.8,0.013153
64.4,28,0.0272
64.4,28.2,0.050458
64.4,28.4,0.080262
64.4,28.6,0.108066
64.4,28.8,0.122085
64.4,29,0.114717
64.4,29.2,0.088815
64.4,29.4,0.056176
64.4,29.6,0.028856
64.4,29.8,0.011998
64.4,30,0.004096
64.4,30.2,0.001271
64.4,30.4,0.000634
64.4,30.6,0.001006
64.4,30.8,0.002411
64.4,31,0.005249
64.4,31.2,0.009308
64.4,31.4,0.013174
64.4,31.6,0.014787
64.4,31.8,0.013141
64.4,32,0.009252
64.4,32.2,0.005194
64.4,32.4,0.002488
64.4,32.6,0.001593
64.4,32.8,0.00252
64.4,33,0.005268
64.4,33.2,0.009376
64.6,21.8,0.00025
64.6,22,0.001123
64.6,22.2,0.004281
64.6,22.4,0.013532
64.6,22.6,0.035134
64.6,22.8,0.074823
64.6,23,0.131211
64.6,23.2,0.191037
64.6,23.4,0.233944
64.6,23.6,0.245455
64.6,23.8,0.226132
64.6,24,0.18854
64.6,24.2,0.146967
64.6,24.4,0.110058
64.6,24.6,0.080388
64.6,24.8,0.057993
64.6,25,0.043171
64.6,25.2,0.035932
64.6,25.4,0.034231
64.6,25.6,0.034468
64.6,25.8,0.034178
64.6,26,0.033127
64.6,26.2,0.031777
64.6,26.4,0.02957
64.6,26.6,0.025645
64.6,26.8,0.020253
64.6,27,0.014817
64.6,27.2,0.010795
64.6,27.4,0.008734
64.6,27.6,0.00905
64.6,27.8,0.013458
64.6,28,0.025281
64.6,28.2,0.047479
64.6,28.4,0.078587
64.6,28.6,0.109431
64.6,28.8,0.125975
64.6,29,0.118865
64.6,29.2,0.091409
64.6,29.4,0.057094
64.6,29.6,0.028971
64.6,29.8,0.012076
64.6,30,0.004413
64.6,30.2,0.001777
64.6,30.4,0.001141
64.6,30.6,0.001201
64.6,30.8,0.001819
64.6,31,0.003201
64.6,31.2,0.005284
64.6,31.4,0.007322
64.6,31.6,0.008182
64.6,31.8,0.007268
64.6,32,0.005127
64.6,32.2,0.002924
64.6,32.4,0.001592
64.6,32.6,0.00165
64.6,32.8,0.003589
64.6,33,0.007884
64.6,33.2,0.014092
64.6,33.4,0.019984
64.6,33.6,0.022431
64.8,21.8,0.000154
64.8,22,0.00077
64.8,22.2,0.003106
64.8,22.4,0.010181
64.8,22.6,0.027232
64.8,22.8,0.05965
64.8,23,0.107771
64.8,23.2,0.162217
64.8,23.4,0.206298
64.8,23.6,0.225709
64.8,23.8,0.21709
64.8,24,0.187941
64.8,24.2,0.149922
64.8,24.4,0.112584
64.8,24.6,0.081333
64.8,24.8,0.059047
64.8,25,0.047525
64.8,25.2,0.046293
64.8,25.4,0.051045
64.8,25.6,0.055607
64.8,25.8,0.056587
64.8,26,0.054788
64.8,26.2,0.052036
64.8,26.4,0.048162
64.8,26.6,0.042022
64.8,26.8,0.03401
64.8,27,0.026381
64.8,27.2,0.021001
64.8,27.4,0.017932
64.8,27.6,0.016743
64.8,27.8,0.018903
64.8,28,0.028416
64.8,28.2,0.04937
64.8,28.4,0.080763
64.8,28.6,0.112543
64.8,28.8,0.129041
64.8,29,0.120341
64.8,29.2,0.091004
64.8,29.4,0.05591
64.8,29.6,0.028292
64.8,29.8,0.012467
64.8,30,0.005725
64.8,30.2,0.003639
64.8,30.4,0.003098
64.8,30.6,0.002771
64.8,30.8,0.002491
64.8,31,0.002512
64.8,31.2,0.002985
