lon,lat,nu
79.8,35.4,0.001936
79.8,35.6,0.004942
79.8,35.8,0.010519
79.8,36,0.018285
79.8,36.2,0.025612
79.8,36.4,0.028724
79.8,36.6,0.025736
79.8,36.8,0.018437
79.8,37,0.010593
79.8,37.2,0.00491
79.8,37.4,0.001853
79.8,37.6,0.000574
79.8,37.8,0.000148
80,28.2,0.000166
80,28.4,0.000641
80,28.6,0.002059
80,28.8,0.005423
80,29,0.01163
80,29.2,0.020154
80,29.4,0.028072
80,29.6,0.031336
80,29.8,0.028009
80,30,0.020075
80,30.2,0.011579
80,30.4,0.005419
80,30.6,0.002109
80,30.8,0.000801
80,31,0.000566
80,31.2,0.000862
80,31.4,0.001378
80,31.6,0.001831
80,31.8,0.001952
80,32,0.001662
80,32.2,0.001129
80,32.4,0.000611
80,32.6,0.000263
80,35,0.000131
80,35.2,0.000524
80,35.4,0.001762
80,35.6,0.004849
80,35.8,0.010771
80,36,0.019119
80,36.2,0.027002
80,36.4,0.030277
80,36.6,0.026939
80,36.8,0.019025
80,37,0.010674
80,37.2,0.004772
80,37.4,0.001705
80,37.6,0.000487
80,37.8,0.000113
80.2,28.2,0.000291
80.2,28.4,0.001017
80.2,28.6,0.002975
80.2,28.8,0.00725
80.2,29,0.014659
80.2,29.2,0.024412
80.2,29.4,0.033244
80.2,29.6,0.036843
80.2,29.8,0.033184
80.2,30,0.024348
80.2,30.2,0.01463
80.2,30.4,0.007257
80.2,30.6,0.003006
80.2,30.8,0.001077
80.2,31,0.00042
80.2,31.2,0.000328
80.2,31.4,0.000444
80.2,31.6,0.000582
80.2,31.8,0.000627
80.2,32,0.000538
80.2,32.2,0.000369
80.2,32.4,0.000201
80.2,35,0.0001
80.2,35.2,0.000437
80.2,35.4,0.001543
80.2,35.6,0.004364
80.2,35.8,0.009823
80.2,36,0.017554
80.2,36.2,0.024859
80.2,36.4,0.027879
80.2,36.6,0.024759
80.2,36.8,0.01741
80.2,37,0.009702
80.2,37.2,0.004286
80.2,37.4,0.001503
80.2,37.6,0.000416
80.2,37.8,9.2e-05
80.4,28,0.000132
80.4,28.2,0.000513
80.4,28.4,0.001643
80.4,28.6,0.004344
80.4,28.8,0.009586
80.4,29,0.017758
80.4,29.2,0.027655
80.4,29.4,0.036135
80.4,29.6,0.039514
80.4,29.8,0.036119
80.4,30,0.027649
80.4,30.2,0.017783
80.4,30.4,0.009631
80.4,30.6,0.004386
80.4,30.8,0.001681
80.4,31,0.000557
80.4,31.2,0.000202
80.4,33.8,0.000175
80.4,34,0.000158
80.4,35.2,0.000335
80.4,35.4,0.001205
80.4,35.6,0.003439
80.4,35.8,0.007777
80.4,36,0.013928
80.4,36.2,0.01975
80.4,36.4,0.022162
80.4,36.6,0.01968
80.4,36.8,0.013832
80.4,37,0.007695
80.4,37.2,0.003389
80.4,37.4,0.001182
80.4,37.6,0.000324
80.6,28,0.000229
80.6,28.2,0.000856
80.6,28.4,0.00259
80.6,28.6,0.006362
80.6,28.8,0.012862
80.6,29,0.021717
80.6,29.2,0.031111
80.6,29.4,0.038347
80.6,29.6,0.041078
80.6,29.8,0.038386
80.6,30,0.031188
80.6,30.2,0.021819
80.6,30.4,0.012959
80.6,30.6,0.006433
80.6,30.8,0.002631
80.6,31,0.00088
80.6,31.2,0.00025
80.6,33.4,0.000364
80.6,33.6,0.000521
80.6,33.8,0.00059
80.6,34,0.000528
80.6,34.2,0.000374
80.6,34.4,0.00021
80.6,35.2,0.000225
80.6,35.4,0.000815
80.6,35.6,0.002336
80.6,35.8,0.005298
80.6,36,0.009505
80.6,36.2,0.013494
80.6,36.4,0.015158
80.6,36.6,0.013472
80.6,36.8,0.009474
80.6,37,0.005272
80.6,37.2,0.002321
80.6,37.4,0.000809
80.6,37.6,0.000223
80.8,28,0.000347
80.8,28.2,0.001275
80.8,28.4,0.003745
80.8,28.6,0.008827
80.8,28.8,0.016878
80.8,29,0.02661
80.8,29.2,0.035455
80.8,29.4,0.041247
80.8,29.6,0.04324
80.8,29.8,0.041406
80.8,30,0.035728
80.8,30.2,0.026924
80.8,30.4,0.017157
80.8,30.6,0.009024
80.8,30.8,0.003858
80.8,31,0.001326
80.8,31.2,0.000366
80.8,31.4,8.4e-05
80.8,33,0.000255
80.8,33.2,0.00058
80.8,33.4,0.001047
80.8,33.6,0.001494
80.8,33.8,0.001687
80.8,34,0.001507
80.8,34.2,0.001066
80.8,34.4,0.000596
80.8,34.6,0.000264
80.8,34.8,9.7e-05
80.8,35.2,0.000137
80.8,35.4,0.000476
80.8,35.6,0.001367
80.8,35.8,0.003103
80.8,36,0.005575
80.8,36.2,0.007925
80.8,36.4,0.008914
80.8,36.6,0.007933
80.8,36.8,0.005587
80.8,37,0.003113
80.8,37.2,0.001373
80.8,37.4,0.000479
80.8,37.6,0.000132
81,27.8,9.7e-05
81,28,0.000449
81,28.2,0.001633
81,28.4,0.004736
81,28.6,0.010946
81,28.8,0.020345
81,29,0.030868
81,29.2,0.039318
81,29.4,0.043982
81,29.6,0.045477
81,29.8,0.044521
81,30,0.040256
81,30.2,0.031958
81,30.4,0.021322
81,30.6,0.011641
81,30.8,0.00513
81,31,0.001811
81,31.2,0.000512
81,31.4,0.000115
81,33,0.000625
81,33.2,0.001421
81,33.4,0.002557
81,33.6,0.003642
81,33.8,0.004104
81,34,0.00366
81,34.2,0.002582
81,34.4,0.001441
81,34.6,0.000637
81,34.8,0.000223
81,35,7.6e-05
81,35.4,0.000239
81,35.6,0.000686
81,35.8,0.00156
81,36,0.002807
81,36.2,0.003998
81,36.4,0.004504
81,36.6,0.004016
81,36.8,0.002833
81,37,0.001581
81,37.2,0.000698
81,37.4,0.000244
81.2,27.8,0.000106
81.2,28,0.000486
81.2,28.2,0.001771
81.2,28.4,0.005107
81.2,28.6,0.011702
81.2,28.8,0.02148
81.2,29,0.032021
81.2,29.2,0.039931
81.2,29.4,0.043899
81.2,29.6,0.045373
81.2,29.8,0.045458
81.2,30,0.042675
81.2,30.2,0.03524
81.2,30.4,0.024376
81.2,30.6,0.013757
81.2,30.8,0.00626
81.2,31,0.002284
81.2,31.2,0.000667
81.2,31.4,0.000157
81.2,32.8,0.000454
81.2,33,0.001302
81.2,33.2,0.002956
81.2,33.4,0.005312
81.2,33.6,0.007552
81.2,33.8,0.008496
81.2,34,0.007562
81.2,34.2,0.005326
81.2,34.4,0.002968
81.2,34.6,0.001309
81.2,34.8,0.000457
81.2,35,0.000132
81.2,35.4,0.000107
81.2,35.6,0.000295
81.2,35.8,0.000673
81.2,36,0.001214
81.2,36.2,0.001732
81.2,36.4,0.001956
81.2,36.6,0.001748
81.2,36.8,0.001235
81.2,37,0.000691
81.2,37.2,0.000306
81.2,37.4,0.000107
81.4,27.8,9.7e-05
81.4,28,0.000444
81.4,28.2,0.001612
81.4,28.4,0.00464
81.4,28.6,0.010601
81.4,28.8,0.019365
81.4,29,0.028691
81.4,29.2,0.035586
81.4,29.4,0.039188
81.4,29.6,0.041242
81.4,29.8,0.042828
81.4,30,0.042012
81.4,30.2,0.03625
81.4,30.4,0.026161
81.4,30.6,0.015403
81.4,30.8,0.007323
81.4,31,0.002799
81.4,31.2,0.00086
81.4,31.4,0.000212
81.4,32.8,0.000804
81.4,33,0.002304
81.4,33.2,0.005226
81.4,33.4,0.009378
81.4,33.6,0.013316
81.4,33.8,0.014961
81.4,34,0.013299
81.4,34.2,0.009355
81.4,34.4,0.005206
81.4,34.6,0.002293
81.4,34.8,0.000799
81.4,35,0.00022
81.4,35.2,5.8e-05
81.4,35.6,0.000109
81.4,35.8,0.000249
81.4,36,0.000451
81.4,36.2,0.000645
81.4,36.4,0.00073
81.4,36.6,0.000654
81.4,36.8,0.000463
81.4,37,0.00026
81.4,37.2,0.000115
81.6,28,0.000339
81.6,28.2,0.001227
81.6,28.4,0.003535
81.6,28.6,0.008073
81.6,28.8,0.01474
81.6,29,0.021866
81.6,29.2,0.027326
81.6,29.4,0.03081
81.6,29.6,0.03402
81.6,29.8,0.037708
81.6,30,0.039513
81.6,30.2,0.036204
81.6,30.4,0.027621
81.6,30.6,0.017157
81.6,30.8,0.008596
81.6,31,0.003458
81.6,31.2,0.001117
81.6,31.4,0.000289
81.6,32.6,0.000334
81.6,32.8,0.00121
81.6,33,0.003465
81.6,33.2,0.007851
81.6,33.4,0.014076
81.6,33.6,0.019968
81.6,33.8,0.022412
81.6,34,0.019905
81.6,34.2,0.013988
81.6,34.4,0.007777
81.6,34.6,0.003422
81.6,34.8,0.001191
81.6,35,0.000328
81.6,35.2,7.1e-05
81.6,36,0.000144
81.6,36.2,0.000206
81.6,36.4,0.000234
81.6,36.6,0.00021
81.6,36.8,0.000149
81.8,28,0.000216
81.8,28.2,0.000782
81.8,28.4,0.002251
81.8,28.6,0.005154
81.8,28.8,0.00944
81.8,29,0.014133
81.8,29.2,0.018123
81.8,29.4,0.021679
81.8,29.6,0.026354
81.8,29.8,0.03246
81.8,30,0.037173
81.8,30.2,0.036543
81.8,30.4,0.029561
81.8,30.6,0.019328
81.8,30.8,0.010138
81.8,31,0.004252
81.8,31.2,0.001424
81.8,31.4,0.00038
81.8,31.6,8.1e-05
81.8,32.6,0.000428
81.8,32.8,0.001546
81.8,33,0.004426
81.8,33.2,0.010023
81.8,33.4,0.01796
81.8,33.6,0.025462
81.8,33.8,0.028564
81.8,34,0.025354
81.8,34.2,0.017806
81.8,34.4,0.009895
81.8,34.6,0.004351
81.8,34.8,0.001514
81.8,35,0.000417
81.8,35.2,9.1e-05
82,28,0.000115
82,28.2,0.000416
82,28.4,0.0012
82,28.6,0.002757
82,28.8,0.005092
82,29,0.00781
82,29.2,0.01063
82,29.4,0.014299
82,29.6,0.020223
82,29.8,0.02834
82,30,0.03544
82,30.2,0.036992
82,30.4,0.03129
82,30.6,0.021202
82,30.8,0.011458
82,31,0.004927
82,31.2,0.001684
82,31.4,0.000457
82,31.6,9.8e-05
82,32.6,0.000464
82,32.8,0.001678
82,33,0.004802
82,33.2,0.010873
82,33.4,0.019479
82,33.6,0.027612
82,33.8,0.030969
82,34,0.027483
82,34.2,0.019298
82,34.4,0.010722
82,34.6,0.004713
82,34.8,0.00164
82,35,0.000451
82,35.2,9.8e-05
82.2,28.2,0.000185
82.2,28.4,0.000532
82.2,28.6,0.001241
82.2,28.8,0.002337
82.2,29,0.003784
82.2,29.2,0.005803
82.2,29.4,0.009378
82.2,29.6,0.015768
82.2,29.8,0.024691
82.2,30,0.032861
82.2,30.2,0.035612
82.2,30.4,0.03091
82.2,30.6,0.021357
82.2,30.8,0.011719
82.2,31,0.005103
82.2,31.2,0.001762
82.2,31.4,0.000482
82.2,31.6,0.000102
82.2,32.6,0.000428
82.2,32.8,0.001546
82.2,33,0.004426
82.2,33.2,0.010023
82.2,33.4,0.01796
82.2,33.6,0.025462
82.2,33.8,0.028564
82.2,34,0.025354
82.2,34.2,0.017806
82.2,34.4,0.009895
82.2,34.6,0.004351
82.2,34.8,0.001514
82.2,35,0.000417
82.2,35.2,9.1e-05
82.4,28.4,0.000198
82.4,28.6,0.000478
82.4,28.8,0.000947
82.4,29,0.001712
82.4,29.2,0.003182
82.4,29.4,0.006309
82.4,29.6,0.012136
82.4,29.8,0.020321
82.4,30,0.027945
82.4,30.2,0.030846
82.4,30.4,0.027105
82.4,30.6,0.018902
82.4,30.8,0.010446
82.4,31,0.004575
82.4,31.2,0.001587
82.4,31.4,0.000436
82.4,32.6,0.000334
82.4,32.8,0.00121
82.4,33,0.003465
82.4,33.2,0.007851
82.4,33.4,0.014076
82.4,33.6,0.019968
82.4,33.8,0.022412
82.4,34,0.019905
82.4,34.2,0.013988
82.4,34.4,0.007777
82.4,34.6,0.003422
82.4,34.8,0.001191
82.4,35,0.000328
82.4,35.2,7.1e-05
82.6,28.6,0.000175
82.6,28.8,0.000398
82.6,29,0.000869
82.6,29.2,0.001963
82.6,29.4,0.004398
82.6,29.6,0.008901
82.6,29.8,0.015163
82.6,30,0.020991
82.6,30.2,0.023267
82.6,30.4,0.020518
82.6,30.6,0.014354
82.6,30.8,0.007959
82.6,31,0.003494
82.6,31.2,0.001215
82.6,31.4,0.000333
82.6,32.6,0.000222
82.6,32.8,0.000804
82.6,33,0.002304
82.6,33.2,0.005226
82.6,33.4,0.009378
82.6,33.6,0.013316
82.6,33.8,0.014961
82.6,34,0.013299
82.6,34.2,0.009355
82.6,34.4,0.005206
82.6,34.6,0.002293
82.6,34.8,0.000799
82.6,35,0.00022
82.6,35.2,4.8e-05
82.8,28.6,0.000115
82.8,28.8,0.000316
82.8,29,0.000779
82.8,29.2,0.001744
82.8,29.4,0.003579
82.8,29.6,0.006599
82.8,29.8,0.010526
82.8,30,0.014028
82.8,30.2,0.015246
82.8,30.4,0.01332
82.8,30.6,0.009287
82.8,30.8,0.005144
82.8,31,0.00226
82.8,31.2,0.000784
82.8,31.4,0.000216
82.8,32.8,0.000454
82.8,33,0.001302
82.8,33.2,0.002956
82.8,33.4,0.005312
82.8,33.6,0.007552
82.8,33.8,0.008496
82.8,34,0.007562
82.8,34.2,0.005326
82.8,34.4,0.002968
82.8,34.6,0.001309
82.8,34.8,0.000457
82.8,35,0.000126
83,28.4,5.2e-05
83,28.6,0.0002
83,28.8,0.00058
83,29,0.001365
83,29.2,0.002657
83,29.4,0.004394
83,29.6,0.006342
83,29.8,0.008162
83,30,0.009322
83,30.2,0.009218
83,30.4,0.007644
83,30.6,0.005187
83,30.8,0.002836
83,31,0.001237
83,31.2,0.000428
83,32.8,0.000217
83,33,0.000625
83,33.2,0.001421
83,33.4,0.002557
83,33.6,0.003642
83,33.8,0.004104
83,34,0.00366
83,34.2,0.002582
83,34.4,0.001441
83,34.6,0.000637
83,34.8,0.000223
83,35,6.2e-05
83.2,28.4,0.000116
83.2,28.6,0.00042
83.2,28.8,0.001216
83.2,29,0.002788
83.2,29.2,0.005111
83.2,29.4,0.007539
83.2,29.6,0.009116
83.2,29.8,0.009259
83.2,30,0.008147
83.2,30.2,0.006372
83.2,30.4,0.004439
83.2,30.6,0.0027
83.2,30.8,0.001388
83.2,31,0.000587
83.2,31.2,0.000201
83.2,33,0.000255
83.2,33.2,0.00058
83.2,33.4,0.001047
83.2,33.6,0.001494
83.2,33.8,0.001687
83.2,34,0.001507
83.2,34.2,0.001066
83.2,34.4,0.000596
83.2,34.6,0.000264
83.2,34.8,9.2e-05
83.4,28.2,4.7e-05
83.4,28.4,0.000216
83.4,28.6,0.000784
83.4,28.8,0.002253
83.4,29,0.00512
83.4,29.2,0.009227
83.4,29.4,0.01321
83.4,29.6,0.015086
83.4,29.8,0.013849
83.4,30,0.010364
83.4,30.2,0.006471
83.4,30.4,0.003477
83.4,30.6,0.001655
83.4,30.8,0.000704
83.4,31,0.000263
83.4,33,8.8e-05
83.4,33.2,0.000201
83.4,33.4,0.000364
83.4,33.6,0.000521
83.4,33.8,0.00059
83.4,34,0.000528
83.4,34.2,0.000374
83.4,34.4,0.00021
83.4,34.6,9.3e-05
83.4,34.8,3.3e-05
83.6,28.2,7.4e-05
83.6,28.4,0.000339
83.6,28.6,0.001226
83.6,28.8,0.003512
83.6,29,0.007966
83.6,29.2,0.014298
83.6,29.4,0.020323
83.6,29.6,0.022894
83.6,29.8,0.020478
83.6,30,0.014594
83.6,30.2,0.008343
83.6,30.4,0.003874
83.6,30.6,0.001492
83.6,30.8,0.000491
83.6,33.4,0.000108
83.6,33.6,0.000155
83.6,33.8,0.000175
83.6,34,0.000158
83.6,34.2,0.000112
83.6,34.4,6.3e-05
83.8,28.2,9.7e-05
83.8,28.4,0.000443
83.8,28.6,0.001603
83.8,28.8,0.00459
83.8,29,0.010397
83.8,29.2,0.018642
83.8,29.4,0.026448
83.8,29.6,0.029699
83.8,29.8,0.026408
83.8,30,0.018607
83.8,30.2,0.010404
83.8,30.4,0.004631
83.8,30.6,0.001651
83.8,30.8,0.000476
83.8,33.8,4.4e-05
83.8,34,4e-05
84,28.2,0.000106
84,28.4,0.000485
84,28.6,0.001753
84,28.8,0.005018
84,29,0.011365
84,29.2,0.020368
84,29.4,0.028881
84,29.6,0.032412
84,29.8,0.028783
84,30,0.02023
84,30.2,0.011258
84,30.4,0.004963
84,30.6,0.001736
84,30.8,0.000483
84.2,28.2,9.7e-05
84.2,28.4,0.000443
84.2,28.6,0.001603
84.2,28.8,0.00459
84.2,29,0.010397
84.2,29.2,0.018636
84.2,29.4,0.02643
84.2,29.6,0.029659
84.2,29.8,0.026334
84.2,30,0.018506
84.2,30.2,0.01029
84.2,30.4,0.004528
84.2,30.6,0.001574
84.2,30.8,0.000434
84.4,28.2,7.4e-05
84.4,28.4,0.000339
84.4,28.6,0.001226
84.4,28.8,0.003512
84.4,29,0.00796
84.4,29.2,0.014275
84.4,29.4,0.020256
84.4,29.6,0.022743
84.4,29.8,0.020204
84.4,30,0.014202
84.4,30.2,0.007899
84.4,30.4,0.003476
84.4,30.6,0.00121
84.4,30.8,0.000334
84.6,28.2,4.7e-05
84.6,28.4,0.000216
84.6,28.6,0.000784
84.6,28.8,0.002248
84.6,29,0.0051
84.6,29.2,0.009155
84.6,29.4,0.013002
84.6,29.6,0.01461
84.6,29.8,0.012991
84.6,30,0.00914
84.6,30.2,0.005088
84.6,30.4,0.002241
84.6,30.6,0.000781
84.6,30.8,0.000215
84.8,28.4,0.000116
84.8,28.6,0.00042
84.8,28.8,0.001204
84.8,29,0.002735
84.8,29.2,0.004915
84.8,29.4,0.006989
84.8,29.6,0.007863
84.8,29.8,0.007
84.8,30,0.004931
84.8,30.2,0.002748
84.8,30.4,0.001212
84.8,30.6,0.000423
85,26.6,7.5e-05
85,26.8,8.5e-05
85,27,7.6e-05
85,27.2,5.4e-05
85,28.4,7.3e-05
85,28.6,0.000207
85,28.8,0.000553
85,29,0.001235
85,29.2,0.002209
85,29.4,0.003146
85,29.6,0.003545
85,29.8,0.003161
85,30,0.00223
85,30.2,0.001245
85,30.4,0.00055
85,30.6,0.000192
85.2,26.2,0.000118
85.2,26.4,0.000213
85.2,26.6,0.000305
85.2,26.8,0.000345
85.2,27,0.000308
85.2,27.2,0.000218
85.2,27.4,0.000128
85.2,27.6,6.9e-05
85.2,27.8,5.3e-05
85.2,28,6.6e-05
85.2,28.2,9.2e-05
85.2,28.4,0.000119
85.2,28.6,0.00016
85.2,28.8,0.000266
85.2,29,0.000497
85.2,29.2,0.000847
85.2,29.4,0.001192
85.2,29.6,0.001339
85.2,29.8,0.001196
85.2,30,0.000846
85.2,30.2,0.000473
85.2,30.4,0.000209
85.4,26,0.000175
85.4,26.2,0.000399
85.4,26.4,0.000719
85.4,26.6,0.001026
85.4,26.8,0.001158
85.4,27,0.001035
85.4,27.2,0.000737
85.4,27.4,0.000429
85.4,27.6,0.000239
85.4,27.8,0.000196
85.4,28,0.000257
85.4,28.2,0.000342
85.4,28.4,0.000393
85.4,28.6,0.000369
85.4,28.8,0.000309
85.4,29,0.000283
85.4,29.2,0.000323
85.4,29.4,0.000396
85.4,29.6,0.00043
85.4,29.8,0.00038
85.4,30,0.000269
85.4,30.2,0.000151
85.6,25.8,0.000171
85.6,26,0.000492
85.6,26.2,0.001119
85.6,26.4,0.002013
85.6,26.6,0.002867
85.6,26.8,0.003231
85.6,27,0.002881
85.6,27.2,0.002051
85.6,27.4,0.001201
85.6,27.6,0.000691
85.6,27.8,0.000608
85.6,28,0.000836
85.6,28.2,0.001138
85.6,28.4,0.001276
85.6,28.6,0.001151
85.6,28.8,0.00083
85.6,29,0.000496
85.6,29.2,0.000273
85.6,29.4,0.000168
85.6,29.6,0.000131
85.6,29.8,0.000105
85.8,25.8,0.000399
85.8,26,0.001145
85.8,26.2,0.002601
85.8,26.4,0.004675
85.8,26.6,0.006648
85.8,26.8,0.00748
85.8,27,0.00667
85.8,27.2,0.004741
85.8,27.4,0.002795
85.8,27.6,0.001684
85.8,27.8,0.001609
85.8,28,0.002286
85.8,28.2,0.003129
85.8,28.4,0.003518
85.8,28.6,0.003151
85.8,28.8,0.002241
85.8,29,0.001269
85.8,29.2,0.00058
85.8,29.4,0.000223
85.8,29.6,8.2e-05
86,25.6,0.000213
86,25.8,0.000771
86,26,0.00221
86,26.2,0.005014
86,26.4,0.009001
86,26.6,0.012785
86,26.8,0.014373
86,27,0.012803
86,27.2,0.009109
86,27.4,0.005436
86,27.6,0.003444
86,27.8,0.003576
86,28,0.00526
86,28.2,0.007246
86,28.4,0.008157
86,28.6,0.007319
86,28.8,0.00522
86,29,0.002955
86,29.2,0.001332
86,29.4,0.00048
86,29.6,0.000141
86.2,25.6,0.000341
86.2,25.8,0.001234
86.2,26,0.003535
86.2,26.2,0.008013
86.2,26.4,0.014373
86.2,26.6,0.020398
86.2,26.8,0.022915
86.2,27,0.020406
86.2,27.2,0.014549
86.2,27.4,0.008829
86.2,27.6,0.005966
86.2,27.8,0.006771
86.2,28,0.010286
86.2,28.2,0.01425
86.2,28.4,0.016074
86.2,28.6,0.014475
86.2,28.8,0.010382
86.2,29,0.005931
86.2,29.2,0.002701
86.2,29.4,0.00098
86.2,29.6,0.000283
86.2,29.8,6.6e-05
86.4,25.6,0.000452
86.4,25.8,0.001636
86.4,26,0.004685
86.4,26.2,0.010616
86.4,26.4,0.019032
86.4,26.6,0.026998
86.4,26.8,0.030315
86.4,27,0.027009
86.4,27.2,0.019346
86.4,27.4,0.012039
86.4,27.6,0.008889
86.4,27.8,0.011125
86.4,28,0.01739
86.4,28.2,0.02418
86.4,28.4,0.02733
86.4,28.6,0.024729
86.4,28.8,0.017883
86.4,29,0.010338
86.4,29.2,0.004782
86.4,29.4,0.001771
86.4,29.6,0.000525
86.4,29.8,0.000124
86.6,25.6,0.000497
86.6,25.8,0.001798
86.6,26,0.005147
86.6,26.2,0.01166
86.6,26.4,0.020899
86.6,26.6,0.029642
86.6,26.8,0.033292
86.6,27,0.029707
86.6,27.2,0.021469
86.6,27.4,0.013971
86.6,27.6,0.011718
86.6,27.8,0.016323
86.6,28,0.026087
86.6,28.2,0.036241
86.6,28.4,0.040953
86.6,28.6,0.037226
86.6,28.8,0.027185
86.6,29,0.015949
86.6,29.2,0.00752
86.6,29.4,0.00285
86.6,29.6,0.000869
86.6,29.8,0.00021
86.6,30.8,0.000296
86.6,31,0.000424
86.6,31.2,0.00048
86.6,31.4,0.000429
86.6,31.6,0.000304
86.6,31.8,0.000171
86.8,25.6,0.000452
86.8,25.8,0.001636
86.8,26,0.004685
86.8,26.2,0.010616
86.8,26.4,0.019032
86.8,26.6,0.027002
86.8,26.8,0.030356
86.8,27,0.027189
86.8,27.2,0.020036
86.8,27.4,0.014191
86.8,27.6,0.014318
86.8,27.8,0.02224
86.8,28,0.035931
86.8,28.2,0.049462
86.8,28.4,0.055566
86.8,28.6,0.050567
86.8,28.8,0.03723
86.8,29,0.022159
86.8,29.2,0.010653
86.8,29.4,0.004132
86.8,29.6,0.001292
86.8,29.8,0.000327
86.8,30,8.6e-05
86.8,30.6,0.000502
86.8,30.8,0.000906
86.8,31,0.001293
86.8,31.2,0.00146
86.8,31.4,0.001304
86.8,31.6,0.000922
86.8,31.8,0.000516
86.8,32,0.000228
87,25.6,0.000341
87,25.8,0.001234
87,26,0.003535
87,26.2,0.008013
87,26.4,0.014373
87,26.6,0.020411
87,26.8,0.022995
87,27,0.020791
87,27.2,0.016017
87,27.4,0.013321
87,27.6,0.017089
87,27.8,0.029105
87,28,0.046836
87,28.2,0.063225
87,28.4,0.069978
87,28.6,0.06327
87,28.8,0.046671
87,29,0.028035
87,29.2,0.013679
87,29.4,0.005405
87,29.6,0.001724
87,29.8,0.000454
87,30,0.000144
87,30.4,0.00057
87,30.6,0.001297
87,30.8,0.002334
87,31,0.003324
87,31.2,0.003746
87,31.4,0.00334
87,31.6,0.002356
87,31.8,0.001316
87,32,0.000581
87,32.2,0.000203
87.2,25.8,0.000771
87.2,26,0.00221
87.2,26.2,0.005014
87.2,26.4,0.009001
87.2,26.6,0.012806
87.2,26.8,0.014503
87.2,27,0.013424
87.2,27.2,0.011436
87.2,27.4,0.012435
87.2,27.6,0.020389
87.2,27.8,0.036783
87.2,28,0.058235
87.2,28.2,0.07647
87.2,28.4,0.082634
87.2,28.6,0.073495
87.2,28.8,0.053778
87.2,29,0.032294
87.2,29.2,0.015849
87.2,29.4,0.006329
87.2,29.6,0.002051
87.2,29.8,0.000561
87.2,30,0.000227
87.2,30.2,0.000448
87.2,30.4,0.00124
87.2,30.6,0.002816
87.2,30.8,0.005061
87.2,31,0.007197
87.2,31.2,0.008097
87.2,31.4,0.007208
87.2,31.6,0.005077
87.2,31.8,0.00283
87.2,32,0.001248
87.2,32.2,0.000435
87.2,32.4,0.00012
87.4,25.8,0.000399
87.4,26,0.001145
87.4,26.2,0.002601
87.4,26.4,0.004675
87.4,26.6,0.006677
87.4,26.8,0.00766
87.4,27,0.007512
87.4,27.2,0.007863
87.4,27.4,0.012045
87.4,27.6,0.023653
87.4,27.8,0.043698
87.4,28,0.067727
87.4,28.2,0.086316
87.4,28.4,0.090587
87.4,28.6,0.078592
87.4,28.8,0.056461
87.4,29,0.033536
87.4,29.2,0.016392
87.4,29.4,0.006564
87.4,29.6,0.002156
87.4,29.8,0.000628
87.4,30,0.000347
87.4,30.2,0.000819
87.4,30.4,0.002274
87.4,30.6,0.005149
87.4,30.8,0.009241
87.4,31,0.013124
87.4,31.2,0.014747
87.4,31.4,0.013111
87.4,31.6,0.009223
87.4,31.8,0.005134
87.4,32,0.002261
87.4,32.2,0.000788
87.4,32.4,0.000217
87.6,26,0.000492
87.6,26.2,0.001119
87.6,26.4,0.002013
87.6,26.6,0.002903
87.6,26.8,0.003441
87.6,27,0.003861
87.6,27.2,0.005639
87.6,27.4,0.011714
87.6,27.6,0.02532
87.6,27.8,0.046955
87.6,28,0.071328
87.6,28.2,0.088466
87.6,28.4,0.090127
87.6,28.6,0.075951
87.6,28.8,0.05318
87.6,29,0.030974
87.6,29.2,0.014976
87.6,29.4,0.006015
87.6,29.6,0.002056
87.6,29.8,0.000699
87.6,30,0.000529
87.6,30.2,0.001286
87.6,30.4,0.003518
87.6,30.6,0.007929
87.6,30.8,0.014207
87.6,31,0.020158
87.6,31.2,0.02263
87.6,31.4,0.020102
87.6,31.6,0.014128
87.6,31.8,0.007857
87.6,32,0.003457
87.6,32.2,0.001204
87.6,32.4,0.000332
87.6,32.6,7.2e-05
87.8,26.2,0.000399
87.8,26.4,0.000719
87.8,26.6,0.001061
87.8,26.8,0.001363
87.8,27,0.001997
87.8,27.2,0.004251
87.8,27.4,0.010651
87.8,27.6,0.023954
87.8,27.8,0.044242
87.8,28,0.066112
87.8,28.2,0.080168
87.8,28.4,0.079514
87.8,28.6,0.065068
87.8,28.8,0.044274
87.8,29,0.025207
87.8,29.2,0.012126
87.8,29.4,0.005079
87.8,29.6,0.002041
87.8,29.8,0.000982
87.8,30,0.000874
87.8,30.2,0.001803
87.8,30.4,0.004624
87.8,30.6,0.010295
87.8,30.8,0.018396
87.8,31,0.026078
87.8,31.2,0.02926
87.8,31.4,0.025977
87.8,31.6,0.018248
87.8,31.8,0.010143
87.8,32,0.004461
87.8,32.2,0.001552
87.8,32.4,0.000427
87.8,32.6,9.3e-05
88,26.4,0.000213
88,26.6,0.000334
88,26.8,0.000517
88,27,0.001104
88,27.2,0.003134
88,27.4,0.008567
88,27.6,0.019522
88,27.8,0.035853
88,28,0.052909
88,28.2,0.063037
88,28.4,0.061121
88,28.6,0.048711
88,28.8,0.032315
88,29,0.018221
88,29.2,0.009196
88,29.4,0.004702
88,29.6,0.002847
88,29.8,0.002042
88,30,0.001741
88,30.2,0.002431
88,30.4,0.005256
88,30.6,0.0113
88,30.8,0.020075
88,31,0.02842
88,31.2,0.031877
88,31.4,0.028295
