lon,lat,nu
61.4,24.2,0.006761
61.4,24.4,0.011026
61.4,24.6,0.015734
61.4,24.8,0.019713
61.4,25,0.021866
61.4,25.2,0.021926
61.4,25.4,0.020802
61.4,25.6,0.020156
61.4,25.8,0.021394
61.4,26,0.024672
61.4,26.2,0.028647
61.4,26.4,0.031185
61.4,26.6,0.030595
61.4,26.8,0.026591
61.4,27,0.020342
61.4,27.2,0.01369
61.4,27.4,0.008191
61.4,27.6,0.004619
61.4,27.8,0.003064
61.6,23.6,0.000616
61.6,23.8,0.00152
61.6,24,0.003278
61.6,24.2,0.006178
61.6,24.4,0.010185
61.6,24.6,0.014702
61.6,24.8,0.018633
61.6,25,0.020874
61.6,25.2,0.021004
61.6,25.4,0.01968
61.6,25.6,0.018339
61.6,25.8,0.018318
61.6,26,0.019976
61.6,26.2,0.022411
61.6,26.4,0.023997
61.6,26.6,0.023382
61.6,26.8,0.02027
61.6,27,0.015496
61.6,27.2,0.010422
61.6,27.4,0.006221
61.6,27.6,0.003466
61.6,27.8,0.0022
61.6,28,0.002227
61.8,23.6,0.000519
61.8,23.8,0.001299
61.8,24,0.002844
61.8,24.2,0.005448
61.8,24.4,0.009146
61.8,24.6,0.013455
61.8,24.8,0.01738
61.8,25,0.019804
61.8,25.2,0.020128
61.8,25.4,0.018706
61.8,25.6,0.016709
61.8,25.8,0.015407
61.8,26,0.015383
61.8,26.2,0.016206
61.8,26.4,0.016785
61.8,26.6,0.016114
61.8,26.8,0.013887
61.8,27,0.010594
61.8,27.2,0.007121
61.8,27.4,0.004239
61.8,27.6,0.002342
61.8,27.8,0.001437
61.8,28,0.001377
62,23.6,0.000434
62,23.8,0.001105
62,24,0.002469
62,24.2,0.004847
62,24.4,0.00834
62,24.6,0.012581
62,24.8,0.016653
62,25,0.019395
62,25.2,0.019999
62,25.4,0.018527
62,25.6,0.015918
62,25.8,0.013418
62,26,0.011847
62,26.2,0.011206
62,26.4,0.010862
62,26.6,0.010094
62,26.8,0.008579
62,27,0.00651
62,27.2,0.004365
62,27.4,0.002598
62,27.6,0.001421
62,27.8,0.000849
62,28,0.000777
62,28.2,0.001088
62.2,23.6,0.000382
62.2,23.8,0.000976
62.2,24,0.002228
62.2,24.2,0.004482
62.2,24.4,0.007909
62.2,24.6,0.012233
62.2,24.8,0.016577
62.2,25,0.019704
62.2,25.2,0.020605
62.2,25.4,0.019097
62.2,25.6,0.015957
62.2,25.8,0.012455
62.2,26,0.009628
62.2,26.2,0.007819
62.2,26.4,0.006735
62.2,26.6,0.005851
62.2,26.8,0.004817
62.2,27,0.003606
62.2,27.2,0.002407
62.2,27.4,0.001429
62.2,27.6,0.000777
62.2,27.8,0.000451
62.2,28,0.000394
62.2,28.2,0.000541
62.2,28.4,0.000822
62.2,29.4,0.001229
62.2,29.6,0.000971
62.2,29.8,0.000809
62.2,30,0.000843
62.2,30.2,0.001156
62.2,30.4,0.001825
62.4,23.6,0.000374
62.4,23.8,0.000912
62.4,24,0.002089
62.4,24.2,0.004271
62.4,24.4,0.007681
62.4,24.6,0.012097
62.4,24.8,0.016675
62.4,25,0.020108
62.4,25.2,0.021241
62.4,25.4,0.019721
62.4,25.6,0.016224
62.4,25.8,0.012049
62.4,26,0.008385
62.4,26.2,0.005805
62.4,26.4,0.004228
62.4,26.6,0.00325
62.4,26.8,0.002502
62.4,27,0.001816
62.4,27.2,0.001196
62.4,27.4,0.000707
62.4,27.6,0.000382
62.4,27.8,0.000218
62.4,28,0.000182
62.4,28.2,0.000242
62.4,28.4,0.000364
62.4,28.6,0.000509
62.4,28.8,0.000633
62.4,29,0.000685
62.4,29.2,0.000652
62.4,29.4,0.000546
62.4,29.6,0.000429
62.4,29.8,0.000362
62.4,30,0.000401
62.4,30.2,0.000614
62.4,30.4,0.001118
62.4,30.6,0.002107
62.6,23.2,0.000211
62.6,23.4,0.000267
62.6,23.6,0.000435
62.6,23.8,0.000903
62.6,24,0.00198
62.6,24.2,0.00404
62.6,24.4,0.007326
62.6,24.6,0.011657
62.6,24.8,0.016221
62.6,25,0.019727
62.6,25.2,0.020963
62.6,25.4,0.019496
62.6,25.6,0.015924
62.6,25.8,0.011523
62.6,26,0.007531
62.6,26.2,0.004622
62.6,26.4,0.002831
62.6,26.6,0.001828
62.6,26.8,0.001244
62.6,27,0.000844
62.6,27.2,0.000539
62.6,27.4,0.000315
62.6,27.6,0.000168
62.6,27.8,9.5e-05
62.6,28,7.7e-05
62.6,28.2,9.7e-05
62.6,28.4,0.000148
62.6,28.6,0.000208
62.6,28.8,0.000257
62.6,29,0.000279
62.6,29.2,0.00026
62.6,29.4,0.000222
62.6,29.6,0.000174
62.6,29.8,0.000152
62.6,30,0.000189
62.6,30.2,0.000343
62.6,30.4,0.000726
62.6,30.6,0.001531
62.6,30.8,0.003008
62.6,31,0.005343
62.8,22.6,0.000264
62.8,22.8,0.000373
62.8,23,0.000465
62.8,23.2,0.000517
62.8,23.4,0.000548
62.8,23.6,0.000638
62.8,23.8,0.000978
62.8,24,0.001869
62.8,24.2,0.003666
62.8,24.4,0.006607
62.8,24.6,0.01054
62.8,24.8,0.014733
62.8,25,0.017991
62.8,25.2,0.019182
62.8,25.4,0.017863
62.8,25.6,0.014551
62.8,25.8,0.010408
62.8,26,0.006595
62.8,26.2,0.003777
62.8,26.4,0.002033
62.8,26.6,0.001097
62.8,26.8,0.000623
62.8,27,0.000375
62.8,27.2,0.000225
62.8,27.4,0.000126
62.8,27.6,6.7e-05
62.8,27.8,3.7e-05
62.8,28,3.2e-05
62.8,28.2,4.1e-05
62.8,28.4,6.1e-05
62.8,28.6,8.5e-05
62.8,28.8,0.000104
62.8,29,0.000111
62.8,29.2,0.000103
62.8,29.4,8.4e-05
62.8,29.6,6.9e-05
62.8,29.8,6.2e-05
62.8,30,9.3e-05
62.8,30.2,0.000202
62.8,30.4,0.000483
62.8,30.6,0.001093
62.8,30.8,0.002239
62.8,31,0.004066
62.8,31.2,0.006497
63,22.4,0.00039
63,22.6,0.000631
63,22.8,0.000894
63,23,0.001107
63,23.2,0.001205
63,23.4,0.001182
63,23.6,0.001124
63,23.8,0.001233
63,24,0.001803
63,24.2,0.003162
63,24.4,0.005519
63,24.6,0.008751
63,24.8,0.012233
63,25,0.014962
63,25.2,0.01598
63,25.4,0.014899
63,25.6,0.012131
63,25.8,0.008639
63,26,0.005403
63,26.2,0.002995
63,26.4,0.001502
63,26.6,0.00071
63,26.8,0.000334
63,27,0.000168
63,27.2,9e-05
63,27.4,4.7e-05
63,27.6,2.5e-05
63,27.8,1.9e-05
63,28,1.9e-05
63,28.2,2.8e-05
63,28.4,4.2e-05
63,28.6,5.6e-05
63,28.8,6.4e-05
63,29,6.5e-05
63,29.2,5.7e-05
63,29.4,4.5e-05
63,29.6,3e-05
63,29.8,2.7e-05
63,30,5.1e-05
63,30.2,0.000122
63,30.4,0.000313
63,30.6,0.00074
63,30.8,0.001546
63,31,0.002837
63,31.2,0.00456
63,31.4,0.006405
63.2,22,0.00021
63.2,22.2,0.000447
63.2,22.4,0.00083
63.2,22.6,0.001347
63.2,22.8,0.001904
63.2,23,0.002352
63.2,23.2,0.002544
63.2,23.4,0.002431
63.2,23.6,0.002115
63.2,23.8,0.001844
63.2,24,0.001931
63.2,24.2,0.002689
63.2,24.4,0.004289
63.2,24.6,0.006623
63.2,24.8,0.009204
63.2,25,0.011255
63.2,25.2,0.012033
63.2,25.4,0.011239
63.2,25.6,0.009167
63.2,25.8,0.006531
63.2,26,0.004073
63.2,26.2,0.002232
63.2,26.4,0.001085
63.2,26.6,0.00048
63.2,26.8,0.000203
63.2,27,8.9e-05
63.2,27.2,4.3e-05
63.2,27.4,2.8e-05
63.2,27.6,2.1e-05
63.2,27.8,2.4e-05
63.2,28,3.7e-05
63.2,28.2,5.9e-05
63.2,28.4,8e-05
63.2,28.6,0.0001
63.2,28.8,0.000109
63.2,29,0.000104
63.2,29.2,8.7e-05
63.2,29.4,6.3e-05
63.2,29.6,4e-05
63.2,29.8,2.8e-05
63.2,30,3e-05
63.2,30.2,7.1e-05
63.2,30.4,0.000193
63.2,30.6,0.000463
63.2,30.8,0.000976
63.2,31,0.001803
63.2,31.2,0.002907
63.2,31.4,0.004087
63.2,31.6,0.005022
63.2,31.8,0.00538
63.4,22,0.0004
63.4,22.2,0.000849
63.4,22.4,0.00158
63.4,22.6,0.002559
63.4,22.8,0.003617
63.4,23,0.004466
63.4,23.2,0.004829
63.4,23.4,0.004585
63.4,23.6,0.003872
63.4,23.8,0.003026
63.4,24,0.002454
63.4,24.2,0.002471
63.4,24.4,0.003229
63.4,24.6,0.004631
63.4,24.8,0.006304
63.4,25,0.007684
63.4,25.2,0.008238
63.4,25.4,0.00773
63.4,25.6,0.006343
63.4,25.8,0.004556
63.4,26,0.002868
63.4,26.2,0.001582
63.4,26.4,0.000776
63.4,26.6,0.000347
63.4,26.8,0.000151
63.4,27,7.6e-05
63.4,27.2,5.8e-05
63.4,27.4,5.3e-05
63.4,27.6,6.3e-05
63.4,27.8,8.4e-05
63.4,28,0.000117
63.4,28.2,0.000164
63.4,28.4,0.000215
63.4,28.6,0.000258
63.4,28.8,0.000276
63.4,29,0.000257
63.4,29.2,0.000211
63.4,29.4,0.000149
63.4,29.6,9.3e-05
63.4,29.8,5.4e-05
63.4,30,3.6e-05
63.4,30.2,4.8e-05
63.4,30.4,0.000111
63.4,30.6,0.000263
63.4,30.8,0.000559
63.4,31,0.001037
63.4,31.2,0.001678
63.4,31.4,0.002367
63.4,31.6,0.002911
63.4,31.8,0.003123
63.4,32,0.002921
63.6,21.8,0.000278
63.6,22,0.000676
63.6,22.2,0.001441
63.6,22.4,0.002674
63.6,22.6,0.004331
63.6,22.8,0.006129
63.6,23,0.007583
63.6,23.2,0.008217
63.6,23.4,0.007817
63.6,23.6,0.006571
63.6,23.8,0.004964
63.6,24,0.00355
63.6,24.2,0.002717
63.6,24.4,0.002622
63.6,24.6,0.003171
63.6,24.8,0.00407
63.6,25,0.004911
63.6,25.2,0.005309
63.6,25.4,0.005068
63.6,25.6,0.004259
63.6,25.8,0.003151
63.6,26,0.002059
63.6,26.2,0.001192
63.6,26.4,0.000624
63.6,26.6,0.000311
63.6,26.8,0.000173
63.6,27,0.000134
63.6,27.2,0.000138
63.6,27.4,0.000154
63.6,27.6,0.000186
63.6,27.8,0.000234
63.6,28,0.000311
63.6,28.2,0.00042
63.6,28.4,0.000543
63.6,28.6,0.000646
63.6,28.8,0.000679
63.6,29,0.000628
63.6,29.2,0.00051
63.6,29.4,0.000362
63.6,29.6,0.000227
63.6,29.8,0.000127
63.6,30,7e-05
63.6,30.2,5e-05
63.6,30.4,7e-05
63.6,30.6,0.000142
63.6,30.8,0.000292
63.6,31,0.000542
63.6,31.2,0.000879
63.6,31.4,0.001241
63.6,31.6,0.001529
63.6,31.8,0.001642
63.6,32,0.001538
63.6,32.2,0.001256
63.8,21.8,0.000418
63.8,22,0.001021
63.8,22.2,0.002172
63.8,22.4,0.004033
63.8,22.6,0.006542
63.8,22.8,0.009279
63.8,23,0.011521
63.8,23.2,0.01255
63.8,23.4,0.012027
63.8,23.6,0.010191
63.8,23.8,0.007712
63.8,24,0.005332
63.8,24.2,0.003575
63.8,24.4,0.002641
63.8,24.6,0.002458
63.8,24.8,0.00278
63.8,25,0.003282
63.8,25.2,0.003648
63.8,25.4,0.003667
63.8,25.6,0.00329
63.8,25.8,0.002629
63.8,26,0.001876
63.8,26.2,0.001207
63.8,26.4,0.000722
63.8,26.6,0.000445
63.8,26.8,0.000338
63.8,27,0.000339
63.8,27.2,0.000389
63.8,27.4,0.00045
63.8,27.6,0.000516
63.8,27.8,0.000614
63.8,28,0.00077
63.8,28.2,0.000996
63.8,28.4,0.001251
63.8,28.6,0.001452
63.8,28.8,0.001519
63.8,29,0.001401
63.8,29.2,0.001139
63.8,29.4,0.000814
63.8,29.6,0.00051
63.8,29.8,0.000286
63.8,30,0.000154
63.8,30.2,8.7e-05
63.8,30.4,6.9e-05
63.8,30.6,9e-05
63.8,30.8,0.000152
63.8,31,0.000261
63.8,31.2,0.000419
63.8,31.4,0.000589
63.8,31.6,0.000727
63.8,31.8,0.000782
63.8,32,0.000734
63.8,32.2,0.0006
63.8,32.4,0.000428
64,21.8,0.000562
64,22,0.001371
64,22.2,0.002918
64,22.4,0.005427
64,22.6,0.008826
64,22.8,0.012568
64,23,0.015701
64,23.2,0.017255
64,23.4,0.01675
64,23.6,0.014439
64,23.8,0.01114
64,24,0.007799
64,24.2,0.005103
64,24.4,0.003358
64,24.6,0.002555
64,24.8,0.002495
64,25,0.00288
64,25.2,0.003379
64,25.4,0.00369
64,25.6,0.003626
64,25.8,0.003179
64,26,0.002482
64,26.2,0.001749
64,26.4,0.001169
64,26.6,0.000842
64,26.8,0.000758
64,27,0.000842
64,27.2,0.000996
64,27.4,0.001152
64,27.6,0.001293
64,27.8,0.001463
64,28,0.001736
64,28.2,0.002141
64,28.4,0.002606
64,28.6,0.002974
64,28.8,0.003075
64,29,0.002827
64,29.2,0.002293
64,29.4,0.001644
64,29.6,0.001051
64,29.8,0.00061
64,30,0.000335
64,30.2,0.000191
64,30.4,0.000126
64,30.6,0.000102
64,30.8,0.000106
64,31,0.000138
64,31.2,0.000194
64,31.4,0.000259
64,31.6,0.000313
64,31.8,0.000337
64,32,0.000317
64,32.2,0.00026
64.2,21.6,0.000239
64.2,21.8,0.000672
64.2,22,0.00164
64.2,22.2,0.003497
64.2,22.4,0.006523
64.2,22.6,0.010655
64.2,22.8,0.015273
64.2,23,0.019266
64.2,23.2,0.02147
64.2,23.4,0.021243
64.2,23.6,0.018788
64.2,23.8,0.014962
64.2,24,0.010839
64.2,24.2,0.00728
64.2,24.4,0.004762
64.2,24.6,0.00342
64.2,24.8,0.003137
64.2,25,0.00362
64.2,25.2,0.004443
64.2,25.4,0.005136
64.2,25.6,0.005331
64.2,25.8,0.004904
64.2,26,0.003994
64.2,26.2,0.002947
64.2,26.4,0.002105
64.2,26.6,0.001668
64.2,26.8,0.001657
64.2,27,0.00194
64.2,27.2,0.002335
64.2,27.4,0.002681
64.2,27.6,0.00294
64.2,27.8,0.003198
64.2,28,0.003603
64.2,28.2,0.004226
64.2,28.4,0.004964
64.2,28.6,0.005543
64.2,28.8,0.005664
64.2,29,0.00518
64.2,29.2,0.004202
64.2,29.4,0.003029
64.2,29.6,0.001966
64.2,29.8,0.00119
64.2,30,0.000711
64.2,30.2,0.000447
64.2,30.4,0.000305
64.2,30.6,0.000217
64.2,30.8,0.00016
64.2,31,0.000128
64.2,31.2,0.000118
64.2,31.4,0.000124
64.2,31.6,0.000134
64.4,21.6,0.000253
64.4,21.8,0.000715
64.4,22,0.00175
64.4,22.2,0.003744
64.4,22.4,0.007017
64.4,22.6,0.011544
64.4,22.8,0.016718
64.4,23,0.0214
64.4,23.2,0.024336
64.4,23.4,0.02474
64.4,23.6,0.022642
64.4,23.8,0.018777
64.4,24,0.014219
64.4,24.2,0.009969
64.4,24.4,0.006746
64.4,24.6,0.004926
64.4,24.8,0.004543
64.4,25,0.005307
64.4,25.2,0.006644
64.4,25.4,0.007844
64.4,25.6,0.008289
64.4,25.8,0.007737
64.4,26,0.006409
64.4,26.2,0.004855
64.4,26.4,0.003644
64.4,26.6,0.003133
64.4,26.8,0.003362
64.4,27,0.004092
64.4,27.2,0.004966
64.4,27.4,0.005671
64.4,27.6,0.006108
64.4,27.8,0.006425
64.4,28,0.006902
64.4,28.2,0.007703
64.4,28.4,0.008708
64.4,28.6,0.009484
64.4,28.8,0.009549
64.4,29,0.008677
64.4,29.2,0.007046
64.4,29.4,0.005132
64.4,29.6,0.003429
64.4,29.8,0.002201
64.4,30,0.001446
64.4,30.2,0.001016
64.4,30.4,0.000752
64.4,30.6,0.000551
64.4,30.8,0.000383
64.4,31,0.000247
64.4,31.2,0.000159
64.4,31.4,0.000108
64.4,31.6,8.2e-05
64.6,21.6,0.000242
64.6,21.8,0.000679
64.6,22,0.001668
64.6,22.2,0.003588
64.6,22.4,0.006775
64.6,22.6,0.011269
64.6,22.8,0.016574
64.6,23,0.021672
64.6,23.2,0.025348
64.6,23.4,0.026698
64.6,23.6,0.025474
64.6,23.8,0.022117
64.6,24,0.01755
64.6,24.2,0.01286
64.6,24.4,0.009049
64.6,24.6,0.00682
64.6,24.8,0.006425
64.6,25,0.007597
64.6,25.2,0.009583
64.6,25.4,0.011379
64.6,25.6,0.012086
64.6,25.8,0.011352
64.6,26,0.009515
64.6,26.2,0.00739
64.6,26.4,0.005861
64.6,26.6,0.005477
64.6,26.8,0.006279
64.6,27,0.007864
64.6,27.2,0.009591
64.6,27.4,0.010902
64.6,27.6,0.011585
64.6,27.8,0.011869
64.6,28,0.012235
64.6,28.2,0.013034
64.6,28.4,0.014144
64.6,28.6,0.014983
64.6,28.8,0.014852
64.6,29,0.013411
64.6,29.2,0.01093
64.6,29.4,0.008111
64.6,29.6,0.005646
64.6,29.8,0.003906
64.6,30,0.002845
64.6,30.2,0.002209
64.6,30.4,0.001743
64.6,30.6,0.001316
64.6,30.8,0.00092
64.6,31,0.00059
64.6,31.2,0.000349
64.6,31.4,0.0002
64.6,31.6,0.000118
64.6,31.8,7.3e-05
64.6,32,4.6e-05
64.6,32.2,2.7e-05
64.6,32.4,1.7e-05
64.6,32.6,9e-06
64.6,32.8,3e-06
64.8,21.8,0.000577
64.8,22,0.001423
64.8,22.2,0.003087
64.8,22.4,0.005898
64.8,22.6,0.00997
64.8,22.8,0.014994
64.8,23,0.020186
64.8,23.2,0.024486
64.8,23.4,0.026914
64.8,23.6,0.026899
64.8,23.8,0.02447
64.8,24,0.020277
64.8,24.2,0.01544
64.8,24.4,0.011229
64.8,24.6,0.008698
64.8,24.8,0.00835
64.8,25,0.009956
64.8,25.2,0.012605
64.8,25.4,0.015
64.8,25.6,0.015981
64.8,25.8,0.015103
64.8,26,0.012837
64.8,26.2,0.010312
64.8,26.4,0.008744
64.8,26.6,0.008893
64.8,26.8,0.010789
64.8,27,0.013784
64.8,27.2,0.016852
64.8,27.4,0.019066
64.8,27.6,0.020047
64.8,27.8,0.020132
64.8,28,0.020086
64.8,28.2,0.020532
64.8,28.4,0.021438
64.8,28.6,0.022084
64.8,28.8,0.021544
64.8,29,0.019368
64.8,29.2,0.01592
64.8,29.4,0.012135
64.8,29.6,0.008931
64.8,29.8,0.006736
64.8,30,0.005409
64.8,30.2,0.004534
64.8,30.4,0.003741
64.8,30.6,0.002894
64.8,30.8,0.002048
64.8,31,0.001324
64.8,31.2,0.000789
64.8,31.4,0.000455
64.8,31.6,0.000261
64.8,31.8,0.000154
64.8,32,9e-05
64.8,32.2,5e-05
64.8,32.4,2.6e-05
64.8,32.6,1.1e-05
64.8,32.8,5e-06
65,21.8,0.000438
65,22,0.001091
65,22.2,0.002395
65,22.4,0.004656
65,22.6,0.008056
65,22.8,0.012489
65,23,0.017456
65,23.2,0.022115
65,23.4,0.025472
65,23.6,0.026667
65,23.8,0.025316
65,24,0.021762
65,24.2,0.017075
65,24.4,0.012727
65,24.6,0.01006
65,24.8,0.009791
65,25,0.011747
65,25.2,0.014912
65,25.4,0.017786
65,25.6,0.019034
65,25.8,0.018158
65,26,0.015772
65,26.2,0.013284
65,26.4,0.012205
65,26.6,0.013476
65,26.8,0.017084
65,27,0.02208
65,27.2,0.026969
65,27.4,0.030363
65,27.6,0.031672
65,27.8,0.03135
65,28,0.030533
65,28.2,0.030213
65,28.4,0.030532
65,28.6,0.03068
65,28.8,0.029534
65,29,0.026534
65,29.2,0.022135
65,29.4,0.017509
65,29.6,0.013757
65,29.8,0.011314
65,30,0.009845
65,30.2,0.008699
65,30.4,0.007391
65,30.6,0.00581
65,30.8,0.004161
65,31,0.002727
65,31.2,0.001673
65,31.4,0.000995
65,31.6,0.000594
65,31.8,0.000357
65,32,0.000215
65,32.2,0.000122
65,32.4,6.1e-05
65,32.6,2.9e-05
65,32.8,1.2e-05
65,33,4e-06
65.2,21.8,0.000299
65.2,22,0.000755
65.2,22.2,0.001687
65.2,22.4,0.00336
65.2,22.6,0.006
65.2,22.8,0.009668
65.2,23,0.014124
65.2,23.2,0.018757
65.2,23.4,0.022628
65.2,23.6,0.024707
65.2,23.8,0.024304
65.2,24,0.021495
65.2,24.2,0.017244
65.2,24.4,0.013081
65.2,24.6,0.010488
65.2,24.8,0.010304
65.2,25,0.012428
65.2,25.2,0.01583
65.2,25.4,0.018957
65.2,25.6,0.020455
65.2,25.8,0.019844
65.2,26,0.017843
65.2,26.2,0.016034
65.2,26.4,0.016113
65.2,26.6,0.019124
65.2,26.8,0.02497
65.2,27,0.032386
65.2,27.2,0.039378
65.2,27.4,0.044087
65.2,27.6,0.045693
65.2,27.8,0.0448
65.2,28,0.042955
65.2,28.2,0.041591
65.2,28.4,0.041072
65.2,28.6,0.040561
65.2,28.8,0.038755
65.2,29,0.035
65.2,29.2,0.029846
65.2,29.4,0.024682
65.2,29.6,0.02074
65.2,29.8,0.018352
65.2,30,0.016922
65.2,30.2,0.01548
65.2,30.4,0.013387
65.2,30.6,0.010643
65.2,30.8,0.007714
65.2,31,0.005145
65.2,31.2,0.003239
65.2,31.4,0.002003
65.2,31.6,0.001251
65.2,31.8,0.000791
65.2,32,0.000483
65.2,32.2,0.000278
65.2,32.4,0.000145
65.2,32.6,6.7e-05
65.2,32.8,2.8e-05
65.2,33,1e-05
65.2,33.2,3e-06
65.2,33.8,4e-06
65.4,22,0.000474
65.4,22.2,0.001087
65.4,22.4,0.002238
65.4,22.6,0.004158
65.4,22.8,0.007008
65.4,23,0.010736
65.4,23.2,0.01493
65.4,23.4,0.018774
65.4,23.6,0.021221
65.4,23.8,0.021456
65.4,24,0.019375
65.4,24.2,0.015788
65.4,24.4,0.012125
65.4,24.6,0.009819
65.4,24.8,0.009724
65.4,25,0.011794
65.4,25.2,0.015105
65.4,25.4,0.018242
65.4,25.6,0.019987
65.4,25.8,0.019962
65.4,26,0.018933
65.4,26.2,0.018494
65.4,26.4,0.020344
65.4,26.6,0.025505
65.4,26.8,0.033764
65.4,27,0.043581
65.4,27.2,0.052552
65.4,27.4,0.058435
65.4,27.6,0.060244
65.4,27.8,0.058741
65.4,28,0.055889
65.4,28.2,0.053546
65.4,28.4,0.052315
65.4,28.6,0.051316
65.4,28.8,0.049099
65.4,29,0.044915
65.4,29.2,0.039402
65.4,29.4,0.034121
65.4,29.6,0.03041
65.4,29.8,0.028432
65.4,30,0.027217
65.4,30.2,0.025412
65.4,30.4,0.022227
65.4,30.6,0.017829
65.4,30.8,0.013077
65.4,31,0.008893
65.4,31.2,0.005773
65.4,31.4,0.003718
65.4,31.6,0.002428
65.4,31.8,0.001587
65.4,32,0.000999
65.4,32.2,0.000576
65.4,32.4,0.000302
65.4,32.6,0.00014
65.4,32.8,5.8e-05
65.4,33,2.1e-05
65.4,33.2,6e-06
65.4,33.6,5e-06
65.4,33.8,1.1e-05
65.4,34,2.8e-05
65.6,22,0.000273
65.6,22.2,0.000648
65.6,22.4,0.001388
65.6,22.6,0.0027
65.6,22.8,0.004773
65.6,23,0.007655
65.6,23.2,0.01109
65.6,23.4,0.014425
65.6,23.6,0.016746
65.6,23.8,0.017272
65.6,24,0.015828
65.6,24.2,0.013037
65.6,24.4,0.010099
65.6,24.6,0.008243
65.6,24.8,0.00823
65.6,25,0.01006
65.6,25.2,0.01302
65.6,25.4,0.015988
65.6,25.6,0.018021
65.6,25.8,0.018899
65.6,26,0.019351
65.6,26.2,0.0208
65.6,26.4,0.024741
65.6,26.6,0.032026
65.6,26.8,0.042315
65.6,27,0.053916
65.6,27.2,0.064221
65.6,27.4,0.0708
65.6,27.6,0.072635
65.6,27.8,0.070664
65.6,28,0.067183
65.6,28.2,0.064385
65.6,28.4,0.06303
65.6,28.6,0.062168
65.6,28.8,0.060169
65.6,29,0.056172
65.6,29.2,0.050869
65.6,29.4,0.045975
65.6,29.6,0.042882
65.6,29.8,0.041576
65.6,30,0.040674
65.6,30.2,0.038413
65.6,30.4,0.033852
65.6,30.6,0.027393
65.6,30.8,0.02037
