lon,lat,nu
69.2,37.4,0.076296
69.2,37.6,0.032879
69.2,37.8,0.013404
69.2,38,0.006836
69.4,34.8,0.027614
69.4,35,0.033763
69.4,35.2,0.049718
69.4,35.4,0.096746
69.4,35.6,0.209028
69.4,35.8,0.41678
69.4,36,0.707212
69.4,36.2,0.990963
69.4,36.4,1.13527
69.4,36.6,1.06267
69.4,36.8,0.817259
69.4,37,0.52219
69.4,37.2,0.281873
69.4,37.4,0.131481
69.4,37.6,0.055023
69.4,37.8,0.022707
69.4,38,0.012342
69.4,38.2,0.010486
69.6,34.6,0.02658
69.6,34.8,0.0328
69.6,35,0.040101
69.6,35.2,0.06429
69.6,35.4,0.144673
69.6,35.6,0.34506
69.6,35.8,0.724815
69.6,36,1.26193
69.6,36.2,1.78904
69.6,36.4,2.05542
69.6,36.6,1.9155
69.6,36.8,1.45562
69.6,37,0.911162
69.6,37.2,0.477525
69.6,37.4,0.214867
69.6,37.6,0.086977
69.6,37.8,0.035927
69.6,38,0.02013
69.6,38.2,0.01772
69.8,34.6,0.028756
69.8,34.8,0.036169
69.8,35,0.047542
69.8,35.2,0.088129
69.8,35.4,0.220901
69.8,35.6,0.552676
69.8,35.8,1.18505
69.8,36,2.08436
69.8,36.2,2.97014
69.8,36.4,3.41757
69.8,36.6,3.17834
69.8,36.8,2.39941
69.8,37,1.48292
69.8,37.2,0.761226
69.8,37.4,0.33265
69.8,37.6,0.130339
69.8,37.8,0.053056
69.8,38,0.030345
69.8,38.2,0.026644
69.8,38.4,0.025554
70,34.6,0.027441
70,34.8,0.036928
70,35,0.055659
70,35.2,0.120899
70,35.4,0.325149
70,35.6,0.82942
70,35.8,1.79076
70,36,3.16273
70,36.2,4.5205
70,36.4,5.21186
70,36.6,4.84928
70,36.8,3.65354
70,37,2.24452
70,37.2,1.13829
70,37.4,0.487557
70,37.6,0.18597
70,37.8,0.074048
70,38,0.042138
70,38.2,0.035992
70,38.4,0.033732
70.2,34.6,0.023467
70.2,34.8,0.035612
70.2,35,0.064456
70.2,35.2,0.159908
70.2,35.4,0.446941
70.2,35.6,1.14706
70.2,35.8,2.48127
70.2,36,4.3932
70.2,36.2,6.29886
70.2,36.4,7.28631
70.2,36.6,6.79966
70.2,36.8,5.13295
70.2,37,3.15259
70.2,37.2,1.59219
70.2,37.4,0.675083
70.2,37.6,0.253183
70.2,37.8,0.098484
70.2,38,0.054329
70.2,38.2,0.044266
70.2,38.4,0.039757
70.2,38.6,0.031468
70.4,34.6,0.018675
70.4,34.8,0.033716
70.4,35,0.07326
70.4,35.2,0.198617
70.4,35.4,0.564493
70.4,35.6,1.44927
70.4,35.8,3.13765
70.4,36,5.57103
70.4,36.2,8.0209
70.4,36.4,9.32439
70.4,36.6,8.74826
70.4,36.8,6.63883
70.4,37,4.09598
70.4,37.2,2.07434
70.4,37.4,0.879308
70.4,37.6,0.328201
70.4,37.8,0.125514
70.4,38,0.065975
70.4,38.2,0.050104
70.4,38.4,0.042391
70.4,38.6,0.03223
70.4,38.8,0.020633
70.6,34.6,0.014556
70.6,34.8,0.032009
70.6,35,0.080132
70.6,35.2,0.227563
70.6,35.4,0.64906
70.6,35.6,1.66378
70.6,35.8,3.60673
70.6,36,6.42863
70.6,36.2,9.30641
70.6,36.4,10.8903
70.6,36.6,10.2935
70.6,36.8,7.87473
70.6,37,4.90004
70.6,37.2,2.50371
70.6,37.4,1.07154
70.6,37.6,0.403949
70.6,37.8,0.154107
70.6,38,0.076787
70.6,38.2,0.053177
70.6,38.4,0.041585
70.6,38.6,0.030092
70.6,38.8,0.018798
70.8,34.6,0.0117
70.8,34.8,0.030349
70.8,35,0.082484
70.8,35.2,0.237926
70.8,35.4,0.675899
70.8,35.6,1.72865
70.8,35.8,3.75494
70.8,36,6.72557
70.8,36.2,9.8016
70.8,36.4,11.5619
70.8,36.6,11.0293
70.8,36.8,8.52648
70.8,37,5.37063
70.8,37.2,2.78601
70.8,37.4,1.21752
70.8,37.6,0.472598
70.8,37.8,0.184389
70.8,38,0.088121
70.8,38.2,0.054757
70.8,38.4,0.038746
70.8,38.6,0.026563
70.8,38.8,0.016514
70.8,39,0.009401
71,34.6,0.009966
71,34.8,0.028328
71,35,0.079177
71,35.2,0.226583
71,35.4,0.636578
71,35.6,1.62169
71,35.8,3.5297
71,36,6.35682
71,36.2,9.33454
71,36.4,11.1124
71,36.6,10.7156
71,36.8,8.3917
71,37,5.37334
71,37.2,2.8532
71,37.4,1.29364
71,37.6,0.531414
71,37.8,0.219726
71,38,0.103594
71,38.2,0.057767
71,38.4,0.03635
71,38.6,0.023823
71,38.8,0.015626
71,39,0.010284
71.2,34.6,0.009264
71.2,34.8,0.026381
71.2,35,0.072007
71.2,35.2,0.198641
71.2,35.4,0.544415
71.2,35.6,1.37376
71.2,35.8,2.9904
71.2,36,5.41349
71.2,36.2,8.01332
71.2,36.4,9.63714
71.2,36.6,9.41029
71.2,36.8,7.48926
71.2,37,4.90646
71.2,37.2,2.70208
71.2,37.4,1.30278
71.2,37.6,0.587597
71.2,37.8,0.267599
71.2,38,0.128943
71.2,38.2,0.066243
71.2,38.4,0.037294
71.2,38.6,0.024026
71.2,38.8,0.017688
71.2,39,0.013816
71.4,34.6,0.009794
71.4,34.8,0.025947
71.4,35,0.064958
71.4,35.2,0.16497
71.4,35.4,0.428211
71.4,35.6,1.05507
71.4,35.8,2.28402
71.4,36,4.14861
71.4,36.2,6.18989
71.4,36.4,7.52805
71.4,36.6,7.46195
71.4,36.8,6.06718
71.4,37,4.11238
71.4,37.2,2.40077
71.4,37.4,1.27474
71.4,37.6,0.655152
71.4,37.8,0.335971
71.4,38,0.1695
71.4,38.2,0.08361
71.4,38.4,0.043842
71.4,38.6,0.028567
71.4,38.8,0.023449
71.4,39,0.020394
71.6,34.6,0.011658
71.6,34.8,0.027808
71.6,35,0.061453
71.6,35.2,0.136021
71.6,35.4,0.317832
71.6,35.6,0.742383
71.6,35.8,1.57819
71.6,36,2.86349
71.6,36.2,4.30293
71.6,36.4,5.29944
71.6,36.6,5.35458
71.6,36.8,4.48992
71.6,37,3.20938
71.6,37.2,2.05156
71.6,37.4,1.24516
71.6,37.6,0.741916
71.6,37.8,0.425078
71.6,38,0.224812
71.6,38.2,0.110158
71.6,38.4,0.056277
71.6,38.6,0.037341
71.6,38.8,0.03234
71.6,39,0.029093
71.8,34.6,0.014352
71.8,34.8,0.031501
71.8,35,0.061917
71.8,35.2,0.116189
71.8,35.4,0.231201
71.8,35.6,0.488071
71.8,35.8,0.994788
71.8,36,1.78705
71.8,36.2,2.69931
71.8,36.4,3.37425
71.8,36.6,3.50111
71.8,36.8,3.07687
71.8,37,2.38753
71.8,37.2,1.73344
71.8,37.4,1.22681
71.8,37.6,0.835194
71.8,37.8,0.520052
71.8,38,0.285269
71.8,38.2,0.14098
71.8,38.4,0.072089
71.8,38.6,0.048372
71.8,38.8,0.042256
71.8,39,0.037812
71.8,39.2,0.029896
72,34.6,0.016644
72,34.8,0.034941
72,35,0.062922
72,35.2,0.103034
72,35.4,0.170338
72,35.6,0.308392
72,35.8,0.580533
72,36,1.01639
72,36.2,1.5377
72,36.4,1.95866
72,36.6,2.11319
72,36.8,1.99479
72,37,1.73886
72,37.2,1.46764
72,37.4,1.19758
72,37.6,0.899835
72,37.8,0.591499
72,38,0.333162
72,38.2,0.166746
72,38.4,0.08632
72,38.6,0.058198
72,38.8,0.050174
72,39,0.043875
72,39.2,0.033921
72.2,34.6,0.017255
72.2,34.8,0.035326
72.2,35,0.060442
72.2,35.2,0.090182
72.2,35.4,0.127521
72.2,35.6,0.192315
72.2,35.8,0.320191
72.2,36,0.533544
72.2,36.2,0.803834
72.2,36.4,1.05001
72.2,36.6,1.20012
72.2,36.8,1.25369
72.2,37,1.25892
72.2,37.2,1.22881
72.2,37.4,1.11826
72.2,37.6,0.896361
72.2,37.8,0.6097
72.2,38,0.350323
72.2,38.2,0.178211
72.2,38.4,0.093834
72.2,38.6,0.063359
72.2,38.8,0.053359
72.2,39,0.045212
72.2,39.2,0.033975
72.4,34.8,0.031495
72.4,35,0.052349
72.4,35.2,0.073619
72.4,35.4,0.093425
72.4,35.6,0.119406
72.4,35.8,0.170492
72.4,36,0.262895
72.4,36.2,0.391323
72.4,36.4,0.528943
72.4,36.6,0.655049
72.4,36.8,0.775862
72.4,37,0.898645
72.4,37.2,0.985993
72.4,37.4,0.966199
72.4,37.6,0.807158
72.4,37.8,0.562636
72.4,38,0.32945
72.4,38.2,0.171345
72.4,38.4,0.092246
72.4,38.6,0.06219
72.4,38.8,0.050761
72.4,39,0.041406
72.4,39.2,0.030085
72.6,34.8,0.024304
72.6,35,0.039787
72.6,35.2,0.054141
72.6,35.4,0.063959
72.6,35.6,0.072417
72.6,35.8,0.089035
72.6,36,0.124296
72.6,36.2,0.181086
72.6,36.4,0.255495
72.6,36.6,0.349009
72.6,36.8,0.471219
72.6,37,0.615944
72.6,37.2,0.734355
72.6,37.4,0.756037
72.6,37.6,0.650932
72.6,37.8,0.464767
72.6,38,0.279609
72.6,38.2,0.150677
72.6,38.4,0.083657
72.6,38.6,0.055916
72.6,38.8,0.043633
72.6,39,0.033896
72.6,39.2,0.023643
72.8,35,0.026235
72.8,35.2,0.03507
72.8,35.4,0.039968
72.8,35.6,0.041904
72.8,35.8,0.046315
72.8,36,0.058556
72.8,36.2,0.082499
72.8,36.4,0.121107
72.8,36.6,0.182187
72.8,36.8,0.275461
72.8,37,0.393947
72.8,37.2,0.497631
72.8,37.4,0.532145
72.8,37.6,0.472877
72.8,37.8,0.350159
72.8,38,0.2215
72.8,38.2,0.127119
72.8,38.4,0.073727
72.8,38.6,0.048052
72.8,38.8,0.034803
72.8,39,0.025161
72.8,39.2,0.016614
72.8,39.4,0.009711
73,35.2,0.019995
73,35.4,0.022727
73,35.6,0.023768
73,35.8,0.025658
73,36,0.030816
73,36.2,0.040997
73,36.4,0.059521
73,36.6,0.093862
73,36.8,0.152323
73,37,0.231476
73,37.2,0.306241
73,37.4,0.341465
73,37.6,0.319256
73,37.8,0.253663
73,38,0.176371
73,38.2,0.111992
73,38.4,0.068492
73,38.6,0.042499
73,38.8,0.027271
73,39,0.01752
73,39.2,0.010624
73,39.4,0.005864
73.2,35.4,0.012505
73.2,35.6,0.014684
73.2,35.8,0.017946
73.2,36,0.022395
73.2,36.2,0.02748
73.2,36.4,0.034888
73.2,36.6,0.050188
73.2,36.8,0.080424
73.2,37,0.126195
73.2,37.2,0.175739
73.2,37.4,0.21016
73.2,37.6,0.216368
73.2,37.8,0.194776
73.2,38,0.155606
73.2,38.2,0.111003
73.2,38.4,0.070999
73.2,38.6,0.041407
73.2,38.8,0.022794
73.2,39,0.01222
73.2,39.2,0.006447
73.2,39.4,0.003232
73.4,36,0.022874
73.4,36.2,0.026518
73.4,36.4,0.027977
73.4,36.6,0.031423
73.4,36.8,0.043377
73.4,37,0.067697
73.4,37.2,0.101919
73.4,37.4,0.13776
73.4,37.6,0.164665
73.4,37.8,0.172805
73.4,38,0.157127
73.4,38.2,0.121795
73.4,38.4,0.079664
73.4,38.6,0.044152
73.4,38.8,0.021292
73.4,39,0.009369
73.4,39.2,0.004013
73.4,39.4,0.001708
73.6,36,0.025785
73.6,36.2,0.029292
73.6,36.4,0.027814
73.6,36.6,0.024845
73.6,36.8,0.026968
73.6,37,0.040294
73.6,37.2,0.067684
73.6,37.4,0.106718
73.6,37.6,0.147337
73.6,37.8,0.172856
73.6,38,0.168998
73.6,38.2,0.135897
73.6,38.4,0.089281
73.6,38.6,0.047969
73.6,38.8,0.021314
73.6,39,0.008118
73.6,39.2,0.002805
73.6,39.4,0.000951
73.6,39.6,0.000328
73.8,36.2,0.030444
73.8,36.4,0.027876
73.8,36.6,0.022267
73.8,36.8,0.020314
73.8,37,0.029185
73.8,37.2,0.05427
73.8,37.4,0.095679
73.8,37.6,0.14315
73.8,37.8,0.176348
73.8,38,0.176817
73.8,38.2,0.143432
73.8,38.4,0.09384
73.8,38.6,0.049525
73.8,38.8,0.02116
73.8,39,0.007445
73.8,39.2,0.002229
73.8,39.4,0.000607
73.8,39.6,0.00016
74,36.4,0.025279
74,36.6,0.019489
74,36.8,0.01675
74,37,0.024201
74,37.2,0.047874
74,37.4,0.088618
74,37.6,0.136238
74,37.8,0.169852
74,38,0.170719
74,38.2,0.138028
74,38.4,0.089646
74,38.6,0.04673
74,38.8,0.019589
74,39,0.006642
74,39.2,0.001852
74,39.4,0.000441
74,39.6,9e-05
74.2,36.6,0.015351
74.2,36.8,0.013385
74.2,37,0.020238
74.2,37.2,0.041466
74.2,37.4,0.077806
74.2,37.6,0.119944
74.2,37.8,0.149087
74.2,38,0.148916
74.2,38.2,0.119392
74.2,38.4,0.076845
74.2,38.6,0.039654
74.2,38.8,0.016419
74.2,39,0.005467
74.2,39.2,0.001476
74.2,39.4,0.00033
74.2,39.6,5.5e-05
74.4,36.6,0.01066
74.4,36.8,0.009782
74.4,37,0.015838
74.4,37.2,0.033199
74.4,37.4,0.06241
74.4,37.6,0.095582
74.4,37.8,0.117807
74.4,38,0.116538
74.4,38.2,0.09249
74.4,38.4,0.058904
74.4,38.6,0.030088
74.4,38.8,0.012325
74.4,39,0.004054
74.4,39.2,0.001076
74.4,39.4,0.000234
74.6,36.8,0.00643
74.6,37,0.011296
74.6,37.2,0.024119
74.6,37.4,0.045146
74.6,37.6,0.068557
74.6,37.8,0.083601
74.6,38,0.081752
74.6,38.2,0.06413
74.6,38.4,0.040368
74.6,38.6,0.020386
74.6,38.8,0.00826
74.6,39,0.002684
74.6,39.2,0.000704
74.6,39.4,0.000151
74.8,36.8,0.003785
74.8,37,0.00726
74.8,37.2,0.01576
74.8,37.4,0.029344
74.8,37.6,0.044143
74.8,37.8,0.053228
74.8,38,0.05143
74.8,38.2,0.03984
74.8,38.4,0.024756
74.8,38.6,0.012345
74.8,38.8,0.004941
74.8,39,0.001589
74.8,39.2,0.000413
74.8,39.4,8.2e-05
75,37,0.004188
75,37.2,0.009224
75,37.4,0.017088
75,37.6,0.025476
75,37.8,0.030389
75,38,0.029012
75,38.2,0.022187
75,38.4,0.013603
75,38.6,0.006692
75,38.8,0.002643
75,39,0.000839
75,39.2,0.000215
75.2,37,0.002161
75.2,37.2,0.004818
75.2,37.4,0.008887
75.2,37.6,0.013142
75.2,37.8,0.015527
75.2,38,0.014659
75.2,38.2,0.011073
75.2,38.4,0.006699
75.2,38.6,0.00325
75.2,38.8,0.001266
75.2,39,0.000396
75.2,39.2,9.6e-05
75.4,37.2,0.002233
75.4,37.4,0.004108
75.4,37.6,0.00604
75.4,37.8,0.007078
75.4,38,0.006618
75.4,38.2,0.004943
75.4,38.4,0.002953
75.4,38.6,0.001413
75.4,38.8,0.000539
75.4,39,0.000166
75.6,37.6,0.002459
75.6,37.8,0.002866
75.6,38,0.002659
75.6,38.2,0.001967
75.6,38.4,0.00116
75.6,38.6,0.000548
92,24.2,6e-05
92,24.4,6.8e-05
92,24.6,6.1e-05
92.2,5.4,2.2e-05
92.2,5.6,2e-05
92.2,23.8,0.0001
92.2,24,0.00018
92.2,24.2,0.000258
92.2,24.4,0.000291
92.2,24.6,0.000261
92.2,24.8,0.000198
92.2,25,0.000178
92.4,4.8,4.4e-05
92.4,5,7.9e-05
92.4,5.2,0.000112
92.4,5.4,0.000126
92.4,5.6,0.000112
92.4,5.8,7.9e-05
92.4,6,4.4e-05
92.4,6.2,1.9e-05
92.4,23.4,5.4e-05
92.4,23.6,0.000156
92.4,23.8,0.000355
92.4,24,0.00064
92.4,24.2,0.000912
92.4,24.4,0.00103
92.4,24.6,0.00092
92.4,24.8,0.000667
92.4,25,0.000462
92.4,25.2,0.000614
92.4,25.4,0.001697
92.6,4.6,8.7e-05
92.6,4.8,0.000198
92.6,5,0.000356
92.6,5.2,0.000506
92.6,5.4,0.000569
92.6,5.6,0.000507
92.6,5.8,0.000357
92.6,6,0.000199
92.6,6.2,8.8e-05
92.6,6.4,3.1e-05
92.6,23.4,0.000159
92.6,23.6,0.000456
92.6,23.8,0.001038
92.6,24,0.001868
92.6,24.2,0.002659
92.6,24.4,0.002996
92.6,24.6,0.002671
92.6,24.8,0.001903
92.6,25,0.001161
92.6,25.2,0.000963
92.6,25.4,0.001966
92.8,4.4,0.000109
92.8,4.6,0.000313
92.8,4.8,0.00071
92.8,5,0.001276
92.8,5.2,0.001813
92.8,5.4,0.00204
92.8,5.6,0.001816
92.8,5.8,0.001279
92.8,6,0.000713
92.8,6.2,0.000314
92.8,6.4,0.00011
92.8,6.6,3e-05
92.8,10.2,8.9e-05
92.8,10.4,0.000127
92.8,10.6,0.000144
92.8,10.8,0.000128
92.8,11,9e-05
92.8,11.2,5e-05
92.8,23.2,0.000106
92.8,23.4,0.000383
92.8,23.6,0.001099
92.8,23.8,0.002497
92.8,24,0.004487
92.8,24.2,0.00638
92.8,24.4,0.007179
92.8,24.6,0.006392
92.8,24.8,0.00452
92.8,25,0.002609
92.8,25.2,0.00156
92.8,25.4,0.002027
92.8,25.6,0.004805
93,4.2,8.6e-05
93,4.4,0.00031
93,4.6,0.00089
93,4.8,0.002019
93,5,0.003627
93,5.2,0.005154
93,5.4,0.005796
93,5.6,0.005157
93,5.8,0.003631
93,6,0.002023
93,6.2,0.000892
93,6.4,0.000311
93,6.6,8.6e-05
93,6.8,1.9e-05
93,7.6,2.1e-05
93,7.8,2.4e-05
93,8,2.1e-05
93,9.8,9.5e-05
93,10,0.000216
93,10.2,0.000389
93,10.4,0.000554
93,10.6,0.000624
93,10.8,0.000557
93,11,0.000393
93,11.2,0.000219
93,11.4,9.7e-05
93,11.6,3.4e-05
93,23.2,0.00021
93,23.4,0.00076
93,23.6,0.002178
93,23.8,0.004942
93,24,0.008872
93,24.2,0.012603
93,24.4,0.014165
93,24.6,0.012598
93,24.8,0.008878
93,25,0.00501
93,25.2,0.002516
93,25.4,0.001993
93,25.6,0.003747
93.2,4.2,0.000193
93.2,4.4,0.0007
93.2,4.6,0.002014
93.2,4.8,0.004567
93.2,5,0.008195
93.2,5.2,0.011637
93.2,5.4,0.013078
93.2,5.6,0.01163
93.2,5.8,0.008183
93.2,6,0.004553
93.2,6.2,0.002014
93.2,6.4,0.000714
93.2,6.6,0.000213
93.2,6.8,7.2e-05
93.2,7,4.8e-05
93.2,7.2,6e-05
93.2,7.4,9.1e-05
93.2,7.6,0.000118
93.2,7.8,0.000132
93.2,8,0.000118
93.2,8.2,8.3e-05
93.2,8.4,4.6e-05
93.2,9.6,0.000115
93.2,9.8,0.000331
93.2,10,0.000753
93.2,10.2,0.001353
93.2,10.4,0.001925
93.2,10.6,0.002167
93.2,10.8,0.00193
93.2,11,0.00136
93.2,11.2,0.000758
93.2,11.4,0.000335
93.2,11.6,0.000117
93.2,11.8,3.2e-05
93.2,23,7.5e-05
93.2,23.2,0.000342
93.2,23.4,0.001239
93.2,23.6,0.00355
93.2,23.8,0.008048
93.2,24,0.014438
93.2,24.2,0.020494
93.2,24.4,0.023017
93.2,24.6,0.020454
93.2,24.8,0.01439
93.2,25,0.008048
93.2,25.2,0.003735
93.2,25.4,0.001996
93.2,25.6,0.002543
93.2,25.8,0.005076
93.4,4.2,0.000352
93.4,4.4,0.00127
93.4,4.6,0.00363
93.4,4.8,0.008216
93.4,5,0.01472
93.4,5.2,0.020878
93.4,5.4,0.023438
93.4,5.6,0.020824
93.4,5.8,0.014649
93.4,6,0.008168
93.4,6.2,0.003641
93.4,6.4,0.001343
93.4,6.6,0.000488
93.4,6.8,0.000267
93.4,7,0.000253
93.4,7.2,0.000321
93.4,7.4,0.000445
93.4,7.6,0.000565
93.4,7.8,0.000612
93.4,8,0.000534
93.4,8.2,0.00037
93.4,8.4,0.000207
93.4,8.6,9.1e-05
93.4,8.8,3.2e-05
93.4,9.6,0.00032
93.4,9.8,0.000919
93.4,10,0.002088
93.4,10.2,0.003751
93.4,10.4,0.005332
93.4,10.6,0.005997
93.4,10.8,0.005337
93.4,11,0.003759
93.4,11.2,0.002094
93.4,11.4,0.000923
93.4,11.6,0.000322
93.4,11.8,8.9e-05
93.4,23,0.0001
93.4,23.2,0.000459
93.4,23.4,0.001662
93.4,23.6,0.004759
93.4,23.8,0.010785
93.4,24,0.019338
93.4,24.2,0.027436
93.4,24.4,0.030799
93.4,24.6,0.027358
93.4,24.8,0.019227
93.4,25,0.010716
93.4,25.2,0.004814
93.4,25.4,0.002034
93.4,25.6,0.001589
93.4,25.8,0.002681
93.6,4,0.000115
93.6,4.2,0.000519
93.6,4.4,0.001859
93.6,4.6,0.005279
93.6,4.8,0.011884
93.6,5,0.021201
93.6,5.2,0.029964
