longitude,latitude,nu5_5,Observed Count,Smoothed Rate,ratio
65.6,33.7,0.0004,0,0.0003843,0.96075
65.6,33.8,0.0004,0,0.0004193,1.04825
65.6,33.9,0.0005,0,0.000442,0.884
65.6,34.0,0.0005,0,0.0004504,0.9007999999999999
65.6,34.1,0.0005,0,0.0004434,0.8867999999999999
65.6,34.2,0.0004,0,0.0004219,1.05475
65.6,34.3,0.0004,0,0.0003879,0.9697499999999999
65.6,34.4,0.0004,0,0.0003446,0.8614999999999999
65.6,34.5,0.0003,0,0.0002959,0.9863333333333334
65.6,34.6,0.0003,0,0.0002455,0.8183333333333335
65.6,34.7,0.0002,0,0.0001968,0.984
65.6,34.8,0.0002,0,0.0001525,0.7625
65.7,32.8,0.0001,0,5.19e-05,0.519
65.7,32.9,0.0001,0,7.7e-05,0.77
65.7,33.0,0.0001,0,0.0001104,1.1039999999999999
65.7,33.1,0.0002,0,0.0001531,0.7655
65.7,33.2,0.0002,0,0.000205,1.025
65.7,33.3,0.0003,0,0.0002653,0.8843333333333334
65.7,33.4,0.0003,0,0.0003318,1.106
65.7,33.5,0.0004,0,0.000401,1.0025
65.7,33.6,0.0005,0,0.0004683,0.9366
65.7,33.7,0.0006,0,0.0005286,0.881
65.7,33.8,0.0006,0,0.0005764,0.9606666666666668
65.7,33.9,0.0006,0,0.0006075,1.0125
65.7,34.0,0.0006,0,0.0006187,1.0311666666666668
65.7,34.1,0.0006,0,0.0006089,1.0148333333333335
65.7,34.2,0.0006,0,0.0005791,0.9651666666666668
65.7,34.3,0.0006,0,0.0005323,0.8871666666666668
65.7,34.4,0.0005,0,0.0004727,0.9454
65.7,34.5,0.0004,0,0.0004057,1.0142499999999999
65.7,34.6,0.0004,0,0.0003365,0.8412499999999999
65.7,34.7,0.0003,0,0.0002697,0.899
65.7,34.8,0.0002,0,0.0002089,1.0445
65.7,34.9,0.0002,0,0.0001563,0.7815
65.7,35.0,0.0001,0,0.000113,1.13
65.8,32.8,0.0001,0,6.99e-05,0.6990000000000001
65.8,32.9,0.0001,0,0.0001037,1.037
65.8,33.0,0.0002,0,0.0001487,0.7435
65.8,33.1,0.0002,0,0.000206,1.0299999999999998
65.8,33.2,0.0003,0,0.0002758,0.9193333333333333
65.8,33.3,0.0004,0,0.0003569,0.89225
65.8,33.4,0.0005,0,0.0004462,0.8924
65.8,33.5,0.0006,0,0.000539,0.8983333333333334
65.8,33.6,0.0007,0,0.0006293,0.8989999999999999
65.8,33.7,0.0007,0,0.00071,1.0142857142857142
65.8,33.8,0.0008,0,0.000774,0.9674999999999999
65.8,33.9,0.0008,0,0.0008155,1.019375
65.8,34.0,0.0009,0,0.0008302,0.9224444444444445
65.8,34.1,0.0009,0,0.0008168,0.9075555555555556
65.8,34.2,0.0008,0,0.0007766,0.97075
65.8,34.3,0.0007,0,0.0007135,1.0192857142857144
65.8,34.4,0.0007,0,0.0006334,0.9048571428571429
65.8,34.5,0.0006,0,0.0005434,0.9056666666666667
65.8,34.6,0.0005,0,0.0004506,0.9012
65.8,34.7,0.0004,0,0.000361,0.9025
65.8,34.8,0.0003,0,0.0002795,0.9316666666666668
65.8,34.9,0.0002,0,0.0002091,1.0454999999999999
65.8,35.0,0.0002,0,0.0001512,0.7559999999999999
65.8,35.1,0.0001,0,0.0001056,1.056
65.9,32.7,0.0001,0,5.99e-05,0.599
65.9,32.8,0.0001,0,9.2e-05,0.9199999999999999
65.9,32.9,0.0001,0,0.0001364,1.364
65.9,33.0,0.0002,0,0.0001955,0.9775
65.9,33.1,0.0003,0,0.0002708,0.9026666666666668
65.9,33.2,0.0004,0,0.0003625,0.9062499999999999
65.9,33.3,0.0005,0,0.0004688,0.9376
65.9,33.4,0.0006,0,0.0005859,0.9765
65.9,33.5,0.0007,0,0.0007076,1.010857142857143
65.9,33.6,0.0009,0,0.0008259,0.9176666666666666
65.9,33.7,0.001,0,0.0009314,0.9314
65.9,33.8,0.0011,0,0.0010152,0.9229090909090908
65.9,33.9,0.0011,0,0.0010692,0.9719999999999999
65.9,34.0,0.0011,0,0.0010882,0.9892727272727273
65.9,34.1,0.0011,0,0.0010702,0.972909090909091
65.9,34.2,0.0011,0,0.0010172,0.9247272727272727
65.9,34.3,0.001,0,0.0009342,0.9342
65.9,34.4,0.0009,0,0.0008292,0.9213333333333333
65.9,34.5,0.0007,0,0.0007111,1.0158571428571428
65.9,34.6,0.0006,0,0.0005894,0.9823333333333334
65.9,34.7,0.0005,0,0.0004721,0.9441999999999999
65.9,34.8,0.0004,0,0.0003654,0.9135
65.9,34.9,0.0003,0,0.0002733,0.911
65.9,35.0,0.0002,0,0.0001975,0.9874999999999999
65.9,35.1,0.0001,0,0.0001379,1.3789999999999998
65.9,35.2,0.0001,0,9.31e-05,0.9309999999999999
66.0,32.6,0.0001,0,4.85e-05,0.485
66.0,32.7,0.0001,0,7.7e-05,0.77
66.0,32.8,0.0001,0,0.0001182,1.182
66.0,32.9,0.0002,0,0.0001752,0.876
66.0,33.0,0.0003,0,0.0002511,0.837
66.0,33.1,0.0004,0,0.0003476,0.8689999999999999
66.0,33.2,0.0005,0,0.0004651,0.9301999999999999
66.0,33.3,0.0006,0,0.0006013,1.0021666666666669
66.0,33.4,0.0008,0,0.0007514,0.93925
66.0,33.5,0.0009,0,0.0009072,1.008
66.0,33.6,0.0011,0,0.0010585,0.9622727272727272
66.0,33.7,0.0012,0,0.0011935,0.9945833333333334
66.0,33.8,0.0014,0,0.0013004,0.9288571428571428
66.0,33.9,0.0014,0,0.0013692,0.9780000000000001
66.0,34.0,0.0015,0,0.0013931,0.9287333333333333
66.0,34.1,0.0014,0,0.0013697,0.9783571428571428
66.0,34.2,0.0014,0,0.0013014,0.9295714285714286
66.0,34.3,0.0012,0,0.001195,0.9958333333333335
66.0,34.4,0.0011,0,0.0010602,0.9638181818181818
66.0,34.5,0.0009,0,0.0009091,1.0101111111111112
66.0,34.6,0.0008,0,0.0007532,0.9414999999999999
66.0,34.7,0.0006,0,0.0006031,1.0051666666666668
66.0,34.8,0.0005,0,0.0004666,0.9332
66.0,34.9,0.0004,0,0.0003489,0.87225
66.0,35.0,0.0003,0,0.0002521,0.8403333333333334
66.0,35.1,0.0002,0,0.000176,0.8799999999999999
66.0,35.2,0.0001,0,0.0001188,1.188
66.0,35.3,0.0001,0,7.74e-05,0.7739999999999999
66.0,35.4,0.0001,0,4.88e-05,0.488
66.1,32.6,0.0001,0,6.09e-05,0.609
66.1,32.7,0.0001,0,9.66e-05,0.966
66.1,32.8,0.0002,0,0.0001482,0.741
66.1,32.9,0.0002,0,0.0002197,1.0985
66.1,33.0,0.0003,0,0.0003147,1.0490000000000002
66.1,33.1,0.0005,0,0.0004357,0.8714000000000001
66.1,33.2,0.0006,0,0.0005828,0.9713333333333334
66.1,33.3,0.0008,0,0.0007533,0.941625
66.1,33.4,0.001,0,0.000941,0.941
66.1,33.5,0.0012,0,0.0011359,0.9465833333333334
66.1,33.6,0.0014,0,0.001325,0.9464285714285714
66.1,33.7,0.0016,0,0.0014935,0.9334375
66.1,33.8,0.0017,0,0.0016269,0.957
66.1,33.9,0.0018,0,0.0017125,0.951388888888889
66.1,34.0,0.0018,0,0.001742,0.9677777777777778
66.1,34.1,0.0018,0,0.0017123,0.9512777777777778
66.1,34.2,0.0017,0,0.0016265,0.956764705882353
66.1,34.3,0.0016,0,0.001493,0.933125
66.1,34.4,0.0014,0,0.0013244,0.9460000000000001
66.1,34.5,0.0012,0,0.0011352,0.9460000000000002
66.1,34.6,0.001,0,0.0009404,0.9404
66.1,34.7,0.0008,0,0.0007527,0.940875
66.1,34.8,0.0006,0,0.0005823,0.9705000000000001
66.1,34.9,0.0005,0,0.0004352,0.8704
66.1,35.0,0.0003,0,0.0003144,1.048
66.1,35.1,0.0002,0,0.0002195,1.0975
66.1,35.2,0.0002,0,0.000148,0.7399999999999999
66.1,35.3,0.0001,0,9.65e-05,0.965
66.1,35.4,0.0001,0,6.08e-05,0.608
66.2,32.6,0.0001,0,7.46e-05,0.7459999999999999
66.2,32.7,0.0001,0,0.0001184,1.184
66.2,32.8,0.0002,0,0.0001816,0.9079999999999999
66.2,32.9,0.0003,0,0.0002691,0.897
66.2,33.0,0.0004,0,0.0003853,0.9632499999999999
66.2,33.1,0.0006,0,0.0005332,0.8886666666666667
66.2,33.2,0.0007,0,0.0007131,1.0187142857142857
66.2,33.3,0.001,0,0.0009216,0.9216
66.2,33.4,0.0012,0,0.0011509,0.9590833333333335
66.2,33.5,0.0014,0,0.0013889,0.9920714285714286
66.2,33.6,0.0017,0,0.0016198,0.9528235294117647
66.2,33.7,0.0019,0,0.0018254,0.9607368421052632
66.2,33.8,0.0021,0,0.0019879,0.9466190476190476
66.2,33.9,0.0022,0,0.0020921,0.9509545454545454
66.2,34.0,0.0022,0,0.0021276,0.967090909090909
66.2,34.1,0.0022,0,0.0020908,0.9503636363636363
66.2,34.2,0.0021,0,0.0019856,0.9455238095238097
66.2,34.3,0.0019,0,0.0018222,0.9590526315789474
66.2,34.4,0.0017,0,0.001616,0.9505882352941177
66.2,34.5,0.0014,0,0.0013849,0.9892142857142858
66.2,34.6,0.0012,0,0.0011469,0.9557500000000001
66.2,34.7,0.001,0,0.0009178,0.9178
66.2,34.8,0.0007,0,0.0007098,1.014
66.2,34.9,0.0006,0,0.0005305,0.8841666666666668
66.2,35.0,0.0004,0,0.0003831,0.9577499999999999
66.2,35.1,0.0003,0,0.0002673,0.891
66.2,35.2,0.0002,0,0.0001803,0.9015
66.2,35.3,0.0001,0,0.0001175,1.1749999999999998
66.2,35.4,0.0001,0,7.4e-05,0.7399999999999999
66.3,32.5,0.0001,0,5.44e-05,0.5439999999999999
66.3,32.6,0.0001,0,8.92e-05,0.8919999999999999
66.3,32.7,0.0001,0,0.0001416,1.416
66.3,32.8,0.0002,0,0.0002171,1.0855
66.3,32.9,0.0003,0,0.0003217,1.0723333333333334
66.3,33.0,0.0005,0,0.0004606,0.9211999999999999
66.3,33.1,0.0007,0,0.0006373,0.9104285714285715
66.3,33.2,0.0009,0,0.0008521,0.9467777777777777
66.3,33.3,0.0011,0,0.001101,1.0009090909090907
66.3,33.4,0.0014,0,0.0013747,0.9819285714285714
66.3,33.5,0.0017,0,0.0016587,0.9757058823529412
66.3,33.6,0.002,0,0.0019339,0.96695
66.3,33.7,0.0023,0,0.002179,0.947391304347826
66.3,33.8,0.0025,0,0.0023725,0.949
66.3,33.9,0.0026,0,0.0024963,0.9601153846153846
66.3,34.0,0.0026,0,0.0025381,0.9761923076923078
66.3,34.1,0.0026,0,0.0024938,0.9591538461538462
66.3,34.2,0.0025,0,0.0023678,0.9471200000000001
66.3,34.3,0.0023,0,0.0021725,0.9445652173913044
66.3,34.4,0.002,0,0.0019262,0.9631000000000001
66.3,34.5,0.0017,0,0.0016504,0.9708235294117648
66.3,34.6,0.0014,0,0.0013665,0.9760714285714287
66.3,34.7,0.0011,0,0.0010933,0.9939090909090909
66.3,34.8,0.0009,0,0.0008454,0.9393333333333334
66.3,34.9,0.0007,0,0.0006316,0.9022857142857142
66.3,35.0,0.0005,0,0.000456,0.912
66.3,35.1,0.0003,0,0.0003182,1.0606666666666666
66.3,35.2,0.0002,0,0.0002145,1.0725
66.3,35.3,0.0001,0,0.0001398,1.3980000000000001
66.3,35.4,0.0001,0,8.8e-05,0.8799999999999999
66.3,35.5,0.0001,0,5.35e-05,0.5349999999999999
66.4,32.5,0.0001,0,6.35e-05,0.635
66.4,32.6,0.0001,0,0.0001043,1.043
66.4,32.7,0.0002,0,0.0001654,0.827
66.4,32.8,0.0003,0,0.0002535,0.845
66.4,32.9,0.0004,0,0.0003756,0.9390000000000001
66.4,33.0,0.0006,0,0.0005377,0.8961666666666668
66.4,33.1,0.0008,0,0.0007438,0.92975
66.4,33.2,0.001,0,0.0009943,0.9943000000000001
66.4,33.3,0.0013,0,0.0012845,0.9880769230769232
66.4,33.4,0.0017,0,0.0016036,0.9432941176470588
66.4,33.5,0.002,0,0.0019344,0.9672
66.4,33.6,0.0024,0,0.0022551,0.939625
66.4,33.7,0.0026,0,0.0025404,0.9770769230769231
66.4,33.8,0.0029,0,0.0027655,0.9536206896551725
66.4,33.9,0.003,0,0.0029093,0.9697666666666667
66.4,34.0,0.0031,0,0.0029575,0.9540322580645162
66.4,34.1,0.003,0,0.0029053,0.9684333333333333
66.4,34.2,0.0029,0,0.002758,0.9510344827586208
66.4,34.3,0.0026,0,0.0025301,0.9731153846153846
66.4,34.4,0.0023,0,0.0022429,0.9751739130434782
66.4,34.5,0.002,0,0.0019214,0.9607
66.4,34.6,0.0017,0,0.0015906,0.9356470588235294
66.4,34.7,0.0013,0,0.0012724,0.9787692307692307
66.4,34.8,0.001,0,0.0009836,0.9836
66.4,34.9,0.0008,0,0.0007348,0.9184999999999999
66.4,35.0,0.0006,0,0.0005304,0.884
66.4,35.1,0.0004,0,0.00037,0.9249999999999999
66.4,35.2,0.0003,0,0.0002494,0.8313333333333334
66.4,35.3,0.0002,0,0.0001625,0.8124999999999999
66.4,35.4,0.0001,0,0.0001023,1.023
66.4,35.5,0.0001,0,6.22e-05,0.6219999999999999
66.5,32.5,0.0001,0,7.24e-05,0.724
66.5,32.6,0.0001,0,0.0001189,1.189
66.5,32.7,0.0002,0,0.0001886,0.943
66.5,32.8,0.0003,0,0.0002891,0.9636666666666667
66.5,32.9,0.0004,0,0.0004282,1.0705
66.5,33.0,0.0006,0,0.0006129,1.0215
66.5,33.1,0.0009,0,0.0008477,0.9418888888888889
66.5,33.2,0.0012,0,0.0011331,0.94425
66.5,33.3,0.0015,0,0.0014635,0.9756666666666666
66.5,33.4,0.0019,0,0.0018267,0.9614210526315788
66.5,33.5,0.0023,0,0.0022033,0.9579565217391305
66.5,33.6,0.0027,0,0.0025682,0.9511851851851851
66.5,33.7,0.003,0,0.0028926,0.9642
66.5,33.8,0.0033,0,0.0031485,0.954090909090909
66.5,33.9,0.0035,0,0.0033116,0.9461714285714286
66.5,34.0,0.0035,0,0.003366,0.9617142857142857
66.5,34.1,0.0034,0,0.0033061,0.9723823529411766
66.5,34.2,0.0033,0,0.003138,0.9509090909090909
66.5,34.3,0.003,0,0.0028782,0.9594
66.5,34.4,0.0027,0,0.0025511,0.9448518518518518
66.5,34.5,0.0023,0,0.0021851,0.9500434782608697
66.5,34.6,0.0019,0,0.0018086,0.9518947368421052
66.5,34.7,0.0015,0,0.0014466,0.9643999999999999
66.5,34.8,0.0012,0,0.0011181,0.93175
66.5,34.9,0.0009,0,0.0008351,0.9278888888888889
66.5,35.0,0.0006,0,0.0006028,1.0046666666666668
66.5,35.1,0.0004,0,0.0004204,1.051
66.5,35.2,0.0003,0,0.0002834,0.9446666666666668
66.5,35.3,0.0002,0,0.0001846,0.9229999999999999
66.5,35.4,0.0001,0,0.0001162,1.162
66.5,35.5,0.0001,0,7.07e-05,0.707
66.6,32.5,0.0001,0,8.07e-05,0.8069999999999999
66.6,32.6,0.0001,0,0.0001324,1.3239999999999998
66.6,32.7,0.0002,0,0.00021,1.05
66.6,32.8,0.0003,0,0.0003218,1.0726666666666669
66.6,32.9,0.0005,0,0.0004766,0.9531999999999999
66.6,33.0,0.0007,0,0.0006822,0.9745714285714285
66.6,33.1,0.001,0,0.0009434,0.9433999999999999
66.6,33.2,0.0013,0,0.0012608,0.9698461538461539
66.6,33.3,0.0017,0,0.0016284,0.9578823529411765
66.6,33.4,0.0021,0,0.0020322,0.9677142857142859
66.6,33.5,0.0026,0,0.0024509,0.9426538461538463
66.6,33.6,0.003,0,0.0028564,0.9521333333333333
66.6,33.7,0.0034,0,0.0032169,0.9461470588235295
66.6,33.8,0.0036,0,0.003501,0.9725
66.6,33.9,0.0038,0,0.0036819,0.968921052631579
66.6,34.0,0.0039,0,0.0037419,0.9594615384615385
66.6,34.1,0.0038,0,0.0036749,0.967078947368421
66.6,34.2,0.0036,0,0.0034876,0.9687777777777778
66.6,34.3,0.0033,0,0.0031985,0.9692424242424242
66.6,34.4,0.003,0,0.0028346,0.9448666666666666
66.6,34.5,0.0025,0,0.0024276,0.9710399999999999
66.6,34.6,0.0021,0,0.0020091,0.9567142857142859
66.6,34.7,0.0017,0,0.0016067,0.9451176470588236
66.6,34.8,0.0013,0,0.0012417,0.9551538461538462
66.6,34.9,0.001,0,0.0009273,0.9273
66.6,35.0,0.0007,0,0.0006692,0.956
66.6,35.1,0.0005,0,0.0004667,0.9334
66.6,35.2,0.0003,0,0.0003145,1.0483333333333333
66.6,35.3,0.0002,0,0.0002048,1.0239999999999998
66.6,35.4,0.0001,0,0.0001289,1.289
66.6,35.5,0.0001,0,7.84e-05,0.7839999999999999
66.7,32.4,0.0001,0,5.17e-05,0.517
66.7,32.5,0.0001,0,8.77e-05,0.877
66.7,32.6,0.0002,0,0.000144,0.72
66.7,32.7,0.0002,0,0.0002283,1.1415
66.7,32.8,0.0004,0,0.0003499,0.8747499999999999
66.7,32.9,0.0005,0,0.0005181,1.0362
66.7,33.0,0.0008,0,0.0007414,0.92675
66.7,33.1,0.0011,0,0.0010253,0.9320909090909091
66.7,33.2,0.0014,0,0.0013701,0.9786428571428571
66.7,33.3,0.0018,0,0.0017693,0.9829444444444444
66.7,33.4,0.0023,0,0.0022079,0.9599565217391305
66.7,33.5,0.0028,0,0.0026625,0.9508928571428571
66.7,33.6,0.0032,0,0.0031027,0.9695937499999999
66.7,33.7,0.0036,0,0.003494,0.9705555555555556
66.7,33.8,0.004,0,0.0038022,0.95055
66.7,33.9,0.0042,0,0.0039983,0.9519761904761905
66.7,34.0,0.0042,0,0.004063,0.9673809523809523
66.7,34.1,0.0042,0,0.0039899,0.9499761904761906
66.7,34.2,0.0039,0,0.0037862,0.9708205128205128
66.7,34.3,0.0036,0,0.003472,0.9644444444444444
66.7,34.4,0.0032,0,0.0030767,0.96146875
66.7,34.5,0.0027,0,0.0026347,0.9758148148148147
66.7,34.6,0.0023,0,0.0021802,0.947913043478261
66.7,34.7,0.0018,0,0.0017434,0.9685555555555556
66.7,34.8,0.0014,0,0.0013472,0.9622857142857143
66.7,34.9,0.001,0,0.001006,1.006
66.7,35.0,0.0008,0,0.000726,0.9075
66.7,35.1,0.0005,0,0.0005062,1.0124000000000002
66.7,35.2,0.0004,0,0.0003411,0.8527499999999999
66.7,35.3,0.0002,0,0.0002221,1.1105
66.7,35.4,0.0001,0,0.0001398,1.3980000000000001
66.7,35.5,0.0001,0,8.5e-05,0.85
66.7,35.6,0.0001,0,4.99e-05,0.499
66.8,32.4,0.0001,0,5.48e-05,0.5479999999999999
66.8,32.5,0.0001,0,9.31e-05,0.9309999999999999
66.8,32.6,0.0002,0,0.0001528,0.764
66.8,32.7,0.0003,0,0.0002423,0.8076666666666668
66.8,32.8,0.0004,0,0.0003714,0.9284999999999999
66.8,32.9,0.0006,0,0.0005499,0.9165000000000001
66.8,33.0,0.0008,0,0.0007869,0.983625
66.8,33.1,0.0011,0,0.0010881,0.9891818181818182
66.8,33.2,0.0015,0,0.0014539,0.9692666666666666
66.8,33.3,0.002,0,0.0018774,0.9387
66.8,33.4,0.0024,0,0.0023426,0.9760833333333333
66.8,33.5,0.0029,0,0.0028248,0.9740689655172415
66.8,33.6,0.0034,0,0.0032916,0.9681176470588235
66.8,33.7,0.0039,0,0.0037064,0.9503589743589744
66.8,33.8,0.0042,0,0.004033,0.9602380952380953
66.8,33.9,0.0044,0,0.0042408,0.9638181818181818
66.8,34.0,0.0045,0,0.0043092,0.9576000000000001
66.8,34.1,0.0044,0,0.0042313,0.961659090909091
66.8,34.2,0.0042,0,0.004015,0.9559523809523811
66.8,34.3,0.0038,0,0.0036815,0.9688157894736842
66.8,34.4,0.0034,0,0.0032622,0.9594705882352941
66.8,34.5,0.0029,0,0.0027933,0.9632068965517242
66.8,34.6,0.0024,0,0.0023113,0.9630416666666668
66.8,34.7,0.0019,0,0.0018481,0.9726842105263158
66.8,34.8,0.0015,0,0.001428,0.952
66.8,34.9,0.0011,0,0.0010663,0.9693636363636363
66.8,35.0,0.0008,0,0.0007694,0.96175
66.8,35.1,0.0006,0,0.0005365,0.8941666666666667
66.8,35.2,0.0004,0,0.0003615,0.9037499999999999
66.8,35.3,0.0002,0,0.0002354,1.177
66.8,35.4,0.0002,0,0.0001481,0.7404999999999999
66.8,35.5,0.0001,0,9.01e-05,0.9009999999999999
66.8,35.6,0.0001,0,5.29e-05,0.5289999999999999
66.9,32.4,0.0001,0,5.69e-05,0.569
66.9,32.5,0.0001,0,9.65e-05,0.965
66.9,32.6,0.0002,0,0.0001584,0.7919999999999999
66.9,32.7,0.0003,0,0.0002512,0.8373333333333334
66.9,32.8,0.0004,0,0.0003849,0.9622499999999999
66.9,32.9,0.0006,0,0.0005699,0.9498333333333334
66.9,33.0,0.0008,0,0.0008155,1.019375
66.9,33.1,0.0012,0,0.0011276,0.9396666666666669
66.9,33.2,0.0016,0,0.0015066,0.941625
66.9,33.3,0.002,0,0.0019454,0.9726999999999999
66.9,33.4,0.0025,0,0.0024274,0.97096
66.9,33.5,0.0031,0,0.0029269,0.9441612903225807
66.9,33.6,0.0036,0,0.0034104,0.9473333333333334
66.9,33.7,0.004,0,0.00384,0.96
66.9,33.8,0.0044,0,0.0041783,0.9496136363636364
66.9,33.9,0.0046,0,0.0043933,0.9550652173913043
66.9,34.0,0.0047,0,0.0044639,0.9497659574468085
66.9,34.1,0.0046,0,0.0043831,0.9528478260869565
66.9,34.2,0.0043,0,0.0041589,0.967186046511628
66.9,34.3,0.004,0,0.0038133,0.953325
66.9,34.4,0.0035,0,0.0033788,0.9653714285714285
66.9,34.5,0.003,0,0.002893,0.9643333333333334
66.9,34.6,0.0025,0,0.0023937,0.95748
66.9,34.7,0.002,0,0.001914,0.957
66.9,34.8,0.0015,0,0.0014788,0.9858666666666666
66.9,34.9,0.0012,0,0.0011042,0.9201666666666668
66.9,35.0,0.0008,0,0.0007967,0.995875
66.9,35.1,0.0006,0,0.0005555,0.9258333333333334
66.9,35.2,0.0004,0,0.0003743,0.93575
66.9,35.3,0.0003,0,0.0002437,0.8123333333333334
66.9,35.4,0.0002,0,0.0001533,0.7665000000000001
66.9,35.5,0.0001,0,9.32e-05,0.9319999999999999
66.9,35.6,0.0001,0,5.48e-05,0.5479999999999999
67.0,32.4,0.0001,0,5.75e-05,0.575
67.0,32.5,0.0001,0,9.77e-05,0.977
67.0,32.6,0.0002,0,0.0001603,0.8014999999999999
67.0,32.7,0.0003,0,0.0002542,0.8473333333333334
67.0,32.8,0.0004,0,0.0003895,0.9737499999999999
67.0,32.9,0.0006,0,0.0005767,0.9611666666666667
67.0,33.0,0.0009,0,0.0008252,0.9168888888888889
67.0,33.1,0.0012,0,0.001141,0.9508333333333335
67.0,33.2,0.0016,0,0.0015246,0.952875
67.0,33.3,0.0021,0,0.0019686,0.9374285714285715
67.0,33.4,0.0026,0,0.0024563,0.9447307692307692
67.0,33.5,0.0031,0,0.0029617,0.9553870967741935
67.0,33.6,0.0036,0,0.0034509,0.9585833333333333
67.0,33.7,0.004,0,0.0038856,0.9713999999999999
67.0,33.8,0.0044,0,0.0042278,0.9608636363636364
67.0,33.9,0.0046,0,0.0044453,0.9663695652173914
67.0,34.0,0.0047,1,0.0045168,0.9610212765957445
67.0,34.1,0.0046,0,0.0044349,0.9641086956521739
67.0,34.2,0.0044,0,0.0042079,0.956340909090909
67.0,34.3,0.004,0,0.0038582,0.96455
67.0,34.4,0.0036,0,0.0034186,0.9496111111111111
67.0,34.5,0.0031,0,0.002927,0.9441935483870968
67.0,34.6,0.0025,0,0.0024219,0.96876
67.0,34.7,0.002,0,0.0019364,0.9682
