longitude,latitude,nu4_5,Observed Count,Smoothed Rate,ratio
63.7,31.2,0.0002,0,0.0001039,0.5195
63.7,31.3,0.0001,0,4.71e-05,0.471
63.8,22.3,0.0001,0,3.3e-05,0.33
63.8,22.4,0.0002,0,6.85e-05,0.34249999999999997
63.8,22.5,0.0003,0,0.0001342,0.4473333333333334
63.8,22.6,0.0006,0,0.0002481,0.41350000000000003
63.8,22.7,0.001,0,0.0004326,0.4326
63.8,22.8,0.0016,0,0.0007113,0.44456249999999997
63.8,22.9,0.0025,0,0.001103,0.4412
63.8,23.0,0.0037,0,0.0016132,0.436
63.8,23.1,0.0051,0,0.0022253,0.4363333333333333
63.8,23.2,0.0066,0,0.002895,0.43863636363636366
63.8,23.3,0.0081,0,0.0035522,0.43854320987654327
63.8,23.4,0.0093,0,0.0041108,0.44202150537634416
63.8,23.5,0.0102,0,0.0044867,0.43987254901960776
63.8,23.6,0.0105,0,0.0046186,0.43986666666666663
63.8,23.7,0.0102,0,0.0044841,0.43961764705882356
63.8,23.8,0.0093,0,0.0041059,0.441494623655914
63.8,23.9,0.0081,0,0.0035459,0.43776543209876545
63.8,24.0,0.0066,0,0.0028882,0.4376060606060606
63.8,24.1,0.005,0,0.0022187,0.44374
63.8,24.2,0.0037,0,0.0016075,0.43445945945945946
63.8,24.3,0.0025,0,0.0010985,0.4394
63.8,24.4,0.0016,0,0.0007079,0.4424375
63.8,24.5,0.001,0,0.0004303,0.43029999999999996
63.8,24.6,0.0006,0,0.0002467,0.4111666666666667
63.8,24.7,0.0003,0,0.0001334,0.44466666666666665
63.8,24.8,0.0002,0,6.8e-05,0.33999999999999997
63.8,24.9,0.0001,0,3.27e-05,0.327
63.8,26.9,0.0001,0,2.57e-05,0.257
63.8,27.0,0.0001,0,4e-05,0.4
63.8,27.1,0.0001,0,5.86e-05,0.586
63.8,27.2,0.0002,0,8.11e-05,0.4055
63.8,27.3,0.0002,0,0.0001058,0.5289999999999999
63.8,27.4,0.0003,0,0.0001302,0.434
63.8,27.5,0.0003,0,0.0001511,0.5036666666666667
63.8,27.6,0.0004,0,0.0001654,0.4135
63.8,27.7,0.0004,0,0.0001722,0.4305
63.8,27.8,0.0004,0,0.0001701,0.42524999999999996
63.8,27.9,0.0004,0,0.000162,0.405
63.8,28.0,0.0004,0,0.000154,0.385
63.8,28.1,0.0004,0,0.0001558,0.38949999999999996
63.8,28.2,0.0004,0,0.0001858,0.46449999999999997
63.8,28.3,0.0006,0,0.0002637,0.43950000000000006
63.8,28.4,0.001,0,0.0004224,0.4224
63.8,28.5,0.0016,0,0.0007037,0.4398125
63.8,28.6,0.0026,0,0.0011576,0.4452307692307692
63.8,28.7,0.0042,0,0.0018383,0.4376904761904762
63.8,28.8,0.0064,0,0.002796,0.43687499999999996
63.8,28.9,0.0092,0,0.0040673,0.4420978260869566
63.8,29.0,0.0129,0,0.0056645,0.43910852713178294
63.8,29.1,0.0172,0,0.0075659,0.4398779069767442
63.8,29.2,0.0221,0,0.009713,0.4395022624434389
63.8,29.3,0.0273,0,0.0120016,0.4396190476190476
63.8,29.4,0.0325,0,0.0142857,0.43956
63.8,29.5,0.0372,0,0.0163814,0.4403602150537635
63.8,29.6,0.0411,0,0.018081,0.4399270072992701
63.8,29.7,0.0436,0,0.0191789,0.43988302752293573
63.8,29.8,0.0443,0,0.0195092,0.4403882618510158
63.8,29.9,0.0432,0,0.0189869,0.4395115740740741
63.8,30.0,0.0401,0,0.0176376,0.4398403990024938
63.8,30.1,0.0355,0,0.0156039,0.4395464788732395
63.8,30.2,0.0298,0,0.0131216,0.44032214765100675
63.8,30.3,0.0238,0,0.0104708,0.4399495798319328
63.8,30.4,0.018,0,0.0079181,0.43989444444444453
63.8,30.5,0.0129,0,0.005668,0.43937984496124033
63.8,30.6,0.0087,0,0.0038374,0.44108045977011495
63.8,30.7,0.0056,0,0.0024555,0.4384821428571428
63.8,30.8,0.0034,0,0.0014843,0.4365588235294118
63.8,30.9,0.0019,0,0.0008472,0.44589473684210523
63.8,31.0,0.001,0,0.0004565,0.45649999999999996
63.8,31.1,0.0005,0,0.0002322,0.4644
63.8,31.2,0.0003,0,0.0001109,0.3696666666666667
63.8,31.3,0.0001,0,5.03e-05,0.503
63.9,22.3,0.0001,0,4.12e-05,0.412
63.9,22.4,0.0002,0,8.56e-05,0.42799999999999994
63.9,22.5,0.0004,0,0.0001678,0.41950000000000004
63.9,22.6,0.0007,0,0.0003101,0.443
63.9,22.7,0.0012,0,0.0005405,0.4504166666666667
63.9,22.8,0.002,0,0.0008885,0.44425
63.9,22.9,0.0031,0,0.0013777,0.44441935483870965
63.9,23.0,0.0046,0,0.0020146,0.43795652173913047
63.9,23.1,0.0063,0,0.0027784,0.441015873015873
63.9,23.2,0.0082,0,0.0036141,0.44074390243902434
63.9,23.3,0.0101,0,0.0044338,0.438990099009901
63.9,23.4,0.0117,0,0.0051302,0.43847863247863245
63.9,23.5,0.0127,0,0.0055984,0.4408188976377953
63.9,23.6,0.0131,0,0.005762,0.43984732824427475
63.9,23.7,0.0127,0,0.0055932,0.4404094488188977
63.9,23.8,0.0116,0,0.0051206,0.44143103448275867
63.9,23.9,0.01,0,0.0044215,0.44215
63.9,24.0,0.0082,0,0.0036007,0.4391097560975609
63.9,24.1,0.0063,0,0.0027656,0.438984126984127
63.9,24.2,0.0046,0,0.0020034,0.43552173913043474
63.9,24.3,0.0031,0,0.0013688,0.44154838709677424
63.9,24.4,0.002,0,0.000882,0.441
63.9,24.5,0.0012,0,0.000536,0.4466666666666667
63.9,24.6,0.0007,0,0.0003072,0.43885714285714283
63.9,24.7,0.0004,0,0.0001661,0.41524999999999995
63.9,24.8,0.0002,0,8.47e-05,0.4235
63.9,24.9,0.0001,0,4.07e-05,0.407
63.9,27.1,0.0001,0,3.14e-05,0.31399999999999995
63.9,27.2,0.0001,0,4.35e-05,0.435
63.9,27.3,0.0001,0,5.68e-05,0.568
63.9,27.4,0.0002,0,7e-05,0.35
63.9,27.5,0.0002,0,8.13e-05,0.4065
63.9,27.6,0.0002,0,8.9e-05,0.44499999999999995
63.9,27.7,0.0002,0,9.35e-05,0.46749999999999997
63.9,27.8,0.0002,0,9.38e-05,0.469
63.9,27.9,0.0002,0,9.27e-05,0.4635
63.9,28.0,0.0002,0,9.56e-05,0.47800000000000004
63.9,28.1,0.0003,0,0.0001117,0.3723333333333334
63.9,28.2,0.0004,0,0.0001594,0.39849999999999997
63.9,28.3,0.0006,0,0.0002591,0.4318333333333334
63.9,28.4,0.001,0,0.0004464,0.4464
63.9,28.5,0.0017,0,0.0007667,0.45100000000000007
63.9,28.6,0.0029,0,0.0012744,0.43944827586206897
63.9,28.7,0.0046,0,0.0020278,0.4408260869565218
63.9,28.8,0.007,0,0.0030793,0.4399
63.9,28.9,0.0101,0,0.0044644,0.4420198019801981
63.9,29.0,0.0141,0,0.006189,0.438936170212766
63.9,29.1,0.0187,0,0.008224,0.43978609625668447
63.9,29.2,0.0239,0,0.0104949,0.4391171548117154
63.9,29.3,0.0293,0,0.0128851,0.4397645051194539
63.9,29.4,0.0346,0,0.0152371,0.44037861271676304
63.9,29.5,0.0395,0,0.01736,0.43949367088607594
63.9,29.6,0.0433,0,0.0190446,0.43982909930715935
63.9,29.7,0.0457,0,0.0200893,0.4395908096280088
63.9,29.8,0.0462,0,0.0203364,0.44018181818181823
63.9,29.9,0.0448,2,0.0197105,0.43996651785714286
63.9,30.0,0.0415,0,0.0182474,0.43969638554216867
63.9,30.1,0.0366,0,0.0160989,0.4398606557377049
63.9,30.2,0.0307,0,0.0135082,0.4400065146579804
63.9,30.3,0.0245,0,0.0107608,0.4392163265306122
63.9,30.4,0.0185,0,0.0081265,0.43927027027027027
63.9,30.5,0.0132,0,0.0058112,0.4402424242424242
63.9,30.6,0.0089,0,0.0039312,0.4417078651685393
63.9,30.7,0.0057,0,0.002514,0.44105263157894736
63.9,30.8,0.0035,0,0.001519,0.434
63.9,30.9,0.002,0,0.0008667,0.43334999999999996
63.9,31.0,0.0011,0,0.0004669,0.4244545454545455
63.9,31.1,0.0005,0,0.0002374,0.4748
63.9,31.2,0.0003,0,0.0001133,0.3776666666666667
63.9,31.3,0.0001,0,5.14e-05,0.514
64.0,22.2,0.0001,0,2.23e-05,0.22299999999999998
64.0,22.3,0.0001,0,4.9e-05,0.48999999999999994
64.0,22.4,0.0002,0,0.0001019,0.5095
64.0,22.5,0.0005,0,0.0001996,0.3992
64.0,22.6,0.0008,0,0.0003688,0.461
64.0,22.7,0.0015,0,0.0006427,0.4284666666666666
64.0,22.8,0.0024,0,0.0010564,0.44016666666666676
64.0,22.9,0.0037,0,0.0016378,0.4426486486486486
64.0,23.0,0.0054,0,0.0023946,0.4434444444444445
64.0,23.1,0.0075,0,0.0033022,0.4402933333333333
64.0,23.2,0.0098,0,0.0042948,0.43824489795918364
64.0,23.3,0.012,0,0.0052682,0.43901666666666667
64.0,23.4,0.0139,0,0.0060948,0.43847482014388495
64.0,23.5,0.0151,0,0.0066501,0.44040397350993377
64.0,23.6,0.0156,0,0.0068436,0.4386923076923077
64.0,23.7,0.0151,0,0.0066422,0.43988079470198677
64.0,23.8,0.0138,0,0.0060803,0.4406014492753623
64.0,23.9,0.0119,0,0.0052494,0.44112605042016806
64.0,24.0,0.0097,0,0.0042744,0.440659793814433
64.0,24.1,0.0075,0,0.0032826,0.43768
64.0,24.2,0.0054,0,0.0023776,0.4402962962962963
64.0,24.3,0.0037,0,0.0016242,0.43897297297297294
64.0,24.4,0.0024,0,0.0010464,0.43600000000000005
64.0,24.5,0.0014,0,0.0006359,0.45421428571428574
64.0,24.6,0.0008,0,0.0003644,0.4555
64.0,24.7,0.0004,0,0.000197,0.49249999999999994
64.0,24.8,0.0002,0,0.0001004,0.502
64.0,24.9,0.0001,0,4.83e-05,0.483
64.0,27.2,0.0001,0,2.23e-05,0.22299999999999998
64.0,27.3,0.0001,0,2.91e-05,0.291
64.0,27.4,0.0001,0,3.59e-05,0.359
64.0,27.5,0.0001,0,4.17e-05,0.4169999999999999
64.0,27.6,0.0001,0,4.57e-05,0.45699999999999996
64.0,27.7,0.0001,0,4.9e-05,0.48999999999999994
64.0,27.8,0.0001,0,5.06e-05,0.5059999999999999
64.0,27.9,0.0001,0,5.35e-05,0.5349999999999999
64.0,28.0,0.0001,0,6.27e-05,0.627
64.0,28.1,0.0002,0,8.72e-05,0.436
64.0,28.2,0.0003,0,0.0001453,0.4843333333333334
64.0,28.3,0.0006,0,0.0002582,0.43033333333333335
64.0,28.4,0.0011,0,0.000463,0.42090909090909084
64.0,28.5,0.0018,0,0.0008072,0.4484444444444445
64.0,28.6,0.0031,0,0.0013474,0.43464516129032255
64.0,28.7,0.0049,0,0.0021436,0.437469387755102
64.0,28.8,0.0074,0,0.003248,0.4389189189189189
64.0,28.9,0.0107,0,0.0046923,0.4385327102803738
64.0,29.0,0.0147,0,0.0064784,0.4407074829931973
64.0,29.1,0.0195,0,0.0085647,0.4392153846153846
64.0,29.2,0.0247,0,0.010867,0.4399595141700405
64.0,29.3,0.0301,0,0.0132591,0.4405016611295681
64.0,29.4,0.0354,0,0.0155782,0.4400621468926554
64.0,29.5,0.0401,0,0.0176344,0.4397605985037407
64.0,29.6,0.0437,0,0.0192264,0.4399633867276888
64.0,29.7,0.0458,0,0.0201665,0.4403165938864629
64.0,29.8,0.0462,0,0.0203124,0.4396623376623377
64.0,29.9,0.0446,0,0.0196029,0.4395269058295964
64.0,30.0,0.0411,0,0.0180832,0.4399805352798054
64.0,30.1,0.0362,0,0.0159079,0.4394447513812154
64.0,30.2,0.0303,0,0.0133172,0.4395115511551155
64.0,30.3,0.0241,0,0.0105895,0.4393983402489627
64.0,30.4,0.0182,0,0.007986,0.43879120879120875
64.0,30.5,0.013,0,0.0057047,0.4388230769230769
64.0,30.6,0.0088,0,0.003856,0.4381818181818182
64.0,30.7,0.0056,0,0.0024644,0.44007142857142856
64.0,30.8,0.0034,0,0.0014883,0.43773529411764706
64.0,30.9,0.0019,0,0.000849,0.44684210526315793
64.0,31.0,0.001,0,0.0004572,0.4572
64.0,31.1,0.0005,0,0.0002324,0.4648
64.0,31.2,0.0003,0,0.0001109,0.3696666666666667
64.0,31.3,0.0001,0,5.03e-05,0.503
64.0,32.8,0.0001,0,2.22e-05,0.222
64.1,22.2,0.0001,0,2.52e-05,0.252
64.1,22.3,0.0001,0,5.55e-05,0.5549999999999999
64.1,22.4,0.0003,0,0.0001153,0.38433333333333336
64.1,22.5,0.0005,0,0.0002259,0.4518
64.1,22.6,0.0009,0,0.0004174,0.4637777777777778
64.1,22.7,0.0017,0,0.0007273,0.4278235294117647
64.1,22.8,0.0027,0,0.0011954,0.44274074074074077
64.1,22.9,0.0042,0,0.0018531,0.4412142857142858
64.1,23.0,0.0062,0,0.0027092,0.43696774193548393
64.1,23.1,0.0085,0,0.0037356,0.43948235294117644
64.1,23.2,0.011,0,0.0048581,0.44164545454545456
64.1,23.3,0.0135,0,0.0059586,0.44137777777777776
64.1,23.4,0.0157,0,0.0068929,0.4390382165605096
64.1,23.5,0.0171,0,0.0075203,0.4397836257309941
64.1,23.6,0.0176,0,0.0077384,0.4396818181818182
64.1,23.7,0.0171,0,0.00751,0.4391812865497076
64.1,23.8,0.0156,0,0.006874,0.44064102564102564
64.1,23.9,0.0135,0,0.0059341,0.439562962962963
64.1,24.0,0.011,0,0.0048314,0.4392181818181818
64.1,24.1,0.0084,0,0.00371,0.4416666666666667
64.1,24.2,0.0061,0,0.0026869,0.44047540983606553
64.1,24.3,0.0042,0,0.0018353,0.4369761904761905
64.1,24.4,0.0027,0,0.0011824,0.4379259259259259
64.1,24.5,0.0016,0,0.0007184,0.449
64.1,24.6,0.0009,0,0.0004117,0.45744444444444443
64.1,24.7,0.0005,0,0.0002225,0.44499999999999995
64.1,24.8,0.0003,0,0.0001134,0.37800000000000006
64.1,24.9,0.0001,0,5.45e-05,0.545
64.1,25.0,0.0001,0,2.47e-05,0.247
64.1,27.6,0.0001,0,2.24e-05,0.22399999999999998
64.1,27.7,0.0001,0,2.5e-05,0.25
64.1,27.8,0.0001,0,2.72e-05,0.27199999999999996
64.1,27.9,0.0001,0,3.22e-05,0.32199999999999995
64.1,28.0,0.0001,0,4.46e-05,0.44599999999999995
64.1,28.1,0.0002,0,7.32e-05,0.366
64.1,28.2,0.0003,0,0.000136,0.45333333333333337
64.1,28.3,0.0006,0,0.0002544,0.42400000000000004
64.1,28.4,0.0011,0,0.0004655,0.42318181818181816
64.1,28.5,0.0019,0,0.000817,0.43
64.1,28.6,0.0031,0,0.0013656,0.44051612903225806
64.1,28.7,0.0049,0,0.0021701,0.44287755102040816
64.1,28.8,0.0075,0,0.0032797,0.43729333333333337
64.1,28.9,0.0107,0,0.0047239,0.4414859813084112
64.1,29.0,0.0148,0,0.006495,0.43885135135135134
64.1,29.1,0.0194,0,0.0085451,0.44046907216494846
64.1,29.2,0.0245,0,0.0107825,0.44010204081632653
64.1,29.3,0.0297,0,0.0130767,0.4402929292929293
64.1,29.4,0.0347,1,0.0152664,0.4399538904899135
64.1,29.5,0.039,0,0.0171706,0.4402717948717949
64.1,29.6,0.0423,0,0.0186046,0.43982505910165487
64.1,29.7,0.0441,0,0.0194017,0.4399478458049887
64.1,29.8,0.0442,0,0.0194413,0.43984841628959276
64.1,29.9,0.0425,0,0.0186789,0.4395035294117646
64.1,30.0,0.039,0,0.0171666,0.4401692307692308
64.1,30.1,0.0342,0,0.0150558,0.4402280701754386
64.1,30.2,0.0286,0,0.0125734,0.43962937062937063
64.1,30.3,0.0227,0,0.0099791,0.43960792951541844
64.1,30.4,0.0171,0,0.0075147,0.43945614035087716
64.1,30.5,0.0122,0,0.005362,0.4395081967213114
64.1,30.6,0.0082,0,0.0036214,0.44163414634146336
64.1,30.7,0.0053,0,0.0023131,0.4364339622641509
64.1,30.8,0.0032,0,0.0013963,0.43634375
64.1,30.9,0.0018,0,0.0007962,0.4423333333333333
64.1,31.0,0.001,0,0.0004287,0.4287
64.1,31.1,0.0005,0,0.0002179,0.4358
64.1,31.2,0.0002,0,0.0001039,0.5195
64.1,31.3,0.0001,0,4.71e-05,0.471
64.1,32.9,0.0001,0,2.96e-05,0.296
64.2,22.2,0.0001,0,2.72e-05,0.27199999999999996
64.2,22.3,0.0001,0,5.98e-05,0.598
64.2,22.4,0.0003,0,0.0001242,0.4140000000000001
64.2,22.5,0.0006,0,0.0002433,0.4055
64.2,22.6,0.001,0,0.0004496,0.44959999999999994
64.2,22.7,0.0018,0,0.0007834,0.43522222222222223
64.2,22.8,0.0029,0,0.0012875,0.44396551724137934
64.2,22.9,0.0045,0,0.0019957,0.44348888888888893
64.2,23.0,0.0066,0,0.0029175,0.4420454545454545
64.2,23.1,0.0091,0,0.0040226,0.4420439560439561
64.2,23.2,0.0119,0,0.005231,0.4395798319327731
64.2,23.3,0.0146,0,0.0064156,0.43942465753424653
64.2,23.4,0.0169,0,0.0074212,0.43912426035502966
64.2,23.5,0.0184,0,0.0080962,0.4400108695652174
64.2,23.6,0.0189,0,0.0083305,0.44076719576719575
64.2,23.7,0.0184,0,0.0080842,0.4393586956521739
64.2,23.8,0.0168,0,0.0073991,0.44042261904761904
64.2,23.9,0.0145,0,0.006387,0.44048275862068964
64.2,24.0,0.0118,0,0.0051999,0.4406694915254238
64.2,24.1,0.0091,0,0.0039928,0.4387692307692308
64.2,24.2,0.0066,0,0.0028915,0.4381060606060606
64.2,24.3,0.0045,0,0.001975,0.43888888888888894
64.2,24.4,0.0029,0,0.0012722,0.4386896551724138
64.2,24.5,0.0018,0,0.000773,0.42944444444444446
64.2,24.6,0.001,0,0.0004429,0.44289999999999996
64.2,24.7,0.0005,0,0.0002394,0.47879999999999995
64.2,24.8,0.0003,0,0.000122,0.4066666666666667
64.2,24.9,0.0001,0,5.87e-05,0.587
64.2,25.0,0.0001,0,2.66e-05,0.26599999999999996
64.2,28.0,0.0001,0,3.44e-05,0.34400000000000003
64.2,28.1,0.0001,0,6.41e-05,0.641
64.2,28.2,0.0003,0,0.0001269,0.42300000000000004
64.2,28.3,0.0006,0,0.0002438,0.4063333333333334
64.2,28.4,0.001,0,0.0004505,0.4505
64.2,28.5,0.0018,0,0.000793,0.44055555555555553
64.2,28.6,0.003,0,0.0013253,0.44176666666666664
64.2,28.7,0.0048,0,0.0021024,0.438
64.2,28.8,0.0072,0,0.0031712,0.4404444444444444
64.2,28.9,0.0103,0,0.0045532,0.4420582524271845
64.2,29.0,0.0142,0,0.0062362,0.43916901408450704
64.2,29.1,0.0186,0,0.008167,0.4390860215053764
64.2,29.2,0.0233,0,0.0102513,0.439969957081545
64.2,29.3,0.0281,0,0.0123601,0.43986120996441286
64.2,29.4,0.0326,0,0.01434,0.439877300613497
64.2,29.5,0.0364,0,0.016026,0.4402747252747252
64.2,29.6,0.0392,0,0.0172561,0.44020663265306126
64.2,29.7,0.0407,0,0.01789,0.4395577395577395
64.2,29.8,0.0405,0,0.0178317,0.44028888888888884
64.2,29.9,0.0388,0,0.0170534,0.439520618556701
64.2,30.0,0.0355,0,0.0156119,0.43977183098591555
64.2,30.1,0.031,0,0.0136486,0.4402774193548387
64.2,30.2,0.0258,0,0.0113692,0.44066666666666665
64.2,30.3,0.0205,0,0.0090054,0.43928780487804875
64.2,30.4,0.0154,0,0.0067711,0.4396818181818182
64.2,30.5,0.011,0,0.0048259,0.43871818181818184
64.2,30.6,0.0074,0,0.0032565,0.44006756756756754
64.2,30.7,0.0047,0,0.0020787,0.44227659574468087
64.2,30.8,0.0029,0,0.0012542,0.4324827586206897
64.2,30.9,0.0016,0,0.000715,0.446875
64.2,31.0,0.0009,0,0.0003849,0.42766666666666664
64.2,31.1,0.0004,0,0.0001956,0.489
64.2,31.2,0.0002,0,9.32e-05,0.46599999999999997
64.2,31.3,0.0001,0,4.23e-05,0.423
64.2,33.0,0.0001,0,3.57e-05,0.357
64.3,22.2,0.0001,0,2.78e-05,0.278
64.3,22.3,0.0001,0,6.13e-05,0.613
64.3,22.4,0.0003,0,0.0001273,0.4243333333333334
64.3,22.5,0.0006,0,0.0002494,0.4156666666666667
64.3,22.6,0.001,0,0.0004608,0.4608
64.3,22.7,0.0018,0,0.000803,0.4461111111111111
64.3,22.8,0.003,0,0.0013197,0.4399
64.3,22.9,0.0046,0,0.0020456,0.444695652173913
64.3,23.0,0.0068,0,0.0029904,0.43976470588235295
64.3,23.1,0.0094,0,0.0041231,0.4386276595744681
64.3,23.2,0.0122,0,0.0053615,0.43946721311475406
64.3,23.3,0.0149,0,0.0065756,0.44131543624161074
64.3,23.4,0.0173,0,0.0076061,0.4396589595375723
64.3,23.5,0.0189,0,0.0082978,0.439037037037037
64.3,23.6,0.0194,1,0.0085377,0.4400876288659794
64.3,23.7,0.0188,0,0.0082851,0.4406968085106383
64.3,23.8,0.0172,0,0.0075829,0.44086627906976744
64.3,23.9,0.0149,0,0.0065456,0.4393020134228188
64.3,24.0,0.0121,0,0.0053289,0.440404958677686
64.3,24.1,0.0093,0,0.0040917,0.43996774193548394
64.3,24.2,0.0067,0,0.0029631,0.4422537313432836
64.3,24.3,0.0046,0,0.0020238,0.43995652173913047
64.3,24.4,0.003,0,0.0013037,0.4345666666666667
64.3,24.5,0.0018,0,0.0007921,0.4400555555555556
64.3,24.6,0.001,0,0.0004538,0.45380000000000004
64.3,24.7,0.0006,0,0.0002453,0.4088333333333334
64.3,24.8,0.0003,0,0.000125,0.4166666666666667
64.3,24.9,0.0001,0,6.01e-05,0.601
64.3,25.0,0.0001,0,2.72e-05,0.27199999999999996
64.3,28.0,0.0001,0,2.81e-05,0.28099999999999997
64.3,28.1,0.0001,0,5.65e-05,0.565
64.3,28.2,0.0003,0,0.0001158,0.386
64.3,28.3,0.0005,0,0.0002254,0.4508
64.3,28.4,0.0009,0,0.0004184,0.46488888888888885
64.3,28.5,0.0017,0,0.0007363,0.43311764705882355
64.3,28.6,0.0028,0,0.0012307,0.43953571428571425
64.3,28.7,0.0044,0,0.0019503,0.44325
64.3,28.8,0.0067,0,0.0029349,0.43804477611940296
64.3,28.9,0.0096,0,0.0042016,0.4376666666666667
64.3,29.0,0.013,0,0.0057339,0.4410692307692308
64.3,29.1,0.017,0,0.007477,0.43982352941176467
64.3,29.2,0.0212,0,0.0093382,0.4404811320754717
64.3,29.3,0.0254,0,0.0111959,0.44078346456692913
64.3,29.4,0.0293,0,0.0129105,0.44063139931740614
64.3,29.5,0.0326,0,0.0143378,0.4398098159509203
64.3,29.6,0.0349,0,0.015342,0.4395988538681948
64.3,29.7,0.0359,0,0.015811,0.44041782729805007
64.3,29.8,0.0356,0,0.015674,0.44028089887640454
64.3,29.9,0.0339,0,0.0149184,0.440070796460177
64.3,30.0,0.0309,0,0.0136021,0.4401974110032363
64.3,30.1,0.0269,0,0.011852,0.44059479553903347
64.3,30.2,0.0224,0,0.0098463,0.4395669642857143
64.3,30.3,0.0177,0,0.0077828,0.4397062146892655
64.3,30.4,0.0133,0,0.0058423,0.43927067669172937
64.3,30.5,0.0095,0,0.0041589,0.4377789473684211
64.3,30.6,0.0064,0,0.0028039,0.43810937499999997
64.3,30.7,0.0041,0,0.0017886,0.43624390243902433
64.3,30.8,0.0025,0,0.0010788,0.43151999999999996
64.3,30.9,0.0014,0,0.0006148,0.4391428571428571
64.3,31.0,0.0008,0,0.0003309,0.413625
64.3,31.1,0.0004,0,0.0001681,0.42024999999999996
64.3,31.2,0.0002,0,8.01e-05,0.40049999999999997
64.3,31.3,0.0001,0,3.63e-05,0.363
64.3,33.0,0.0001,0,2.23e-05,0.22299999999999998
64.3,33.1,0.0001,0,3.91e-05,0.391
64.3,33.2,0.0001,0,6.44e-05,0.6439999999999999
64.4,22.2,0.0001,0,2.72e-05,0.27199999999999996
64.4,22.3,0.0001,0,5.98e-05,0.598
64.4,22.4,0.0003,0,0.0001242,0.4140000000000001
64.4,22.5,0.0006,0,0.0002433,0.4055
64.4,22.6,0.001,0,0.0004496,0.44959999999999994
64.4,22.7,0.0018,0,0.0007834,0.43522222222222223
64.4,22.8,0.0029,0,0.0012875,0.44396551724137934
64.4,22.9,0.0045,0,0.0019957,0.44348888888888893
64.4,23.0,0.0066,0,0.0029175,0.4420454545454545
64.4,23.1,0.0091,0,0.0040226,0.4420439560439561
64.4,23.2,0.0119,0,0.005231,0.4395798319327731
64.4,23.3,0.0146,0,0.0064156,0.43942465753424653
64.4,23.4,0.0169,0,0.0074212,0.43912426035502966
64.4,23.5,0.0184,0,0.0080962,0.4400108695652174
64.4,23.6,0.0189,0,0.0083305,0.44076719576719575
64.4,23.7,0.0184,0,0.0080842,0.4393586956521739
64.4,23.8,0.0168,0,0.0073991,0.44042261904761904
64.4,23.9,0.0145,0,0.006387,0.44048275862068964
64.4,24.0,0.0118,0,0.0051999,0.4406694915254238
64.4,24.1,0.0091,0,0.0039928,0.4387692307692308
64.4,24.2,0.0066,0,0.0028915,0.4381060606060606
64.4,24.3,0.0045,0,0.001975,0.43888888888888894
64.4,24.4,0.0029,0,0.0012722,0.4386896551724138
64.4,24.5,0.0018,0,0.000773,0.42944444444444446
64.4,24.6,0.001,0,0.0004429,0.44289999999999996
64.4,24.7,0.0005,0,0.0002394,0.47879999999999995
64.4,24.8,0.0003,0,0.000122,0.4066666666666667
64.4,24.9,0.0001,0,5.87e-05,0.587
64.4,25.0,0.0001,0,2.66e-05,0.26599999999999996
64.4,28.1,0.0001,0,4.91e-05,0.491
64.4,28.2,0.0002,0,0.0001002,0.501
64.4,28.3,0.0005,0,0.0001994,0.3988
64.4,28.4,0.0008,0,0.0003718,0.46474999999999994
64.4,28.5,0.0015,0,0.0006555,0.437
64.4,28.6,0.0025,0,0.0010942,0.43768
64.4,28.7,0.0039,0,0.0017311,0.4438717948717949
64.4,28.8,0.0059,0,0.0025996,0.4406101694915254
64.4,28.9,0.0084,0,0.0037115,0.4418452380952381
64.4,29.0,0.0115,0,0.0050483,0.4389826086956522
64.4,29.1,0.0149,0,0.0065564,0.44002684563758393
64.4,29.2,0.0185,0,0.0081496,0.4405189189189189
64.4,29.3,0.0221,0,0.0097183,0.43974208144796373
64.4,29.4,0.0253,0,0.0111406,0.4403399209486166
64.4,29.5,0.0279,0,0.0122956,0.44070250896057345
64.4,29.6,0.0297,0,0.0130748,0.4402289562289562
64.4,29.7,0.0304,0,0.0133938,0.4405855263157895
64.4,29.8,0.03,0,0.0132042,0.44014
64.4,29.9,0.0284,0,0.0125059,0.4403485915492958
64.4,30.0,0.0258,0,0.0113545,0.4400968992248062
64.4,30.1,0.0224,0,0.009859,0.4401339285714286
64.4,30.2,0.0186,0,0.0081675,0.4391129032258065
64.4,30.3,0.0146,0,0.0064416,0.44120547945205474
64.4,30.4,0.011,0,0.0048274,0.4388545454545455
64.4,30.5,0.0078,0,0.003432,0.44000000000000006
64.4,30.6,0.0053,0,0.0023117,0.43616981132075466
64.4,30.7,0.0034,0,0.0014737,0.4334411764705883
64.4,30.8,0.002,0,0.0008884,0.4442
64.4,30.9,0.0012,0,0.0005061,0.42175
64.4,31.0,0.0006,0,0.0002724,0.45400000000000007
64.4,31.1,0.0003,0,0.0001384,0.4613333333333334
64.4,31.2,0.0001,0,6.59e-05,0.659
64.4,31.3,0.0001,0,2.99e-05,0.299
64.4,33.1,0.0001,0,2.35e-05,0.235
64.4,33.2,0.0001,0,3.87e-05,0.38699999999999996
64.4,33.3,0.0001,0,6.03e-05,0.603
64.5,22.2,0.0001,0,2.52e-05,0.252
64.5,22.3,0.0001,0,5.55e-05,0.5549999999999999
64.5,22.4,0.0003,0,0.0001153,0.38433333333333336
64.5,22.5,0.0005,0,0.0002259,0.4518
64.5,22.6,0.0009,0,0.0004174,0.4637777777777778
