lon,lat,nu
94.6,8.8,4e-05
94.6,9,1.9e-05
94.6,9.2,8e-06
94.6,9.4,3e-06
94.8,5,5e-06
94.8,5.2,1.3e-05
94.8,5.4,2.9e-05
94.8,5.6,5.8e-05
94.8,5.8,0.000104
94.8,6,0.000163
94.8,6.2,0.000229
94.8,6.4,0.000287
94.8,6.6,0.000326
94.8,6.8,0.000339
94.8,7,0.00033
94.8,7.2,0.000312
94.8,7.4,0.000293
94.8,7.6,0.000274
94.8,7.8,0.00025
94.8,8,0.000213
94.8,8.2,0.000166
94.8,8.4,0.000115
94.8,8.6,7e-05
94.8,8.8,3.8e-05
94.8,9,1.8e-05
94.8,9.2,7e-06
94.8,9.4,3e-06
95,4.8,2e-06
95,5,7e-06
95,5.2,1.7e-05
95,5.4,3.9e-05
95,5.6,7.6e-05
95,5.8,0.000133
95,6,0.000205
95,6.2,0.000282
95,6.4,0.000346
95,6.6,0.000382
95,6.8,0.000383
95,7,0.000357
95,7.2,0.000318
95,7.4,0.000281
95,7.6,0.000248
95,7.8,0.000216
95,8,0.00018
95,8.2,0.000138
95,8.4,9.5e-05
95,8.6,5.8e-05
95,8.8,3.1e-05
95,9,1.4e-05
95,9.2,6e-06
95.2,4.8,3e-06
95.2,5,8e-06
95.2,5.2,2e-05
95.2,5.4,4.5e-05
95.2,5.6,8.8e-05
95.2,5.8,0.000151
95.2,6,0.000229
95.2,6.2,0.000309
95.2,6.4,0.000372
95.2,6.6,0.0004
95.2,6.8,0.000389
95.2,7,0.000348
95.2,7.2,0.000294
95.2,7.4,0.000243
95.2,7.6,0.000201
95.2,7.8,0.000166
95.2,8,0.000134
95.2,8.2,0.0001
95.2,8.4,6.8e-05
95.2,8.6,4.1e-05
95.2,8.8,2.2e-05
95.2,9,1e-05
95.2,9.2,4e-06
95.4,4.8,3e-06
95.4,5,8e-06
95.4,5.2,2.1e-05
95.4,5.4,4.6e-05
95.4,5.6,8.9e-05
95.4,5.8,0.000152
95.4,6,0.000227
95.4,6.2,0.000302
95.4,6.4,0.000356
95.4,6.6,0.000374
95.4,6.8,0.000354
95.4,7,0.000305
95.4,7.2,0.000245
95.4,7.4,0.00019
95.4,7.6,0.000147
95.4,7.8,0.000114
95.4,8,8.8e-05
95.4,8.2,6.5e-05
95.4,8.4,4.3e-05
95.4,8.6,2.6e-05
95.4,8.8,1.4e-05
95.4,9,7e-06
95.4,9.2,3e-06
95.6,4.8,3e-06
95.6,5,8e-06
95.6,5.2,1.9e-05
95.6,5.4,4.2e-05
95.6,5.6,8e-05
95.6,5.8,0.000135
95.6,6,0.0002
95.6,6.2,0.000261
95.6,6.4,0.000303
95.6,6.6,0.000312
95.6,6.8,0.000288
95.6,7,0.00024
95.6,7.2,0.000184
95.6,7.4,0.000135
95.6,7.6,9.7e-05
95.6,7.8,7.1e-05
95.6,8,5.2e-05
95.6,8.2,3.7e-05
95.6,8.4,2.4e-05
95.6,8.6,1.4e-05
95.6,8.8,8e-06
95.6,9,4e-06
95.8,4.8,2e-06
95.8,5,6e-06
95.8,5.2,1.5e-05
95.8,5.4,3.3e-05
95.8,5.6,6.3e-05
95.8,5.8,0.000106
95.8,6,0.000155
95.8,6.2,0.0002
95.8,6.4,0.000229
95.8,6.6,0.000231
95.8,6.8,0.000209
95.8,7,0.000169
95.8,7.2,0.000125
95.8,7.4,8.7e-05
95.8,7.6,5.8e-05
95.8,7.8,3.9e-05
95.8,8,2.7e-05
95.8,8.2,1.8e-05
95.8,8.4,1.2e-05
95.8,8.6,7e-06
95.8,8.8,4e-06
96,5,4e-06
96,5.2,1.1e-05
96,5.4,2.3e-05
96,5.6,4.4e-05
96,5.8,7.3e-05
96,6,0.000106
96,6.2,0.000136
96,6.4,0.000153
96,6.6,0.000153
96,6.8,0.000135
96,7,0.000107
96,7.2,7.6e-05
96,7.4,5.1e-05
96,7.6,3.2e-05
96,7.8,2e-05
96,8,1.3e-05
96,8.2,8e-06
96,8.4,5e-06
96,8.6,3e-06
96.2,5,3e-06
96.2,5.2,7e-06
96.2,5.4,1.4e-05
96.2,5.6,2.7e-05
96.2,5.8,4.4e-05
96.2,6,6.4e-05
96.2,6.2,8.1e-05
96.2,6.4,9.1e-05
96.2,6.6,8.9e-05
96.2,6.8,7.8e-05
96.2,7,6e-05
96.2,7.2,4.2e-05
96.2,7.4,2.7e-05
96.2,7.6,1.6e-05
96.2,7.8,9e-06
96.2,8,5e-06
96.2,8.2,3e-06
96.4,5.2,4e-06
96.4,5.4,8e-06
96.4,5.6,1.4e-05
96.4,5.8,2.4e-05
96.4,6,3.4e-05
96.4,6.2,4.3e-05
96.4,6.4,4.7e-05
96.4,6.6,4.6e-05
96.4,6.8,4e-05
96.4,7,3e-05
96.4,7.2,2.1e-05
96.4,7.4,1.3e-05
96.4,7.6,7e-06
96.4,7.8,4e-06
96.4,8,2e-06
96.6,5.4,4e-06
96.6,5.6,7e-06
96.6,5.8,1.1e-05
96.6,6,1.6e-05
96.6,6.2,2e-05
96.6,6.4,2.2e-05
96.6,6.6,2.1e-05
96.6,6.8,1.8e-05
96.6,7,1.3e-05
96.6,7.2,9e-06
96.6,7.4,5e-06
96.6,7.6,3e-06
96.6,7.8,1e-06
96.8,5.6,3e-06
96.8,5.8,5e-06
96.8,6,6e-06
96.8,6.2,8e-06
96.8,6.4,9e-06
96.8,6.6,8e-06
96.8,6.8,7e-06
96.8,7,5e-06
96.8,7.2,3e-06
96.8,7.4,2e-06
97,6,2e-06
97,6.2,3e-06
97,6.4,3e-06
97,6.6,3e-06
97,6.8,3e-06
97,7,2e-06
97.4,2.6,3e-06
97.4,2.8,4e-06
97.4,3,5e-06
97.4,3.2,7e-06
97.4,3.4,7e-06
97.4,3.6,7e-06
97.4,3.8,6e-06
97.4,4,5e-06
97.4,4.2,4e-06
97.4,4.4,3e-06
97.6,2.4,5e-06
97.6,2.6,8e-06
97.6,2.8,1.2e-05
97.6,3,1.5e-05
97.6,3.2,1.8e-05
97.6,3.4,2e-05
97.6,3.6,1.9e-05
97.6,3.8,1.8e-05
97.6,4,1.5e-05
97.6,4.2,1.2e-05
97.6,4.4,8e-06
97.6,4.6,5e-06
97.6,4.8,3e-06
97.8,2.6,1.9e-05
97.8,2.8,2.8e-05
97.8,3,3.7e-05
97.8,3.2,4.4e-05
97.8,3.4,4.8e-05
97.8,3.6,4.7e-05
97.8,3.8,4.3e-05
97.8,4,3.6e-05
97.8,4.2,2.8e-05
97.8,4.4,2e-05
97.8,4.6,1.3e-05
97.8,4.8,7e-06
97.8,5,4e-06
97.8,5.2,2e-06
98,2.6,4.1e-05
98,2.8,5.9e-05
98,3,7.8e-05
98,3.2,9.3e-05
98,3.4,0.000101
98,3.6,0.0001
98,3.8,9.1e-05
98,4,7.6e-05
98,4.2,5.9e-05
98,4.4,4.2e-05
98,4.6,2.7e-05
98,4.8,1.6e-05
98,5,8e-06
98,5.2,4e-06
98,5.4,2e-06
98,5.6,1e-06
98,5.8,1e-06
98,6,1e-06
98,6.2,1e-06
98.2,2.8,0.000109
98.2,3,0.000144
98.2,3.2,0.000172
98.2,3.4,0.000187
98.2,3.6,0.000185
98.2,3.8,0.000168
98.2,4,0.000141
98.2,4.2,0.000109
98.2,4.4,7.7e-05
98.2,4.6,5e-05
98.2,4.8,2.9e-05
98.2,5,1.5e-05
98.2,5.2,8e-06
98.2,5.4,4e-06
98.2,5.6,3e-06
98.2,5.8,3e-06
98.2,6,3e-06
98.2,6.2,3e-06
98.2,6.4,2e-06
98.2,6.6,2e-06
98.2,6.8,1e-06
98.4,2.8,0.000176
98.4,3,0.000232
98.4,3.2,0.000277
98.4,3.4,0.000301
98.4,3.6,0.000298
98.4,3.8,0.000271
98.4,4,0.000228
98.4,4.2,0.000176
98.4,4.4,0.000125
98.4,4.6,8e-05
98.4,4.8,4.7e-05
98.4,5,2.5e-05
98.4,5.2,1.4e-05
98.4,5.4,9e-06
98.4,5.6,8e-06
98.4,5.8,8e-06
98.4,6,8e-06
98.4,6.2,8e-06
98.4,6.4,6e-06
98.4,6.6,4e-06
98.4,6.8,3e-06
98.6,2.8,0.000248
98.6,3,0.000327
98.6,3.2,0.00039
98.6,3.4,0.000423
98.6,3.6,0.000419
98.6,3.8,0.000381
98.6,4,0.00032
98.6,4.2,0.000247
98.6,4.4,0.000175
98.6,4.6,0.000113
98.6,4.8,6.7e-05
98.6,5,3.7e-05
98.6,5.2,2.2e-05
98.6,5.4,1.7e-05
98.6,5.6,1.7e-05
98.6,5.8,1.9e-05
98.6,6,2e-05
98.6,6.2,1.8e-05
98.6,6.4,1.5e-05
98.6,6.6,1.1e-05
98.8,3,0.000401
98.8,3.2,0.000479
98.8,3.4,0.00052
98.8,3.6,0.000515
98.8,3.8,0.000468
98.8,4,0.000392
98.8,4.2,0.000303
98.8,4.4,0.000215
98.8,4.6,0.00014
98.8,4.8,8.3e-05
98.8,5,4.9e-05
98.8,5.2,3.3e-05
98.8,5.4,3e-05
98.8,5.6,3.4e-05
98.8,5.8,3.9e-05
98.8,6,4.1e-05
98.8,6.2,3.8e-05
99,3,0.000429
99,3.2,0.000513
99,3.4,0.000556
99,3.6,0.000551
99,3.8,0.000501
99,4,0.00042
99,4.2,0.000325
99,4.4,0.000231
99,4.6,0.00015
99,4.8,9.2e-05
99,5,5.8e-05
99,5.2,4.5e-05
99,5.4,4.9e-05
99,5.6,6e-05
99,5.8,7.1e-05
99,6,7.6e-05
99.2,3,0.000401
99.2,3.2,0.000479
99.2,3.4,0.00052
99.2,3.6,0.000515
99.2,3.8,0.000468
99.2,4,0.000393
99.2,4.2,0.000304
99.2,4.4,0.000216
99.2,4.6,0.000142
99.2,4.8,9e-05
99.2,5,6.3e-05
99.2,5.2,5.9e-05
99.2,5.4,7.3e-05
99.2,5.6,9.5e-05
99.4,3.2,0.000391
99.4,3.4,0.000424
99.4,3.6,0.00042
99.4,3.8,0.000382
99.4,4,0.00032
99.4,4.2,0.000248
99.4,4.4,0.000177
99.4,4.6,0.000119
99.4,4.8,8e-05
99.4,5,6.4e-05
99.4,5.2,7.2e-05
99.4,5.4,9.8e-05
99.6,3.2,0.000278
99.6,3.4,0.000302
99.6,3.6,0.000299
99.6,3.8,0.000272
99.6,4,0.000228
99.6,4.2,0.000177
99.6,4.4,0.000127
99.6,4.6,8.8e-05
99.6,4.8,6.4e-05
99.6,5,6.2e-05
99.6,5.2,8.1e-05
99.8,3.4,0.000188
99.8,3.6,0.000186
99.8,3.8,0.00017
99.8,4,0.000143
99.8,4.2,0.000111
99.8,4.4,8.1e-05
99.8,4.6,5.8e-05
99.8,4.8,4.8e-05
100,3.4,0.000103
100,3.6,0.000102
100,3.8,9.3e-05
100,4,7.8e-05
100,4.2,6.1e-05
100,4.4,4.5e-05
100,4.6,3.5e-05
