Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value
64.7,39.5,500,0,7.94265e-06,1
64.8,39.5,500,0,7.07902e-06,1
64.9,39.5,500,0,6.17861e-06,1
65,39.5,500,0,5.28104e-06,1
65.1,39.5,500,0,4.42037e-06,1
65.2,39.5,500,0,3.62333e-06,1
65.3,39.5,500,0,2.9085e-06,1
65.4,39.5,500,0,2.28634e-06,1
65.5,39.5,500,0,1.76004e-06,1
65.6,39.5,500,0,1.32684e-06,1
65.7,39.5,500,0,9.79543e-07,1
65.8,39.5,500,0,7.08175e-07,1
69.7,39.5,500,0,1.03948e-06,1
69.8,39.5,500,0,1.82778e-06,1
69.9,39.5,500,0,3.14863e-06,1
70,39.5,500,0,5.31384e-06,1
70.1,39.5,500,0,8.78586e-06,1
70.2,39.5,500,0,1.48893e-05,1
70.3,39.5,500,0,2.41903e-05,1
70.4,39.5,500,0,4.01126e-05,1
70.5,39.5,500,0,6.42939e-05,1
70.6,39.5,500,0,9.58798e-05,1
70.7,39.5,500,0,0.000142383,1
70.8,39.5,500,0,0.000205502,1
70.9,39.5,500,0,0.000291675,1
71,39.5,500,0,0.000406006,1
71.1,39.5,500,0,0.000552828,1
71.2,39.5,500,0,0.000739264,1
71.3,39.5,500,0,0.000971062,1
71.4,39.5,500,0,0.00125419,1
71.5,39.5,500,0,0.00159106,1
71.6,39.5,500,0,0.00198421,1
71.7,39.5,500,0,0.00243331,1
71.8,39.5,500,0,0.00293528,1
71.9,39.5,500,0,0.003485,1
72,39.5,500,0,0.00407202,1
72.1,39.5,500,0,0.00468491,1
72.2,39.5,500,0,0.00530913,1
72.3,39.5,500,0,0.0059281,1
72.4,39.5,500,0,0.00652395,1
72.5,39.5,500,0,0.00707834,1
72.6,39.5,500,0,0.00757278,1
72.7,39.5,500,0,0.00799132,1
72.8,39.5,500,0,0.00832007,1
72.9,39.5,500,0,0.00854695,1
73,39.5,500,0,0.00866418,1
73.1,39.5,500,0,0.00866809,1
73.2,39.5,500,0,0.00856001,1
73.3,39.5,500,0,0.00834396,1
73.4,39.5,500,0,0.00802899,1
73.5,39.5,500,0,0.0076289,1
73.6,39.5,500,0,0.00715838,1
73.7,39.5,500,0,0.00663459,1
73.8,39.5,500,0,0.00607542,1
73.9,39.5,500,0,0.00549798,1
74,39.5,500,0,0.00491918,1
74.1,39.5,500,0,0.00435282,1
74.2,39.5,500,0,0.00381213,1
74.3,39.5,500,0,0.00330483,1
74.4,39.5,500,0,0.00283716,1
74.5,39.5,500,0,0.00241275,1
74.6,39.5,500,0,0.00203301,1
74.7,39.5,500,0,0.00169753,1
74.8,39.5,500,0,0.00140458,1
74.9,39.5,500,0,0.00115107,1
75,39.5,500,0,0.000934375,1
75.1,39.5,500,0,0.000750961,1
75.2,39.5,500,0,0.000597697,1
75.3,39.5,500,0,0.000470044,1
75.4,39.5,500,0,0.000365186,1
75.5,39.5,500,0,0.000280811,1
75.6,39.5,500,0,0.000212738,1
75.7,39.5,500,0,0.000159335,1
75.8,39.5,500,0,0.000116401,1
75.9,39.5,500,0,8.48856e-05,1
76,39.5,500,0,6.00861e-05,1
76.1,39.5,500,0,4.20152e-05,1
76.2,39.5,500,0,2.88781e-05,1
76.3,39.5,500,0,1.98955e-05,1
76.4,39.5,500,0,1.34687e-05,1
76.5,39.5,500,0,8.38609e-06,1
76.6,39.5,500,0,5.52661e-06,1
76.7,39.5,500,0,3.57697e-06,1
76.8,39.5,500,0,2.27402e-06,1
76.9,39.5,500,0,9.7333e-07,1
62.4,39.4,500,0,6.2309e-07,1
62.5,39.4,500,0,8.99157e-07,1
62.6,39.4,500,0,1.27063e-06,1
62.7,39.4,500,0,1.75834e-06,1
62.8,39.4,500,0,2.38278e-06,1
62.9,39.4,500,0,3.16201e-06,1
63,39.4,500,0,4.10905e-06,1
63.1,39.4,500,0,5.22899e-06,1
63.2,39.4,500,0,6.51617e-06,1
63.3,39.4,500,0,7.95179e-06,1
63.4,39.4,500,0,9.50245e-06,1
63.5,39.4,500,0,1.112e-05,1
63.6,39.4,500,0,1.27429e-05,1
