1,91.7139883413,192.0594053613,43.7961142369
1.2,88.050601516,184.3878613798,42.046739787
1.5,83.0682587669,173.9542753697,39.667525273
1.8,78.6142174879,164.6270120484,37.5405901762
2.2,73.3616617236,153.6275695972,35.0323410372
2.7,67.6969731681,141.7650747348,32.3272864258
3.3,61.943933183,129.7175620429,29.5800414204
3.9,57.080761885,119.5335344527,27.2577347628
4.7,51.6573100387,108.1762163878,24.6678777419
5.6,46.6526634184,97.695923563,22.2780124764
6.8,41.2947189898,86.4757853974,19.7194371651
8.2,36.3918429645,76.2086116432,17.3781703379
10,31.5440770504,66.0568446596,15.0632202021
12,27.4488018598,57.4808778727,13.1076064149
15,22.9353276359,48.0291552813,10.9522903471
18,19.6615565368,41.1735104452,9.388968812
22,16.4791971512,34.5092920167,7.8692990461
27,13.6628268163,28.6114958182,6.5243997657
33,11.2935000259,23.6498590744,5.3929768644
39,9.5891442417,20.0807463975,4.5790970847
47,7.9442674268,16.636189371,3.7936202541
56,6.621662527,13.8665059761,3.1620376969
68,5.3766921278,11.2593979561,2.5675278865
82,4.367776233,9.146614614,2.0857410121
100,3.4749771471,7.2769929276,1.659403313
120,2.792340851,5.847475757,1.3334244984
150,2.1087398366,4.4159383579,1.0069850025
180,1.6554305006,3.4666576311,0.7905165245
220,1.2485939622,2.6146961686,0.5962401679
270,0.9175267285,1.9214041507,0.4381458722
330,0.6623424897,1.3870196578,0.316287928
390,0.4940886801,1.0346772593,0.2359418085
470,0.346335109,0.7252646656,0.165385153
560,0.2402841459,0.5031820229,0.1147427137
