0.05,558.4211692451,1462.0488167472,213.2857663089
0.06,641.8307388525,1731.4920931576,237.9142815401
0.07,729.7466152233,2033.1624924096,261.9220669366
0.08,805.0541413433,2284.6784666438,283.6776290215
0.09,862.1665974606,2475.0911264602,300.3247976732
0.1,932.6290077692,2695.9319104689,322.6330986903
0.11,959.941900057,2781.281508696,331.3179369308
0.12,1009.1662535978,2917.1765872373,349.1103458927
0.13,1019.6330034711,2933.8903877999,354.3593401071
0.15,1048.7791543113,2990.0885275189,367.8612537371
0.17,1055.542649189,2954.4441571574,377.1167180662
0.2,1025.695569479,2812.0204815446,374.1265073116
0.22,1002.7117388035,2717.540963704,369.9781694418
0.25,950.4883097501,2523.1715536554,358.0525571727
0.3,874.7741868752,2274.5524676137,336.4309634176
0.35,776.4761558762,2000.451948292,301.3895040864
0.4,707.2771182726,1805.4672211571,277.0700659475
0.45,626.3830340932,1595.2912609346,245.9461259569
0.5,572.8566245015,1452.2652299443,225.9674785768
0.6,479.04398736,1203.3040919459,190.7108463786
0.7,415.5793288602,1046.2944879249,165.0645975575
0.8,366.0305852069,923.6711439093,145.0498807831
0.9,317.8689252178,805.8386130653,125.385718655
1,271.2282228033,689.1835111178,106.74188755
1.1,239.846588367,612.2566985632,93.9579527448
1.2,208.8203059106,533.0558669201,81.8036586156
1.3,186.3290206815,473.4569558034,73.3298001488
1.5,149.8676392555,380.8095807934,58.9804207374
1.7,121.2315450198,306.6307039246,47.9309062001
2,93.1718595855,233.4988594294,37.177892174
2.2,80.4826662238,200.309872826,32.3371957214
2.5,67.5636917354,166.9988081888,27.3346408302
3,52.0895385126,126.9844405098,21.3673424205
3.5,39.9929202332,95.2759125081,16.7873875639
4,31.7236864682,74.0258919546,13.5951388975
4.5,26.5336704854,60.6453255106,11.6090673684
5,22.9773130519,50.9681935482,10.3585565493
