33,91.2980687018,207.234277191,40.2218081953
39,73.8704804258,167.6760071102,32.5439994211
47,57.7454370405,131.0743378949,25.4400331335
56,45.3176627945,102.8649699467,19.9649167468
68,34.1245252323,77.4580604119,15.0337255559
82,25.4918690082,57.8630974706,11.2305668714
100,18.2766051987,41.4854237522,8.0518473087
120,13.119409393,29.7792862587,5.7798196144
150,8.3908174263,19.0460215545,3.696615426
180,5.5901443881,12.6888722634,2.4627652979
220,3.3936953214,7.7032297282,1.4951089791
270,1.9042842102,4.3224677968,0.8389416703
330,0.9958217112,2.260380701,0.4387140981
390,0.538556068,1.2224494895,0.237263495
470,0.2460354419,0.5584672019,0.1083921105
560,0.1055133723,0.2395010951,0.0464844293
