0.05,385.6484641808,912.4132977105,163.001501949
0.06,430.2451696671,1029.7125436816,179.7694969899
0.07,471.7093181583,1142.0219608775,194.8383555308
0.08,511.5526295776,1264.4169859735,206.9618612615
0.09,545.6966348241,1367.5753858813,217.7465464301
0.1,569.3895917814,1443.4758560325,224.5998822038
0.11,593.2995098396,1504.0905738548,234.0313239739
0.12,623.7453029384,1581.2745756178,246.0408893792
0.13,638.4557424639,1614.8448302335,252.424088961
0.15,651.8358921705,1656.2972105027,256.5300645485
0.17,667.4020963637,1699.7598496577,262.0520530123
0.2,675.4203724085,1700.4902881513,268.2712642602
0.22,669.2268335506,1677.1555599385,267.0381719156
0.25,662.2932351715,1659.7792048838,264.2714934994
0.3,640.2306858131,1578.8340561196,259.6190077532
0.35,604.3866667322,1511.1753988349,241.7212741851
0.4,572.1638258777,1450.5088963178,225.6941991008
0.45,536.3784992323,1362.9231263929,211.0917988457
0.5,527.2017525512,1339.6052635504,207.4802894969
0.6,472.2180189146,1210.9955712625,184.13763244
0.7,436.3118513289,1129.2679686439,168.5764910508
0.8,409.6229298015,1048.055447143,160.0973928207
0.9,372.8573197467,951.7933658242,146.063826331
1,327.4312525786,833.9118197091,128.5642230165
1.1,291.4723748632,740.6233489491,114.7089751207
1.2,263.6065714814,669.8171031377,103.7423860971
1.3,234.9562515613,597.0174222154,92.4670505307
1.5,202.1219807269,505.3747570074,80.837625003
1.7,167.8711788824,413.0248101922,68.2301208158
2,132.7028013861,323.5043248468,54.4352336064
2.2,117.8944228978,285.4258222838,48.6959968765
2.5,102.019909041,245.8583326321,42.3335736858
3,77.5305394355,185.1282968345,32.4692910157
3.5,62.1051205035,146.9357279138,26.249885222
4,50.0727447247,118.7411902106,21.1155013675
4.5,40.1509797313,95.6524607277,16.8537344583
5,38.7200656492,92.2435662508,16.253095417
