0.05,192.4561873576,503.8855195662,73.5075381489
0.06,219.9837074294,593.4587220277,81.5437194503
0.07,248.2802040367,691.7387322185,89.1132111669
0.08,272.8946947425,774.4530469705,96.1601412893
0.09,290.6438899844,834.3748356512,101.2421122688
0.1,313.5298708933,906.3144903118,108.4623284667
0.11,321.5251523911,931.5688385651,110.9723933868
0.12,337.3904019551,975.2876474348,116.7166257369
0.13,340.2623433353,979.0703273071,118.2534686864
0.15,350.9571147219,1000.5851451827,123.0988656657
0.17,354.1977434267,991.3928673081,126.5452330611
0.2,347.6870249555,953.2097675323,126.8202146473
0.22,342.7252513584,928.8511082691,126.4579402156
0.25,328.4859389895,872.0006006723,123.7419011301
0.3,308.7919454083,802.9083298817,118.7588445658
0.35,279.4461484745,719.9430245577,108.4671248051
0.4,259.0356941816,661.240753973,101.4751290766
0.45,233.4586610823,594.5795807725,91.6663608991
0.5,216.6785616318,549.308025208,85.4704408388
0.6,184.5633217208,463.6021035847,73.4759817982
0.7,163.2390060477,410.9830792366,64.8371537459
0.8,146.0452311863,368.5423328112,57.8745171269
0.9,128.1203386157,324.8015385737,50.5380031113
1,110.4345288406,280.6111235341,43.4615171581
1.1,98.2886906528,250.9016686664,38.5037961748
1.2,85.9691696382,219.4536113242,33.6777238875
1.3,77.2059028001,196.1780917223,30.3843888726
1.5,62.6149258486,159.1028175412,24.6421087924
1.7,51.2608312361,129.6539177416,20.2668215877
2,39.7974062035,99.7366479333,15.8801561246
2.2,34.5042315471,85.8761091976,13.863483171
2.5,28.9656564971,71.5951125402,11.7188063059
3,22.2905361266,54.3401101167,9.1436693769
3.5,17.1456171212,40.8463374821,7.1970268227
4,13.6506601137,31.8532428978,5.8499701942
4.5,11.4174031359,26.0956029451,4.9953662555
5,9.8507488267,21.8508957796,4.4408821233
3.3314,19.055,,
3.7302,15.695,,
4.1768,13.036,,
4.6768,11.016,,
5.0086,9.8439,,
