0.05,93.6221311646,221.5024442429,39.5711364439
0.06,103.6933532976,248.1709362815,43.3262318271
0.07,112.4919266662,272.3462219821,46.4645093035
0.08,121.2433792062,299.6801878074,49.0521482548
0.09,129.2200834449,323.8396467988,51.5620311798
0.1,135.3657007948,343.1694636723,53.395989129
0.11,135.0874633908,342.4640960633,53.2862363533
0.12,143.2433871772,363.1404119624,56.503400046
0.13,147.2209827941,372.3657368161,58.2062623704
0.15,151.4672486313,384.8741445567,59.6099471279
0.17,155.3188520778,395.5707512685,60.9851606404
0.2,160.2110781613,403.3597350582,63.6344863771
0.22,159.3700727323,399.3988139307,63.5926277114
0.25,159.1701662679,398.8978264907,63.512860054
0.3,156.8730428218,386.8550945501,63.613357846
0.35,149.5089918918,373.8241144085,59.7953363492
0.4,143.569591405,363.9673816396,56.6320736857
0.45,135.8318122936,345.1449275833,53.4566199774
0.5,130.4167971492,331.3855219012,51.3255403588
0.6,123.7138655953,317.2622334149,48.2412305296
0.7,114.4457639389,296.2100043113,44.2180638497
0.8,107.4782429234,274.9923154932,42.0068927424
0.9,98.7385758614,252.0500912244,38.6800350509
1,89.0327197541,226.7512241397,34.9582464963
1.1,78.6564411347,199.863870039,30.9552483437
1.2,70.1948380836,178.3631676409,27.6251838244
1.3,62.9706482895,160.0066985543,24.7821033858
1.5,55.7796204203,139.468315195,22.3087663308
1.7,47.7723810349,117.5376186712,19.41676559
2,38.3642398345,93.5247589069,15.7371685881
2.2,34.6042902386,83.7779918093,14.2932156412
2.5,30.5047247853,73.5135018606,12.6580588691
3,23.1421619532,55.2591154229,9.6917885089
3.5,19.8098265852,46.8684589217,8.3729919516
4,16.9073939284,40.0937493932,7.1297889017
4.5,14.6190604076,34.8272722327,6.1364819436
5,12.1657790978,28.9827724047,5.1066950736
3.3927,20.936,,
3.799,18.406,,
4.254,16.032,,
4.989,12.496,,
