1.000197251383196373e-01,9.587549429984350002e-01
4.000000000000000777e-01,7.940935068046772738e-01
4.999999999999998335e-01,7.326451708789699646e-01
6.000000000000000888e-01,6.981741531645485610e-01
6.999999999999999556e-01,6.622043955495003908e-01
7.999999999999998224e-01,6.412220369407218845e-01
9.000000000000001332e-01,6.322295975369601750e-01
1.000000000000000000e+00,6.307308576363329644e-01
1.500000000000000444e+00,4.104160922441622561e-01
2.000000000000000000e+00,2.530484026783259011e-01
4.037271693126970318e-02,5.366938626044327476e-01
2.002240775713109433e-01,9.560874329519338799e-01
2.999532166131148592e-01,1.030708327396453017e+00
2.500126472945696232e+00,1.332511994044398851e-01
2.251038586547641440e+00,1.942540904135359459e-01
1.750031676251537549e+00,3.333734024378408045e-01
1.250496029213626459e+00,5.226156832950351605e-01
