# generated_by='OpenQuake engine 3.6.0-git0a9a15a30a', start_date='2019-07-02T14:45:40', checksum=2592108751, kind='mean', investigation_time=1.0
lon,lat,PGA-0.002105,PGA-0.00040397,SA(0.2)-0.002105,SA(0.2)-0.00040397,SA(1.0)-0.002105,SA(1.0)-0.00040397
70.80000,27.00000,1.687567E-01,3.922262E-01,2.788561E-01,6.238031E-01,7.445434E-02,1.761359E-01
70.80000,27.20000,1.508980E-01,3.432989E-01,2.541391E-01,5.514091E-01,7.172547E-02,1.646035E-01
70.80000,27.40000,1.364672E-01,3.004195E-01,2.358832E-01,4.918194E-01,7.093497E-02,1.589588E-01
70.80000,27.60000,1.281454E-01,2.706717E-01,2.268330E-01,4.525910E-01,7.273263E-02,1.614117E-01
71.00000,20.80000,1.815678E-01,4.015530E-01,2.758801E-01,6.020743E-01,5.718741E-02,1.383401E-01
71.00000,21.00000,1.949726E-01,4.281139E-01,2.942726E-01,6.404526E-01,6.085114E-02,1.474090E-01
71.00000,21.20000,2.020940E-01,4.416484E-01,3.044624E-01,6.602446E-01,6.357616E-02,1.526600E-01
71.00000,21.40000,2.017449E-01,4.400501E-01,3.050230E-01,6.585934E-01,6.521116E-02,1.538690E-01
71.00000,21.60000,1.959381E-01,4.275419E-01,2.987536E-01,6.416920E-01,6.620842E-02,1.526231E-01
71.00000,21.80000,1.880078E-01,4.104767E-01,2.902093E-01,6.190093E-01,6.717465E-02,1.510350E-01
71.00000,22.00000,1.805512E-01,3.937921E-01,2.830847E-01,5.984596E-01,6.856830E-02,1.509173E-01
71.00000,22.20000,1.758800E-01,3.817169E-01,2.806005E-01,5.873258E-01,7.069002E-02,1.537592E-01
71.00000,22.40000,1.781834E-01,3.856658E-01,2.879347E-01,6.008859E-01,7.422715E-02,1.618720E-01
71.00000,22.60000,1.933315E-01,4.176653E-01,3.113835E-01,6.532045E-01,7.990616E-02,1.780781E-01
71.00000,22.80000,2.192138E-01,4.743152E-01,3.484830E-01,7.393081E-01,8.809192E-02,2.034674E-01
71.00000,23.00000,2.517172E-01,5.449584E-01,3.956473E-01,8.462595E-01,9.838223E-02,2.340831E-01
71.00000,23.20000,2.858103E-01,6.167976E-01,4.448500E-01,9.532552E-01,1.086556E-01,2.640484E-01
71.00000,23.40000,3.121409E-01,6.724825E-01,4.822760E-01,1.033741E+00,1.168534E-01,2.877629E-01
71.00000,23.60000,3.234081E-01,6.971663E-01,4.979494E-01,1.069506E+00,1.208928E-01,2.996635E-01
71.00000,23.80000,3.175242E-01,6.883163E-01,4.904835E-01,1.056895E+00,1.200544E-01,2.974812E-01
71.00000,24.00000,2.988254E-01,6.522338E-01,4.655323E-01,1.006633E+00,1.155256E-01,2.841196E-01
71.00000,24.20000,2.754251E-01,6.046203E-01,4.329165E-01,9.377009E-01,1.094366E-01,2.657330E-01
71.00000,24.60000,2.384614E-01,5.301244E-01,3.799437E-01,8.268508E-01,9.836493E-02,2.335919E-01
71.00000,25.00000,2.141707E-01,4.843333E-01,3.435791E-01,7.556848E-01,8.931190E-02,2.104957E-01
71.00000,25.20000,2.041414E-01,4.645070E-01,3.288316E-01,7.246774E-01,8.550351E-02,2.002703E-01
71.00000,25.40000,1.954183E-01,4.485561E-01,3.160860E-01,6.996710E-01,8.244573E-02,1.920114E-01
71.00000,25.60000,1.793227E-01,4.140432E-01,2.979476E-01,6.612108E-01,7.987326E-02,1.855071E-01
71.00000,25.80000,1.806920E-01,4.205341E-01,3.008942E-01,6.724221E-01,7.988156E-02,1.865639E-01
71.00000,26.00000,1.959119E-01,4.578908E-01,3.209589E-01,7.211093E-01,8.227210E-02,1.960843E-01
71.00000,26.20000,2.128202E-01,4.956450E-01,3.426297E-01,7.734424E-01,8.530532E-02,2.081192E-01
71.00000,26.40000,2.222976E-01,5.157351E-01,3.544434E-01,8.028263E-01,8.694226E-02,2.155700E-01
71.00000,26.60000,2.198025E-01,5.098370E-01,3.503934E-01,7.942590E-01,8.582380E-02,2.137540E-01
71.00000,26.80000,2.055149E-01,4.795839E-01,3.312261E-01,7.493199E-01,8.212665E-02,2.029368E-01
71.00000,27.00000,1.848093E-01,4.306005E-01,3.012728E-01,6.810009E-01,7.732515E-02,1.873187E-01
71.00000,27.20000,1.632425E-01,3.764390E-01,2.704669E-01,5.995723E-01,7.309961E-02,1.722184E-01
71.00000,27.40000,1.445514E-01,3.273121E-01,2.451431E-01,5.273526E-01,7.060809E-02,1.619435E-01
71.00000,27.60000,1.317159E-01,2.890892E-01,2.292235E-01,4.752302E-01,7.067324E-02,1.594528E-01
71.20000,20.80000,1.803946E-01,3.996201E-01,2.740277E-01,5.988914E-01,5.670128E-02,1.372953E-01
