0.032990, 0.14144
0.047423, 0.11627
0.11134, 0.047716
0.14557, 0.036740
0.18021, 0.028919
0.21512, 0.023246
0.26928, 0.017037
0.33196, 0.012512
0.38454, 0.0098282
0.44330, 0.0077808
0.49278, 0.0064580
0.54639, 0.0053236
0.60309, 0.0043792
0.64948, 0.0037806
0.70722, 0.0031627
0.75258, 0.0027883
0.79381, 0.0024583
0.85670, 0.0020781
0.91753, 0.0017866
0.96392, 0.0015817
1.0096, 0.0014241
1.0763, 0.0012251
1.1278, 0.0010839
1.1704, 0.00099659
1.2495, 0.00083808
1.3002, 0.00075853
1.3485, 0.00069014
1.4289, 0.00058958
1.5333, 0.00049149
1.5869, 0.00044251
1.6337, 0.00040686
1.6955, 0.00036631
1.7519, 0.00033445
1.8062, 0.00030751
1.8639, 0.00027979
1.9306, 0.00025102
1.9773, 0.00023405
