0.021057, 0.016923
0.029708, 0.014197
0.043530, 0.011422
0.060102, 0.0092126
0.079094, 0.0071256
0.096175, 0.0058539
0.11274, 0.0048662
0.13499, 0.0038739
0.15506, 0.0032052
0.17917, 0.0026102
0.20488, 0.0021014
0.22621, 0.0017912
0.25155, 0.0014968
0.27803, 0.0012567
0.30353, 0.0010668
0.33040, 0.00090797
0.35933, 0.00077340
0.38671, 0.00066816
0.41031, 0.00059072
0.43716, 0.00052088
0.46110, 0.00046536
0.48365, 0.00041576
0.50879, 0.00037437
0.53357, 0.00033888
0.55819, 0.00030615
0.58949, 0.00026964
0.61276, 0.00024549
0.63307, 0.00022662
0.66147, 0.00020220
0.68437, 0.00018593
0.71053, 0.00016875
0.74633, 0.00014958
0.77317, 0.00013611
0.79624, 0.00012516
