0.0086598, 0.077659
0.011134, 0.063559
0.014845, 0.046900
0.019794, 0.035896
0.024742, 0.028364
0.029691, 0.021959
0.035876, 0.017502
0.042062, 0.013744
0.050722, 0.011025
0.060619, 0.0088757
0.071753, 0.0071838
0.084124, 0.0057647
0.097732, 0.0046293
0.11258, 0.0037848
0.12948, 0.0029627
0.14845, 0.0023903
0.16825, 0.0019307
0.18627, 0.0015744
0.20938, 0.0012729
0.23313, 0.0010236
0.25856, 0.00082681
0.28503, 0.00067154
0.31423, 0.00054600
0.34144, 0.00045390
0.36784, 0.00038231
0.39588, 0.00032701
0.42309, 0.00027829
0.44893, 0.00023827
0.48000, 0.00020067
0.50612, 0.00017391
0.53471, 0.00015217
0.56115, 0.00013352
0.58763, 0.00011761
0.60866, 0.00010742
