0.0082474, 0.043796
0.020619, 0.033686
0.035052, 0.025684
0.051546, 0.019911
0.070103, 0.015697
0.090722, 0.012539
0.11546, 0.0098577
0.14433, 0.0078600
0.17732, 0.0062577
0.21237, 0.0049802
0.24948, 0.0040222
0.29278, 0.0032329
0.33814, 0.0026584
0.38351, 0.0021776
0.42887, 0.0018339
0.47423, 0.0015652
0.51959, 0.0013435
0.56495, 0.0011677
0.61031, 0.0010197
0.65567, 0.00089641
0.70103, 0.00079484
0.74639, 0.00070815
0.79175, 0.00063152
0.83711, 0.00056967
0.88247, 0.00051486
0.92784, 0.00046532
0.97320, 0.00041814
1.0186, 0.00038226
1.0639, 0.00035080
1.1093, 0.00032223
1.1546, 0.00029571
1.2000, 0.00027215
1.2454, 0.00024999
1.2907, 0.00022985
1.3361, 0.00021032
1.3814, 0.00019431
1.4268, 0.00018002
1.4722, 0.00016727
1.5175, 0.00015556
1.5629, 0.00014523
1.6082, 0.00013507
1.6536, 0.00012610
1.6990, 0.00011773
1.7443, 0.00011012
1.7753, 0.00010539
4.6784, 745.09
4.6990, 483.20
4.7186, 321.70
4.7113, 408.49
4.7555, 256.29
4.7863, 197.96
4.8173, 155.82
4.8526, 120.23
4.8990, 87.975
4.9674, 57.959
5.0177, 44.300
5.0598, 35.759
5.1093, 28.029
5.1856, 20.073
5.2371, 16.187
5.3100, 12.341
5.3577, 10.360
5.4113, 8.6670
5.4515, 7.5613
5.5065, 6.3032
5.5546, 5.5184
5.5959, 4.8652
5.6711, 3.9231
5.7113, 3.5259
5.7691, 3.0334
5.8258, 2.6464
5.8722, 2.3429
5.9206, 2.0787
5.9680, 1.8520
6.0165, 1.6376
6.0610, 1.4731
6.0907, 1.3803
6.1526, 1.2000
6.1979, 1.0956
6.2818, 0.91333
6.3423, 0.81088
6.3926, 0.73519
6.4206, 0.69516
