0.017320, 0.095341
0.024742, 0.069368
0.030928, 0.056413
0.037113, 0.044868
0.047010, 0.034349
0.061031, 0.024754
0.071753, 0.019864
0.081649, 0.016371
0.10268, 0.011968
0.12495, 0.0092504
0.15175, 0.0072527
0.17691, 0.0058422
0.20981, 0.0045011
0.23814, 0.0036488
0.26412, 0.0030584
0.29988, 0.0024441
0.32784, 0.0020617
0.36454, 0.0016740
0.39163, 0.0014442
0.41715, 0.0012726
0.44784, 0.0010966
0.48000, 0.00094136
0.51959, 0.00079281
0.54268, 0.00072067
0.57835, 0.00061864
0.61361, 0.00054128
0.64515, 0.00048273
0.68577, 0.00041570
0.71159, 0.00037956
0.73814, 0.00034899
0.77320, 0.00030828
0.81897, 0.00026717
0.86103, 0.00023377
0.96660, 0.00016793
0.99711, 0.00015510
1.0318, 0.00014098
1.0553, 0.00013188
1.0953, 0.00011912
1.1196, 0.00011107
1.1518, 0.00010144
