0.087629, 0.053091
0.10997, 0.041556
0.13660, 0.032871
0.17784, 0.024243
0.21907, 0.018452
0.25773, 0.014840
0.30309, 0.011724
0.36426, 0.0089108
0.44433, 0.0064715
0.49485, 0.0053835
0.57835, 0.0040689
0.63299, 0.0034398
0.70447, 0.0028276
0.76418, 0.0023946
0.81959, 0.0020781
0.90722, 0.0016757
0.96134, 0.0014852
1.0155, 0.0013232
1.1062, 0.0010930
1.1701, 0.00096232
1.2337, 0.00085437
1.3230, 0.00072226
1.4392, 0.00058958
1.5034, 0.00053268
1.5687, 0.00047625
1.6392, 0.00042135
1.6821, 0.00039701
1.7509, 0.00036122
1.8183, 0.00032579
1.8694, 0.00030112
1.9691, 0.00026270
2.0309, 0.00023902
2.0962, 0.00021595
2.1392, 0.00020206
2.2182, 0.00018192
2.3127, 0.00016039
2.3866, 0.00014593
