0.018557, 0.12913
0.028866, 0.10045
0.037113, 0.080515
0.047423, 0.060009
0.063918, 0.043187
0.082474, 0.033863
0.10103, 0.027230
0.12165, 0.021675
0.14639, 0.016788
0.17526, 0.013049
0.20412, 0.010163
0.23417, 0.0081358
0.27216, 0.0063238
0.30515, 0.0051060
0.34330, 0.0040370
0.38433, 0.0032162
0.43093, 0.0025539
0.47423, 0.0020493
0.52165, 0.0016459
0.56701, 0.0013603
0.61649, 0.0011199
0.66268, 0.00092792
0.70639, 0.00078280
0.75381, 0.00066804
0.79670, 0.00057431
0.84880, 0.00048636
0.89278, 0.00042014
0.93557, 0.00036905
0.98351, 0.00032377
1.0289, 0.00028301
1.0763, 0.00024589
1.1237, 0.00021747
1.1691, 0.00018936
1.2148, 0.00016921
1.2653, 0.00014885
1.3093, 0.00013277
1.3546, 0.00011857
1.4021, 0.00010581
