0.027491, 0.047135
0.041237, 0.037154
0.056701, 0.028524
0.074742, 0.021169
0.097938, 0.016360
0.12371, 0.012832
0.14948, 0.010164
0.18041, 0.0078506
0.21134, 0.0062765
0.24816, 0.0049597
0.29124, 0.0038592
0.33376, 0.0031214
0.38832, 0.0023876
0.44330, 0.0018890
0.50206, 0.0015024
0.55842, 0.0012237
0.61340, 0.0010139
0.66838, 0.00085536
0.72566, 0.00072226
0.78247, 0.00061422
0.84021, 0.00052578
0.89691, 0.00045565
0.95361, 0.00039224
1.0098, 0.00034990
1.0670, 0.00030751
1.1237, 0.00026879
1.1869, 0.00023467
1.2455, 0.00020689
1.2964, 0.00018559
1.3479, 0.00016661
1.4175, 0.00014789
1.4742, 0.00013277
1.5304, 0.00011891
1.5909, 0.00010650
