0.0083934, 0.044251
0.017516, 0.033435
0.025800, 0.027270
0.041110, 0.020376
0.057237, 0.015849
0.072617, 0.012722
0.090305, 0.010258
0.11129, 0.0081664
0.13286, 0.0065679
0.15888, 0.0051922
0.18713, 0.0041047
0.21537, 0.0033585
0.24411, 0.0027690
0.27234, 0.0023182
0.30256, 0.0019519
0.33538, 0.0016357
0.36943, 0.0013838
0.40286, 0.0011820
0.43216, 0.0010456
0.46501, 0.00091585
0.49261, 0.00081821
0.52872, 0.00071349
0.55884, 0.00064129
0.61207, 0.00053739
0.64343, 0.00048998
0.68634, 0.00042321
0.70614, 0.00040347
0.75441, 0.00035295
0.78288, 0.00032387
0.83487, 0.00028332
0.93140, 0.00022100
0.98504, 0.00019211
1.0329, 0.00017130
1.0706, 0.00015743
1.1014, 0.00014795
1.1300, 0.00013838
1.1579, 0.00013067
1.1897, 0.00012222
