80.4,6
80.6,6
80.2,6.2
80.4,6.2
80.6,6.2
80.8,6.2
81,6.2
81.2,6.2
80,6.4
80.2,6.4
80.4,6.4
80.6,6.4
80.8,6.4
81,6.4
81.2,6.4
81.4,6.4
81.6,6.4
80,6.6
80.2,6.6
80.4,6.6
80.6,6.6
80.8,6.6
81,6.6
81.2,6.6
81.4,6.6
81.6,6.6
80,6.8
80.2,6.8
80.4,6.8
80.6,6.8
80.8,6.8
81,6.8
81.2,6.8
81.4,6.8
81.6,6.8
81.8,6.8
93.8,6.8
80,7
80.2,7
80.4,7
80.6,7
80.8,7
81,7
81.2,7
81.4,7
81.6,7
81.8,7
93.8,7
80,7.2
80.2,7.2
80.4,7.2
80.6,7.2
80.8,7.2
81,7.2
81.2,7.2
81.4,7.2
81.6,7.2
81.8,7.2
93.8,7.2
80,7.4
80.2,7.4
80.4,7.4
80.6,7.4
80.8,7.4
81,7.4
81.2,7.4
81.4,7.4
81.6,7.4
81.8,7.4
79.8,7.6
80,7.6
80.2,7.6
80.4,7.6
80.6,7.6
80.8,7.6
81,7.6
81.2,7.6
81.4,7.6
81.6,7.6
79.8,7.8
80,7.8
80.2,7.8
80.4,7.8
80.6,7.8
80.8,7.8
81,7.8
81.2,7.8
81.4,7.8
81.6,7.8
80,8
80.2,8
80.4,8
80.6,8
80.8,8
81,8
81.2,8
81.4,8
93.4,8
77.4,8.2
77.6,8.2
80,8.2
80.2,8.2
80.4,8.2
80.6,8.2
80.8,8.2
81,8.2
81.2,8.2
81.4,8.2
77,8.4
77.2,8.4
77.4,8.4
77.6,8.4
77.8,8.4
78,8.4
80,8.4
80.2,8.4
80.4,8.4
80.6,8.4
80.8,8.4
81,8.4
81.2,8.4
77,8.6
77.2,8.6
77.4,8.6
77.6,8.6
77.8,8.6
78,8.6
80,8.6
80.2,8.6
80.4,8.6
80.6,8.6
80.8,8.6
81,8.6
81.2,8.6
76.8,8.8
77,8.8
77.2,8.8
77.4,8.8
77.6,8.8
77.8,8.8
78,8.8
80,8.8
80.2,8.8
80.4,8.8
80.6,8.8
80.8,8.8
81,8.8
76.6,9
76.8,9
77,9
77.2,9
77.4,9
77.6,9
77.8,9
78,9
78.2,9
80.2,9
80.4,9
80.6,9
80.8,9
76.6,9.2
76.8,9.2
77,9.2
77.2,9.2
77.4,9.2
77.6,9.2
77.8,9.2
78,9.2
78.2,9.2
78.4,9.2
78.6,9.2
79.4,9.2
80.2,9.2
80.4,9.2
80.6,9.2
80.8,9.2
92.8,9.2
76.4,9.4
76.6,9.4
76.8,9.4
77,9.4
77.2,9.4
77.4,9.4
77.6,9.4
77.8,9.4
78,9.4
78.2,9.4
78.4,9.4
78.6,9.4
78.8,9.4
80.2,9.4
80.4,9.4
80.6,9.4
76.6,9.6
76.8,9.6
77,9.6
77.2,9.6
77.4,9.6
77.6,9.6
77.8,9.6
78,9.6
78.2,9.6
78.4,9.6
78.6,9.6
78.8,9.6
76.6,9.8
76.8,9.8
77,9.8
77.2,9.8
77.4,9.8
77.6,9.8
77.8,9.8
78,9.8
78.2,9.8
78.4,9.8
78.6,9.8
78.8,9.8
79,9.8
80,9.8
80.2,9.8
76.4,10
76.6,10
76.8,10
77,10
77.2,10
77.4,10
77.6,10
77.8,10
78,10
78.2,10
78.4,10
78.6,10
78.8,10
79,10
79.2,10
76.2,10.2
76.4,10.2
76.6,10.2
76.8,10.2
77,10.2
77.2,10.2
77.4,10.2
77.6,10.2
77.8,10.2
78,10.2
78.2,10.2
78.4,10.2
78.6,10.2
78.8,10.2
79,10.2
79.2,10.2
76.2,10.4
76.4,10.4
76.6,10.4
76.8,10.4
77,10.4
77.2,10.4
77.4,10.4
77.6,10.4
77.8,10.4
78,10.4
78.2,10.4
78.4,10.4
78.6,10.4
78.8,10.4
79,10.4
79.2,10.4
79.4,10.4
79.6,10.4
79.8,10.4
76,10.6
76.2,10.6
76.4,10.6
76.6,10.6
76.8,10.6
77,10.6
77.2,10.6
