# mean, investigation_time=1.0, imt="SA(1.0)"
lon,lat,depth,poe-0.0047,poe-0.0068,poe-0.01,poe-0.015,poe-0.022,poe-0.033,poe-0.047,poe-0.068,poe-0.1,poe-0.15,poe-0.22,poe-0.33,poe-0.47,poe-0.68,poe-1.0,poe-1.5,poe-2.2,poe-3.3,poe-4.7
69.66000,23.25000,0.00000,1.333268E-01,9.700781E-02,6.657684E-02,4.273942E-02,2.692004E-02,1.578331E-02,9.558887E-03,5.472621E-03,2.951683E-03,1.488002E-03,7.544977E-04,3.541256E-04,1.758865E-04,8.026560E-05,3.298852E-05,1.206404E-05,4.453399E-06,1.472073E-06,5.150883E-07
72.61000,23.03000,0.00000,3.215641E-02,2.185523E-02,1.406128E-02,8.426310E-03,4.916866E-03,2.587325E-03,1.371961E-03,6.486434E-04,2.715365E-04,1.023919E-04,4.016147E-05,1.507666E-05,6.489915E-06,2.681201E-06,1.044302E-06,3.830521E-07,1.485177E-07,5.323772E-08,2.056942E-08
72.85000,19.11000,0.00000,3.991320E-02,2.624504E-02,1.622750E-02,9.289368E-03,5.173792E-03,2.587762E-03,1.324159E-03,6.214680E-04,2.711761E-04,1.111088E-04,4.712911E-05,1.840657E-05,7.707575E-06,2.892795E-06,9.547256E-07,2.732330E-07,7.676100E-08,1.703952E-08,3.420506E-09
73.75000,17.40000,0.00000,1.423782E-01,1.076403E-01,7.613495E-02,4.992222E-02,3.182562E-02,1.874811E-02,1.130772E-02,6.374699E-03,3.330084E-03,1.587967E-03,7.447172E-04,3.116546E-04,1.357550E-04,5.247655E-05,1.776868E-05,5.217869E-06,1.501851E-06,3.413313E-07,7.075791E-08
74.80000,34.08000,0.00000,3.395160E-01,2.637735E-01,1.916377E-01,1.292471E-01,8.493007E-02,5.225128E-02,3.333848E-02,2.054366E-02,1.231497E-02,7.186655E-03,4.313634E-03,2.489911E-03,1.522070E-03,8.994841E-04,5.166954E-04,2.894604E-04,1.679789E-04,9.399976E-05,5.603567E-05
76.95000,8.50000,0.00000,2.077152E-03,1.403000E-03,8.808683E-04,5.005144E-04,2.680127E-04,1.232259E-04,5.654353E-05,2.304121E-05,8.555930E-06,3.027200E-06,1.203375E-06,4.845566E-07,2.212756E-07,9.353351E-08,3.507106E-08,1.104239E-08,3.128207E-09,6.107728E-10,9.022944E-11
77.11000,28.56000,0.00000,5.941448E-02,4.409795E-02,3.129337E-02,2.111495E-02,1.415065E-02,8.986772E-03,5.870611E-03,3.622990E-03,2.078001E-03,1.081999E-03,5.431356E-04,2.402996E-04,1.091051E-04,4.400768E-05,1.563799E-05,4.878084E-06,1.534881E-06,4.031136E-07,1.025112E-07
77.58000,12.98000,0.00000,5.303107E-03,3.178865E-03,1.739247E-03,8.463396E-04,3.906927E-04,1.553088E-04,6.407956E-05,2.404136E-05,8.511489E-06,2.981061E-06,1.191084E-06,4.816339E-07,2.199812E-07,9.287057E-08,3.478267E-08,1.093813E-08,3.097194E-09,6.073517E-10,8.951830E-11
78.04000,30.33000,0.00000,2.233286E-01,1.690323E-01,1.211960E-01,8.228827E-02,5.567059E-02,3.623290E-02,2.473327E-02,1.650343E-02,1.070280E-02,6.639236E-03,4.095734E-03,2.358431E-03,1.414296E-03,8.167228E-04,4.627248E-04,2.601795E-04,1.536970E-04,8.830609E-05,5.389040E-05
78.46000,17.45000,0.00000,1.621376E-02,1.099904E-02,6.933218E-03,3.967098E-03,2.162893E-03,1.041557E-03,5.145234E-04,2.338080E-04,9.877589E-05,3.910935E-05,1.627834E-05,6.435176E-06,2.813275E-06,1.137045E-06,4.117192E-07,1.260641E-07,3.481184E-08,6.573393E-09,9.223857E-10
79.95000,23.20000,0.00000,2.298400E-02,1.706826E-02,1.198437E-02,7.797241E-03,4.867224E-03,2.733513E-03,1.542440E-03,7.933964E-04,3.719146E-04,1.600442E-04,7.084799E-05,2.952993E-05,1.336157E-05,5.534368E-06,2.042998E-06,6.426915E-07,1.867877E-07,3.931081E-08,6.800489E-09
80.18000,13.00000,0.00000,1.199373E-02,7.867235E-03,4.790863E-03,2.672093E-03,1.450328E-03,7.125280E-04,3.629399E-04,1.694229E-04,7.143625E-05,2.653430E-05,9.597491E-06,3.023412E-06,1.049929E-06,3.336576E-07,9.395286E-08,2.155442E-08,4.379261E-09,6.303375E-10,9.154288E-11
85.10000,25.60000,0.00000,4.080226E-02,2.805641E-02,1.869265E-02,1.205061E-02,7.884004E-03,4.974863E-03,3.279991E-03,2.068352E-03,1.224014E-03,6.637630E-04,3.509680E-04,1.695589E-04,8.761207E-05,4.394631E-05,2.191964E-05,1.111628E-05,6.132618E-06,3.354919E-06,1.996438E-06
