# mean, investigation_time=1.0, imt="SA(0.2)"
lon,lat,depth,poe-0.0047,poe-0.0068,poe-0.01,poe-0.015,poe-0.022,poe-0.033,poe-0.047,poe-0.068,poe-0.1,poe-0.15,poe-0.22,poe-0.33,poe-0.47,poe-0.68,poe-1.0,poe-1.5,poe-2.2,poe-3.3,poe-4.7
69.66000,23.25000,0.00000,3.772390E-01,3.493040E-01,3.079316E-01,2.531574E-01,1.962949E-01,1.383562E-01,9.525794E-02,6.056734E-02,3.552292E-02,1.910663E-02,1.009587E-02,4.887887E-03,2.498084E-03,1.190624E-03,5.222757E-04,2.060013E-04,8.000845E-05,2.770606E-05,1.052640E-05
72.61000,23.03000,0.00000,1.444679E-01,1.242405E-01,9.692682E-02,6.667665E-02,4.226701E-02,2.368179E-02,1.328431E-02,6.804597E-03,3.169073E-03,1.328905E-03,5.579752E-04,2.181479E-04,9.643798E-05,4.140381E-05,1.701870E-05,6.454175E-06,2.450202E-06,8.460861E-07,3.353367E-07
72.85000,19.11000,0.00000,1.886397E-01,1.642752E-01,1.309143E-01,9.305749E-02,6.151896E-02,3.647768E-02,2.171698E-02,1.196499E-02,6.095074E-03,2.849420E-03,1.325639E-03,5.610540E-04,2.539009E-04,1.057259E-04,3.970347E-05,1.295184E-05,4.045682E-06,1.042679E-06,2.932904E-07
73.75000,17.40000,0.00000,3.306304E-01,3.146659E-01,2.902204E-01,2.562501E-01,2.181856E-01,1.741747E-01,1.351752E-01,9.688526E-02,6.288965E-02,3.611986E-02,1.941460E-02,9.140734E-03,4.409560E-03,1.923102E-03,7.453258E-04,2.479776E-04,7.815815E-05,2.021675E-05,5.753783E-06
74.80000,34.08000,0.00000,5.954337E-01,5.650197E-01,5.208013E-01,4.584028E-01,3.847674E-01,2.966979E-01,2.199188E-01,1.490288E-01,9.177636E-02,5.140134E-02,2.846916E-02,1.494140E-02,8.545456E-03,4.820629E-03,2.686058E-03,1.469850E-03,8.430263E-04,4.807487E-04,3.032178E-04
76.95000,8.50000,0.00000,3.888574E-02,3.393903E-02,2.715121E-02,1.932972E-02,1.263261E-02,7.205846E-03,4.037711E-03,2.041556E-03,9.423147E-04,4.021241E-04,1.751198E-04,6.965156E-05,2.946583E-05,1.113833E-05,3.677773E-06,1.041999E-06,2.937302E-07,6.939056E-08,1.712553E-08
77.11000,28.56000,0.00000,1.712237E-01,1.545711E-01,1.327865E-01,1.068318E-01,8.210567E-02,5.827889E-02,4.090747E-02,2.682783E-02,1.639143E-02,9.244884E-03,5.104785E-03,2.567404E-03,1.337808E-03,6.386315E-04,2.737157E-04,1.015807E-04,3.573401E-05,1.060770E-05,3.437686E-06
77.58000,12.98000,0.00000,6.445626E-02,5.766451E-02,4.818773E-02,3.683707E-02,2.650079E-02,1.735746E-02,1.134919E-02,6.931089E-03,3.930547E-03,2.028596E-03,1.006226E-03,4.347689E-04,1.904745E-04,7.234450E-05,2.317028E-05,6.110778E-06,1.565944E-06,3.240280E-07,6.705069E-08
78.04000,30.33000,0.00000,4.625451E-01,4.263837E-01,3.797803E-01,3.220539E-01,2.625493E-01,1.999157E-01,1.503458E-01,1.068354E-01,7.160625E-02,4.507070E-02,2.808693E-02,1.642222E-02,9.987687E-03,5.784540E-03,3.196682E-03,1.692231E-03,9.319013E-04,5.060636E-04,3.041903E-04
78.46000,17.45000,0.00000,7.526950E-02,6.593468E-02,5.322259E-02,3.871843E-02,2.624392E-02,1.579016E-02,9.322508E-03,4.975640E-03,2.417100E-03,1.078451E-03,4.872770E-04,2.029223E-04,9.131381E-05,3.818735E-05,1.465277E-05,4.985779E-06,1.638439E-06,4.556647E-07,1.315471E-07
