# mean, investigation_time=1.0, imt="PGA"
lon,lat,depth,poe-0.0047,poe-0.0068,poe-0.01,poe-0.015,poe-0.022,poe-0.033,poe-0.047,poe-0.068,poe-0.1,poe-0.15,poe-0.22,poe-0.33,poe-0.47,poe-0.68,poe-1.0,poe-1.5,poe-2.2,poe-3.3,poe-4.7
69.66000,23.25000,0.00000,3.208520E-01,2.764844E-01,2.237617E-01,1.670591E-01,1.183318E-01,7.666788E-02,4.990710E-02,3.051138E-02,1.744344E-02,9.181993E-03,4.740492E-03,2.219386E-03,1.090249E-03,4.931447E-04,2.018372E-04,7.190311E-05,2.477542E-05,7.630026E-06,2.629878E-06
72.61000,23.03000,0.00000,1.038223E-01,7.666220E-02,5.036424E-02,2.903754E-02,1.575161E-02,7.607252E-03,3.826274E-03,1.805938E-03,8.142428E-04,3.543898E-04,1.628793E-04,7.138138E-05,3.423300E-05,1.534946E-05,6.239853E-06,2.196512E-06,7.501210E-07,2.342399E-07,8.494874E-08
72.85000,19.11000,0.00000,1.402285E-01,1.071423E-01,7.427406E-02,4.652769E-02,2.809875E-02,1.565549E-02,9.093553E-03,5.020660E-03,2.618789E-03,1.259310E-03,5.930588E-04,2.477948E-04,1.083044E-04,4.248718E-05,1.458092E-05,4.179296E-06,1.115664E-06,2.396401E-07,5.601682E-08
73.75000,17.40000,0.00000,2.995226E-01,2.734872E-01,2.408740E-01,2.024480E-01,1.641017E-01,1.236408E-01,9.079944E-02,6.130860E-02,3.740369E-02,2.012429E-02,1.016255E-02,4.461905E-03,2.009955E-03,8.062063E-04,2.806643E-04,8.148691E-05,2.157758E-05,4.728908E-06,1.155633E-06
74.80000,34.08000,0.00000,5.243524E-01,4.680921E-01,3.954420E-01,3.085212E-01,2.254674E-01,1.473441E-01,9.380846E-02,5.450883E-02,2.926888E-02,1.482732E-02,7.903272E-03,4.197835E-03,2.470641E-03,1.431786E-03,8.168067E-04,4.651004E-04,2.834643E-04,1.722549E-04,1.119528E-04
76.95000,8.50000,0.00000,2.911606E-02,2.228823E-02,1.533402E-02,9.302695E-03,5.284526E-03,2.683311E-03,1.425163E-03,7.237995E-04,3.536523E-04,1.621439E-04,7.354074E-05,2.925399E-05,1.199466E-05,4.290266E-06,1.321690E-06,3.475148E-07,8.746187E-08,1.648754E-08,2.715540E-09
77.11000,28.56000,0.00000,1.393075E-01,1.173431E-01,9.349260E-02,6.963846E-02,4.995580E-02,3.320833E-02,2.222361E-02,1.399583E-02,8.238658E-03,4.457965E-03,2.351884E-03,1.117813E-03,5.501766E-04,2.448074E-04,9.531934E-05,3.080574E-05,9.206314E-06,2.308794E-06,6.468853E-07
77.58000,12.98000,0.00000,5.136070E-02,4.184814E-02,3.166336E-02,2.207500E-02,1.486535E-02,9.328546E-03,5.996380E-03,3.636638E-03,2.043831E-03,1.029722E-03,4.903434E-04,1.986669E-04,8.076947E-05,2.795481E-05,8.106935E-06,1.950243E-06,4.475654E-07,7.116627E-08,8.208899E-09
78.04000,30.33000,0.00000,3.946565E-01,3.412353E-01,2.785199E-01,2.109630E-01,1.526496E-01,1.022378E-01,6.913565E-02,4.435309E-02,2.698642E-02,1.546972E-02,8.897469E-03,4.852723E-03,2.829684E-03,1.601773E-03,8.862970E-04,4.847611E-04,2.811635E-04,1.607595E-04,9.903609E-05
78.46000,17.45000,0.00000,5.680745E-02,4.413381E-02,3.127024E-02,1.990207E-02,1.194499E-02,6.403129E-03,3.509378E-03,1.804128E-03,8.809870E-04,4.062929E-04,1.901568E-04,8.163418E-05,3.729281E-05,1.549094E-05,5.694006E-06,1.762555E-06,5.115624E-07,1.174171E-07,2.453356E-08
79.95000,23.20000,0.00000,5.679647E-02,4.815822E-02,3.839948E-02,2.824906E-02,1.958246E-02,1.213224E-02,7.408102E-03,4.149807E-03,2.147044E-03,1.027814E-03,4.972173E-04,2.244379E-04,1.089678E-04,4.876509E-05,1.942464E-05,6.598244E-06,2.053130E-06,4.990834E-07,1.120783E-07
80.18000,13.00000,0.00000,4.749715E-02,3.783425E-02,2.790330E-02,1.899382E-02,1.258652E-02,7.824794E-03,5.010049E-03,3.028715E-03,1.692458E-03,8.431367E-04,3.952875E-04,1.573760E-04,6.330045E-05,2.179081E-05,6.293910E-06,1.495246E-06,3.283193E-07,4.815148E-08,5.672414E-09
85.10000,25.60000,0.00000,1.106530E-01,8.118007E-02,5.496507E-02,3.393121E-02,2.020136E-02,1.102285E-02,6.260702E-03,3.375986E-03,1.732857E-03,8.438361E-04,4.239622E-04,2.044810E-04,1.083565E-04,5.575826E-05,2.801944E-05,1.404208E-05,7.720017E-06,4.341858E-06,2.699087E-06
88.45000,22.65000,0.00000,1.260928E-01,1.009509E-01,7.380345E-02,4.830575E-02,2.960822E-02,1.613749E-02,8.914473E-03,4.579193E-03,2.221533E-03,1.025596E-03,4.900658E-04,2.195522E-04,1.052811E-04,4.624347E-05,1.799983E-05,5.894826E-06,1.832072E-06,4.964972E-07,1.558397E-07
91.73000,26.18000,0.00000,6.263739E-01,5.802951E-01,5.160897E-01,4.327230E-01,3.452486E-01,2.532005E-01,1.808764E-01,1.183284E-01,6.963396E-02,3.595349E-02,1.743372E-02,7.318909E-03,3.168170E-03,1.239877E-03,4.493333E-04,1.557090E-04,5.970503E-05,2.159915E-05,8.653764E-06
92.11000,25.48000,0.00000,6.161080E-01,5.662702E-01,4.981277E-01,4.122481E-01,3.249643E-01,2.356546E-01,1.668617E-01,1.080796E-01,6.278087E-02,3.189583E-02,1.525978E-02,6.360237E-03,2.772501E-03,1.114623E-03,4.233055E-04,1.565252E-04,6.414300E-05,2.506429E-05,1.105716E-05
92.72000,11.61000,0.00000,5.865368E-01,5.294476E-01,4.563364E-01,3.673293E-01,2.791331E-01,1.931397E-01,1.318193E-01,8.380613E-02,4.956717E-02,2.711407E-02,1.470521E-02,7.425364E-03,4.006286E-03,2.071788E-03,1.029613E-03,4.912709E-04,2.449541E-04,1.184031E-04,6.389107E-05
93.94000,24.78000,0.00000,7.174984E-01,6.800718E-01,6.213726E-01,5.303912E-01,4.170967E-01,2.866260E-01,1.869057E-01,1.102221E-01,5.969068E-02,3.011186E-02,1.555404E-02,7.707715E-03,4.191409E-03,2.217567E-03,1.130180E-03,5.432427E-04,2.620368E-04,1.150346E-04,5.377028E-05
