# generated_by='OpenQuake engine 3.6.0-git38efbb0b90', start_date='2019-07-04T13:50:13', checksum=646057594, kind='mean', investigation_time=50.0, imt='SA(2.0)'
lon,lat,depth,poe-0.0047000,poe-0.0056000,poe-0.0068000,poe-0.0082000,poe-0.0100000,poe-0.0120000,poe-0.0150000,poe-0.0180000,poe-0.0220000,poe-0.0270000,poe-0.0330000,poe-0.0390000,poe-0.0470000,poe-0.0560000,poe-0.0680000,poe-0.0820000,poe-0.1000000,poe-0.1200000,poe-0.1500000,poe-0.1800000,poe-0.2200000,poe-0.2700000,poe-0.3300000,poe-0.3900000,poe-0.4700000,poe-0.5600000,poe-0.6800000,poe-0.8200000,poe-1.0000000,poe-1.2000000,poe-1.5000000,poe-1.8000000,poe-2.2000000,poe-2.7000000,poe-3.3000000,poe-3.9000000,poe-4.7000000
69.66000,23.25000,0.00000,7.642613E-01,7.155176E-01,6.561796E-01,5.949590E-01,5.274091E-01,4.645609E-01,3.890356E-01,3.303896E-01,2.708028E-01,2.166865E-01,1.709509E-01,1.384949E-01,1.080448E-01,8.459331E-02,6.374668E-02,4.801945E-02,3.520607E-02,2.624989E-02,1.813325E-02,1.328109E-02,9.326158E-03,6.414505E-03,4.378275E-03,3.146434E-03,2.146120E-03,1.480039E-03,9.685642E-04,6.368009E-04,4.039497E-04,2.630029E-04,1.526789E-04,9.600208E-05,5.609423E-05,3.112812E-05,1.661187E-05,9.384990E-06,4.608207E-06
72.61000,23.03000,0.00000,3.481185E-01,3.014986E-01,2.526422E-01,2.092843E-01,1.680998E-01,1.349778E-01,1.007264E-01,7.771847E-02,5.715389E-02,4.071922E-02,2.843815E-02,2.066006E-02,1.415545E-02,9.745821E-03,6.332442E-03,4.118020E-03,2.576161E-03,1.658189E-03,9.577966E-04,6.082973E-04,3.679471E-04,2.199988E-04,1.329602E-04,8.750957E-05,5.486226E-05,3.539244E-05,2.181445E-05,1.370902E-05,8.373596E-06,5.292247E-06,2.975444E-06,1.830107E-06,1.048481E-06,5.762458E-07,3.094270E-07,1.784532E-07,9.177413E-08
72.85000,19.11000,0.00000,3.528022E-01,3.013897E-01,2.476704E-01,2.004437E-01,1.562833E-01,1.215278E-01,8.666612E-02,6.416937E-02,4.500184E-02,3.059966E-02,2.055753E-02,1.458450E-02,9.839629E-03,6.750040E-03,4.418972E-03,2.923814E-03,1.879231E-03,1.247136E-03,7.504123E-04,4.924599E-04,3.073640E-04,1.882428E-04,1.152792E-04,7.600850E-05,4.725663E-05,2.991499E-05,1.775274E-05,1.053707E-05,5.910907E-06,3.377488E-06,1.621680E-06,8.462037E-07,3.849343E-07,1.549846E-07,5.518916E-08,1.965309E-08,4.606572E-09
73.75000,17.40000,0.00000,5.734737E-01,5.312983E-01,4.847915E-01,4.408560E-01,3.955091E-01,3.547920E-01,3.057987E-01,2.664139E-01,2.241987E-01,1.832968E-01,1.465165E-01,1.191217E-01,9.249337E-02,7.147280E-02,5.255344E-02,3.828196E-02,2.680864E-02,1.899274E-02,1.219153E-02,8.345486E-03,5.407996E-03,3.413664E-03,2.139441E-03,1.432635E-03,9.034685E-04,5.781115E-04,3.464051E-04,2.070821E-04,1.168318E-04,6.694891E-05,3.217722E-05,1.676318E-05,7.606891E-06,3.048933E-06,1.083271E-06,3.830763E-07,8.717740E-08
74.80000,34.08000,0.00000,9.520751E-01,9.380902E-01,9.189011E-01,8.961301E-01,8.666649E-01,8.340211E-01,7.858100E-01,7.391526E-01,6.803204E-01,6.132326E-01,5.426834E-01,4.824633E-01,4.161604E-01,3.570318E-01,2.970612E-01,2.459299E-01,1.992961E-01,1.630627E-01,1.264643E-01,1.020522E-01,7.999922E-02,6.185753E-02,4.763268E-02,3.803456E-02,2.933732E-02,2.280676E-02,1.710151E-02,1.284596E-02,9.400767E-03,6.999731E-03,4.825951E-03,3.527039E-03,2.469441E-03,1.693591E-03,1.151735E-03,8.228346E-04,5.548515E-04
76.95000,8.50000,0.00000,8.058631E-02,6.194469E-02,4.523705E-02,3.268531E-02,2.264744E-02,1.585703E-02,1.001011E-02,6.752071E-03,4.304192E-03,2.675840E-03,1.658205E-03,1.104713E-03,6.970651E-04,4.502530E-04,2.766346E-04,1.728475E-04,1.052285E-04,6.695218E-05,3.872033E-05,2.484233E-05,1.528031E-05,9.287182E-06,5.651930E-06,3.696030E-06,2.263150E-06,1.402652E-06,8.045114E-07,4.575488E-07,2.433502E-07,1.312513E-07,5.805000E-08,2.789204E-08,1.095773E-08,3.410972E-09,7.519403E-10,6.778034E-11,0.000000E+00
77.11000,28.56000,0.00000,4.801772E-01,4.379162E-01,3.919572E-01,3.489777E-01,3.052967E-01,2.672222E-01,2.237502E-01,1.911028E-01,1.584173E-01,1.287566E-01,1.034090E-01,8.510382E-02,6.756465E-02,5.372951E-02,4.112400E-02,3.138192E-02,2.327575E-02,1.751577E-02,1.223683E-02,9.064245E-03,6.477782E-03,4.578345E-03,3.250189E-03,2.440394E-03,1.769434E-03,1.305565E-03,9.291411E-04,6.652907E-04,4.629717E-04,3.291784E-04,2.146048E-04,1.500544E-04,1.004085E-04,6.610469E-05,4.355198E-05,3.057893E-05,2.044651E-05
77.58000,12.98000,0.00000,1.414990E-01,1.148376E-01,8.912884E-02,6.829945E-02,5.034097E-02,3.727222E-02,2.514753E-02,1.787098E-02,1.202856E-02,7.868009E-03,5.093105E-03,3.498718E-03,2.269239E-03,1.493518E-03,9.289553E-04,5.823471E-04,3.525694E-04,2.212969E-04,1.242409E-04,7.684747E-05,4.471804E-05,2.525960E-05,1.411240E-05,8.504802E-06,4.708818E-06,2.622691E-06,1.320228E-06,6.543410E-07,2.988289E-07,1.391944E-07,5.581769E-08,2.585639E-08,9.664574E-09,2.781357E-09,5.624760E-10,5.127099E-11,0.000000E+00
78.04000,30.33000,0.00000,8.972785E-01,8.677539E-01,8.290777E-01,7.863539E-01,7.361758E-01,6.866046E-01,6.227506E-01,5.690143E-01,5.093445E-01,4.490480E-01,3.917040E-01,3.460200E-01,2.978452E-01,2.558158E-01,2.132796E-01,1.765519E-01,1.423493E-01,1.151954E-01,8.730926E-02,6.859718E-02,5.181575E-02,3.830502E-02,2.807088E-02,2.143922E-02,1.568921E-02,1.157706E-02,8.165712E-03,5.758075E-03,3.913006E-03,2.702251E-03,1.682913E-03,1.123905E-03,7.072574E-04,4.319961E-04,2.617006E-04,1.705093E-04,1.047492E-04
78.46000,17.45000,0.00000,1.937190E-01,1.600423E-01,1.266791E-01,9.885494E-02,7.417504E-02,5.575014E-02,3.826960E-02,2.758552E-02,1.888702E-02,1.260821E-02,8.360950E-03,5.882977E-03,3.937508E-03,2.681157E-03,1.739947E-03,1.141464E-03,7.279820E-04,4.811295E-04,2.901638E-04,1.922133E-04,1.221479E-04,7.656040E-05,4.792860E-05,3.203272E-05,2.005031E-05,1.264066E-05,7.369984E-06,4.235687E-06,2.253338E-06,1.204578E-06,5.184403E-07,2.394382E-07,8.982351E-08,2.610787E-08,5.470320E-09,5.058853E-10,0.000000E+00
