30.166, 670.91
32.347, 615.67
34.685, 559.71
37.193, 509.63
39.881, 464.40
42.765, 423.84
45.856, 383.22
49.171, 346.49
52.726, 313.28
56.538, 282.37
60.625, 254.51
65.008, 228.14
69.708, 203.56
74.747, 181.90
80.151, 161.29
85.946, 143.12
92.159, 126.01
98.822, 110.08
105.97, 95.945
113.63, 83.622
121.84, 72.541
130.65, 62.781
140.09, 53.702
150.22, 45.935
161.08, 38.864
172.73, 32.499
184.63, 27.538
196.72, 22.913
209.61, 19.130
223.34, 15.931
233.38, 13.658
245.80, 11.612
257.62, 9.8672
274.29, 8.1779
299.29, 5.9209
