0.050172, 192.72
0.056856, 215.85
0.063662, 234.97
0.071283, 256.26
0.079817, 277.67
0.089372, 295.30
0.10007, 317.59
0.11205, 331.82
0.12547, 345.08
0.14049, 353.88
0.15730, 361.22
0.17613, 362.23
0.19722, 356.86
0.22083, 349.94
0.24727, 338.70
0.27687, 326.30
0.31001, 310.85
0.34713, 288.76
0.38868, 270.76
0.43521, 247.11
0.48731, 227.00
0.54565, 206.01
0.61098, 186.96
0.68412, 171.91
0.76602, 155.87
0.85772, 139.10
0.96040, 120.15
1.0754, 103.69
1.2041, 87.823
1.3483, 74.804
1.5097, 63.360
1.6904, 52.822
1.8928, 44.202
2.1193, 37.230
2.3731, 31.741
2.6572, 27.061
2.9753, 22.900
3.3314, 19.055
3.7302, 15.695
4.1768, 13.036
4.6768, 11.016
5.0086, 9.8439
