30.358, 183.57
32.594, 168.89
35.054, 154.54
37.429, 141.45
40.391, 128.29
43.586, 115.73
47.101, 103.30
50.276, 94.813
54.278, 86.305
57.991, 78.006
62.184, 70.377
66.806, 63.422
71.752, 57.045
77.211, 50.871
82.945, 45.131
88.435, 40.850
94.528, 36.113
101.36, 32.272
108.69, 28.193
116.55, 25.154
124.97, 21.634
134.01, 19.123
143.70, 16.498
154.08, 14.368
165.22, 12.223
177.17, 10.480
188.33, 9.1374
199.11, 7.8753
211.62, 6.7805
225.48, 5.7209
241.02, 4.7519
256.81, 3.9504
272.76, 3.2948
300.32, 2.4388
