0.99877, 757.21
1.1304, 758.04
1.2711, 756.41
1.4292, 750.66
1.6095, 740.26
1.8070, 731.09
2.0318, 719.88
2.2846, 716.04
2.5689, 703.33
2.8885, 693.88
3.2479, 677.92
3.6520, 663.36
4.1063, 644.05
4.6172, 629.73
5.1917, 610.92
5.8377, 590.37
6.5640, 568.72
7.3807, 547.87
8.3482, 523.49
9.3315, 499.75
10.493, 475.44
11.798, 449.49
13.266, 423.29
14.916, 397.38
16.772, 371.02
18.859, 344.78
21.206, 317.65
23.844, 291.29
26.811, 267.12
30.146, 241.90
33.897, 219.24
38.114, 196.23
42.857, 173.72
48.189, 154.03
54.184, 135.51
60.926, 117.83
68.506, 101.81
77.030, 87.222
86.614, 73.908
97.390, 62.138
108.93, 51.948
121.18, 43.219
134.09, 36.163
148.31, 29.783
162.46, 24.773
178.48, 20.531
194.46, 16.265
210.13, 13.877
228.18, 11.090
246.21, 9.3162
265.29, 7.6178
301.32, 5.3265
