0.049988, 387.80
0.056650, 425.49
0.063434, 454.64
0.071030, 486.70
0.079536, 521.50
0.089061, 554.12
0.099726, 581.67
0.11167, 615.75
0.12504, 646.97
0.14002, 662.25
0.15678, 676.62
0.17556, 690.01
0.19658, 694.53
0.22013, 690.01
0.24649, 685.51
0.27600, 672.21
0.30906, 653.65
0.34607, 625.01
0.38751, 598.75
0.43392, 565.08
0.48588, 547.95
0.54407, 516.17
0.60922, 483.98
0.68218, 458.48
0.76387, 433.51
0.85535, 401.95
0.95778, 356.35
1.0725, 309.51
1.2009, 269.83
1.3447, 233.93
1.5058, 205.66
1.6861, 174.50
1.8880, 148.07
2.1141, 126.94
2.3673, 111.08
2.6508, 95.670
2.9682, 80.499
3.3237, 68.114
3.7217, 57.153
4.1674, 47.024
4.5247, 40.501
5.0018, 39.145
