1.0270, 847.45
1.1548, 841.05
1.6771, 821.50
1.8264, 812.87
2.4355, 791.82
2.7095, 787.91
3.9349, 751.45
5.2473, 716.15
5.9002, 701.81
7.8682, 653.69
8.8471, 633.96
11.798, 576.52
13.266, 551.31
17.691, 485.18
19.892, 454.64
25.967, 389.32
29.197, 361.13
31.292, 351.63
37.710, 296.25
42.402, 269.07
54.184, 212.44
60.926, 189.66
75.405, 145.72
84.787, 127.08
102.72, 94.782
114.89, 81.370
138.45, 58.053
153.21, 49.297
180.74, 34.492
197.88, 28.854
226.09, 20.341
246.21, 16.801
278.33, 11.591
307.99, 9.4909
