1.0270, 212.26
1.2178, 212.30
1.4595, 211.17
1.7491, 207.79
2.1075, 204.03
2.5258, 201.54
3.0432, 197.14
3.6472, 190.48
4.3711, 187.24
5.2386, 179.75
6.2783, 173.30
7.4845, 164.39
8.9699, 156.71
10.693, 146.89
12.815, 137.87
15.277, 128.14
18.353, 117.06
20.805, 109.48
23.391, 102.85
26.299, 95.945
29.567, 89.153
33.242, 82.648
37.373, 76.319
42.018, 69.981
47.241, 63.969
53.112, 58.200
59.713, 52.828
67.135, 47.578
75.479, 42.717
84.860, 38.053
95.407, 33.820
107.26, 29.940
120.60, 26.464
135.58, 23.210
152.44, 20.197
171.38, 17.398
192.68, 14.987
216.63, 12.809
243.55, 10.855
273.82, 9.3642
292.83, 8.4188
