72.8,20
73,20
73.2,20
73.4,20
73.6,20
73.8,20
74,20
74.2,20
74.4,20
74.6,20
74.8,20
75,20
75.2,20
75.4,20
75.6,20
75.8,20
76,20
76.2,20
76.4,20
76.6,20
76.8,20
77,20
77.2,20
77.4,20
77.6,20
77.8,20
78,20
78.2,20
78.4,20
78.6,20
78.8,20
79,20
79.2,20
79.4,20
79.6,20
79.8,20
80,20
80.2,20
80.4,20
80.6,20
80.8,20
81,20
81.2,20
81.4,20
81.6,20
81.8,20
82,20
82.2,20
82.4,20
82.6,20
82.8,20
83,20
83.2,20
83.4,20
83.6,20
83.8,20
84,20
84.2,20
84.4,20
84.6,20
84.8,20
85,20
85.2,20
85.4,20
85.6,20
85.8,20
86,20
86.2,20
86.4,20
72.8,20.2
73,20.2
73.2,20.2
73.4,20.2
73.6,20.2
73.8,20.2
74,20.2
74.2,20.2
74.4,20.2
74.6,20.2
74.8,20.2
75,20.2
75.2,20.2
75.4,20.2
75.6,20.2
75.8,20.2
76,20.2
76.2,20.2
76.4,20.2
76.6,20.2
76.8,20.2
77,20.2
77.2,20.2
77.4,20.2
77.6,20.2
77.8,20.2
78,20.2
78.2,20.2
78.4,20.2
78.6,20.2
78.8,20.2
79,20.2
79.2,20.2
79.4,20.2
79.6,20.2
79.8,20.2
80,20.2
80.2,20.2
80.4,20.2
80.6,20.2
80.8,20.2
81,20.2
81.2,20.2
81.4,20.2
81.6,20.2
81.8,20.2
82,20.2
82.2,20.2
82.4,20.2
82.6,20.2
82.8,20.2
83,20.2
83.2,20.2
83.4,20.2
83.6,20.2
83.8,20.2
84,20.2
84.2,20.2
84.4,20.2
84.6,20.2
84.8,20.2
85,20.2
85.2,20.2
85.4,20.2
85.6,20.2
85.8,20.2
86,20.2
86.2,20.2
86.4,20.2
73,20.4
73.2,20.4
73.4,20.4
73.6,20.4
73.8,20.4
74,20.4
74.2,20.4
74.4,20.4
74.6,20.4
74.8,20.4
75,20.4
75.2,20.4
75.4,20.4
75.6,20.4
75.8,20.4
76,20.4
76.2,20.4
76.4,20.4
76.6,20.4
76.8,20.4
77,20.4
77.2,20.4
77.4,20.4
77.6,20.4
77.8,20.4
78,20.4
78.2,20.4
78.4,20.4
78.6,20.4
78.8,20.4
79,20.4
79.2,20.4
79.4,20.4
79.6,20.4
79.8,20.4
80,20.4
80.2,20.4
80.4,20.4
80.6,20.4
80.8,20.4
81,20.4
81.2,20.4
81.4,20.4
81.6,20.4
81.8,20.4
82,20.4
82.2,20.4
82.4,20.4
82.6,20.4
82.8,20.4
83,20.4
83.2,20.4
83.4,20.4
83.6,20.4
83.8,20.4
84,20.4
84.2,20.4
84.4,20.4
84.6,20.4
84.8,20.4
85,20.4
85.2,20.4
85.4,20.4
85.6,20.4
85.8,20.4
86,20.4
86.2,20.4
86.4,20.4
86.6,20.4
86.8,20.4
73,20.6
73.2,20.6
73.4,20.6
73.6,20.6
73.8,20.6
74,20.6
74.2,20.6
74.4,20.6
74.6,20.6
74.8,20.6
75,20.6
75.2,20.6
75.4,20.6
75.6,20.6
75.8,20.6
76,20.6
76.2,20.6
76.4,20.6
76.6,20.6
76.8,20.6
77,20.6
77.2,20.6
77.4,20.6
77.6,20.6
77.8,20.6
78,20.6
78.2,20.6
78.4,20.6
78.6,20.6
78.8,20.6
79,20.6
79.2,20.6
79.4,20.6
79.6,20.6
79.8,20.6
80,20.6
80.2,20.6
80.4,20.6
80.6,20.6
80.8,20.6
81,20.6
81.2,20.6
81.4,20.6
81.6,20.6
81.8,20.6
82,20.6
82.2,20.6
82.4,20.6
82.6,20.6
82.8,20.6
83,20.6
83.2,20.6
83.4,20.6
83.6,20.6
83.8,20.6
84,20.6
84.2,20.6
84.4,20.6
84.6,20.6
84.8,20.6
85,20.6
85.2,20.6
85.4,20.6
85.6,20.6
85.8,20.6
86,20.6
86.2,20.6
86.4,20.6
86.6,20.6
86.8,20.6
70.6,20.8
70.8,20.8
71,20.8
71.2,20.8
73,20.8
73.2,20.8
73.4,20.8
73.6,20.8
73.8,20.8
74,20.8
74.2,20.8
74.4,20.8
74.6,20.8
74.8,20.8
75,20.8
75.2,20.8
75.4,20.8
75.6,20.8
75.8,20.8
76,20.8
76.2,20.8
76.4,20.8
76.6,20.8
76.8,20.8
77,20.8
77.2,20.8
77.4,20.8
77.6,20.8
77.8,20.8
78,20.8
78.2,20.8
78.4,20.8
78.6,20.8
78.8,20.8
79,20.8
79.2,20.8
79.4,20.8
79.6,20.8
79.8,20.8
80,20.8
80.2,20.8
80.4,20.8
80.6,20.8
80.8,20.8
81,20.8
81.2,20.8
81.4,20.8
81.6,20.8
81.8,20.8
82,20.8
82.2,20.8
82.4,20.8
82.6,20.8
82.8,20.8
83,20.8
83.2,20.8
83.4,20.8
83.6,20.8
83.8,20.8
84,20.8
84.2,20.8
84.4,20.8
84.6,20.8
84.8,20.8
85,20.8
85.2,20.8
85.4,20.8
85.6,20.8
85.8,20.8
86,20.8
86.2,20.8
86.4,20.8
86.6,20.8
86.8,20.8
70.4,21
70.6,21
70.8,21
71,21
71.2,21
71.4,21
71.6,21
73,21
73.2,21
73.4,21
73.6,21
73.8,21
74,21
74.2,21
74.4,21
74.6,21
74.8,21
75,21
75.2,21
75.4,21
75.6,21
75.8,21
76,21
76.2,21
76.4,21
76.6,21
76.8,21
77,21
77.2,21
77.4,21
77.6,21
77.8,21
78,21
78.2,21
78.4,21
78.6,21
78.8,21
79,21
79.2,21
79.4,21
79.6,21
79.8,21
80,21
80.2,21
80.4,21
80.6,21
80.8,21
81,21
81.2,21
81.4,21
81.6,21
81.8,21
82,21
82.2,21
82.4,21
82.6,21
82.8,21
83,21
83.2,21
83.4,21
83.6,21
83.8,21
84,21
84.2,21
84.4,21
84.6,21
84.8,21
85,21
85.2,21
85.4,21
85.6,21
85.8,21
86,21
86.2,21
86.4,21
86.6,21
86.8,21
92.2,21
70.2,21.2
70.4,21.2
70.6,21.2
70.8,21.2
71,21.2
71.2,21.2
71.4,21.2
71.6,21.2
71.8,21.2
72,21.2
72.8,21.2
73,21.2
73.2,21.2
73.4,21.2
73.6,21.2
73.8,21.2
74,21.2
74.2,21.2
74.4,21.2
74.6,21.2
74.8,21.2
75,21.2
75.2,21.2
