# kind='mean', investigation_time=1.0
lon,lat,PGA-0.00040397,PGA-0.002105,SA(0.2)-0.00040397,SA(0.2)-0.002105,SA(1.0)-0.00040397,SA(1.0)-0.002105
68.2,23.6,0.8100067138795304,0.9303517174170215,0.863850519492166,0.9854556697792815,0.6508939946255007,0.8878916905444126
68.4,23.8,0.7797352299429336,0.9030810475650937,0.8021542825676319,0.902161749332409,0.6521113130282172,0.9138778867311841
68.6,23.4,0.6817164929495554,0.7632689413854995,0.6951083860642087,0.7649290907643704,0.5970562511508009,0.7785551830604156
68.6,23.6,0.6868330957948072,0.7878489277456274,0.6982587749849783,0.7799157666270476,0.6112740090550238,0.8226232408605629
68.8,23.2,0.6752313418091916,0.7497213051686037,0.6734278296850564,0.7290838259000537,0.5918804032231755,0.7845541061612931
68.8,23.4,0.6649560972999546,0.7458768317613034,0.6676068429693299,0.7261421030457733,0.5861174497777969,0.7589152561487927
68.8,23.6,0.6625462326627515,0.7485436400607289,0.6714408050938384,0.7374693651207656,0.5919820588235294,0.779507684149898
68.8,23.8,0.6594948703568131,0.7412518250224618,0.6724066589905088,0.7387466438804765,0.6054922628836361,0.7993168493951364
68.8,24.0,0.6680667773546626,0.7493858346670781,0.6780206517709128,0.7404244393292732,0.6087436158255441,0.7923766235920574
68.8,24.2,0.6739397808409362,0.7458958180570996,0.6875218354358854,0.747094302055843,0.6123877656975323,0.7945968023348031
69.0,22.2,0.6047727752389405,0.6403886197407109,0.6222254580112252,0.6688832345447928,0.5462191896478941,0.6888791087036809
69.0,22.4,0.6162578256802245,0.6647187307834215,0.626562150027326,0.672601548515881,0.5423118874302821,0.6775453036840359
69.0,23.0,0.6593387539961425,0.7177554204418684,0.6538546055723674,0.688776983271998,0.5785794159123807,0.7438055969152063
69.0,23.2,0.6548072593799709,0.7078890027217958,0.6578237766362721,0.6970536194384828,0.5886035112363731,0.7558535472032282
69.0,23.4,0.6541859468595727,0.7203658451441737,0.6587817240723551,0.7035745106952048,0.5928872028586225,0.7579393486366915
69.0,23.6,0.6500495160388295,0.7196850257759547,0.6573532463635571,0.706796745114748,0.5959569298729983,0.780820186577055
