longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
89,24,0.0066,5.5,95,6.9474e-05,243.19,936,,180,70,subduction intraslab Himalayas,2.6618,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,24N 89E 70-180 km depth M5.5,24N_89E_L3_M5p5,-4.16,-4.78,-6.06
89,25,0.0028,5.5,95,2.9474e-05,133.27,936,,180,70,subduction intraslab Himalayas,2.2894,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,25N 89E 70-180 km depth M5.5,25N_89E_L3_M5p5,-4.54,-5.16,-6.49
89,27,0.0001,5.5,95,1.0526e-06,0,936,936,180,70,subduction intraslab Himalayas,0.84228,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 89E 70-180 km depth M5.5,27N_89E_L3_M5p5,-6.38,-6.78,
89,28,0.0072,5.5,95,7.5789e-05,0,936,936,180,70,subduction intraslab Himalayas,2.6996,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 89E 70-180 km depth M5.5,28N_89E_L3_M5p5,-4.12,-4.74,-6.02
89,29,0.0179,5.5,95,0.00018842,0,936,936,180,70,subduction intraslab Himalayas,3.0951,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 89E 70-180 km depth M5.5,29N_89E_L3_M5p5,-3.73,-4.35,-5.6
89,30,0.0047,5.5,95,4.9474e-05,54.325,936,,180,70,subduction intraslab Himalayas,2.5144,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 89E 70-180 km depth M5.5,30N_89E_L3_M5p5,-4.31,-4.93,-6.22
89,31,0.0003,5.5,95,3.1579e-06,164.99,936,,180,70,subduction intraslab Himalayas,1.3194,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 89E 70-180 km depth M5.5,31N_89E_L3_M5p5,-5.6,-6.17,
90,23,0.0005,5.5,95,5.2632e-06,199.43,164,,180,70,subduction intraslab,-0.32875,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,23N 90E 70-180 km depth M5.5,23N_90E_L3_M5p5,,,
90,24,0.0066,5.5,95,6.9474e-05,236.25,936,,180,70,subduction intraslab Himalayas,2.6618,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,24N 90E 70-180 km depth M5.5,24N_90E_L3_M5p5,-4.16,-4.78,-6.06
90,25,0.0028,5.5,95,2.9474e-05,126.07,936,,180,70,subduction intraslab Himalayas,2.2894,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,25N 90E 70-180 km depth M5.5,25N_90E_L3_M5p5,-4.54,-5.16,-6.49
90,27,0.0001,5.5,95,1.0526e-06,0,936,936,180,70,subduction intraslab Himalayas,0.84228,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 90E 70-180 km depth M5.5,27N_90E_L3_M5p5,-6.38,-6.78,
90,28,0.0038,5.5,95,4e-05,0,936,936,180,70,subduction intraslab Himalayas,2.4221,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 90E 70-180 km depth M5.5,28N_90E_L3_M5p5,-4.4,-5.02,-6.33
90,29,0.0099,5.5,95,0.00010421,0,936,936,180,70,subduction intraslab Himalayas,2.8379,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 90E 70-180 km depth M5.5,29N_90E_L3_M5p5,-3.98,-4.6,-5.87
90,30,0.0041,5.5,95,4.3158e-05,64.05,936,,180,70,subduction intraslab Himalayas,2.4551,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 90E 70-180 km depth M5.5,30N_90E_L3_M5p5,-4.37,-4.99,-6.29
90,31,0.0003,5.5,95,3.1579e-06,174.62,936,,180,70,subduction intraslab Himalayas,1.3194,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 90E 70-180 km depth M5.5,31N_90E_L3_M5p5,-5.6,-6.17,
91,24,0.0004,5.5,95,4.2105e-06,147.96,163,,180,70,subduction interface,0.50934,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,24N 91E 70-180 km depth M5.5,24N_91E_L3_M5p5,,-6.07,-7.14
91,25,0.0002,5.5,95,2.1053e-06,118.51,936,,180,70,subduction intraslab Himalayas,1.1433,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,25N 91E 70-180 km depth M5.5,25N_91E_L3_M5p5,-5.83,-6.38,
91,26,0.0004,5.5,95,4.2105e-06,8.1816,936,,180,70,subduction intraslab Himalayas,1.4443,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 91E 70-180 km depth M5.5,26N_91E_L3_M5p5,-5.45,-6.03,
91,27,0.0015,5.5,95,1.5789e-05,0,936,936,180,70,subduction intraslab Himalayas,2.0184,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 91E 70-180 km depth M5.5,27N_91E_L3_M5p5,-4.82,-5.43,-6.88
91,28,0.0004,5.5,95,4.2105e-06,0,936,936,180,70,subduction intraslab Himalayas,1.4443,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 91E 70-180 km depth M5.5,28N_91E_L3_M5p5,-5.45,-6.03,
91,29,0.0004,5.5,95,4.2105e-06,0,936,936,180,70,subduction intraslab Himalayas,1.4443,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 91E 70-180 km depth M5.5,29N_91E_L3_M5p5,-5.45,-6.03,
91,30,0.0003,5.5,95,3.1579e-06,61.321,936,,180,70,subduction intraslab Himalayas,1.3194,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 91E 70-180 km depth M5.5,30N_91E_L3_M5p5,-5.6,-6.17,
92,9,0.0002,5.5,95,2.1053e-06,42.816,166,,180,70,subduction interface,-0.12169,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,9N 92E 70-180 km depth M5.5,9N_92E_L3_M5p5,,,
92,10,0.0001,5.5,95,1.0526e-06,40.412,166,,180,70,subduction interface,-0.42272,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,10N 92E 70-180 km depth M5.5,10N_92E_L3_M5p5,,,
92,12,0.0004,5.5,95,4.2105e-06,35.567,166,,180,70,subduction interface,0.17934,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,12N 92E 70-180 km depth M5.5,12N_92E_L3_M5p5,,-6.35,-7.36
92,13,0.0002,5.5,95,2.1053e-06,33.128,166,,180,70,subduction interface,-0.12169,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,13N 92E 70-180 km depth M5.5,13N_92E_L3_M5p5,,,
92,25,0.0001,5.5,95,1.0526e-06,108.08,163,,180,70,subduction interface,-0.092724,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,25N 92E 70-180 km depth M5.5,25N_92E_L3_M5p5,,,
92,26,0.0033,5.5,95,3.4737e-05,26.544,936,,180,70,subduction intraslab Himalayas,2.3608,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 92E 70-180 km depth M5.5,26N_92E_L3_M5p5,-4.47,-5.08,-6.4
92,27,0.0076,5.5,95,8e-05,0,936,936,180,70,subduction intraslab Himalayas,2.7231,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 92E 70-180 km depth M5.5,27N_92E_L3_M5p5,-4.1,-4.72,-5.99
92,28,0.001,5.5,95,1.0526e-05,0,936,936,180,70,subduction intraslab Himalayas,1.8423,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 92E 70-180 km depth M5.5,28N_92E_L3_M5p5,-5,-5.61,-7.22
93,3,0.0001,5.5,95,1.0526e-06,110.1,167,,180,70,subduction interface,-0.092724,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,3N 93E 70-180 km depth M5.5,3N_93E_L3_M5p5,,,
93,5,0.0001,5.5,95,1.0526e-06,47.36,167,,180,70,subduction interface,-0.092724,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,5N 93E 70-180 km depth M5.5,5N_93E_L3_M5p5,,,
93,6,0.0003,5.5,95,3.1579e-06,15.953,167,,180,70,subduction interface,0.3844,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,6N 93E 70-180 km depth M5.5,6N_93E_L3_M5p5,,-6.27,-7.34
93,7,0.0005,5.5,95,5.2632e-06,0,167,167,180,70,subduction interface,0.60625,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,7N 93E 70-180 km depth M5.5,7N_93E_L3_M5p5,-6.1,-5.94,-7.01
93,8,0.0006,5.5,95,6.3158e-06,0,167,167,180,70,subduction interface,0.68543,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,8N 93E 70-180 km depth M5.5,8N_93E_L3_M5p5,-5.73,-5.83,-6.9
93,9,0.0069,5.5,95,7.2632e-05,0,166,166,180,70,subduction interface,1.4161,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,9N 93E 70-180 km depth M5.5,9N_93E_L3_M5p5,-4.2,-4.66,-5.67
93,10,0.0033,5.5,95,3.4737e-05,0,166,166,180,70,subduction interface,1.0958,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,10N 93E 70-180 km depth M5.5,10N_93E_L3_M5p5,-4.59,-5,-6.01
93,11,0.001,5.5,95,1.0526e-05,0,166,166,180,70,subduction interface,0.57728,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,11N 93E 70-180 km depth M5.5,11N_93E_L3_M5p5,-5.79,-5.62,-6.63
93,12,0.0093,5.5,95,9.7895e-05,0,166,166,180,70,subduction interface,1.5458,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,12N 93E 70-180 km depth M5.5,12N_93E_L3_M5p5,-4.05,-4.53,-5.54
93,13,0.0061,5.5,95,6.4211e-05,0,166,166,180,70,subduction interface,1.3626,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,13N 93E 70-180 km depth M5.5,13N_93E_L3_M5p5,-4.26,-4.72,-5.73
93,14,0.0004,5.5,95,4.2105e-06,0,166,166,180,70,subduction interface,0.17934,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,14N 93E 70-180 km depth M5.5,14N_93E_L3_M5p5,,-6.35,-7.36
93,20,0.0001,5.5,95,1.0526e-06,0,164,164,180,70,subduction intraslab,-1.0277,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,20N 93E 70-180 km depth M5.5,20N_93E_L3_M5p5,,,
93,21,0.0006,5.5,95,6.3158e-06,0,164,164,180,70,subduction intraslab,-0.24957,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 93E 70-180 km depth M5.5,21N_93E_L3_M5p5,,,
93,22,0.0007,5.5,95,7.3684e-06,0,164,164,180,70,subduction intraslab,-0.18263,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,22N 93E 70-180 km depth M5.5,22N_93E_L3_M5p5,,,
93,23,0.0016,5.5,95,1.6842e-05,0,163,163,180,70,subduction interface,1.1114,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,23N 93E 70-180 km depth M5.5,23N_93E_L3_M5p5,-4.91,-5.34,-6.41
93,24,0.0039,5.5,95,4.1053e-05,0,163,163,180,70,subduction interface,1.4983,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,24N 93E 70-180 km depth M5.5,24N_93E_L3_M5p5,-4.44,-4.94,-6.01
93,25,0.0014,5.5,95,1.4737e-05,18.591,163,,180,70,subduction interface,1.0534,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,25N 93E 70-180 km depth M5.5,25N_93E_L3_M5p5,-4.99,-5.41,-6.48
93,26,0.0027,5.5,95,2.8421e-05,57.704,936,,180,70,subduction intraslab Himalayas,2.2736,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 93E 70-180 km depth M5.5,26N_93E_L3_M5p5,-4.56,-5.17,-6.51
93,27,0.0037,5.5,95,3.8947e-05,0,936,936,180,70,subduction intraslab Himalayas,2.4105,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 93E 70-180 km depth M5.5,27N_93E_L3_M5p5,-4.42,-5.03,-6.34
93,28,0.0003,5.5,95,3.1579e-06,0,936,936,180,70,subduction intraslab Himalayas,1.3194,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 93E 70-180 km depth M5.5,28N_93E_L3_M5p5,-5.6,-6.17,
94,3,0.0027,5.5,95,2.8421e-05,3.6989,167,,180,70,subduction interface,1.3386,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,3N 94E 70-180 km depth M5.5,3N_94E_L3_M5p5,-4.62,-5.1,-6.17
94,4,0.0015,5.5,95,1.5789e-05,0,167,167,180,70,subduction interface,1.0834,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,4N 94E 70-180 km depth M5.5,4N_94E_L3_M5p5,-4.95,-5.37,-6.44
94,5,0.0036,5.5,95,3.7895e-05,0,167,167,180,70,subduction interface,1.4636,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,5N 94E 70-180 km depth M5.5,5N_94E_L3_M5p5,-4.48,-4.97,-6.04
94,6,0.0128,5.5,95,0.00013474,0,167,167,180,70,subduction interface,2.0145,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,6N 94E 70-180 km depth M5.5,6N_94E_L3_M5p5,-3.89,-4.41,-5.48
94,7,0.0132,5.5,95,0.00013895,0,167,167,180,70,subduction interface,2.0279,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,7N 94E 70-180 km depth M5.5,7N_94E_L3_M5p5,-3.87,-4.4,-5.47
94,8,0.0023,5.5,95,2.4211e-05,0,167,167,180,70,subduction interface,1.269,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,8N 94E 70-180 km depth M5.5,8N_94E_L3_M5p5,-4.7,-5.18,-6.25
94,9,0.011,5.5,95,0.00011579,0,167,167,180,70,subduction interface,1.9487,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,9N 94E 70-180 km depth M5.5,9N_94E_L3_M5p5,-3.95,-4.48,-5.55
94,10,0.0069,5.5,95,7.2632e-05,0,166,166,180,70,subduction interface,1.4161,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,10N 94E 70-180 km depth M5.5,10N_94E_L3_M5p5,-4.2,-4.66,-5.67
94,11,0.0021,5.5,95,2.2105e-05,0,166,166,180,70,subduction interface,0.8995,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,11N 94E 70-180 km depth M5.5,11N_94E_L3_M5p5,-4.88,-5.22,-6.23
94,12,0.0143,5.5,95,0.00015053,0,166,166,180,70,subduction interface,1.7326,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,12N 94E 70-180 km depth M5.5,12N_94E_L3_M5p5,-3.85,-4.34,-5.35
94,13,0.0078,5.5,95,8.2105e-05,0,166,166,180,70,subduction interface,1.4694,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,13N 94E 70-180 km depth M5.5,13N_94E_L3_M5p5,-4.14,-4.61,-5.62
94,14,0.0006,5.5,95,6.3158e-06,0,166,166,180,70,subduction interface,0.35543,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,14N 94E 70-180 km depth M5.5,14N_94E_L3_M5p5,,-5.96,-6.97
94,19,0.0011,5.5,95,1.1579e-05,0,164,164,180,70,subduction intraslab,0.013669,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,19N 94E 70-180 km depth M5.5,19N_94E_L3_M5p5,,-6.9,
94,20,0.0037,5.5,95,3.8947e-05,0,164,164,180,70,subduction intraslab,0.54048,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,20N 94E 70-180 km depth M5.5,20N_94E_L3_M5p5,-5.14,-5.01,
94,21,0.0131,5.5,95,0.00013789,0,164,164,180,70,subduction intraslab,1.0895,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 94E 70-180 km depth M5.5,21N_94E_L3_M5p5,-3.97,-4.35,-5.4
94,22,0.0132,5.5,95,0.00013895,0,164,164,180,70,subduction intraslab,1.0929,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,22N 94E 70-180 km depth M5.5,22N_94E_L3_M5p5,-3.97,-4.34,-5.39
94,23,0.0223,5.5,95,0.00023474,0,163,163,180,70,subduction interface,2.2556,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,23N 94E 70-180 km depth M5.5,23N_94E_L3_M5p5,-3.64,-4.17,-5.24
94,24,0.046,5.5,95,0.00048421,0,163,163,180,70,subduction interface,2.57,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,24N 94E 70-180 km depth M5.5,24N_94E_L3_M5p5,-3.32,-3.85,-4.92
94,25,0.0195,5.5,95,0.00020526,0,163,163,180,70,subduction interface,2.1973,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,25N 94E 70-180 km depth M5.5,25N_94E_L3_M5p5,-3.7,-4.23,-5.3
94,26,0.0028,5.5,95,2.9474e-05,0,162,162,180,70,subduction intraslab,0.80443,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,26N 94E 70-180 km depth M5.5,26N_94E_L3_M5p5,-4.81,-5.09,-6.59
94,27,0.0004,5.5,95,4.2105e-06,0,936,936,180,70,subduction intraslab Himalayas,1.4443,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 94E 70-180 km depth M5.5,27N_94E_L3_M5p5,-5.45,-6.03,
95,3,0.0052,5.5,95,5.4737e-05,0,167,167,180,70,subduction interface,1.6233,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,3N 95E 70-180 km depth M5.5,3N_95E_L3_M5p5,-4.3,-4.81,-5.88
95,4,0.0063,5.5,95,6.6316e-05,0,167,167,180,70,subduction interface,1.7066,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,4N 95E 70-180 km depth M5.5,4N_95E_L3_M5p5,-4.21,-4.72,-5.79
95,5,0.0143,5.5,95,0.00015053,0,167,167,180,70,subduction interface,2.0626,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,5N 95E 70-180 km depth M5.5,5N_95E_L3_M5p5,-3.84,-4.36,-5.43
95,6,0.0343,5.5,95,0.00036105,0,167,167,180,70,subduction interface,2.4426,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,6N 95E 70-180 km depth M5.5,6N_95E_L3_M5p5,-3.45,-3.98,-5.05
95,7,0.017,5.5,95,0.00017895,0,167,167,180,70,subduction interface,2.1377,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,7N 95E 70-180 km depth M5.5,7N_95E_L3_M5p5,-3.76,-4.29,-5.36
95,8,0.0016,5.5,95,1.6842e-05,0,167,167,180,70,subduction interface,1.1114,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,8N 95E 70-180 km depth M5.5,8N_95E_L3_M5p5,-4.91,-5.34,-6.41
95,9,0.001,5.5,95,1.0526e-05,0,167,167,180,70,subduction interface,0.90728,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,9N 95E 70-180 km depth M5.5,9N_95E_L3_M5p5,-5.22,-5.57,-6.64
95,10,0.0009,5.5,95,9.4737e-06,0,166,166,180,70,subduction interface,0.53152,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,10N 95E 70-180 km depth M5.5,10N_95E_L3_M5p5,-6.25,-5.68,-6.69
95,11,0.0013,5.5,95,1.3684e-05,0,166,166,180,70,subduction interface,0.69122,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,11N 95E 70-180 km depth M5.5,11N_95E_L3_M5p5,-5.32,-5.47,-6.48
95,12,0.007,5.5,95,7.3684e-05,0,166,166,180,70,subduction interface,1.4224,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,12N 95E 70-180 km depth M5.5,12N_95E_L3_M5p5,-4.19,-4.65,-5.66
95,13,0.0015,5.5,95,1.5789e-05,0,166,166,180,70,subduction interface,0.75337,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,13N 95E 70-180 km depth M5.5,13N_95E_L3_M5p5,-5.16,-5.39,-6.4
95,18,0.0002,5.5,95,2.1053e-06,0,164,164,180,70,subduction intraslab,-0.72669,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,18N 95E 70-180 km depth M5.5,18N_95E_L3_M5p5,,,
95,19,0.0046,5.5,95,4.8421e-05,0,164,164,180,70,subduction intraslab,0.63503,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,19N 95E 70-180 km depth M5.5,19N_95E_L3_M5p5,-4.77,-4.88,-7.6
95,20,0.0092,5.5,95,9.6842e-05,0,164,164,180,70,subduction intraslab,0.93606,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,20N 95E 70-180 km depth M5.5,20N_95E_L3_M5p5,-4.19,-4.52,-5.66
95,21,0.0162,5.5,95,0.00017053,0,164,164,180,70,subduction intraslab,1.1818,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 95E 70-180 km depth M5.5,21N_95E_L3_M5p5,-3.86,-4.25,-5.26
95,22,0.0152,5.5,95,0.00016,0,163,163,180,70,subduction interface,2.0891,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,22N 95E 70-180 km depth M5.5,22N_95E_L3_M5p5,-3.81,-4.33,-5.4
95,23,0.0258,5.5,95,0.00027158,0,163,163,180,70,subduction interface,2.3189,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,23N 95E 70-180 km depth M5.5,23N_95E_L3_M5p5,-3.57,-4.1,-5.17
95,24,0.0717,5.5,95,0.00075474,0,163,163,180,70,subduction interface,2.7628,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,24N 95E 70-180 km depth M5.5,24N_95E_L3_M5p5,-3.12,-3.66,-4.73
95,25,0.0717,5.5,95,0.00075474,0,163,163,180,70,subduction interface,2.7628,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,25N 95E 70-180 km depth M5.5,25N_95E_L3_M5p5,-3.12,-3.66,-4.73
95,26,0.0226,5.5,95,0.00023789,0,162,162,180,70,subduction intraslab,1.7114,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,26N 95E 70-180 km depth M5.5,26N_95E_L3_M5p5,-3.65,-4.12,-5.12
95,27,0.0027,5.5,95,2.8421e-05,12.317,936,,180,70,subduction intraslab Himalayas,2.2736,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 95E 70-180 km depth M5.5,27N_95E_L3_M5p5,-4.56,-5.17,-6.51
95,28,0.0014,5.5,95,1.4737e-05,0,936,936,180,70,subduction intraslab Himalayas,1.9884,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 95E 70-180 km depth M5.5,28N_95E_L3_M5p5,-4.85,-5.46,-6.93
95,29,0.0002,5.5,95,2.1053e-06,0,936,936,180,70,subduction intraslab Himalayas,1.1433,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 95E 70-180 km depth M5.5,29N_95E_L3_M5p5,-5.83,-6.38,
96,3,0.0074,5.5,95,7.7895e-05,0,167,167,180,70,subduction interface,1.7765,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,3N 96E 70-180 km depth M5.5,3N_96E_L3_M5p5,-4.13,-4.65,-5.72
96,4,0.0109,5.5,95,0.00011474,0,167,167,180,70,subduction interface,1.9447,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,4N 96E 70-180 km depth M5.5,4N_96E_L3_M5p5,-3.96,-4.48,-5.55
96,5,0.02,5.5,95,0.00021053,0,167,167,180,70,subduction interface,2.2083,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,5N 96E 70-180 km depth M5.5,5N_96E_L3_M5p5,-3.69,-4.21,-5.28
96,6,0.0157,5.5,95,0.00016526,0,167,167,180,70,subduction interface,2.1032,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,6N 96E 70-180 km depth M5.5,6N_96E_L3_M5p5,-3.79,-4.32,-5.39
96,7,0.0025,5.5,95,2.6316e-05,0,167,167,180,70,subduction interface,1.3052,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,7N 96E 70-180 km depth M5.5,7N_96E_L3_M5p5,-4.66,-5.14,-6.21
96,8,0.0001,5.5,95,1.0526e-06,0,167,167,180,70,subduction interface,-0.092724,1.07,0.09,8,0.3,46,49,206,2,StrasserInterface,8N 96E 70-180 km depth M5.5,8N_96E_L3_M5p5,,,
96,11,0.0002,5.5,95,2.1053e-06,88.338,166,,180,70,subduction interface,-0.12169,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,11N 96E 70-180 km depth M5.5,11N_96E_L3_M5p5,,,
96,12,0.0011,5.5,95,1.1579e-05,94.851,166,,180,70,subduction interface,0.61867,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,12N 96E 70-180 km depth M5.5,12N_96E_L3_M5p5,-5.57,-5.56,-6.57
96,13,0.0002,5.5,95,2.1053e-06,101.33,166,,180,70,subduction interface,-0.12169,1.01,0.11,8,0.4,46,61,270,2,StrasserInterface,13N 96E 70-180 km depth M5.5,13N_96E_L3_M5p5,,,
96,19,0.001,5.5,95,1.0526e-05,3.2598,164,,180,70,subduction intraslab,-0.027724,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,19N 96E 70-180 km depth M5.5,19N_96E_L3_M5p5,,,
96,20,0.0013,5.5,95,1.3684e-05,37.726,164,,180,70,subduction intraslab,0.08622,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,20N 96E 70-180 km depth M5.5,20N_96E_L3_M5p5,,-6.06,
96,21,0.0021,5.5,95,2.2105e-05,72.177,164,,180,70,subduction intraslab,0.2945,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 96E 70-180 km depth M5.5,21N_96E_L3_M5p5,,-5.41,
96,22,0.0029,5.5,95,3.0526e-05,77.89,163,,180,70,subduction interface,1.3697,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,22N 96E 70-180 km depth M5.5,22N_96E_L3_M5p5,-4.58,-5.07,-6.14
96,23,0.0028,5.5,95,2.9474e-05,37.375,163,,180,70,subduction interface,1.3544,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,23N 96E 70-180 km depth M5.5,23N_96E_L3_M5p5,-4.6,-5.09,-6.16
96,24,0.0145,5.5,95,0.00015263,0,163,163,180,70,subduction interface,2.0686,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,24N 96E 70-180 km depth M5.5,24N_96E_L3_M5p5,-3.83,-4.36,-5.43
96,25,0.0292,5.5,95,0.00030737,0,163,163,180,70,subduction interface,2.3727,1.07,0.06,8.3,0.3,55,46,283,2,StrasserInterface,25N 96E 70-180 km depth M5.5,25N_96E_L3_M5p5,-3.52,-4.05,-5.12
96,26,0.0213,5.5,95,0.00022421,0,162,162,180,70,subduction intraslab,1.6857,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,26N 96E 70-180 km depth M5.5,26N_96E_L3_M5p5,-3.68,-4.14,-5.15
96,27,0.0041,5.5,95,4.3158e-05,0,162,162,180,70,subduction intraslab,0.97006,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,27N 96E 70-180 km depth M5.5,27N_96E_L3_M5p5,-4.54,-4.9,-6.13
