longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,name,id
60.0,26.6,5.5,106,0.000124,0.013144,14,subduction interface,0.0534216851622,0.72,8.6,26.6N 60E 0-25 km depth,26p6N60Ez14
60.0,26.8,5.5,106,0.0001,0.0106,14,subduction interface,-0.04,0.72,8.6,26.8N 60E 0-25 km depth,26p8N60Ez14
60.0,27.0,5.5,106,7.2e-05,0.007632,14,subduction interface,-0.182667503569,0.72,8.6,27N 60E 0-25 km depth,27N60Ez14
60.0,27.2,5.5,106,4.8e-05,0.005088,14,subduction interface,-0.358758762624,0.72,8.6,27.2N 60E 0-25 km depth,27p2N60Ez14
60.2,23.6,5.5,106,1.5e-05,0.00159,14,subduction interface,-0.863908740944,0.72,8.6,23.6N 60.2E 0-25 km depth,23p6N60p2Ez14
60.2,23.8,5.5,106,2.2e-05,0.002332,14,subduction interface,-0.697577319178,0.72,8.6,23.8N 60.2E 0-25 km depth,23p8N60p2Ez14
60.2,24.0,5.5,106,3.1e-05,0.003286,14,subduction interface,-0.548638306166,0.72,8.6,24N 60.2E 0-25 km depth,24N60p2Ez14
60.2,24.2,5.5,106,4e-05,0.00424,14,subduction interface,-0.437940008672,0.72,8.6,24.2N 60.2E 0-25 km depth,24p2N60p2Ez14
60.2,24.4,5.5,106,4.8e-05,0.005088,14,subduction interface,-0.358758762624,0.72,8.6,24.4N 60.2E 0-25 km depth,24p4N60p2Ez14
60.2,24.6,5.5,106,5.5e-05,0.00583,14,subduction interface,-0.299637310506,0.72,8.6,24.6N 60.2E 0-25 km depth,24p6N60p2Ez14
60.2,24.8,5.5,106,6.1e-05,0.006466,14,subduction interface,-0.254670164989,0.72,8.6,24.8N 60.2E 0-25 km depth,24p8N60p2Ez14
60.2,25.0,5.5,106,6.6e-05,0.006996,14,subduction interface,-0.220456064458,0.72,8.6,25N 60.2E 0-25 km depth,25N60p2Ez14
60.2,25.2,5.5,106,7.1e-05,0.007526,14,subduction interface,-0.188741651281,0.72,8.6,25.2N 60.2E 0-25 km depth,25p2N60p2Ez14
60.2,25.4,5.5,106,8e-05,0.00848,14,subduction interface,-0.136910013008,0.72,8.6,25.4N 60.2E 0-25 km depth,25p4N60p2Ez14
60.2,25.6,5.5,106,9.6e-05,0.010176,14,subduction interface,-0.0577287669604,0.72,8.6,25.6N 60.2E 0-25 km depth,25p6N60p2Ez14
60.2,25.8,5.5,106,0.000118,0.012508,14,subduction interface,0.0318820073061,0.72,8.6,25.8N 60.2E 0-25 km depth,25p8N60p2Ez14
60.2,26.0,5.5,106,0.000145,0.01537,14,subduction interface,0.121368002235,0.72,8.6,26N 60.2E 0-25 km depth,26N60p2Ez14
60.2,26.2,5.5,106,0.000167,0.017702,14,subduction interface,0.182716471148,0.72,8.6,26.2N 60.2E 0-25 km depth,26p2N60p2Ez14
60.2,26.4,5.5,106,0.000176,0.018656,14,subduction interface,0.205512667814,0.72,8.6,26.4N 60.2E 0-25 km depth,26p4N60p2Ez14
60.2,26.6,5.5,106,0.000166,0.017596,14,subduction interface,0.18010808804,0.72,8.6,26.6N 60.2E 0-25 km depth,26p6N60p2Ez14
60.2,26.8,5.5,106,0.000141,0.014946,14,subduction interface,0.109219112655,0.72,8.6,26.8N 60.2E 0-25 km depth,26p8N60p2Ez14
60.2,27.0,5.5,106,0.000106,0.011236,14,subduction interface,-0.0146941347352,0.72,8.6,27N 60.2E 0-25 km depth,27N60p2Ez14
60.2,27.2,5.5,106,7.1e-05,0.007526,14,subduction interface,-0.188741651281,0.72,8.6,27.2N 60.2E 0-25 km depth,27p2N60p2Ez14
60.4,23.6,5.5,106,9e-06,0.000954,14,subduction interface,-1.08575749056,0.72,8.6,23.6N 60.4E 0-25 km depth,23p6N60p4Ez14
60.4,23.8,5.5,106,1.5e-05,0.00159,14,subduction interface,-0.863908740944,0.72,8.6,23.8N 60.4E 0-25 km depth,23p8N60p4Ez14
60.4,24.0,5.5,106,2.4e-05,0.002544,14,subduction interface,-0.659788758288,0.72,8.6,24N 60.4E 0-25 km depth,24N60p4Ez14
60.4,24.2,5.5,106,3.7e-05,0.003922,14,subduction interface,-0.471798275933,0.72,8.6,24.2N 60.4E 0-25 km depth,24p2N60p4Ez14
60.4,24.4,5.5,106,5.2e-05,0.005512,14,subduction interface,-0.323996656365,0.72,8.6,24.4N 60.4E 0-25 km depth,24p4N60p4Ez14
60.4,24.6,5.5,106,6.8e-05,0.007208,14,subduction interface,-0.207491087294,0.72,8.6,24.6N 60.4E 0-25 km depth,24p6N60p4Ez14
60.4,24.8,5.5,106,8.1e-05,0.008586,14,subduction interface,-0.131514981121,0.72,8.6,24.8N 60.4E 0-25 km depth,24p8N60p4Ez14
60.4,25.0,5.5,106,8.9e-05,0.009434,14,subduction interface,-0.0906099933551,0.72,8.6,25N 60.4E 0-25 km depth,25N60p4Ez14
60.4,25.2,5.5,106,9.4e-05,0.009964,14,subduction interface,-0.0668721464003,0.72,8.6,25.2N 60.4E 0-25 km depth,25p2N60p4Ez14
60.4,25.4,5.5,106,9.9e-05,0.010494,14,subduction interface,-0.0443648054025,0.72,8.6,25.4N 60.4E 0-25 km depth,25p4N60p4Ez14
60.4,25.6,5.5,106,0.000114,0.012084,14,subduction interface,0.0169048513365,0.72,8.6,25.6N 60.4E 0-25 km depth,25p6N60p4Ez14
60.4,25.8,5.5,106,0.000141,0.014946,14,subduction interface,0.109219112655,0.72,8.6,25.8N 60.4E 0-25 km depth,25p8N60p4Ez14
60.4,26.0,5.5,106,0.000177,0.018762,14,subduction interface,0.207973266362,0.72,8.6,26N 60.4E 0-25 km depth,26N60p4Ez14
60.4,26.2,5.5,106,0.000213,0.022578,14,subduction interface,0.288379603439,0.72,8.6,26.2N 60.4E 0-25 km depth,26p2N60p4Ez14
60.4,26.4,5.5,106,0.000232,0.024592,14,subduction interface,0.325487984891,0.72,8.6,26.4N 60.4E 0-25 km depth,26p4N60p4Ez14
60.4,26.6,5.5,106,0.000227,0.024062,14,subduction interface,0.316025857193,0.72,8.6,26.6N 60.4E 0-25 km depth,26p6N60p4Ez14
60.4,26.8,5.5,106,0.000196,0.020776,14,subduction interface,0.252256071356,0.72,8.6,26.8N 60.4E 0-25 km depth,26p8N60p4Ez14
60.4,27.0,5.5,106,0.000149,0.015794,14,subduction interface,0.133186268412,0.72,8.6,27N 60.4E 0-25 km depth,27N60p4Ez14
60.4,27.2,5.5,106,0.000101,0.010706,14,subduction interface,-0.0356786262174,0.72,8.6,27.2N 60.4E 0-25 km depth,27p2N60p4Ez14
60.4,27.4,5.5,106,6.4e-05,0.006784,14,subduction interface,-0.233820026016,0.72,8.6,27.4N 60.4E 0-25 km depth,27p4N60p4Ez14
60.6,23.6,5.5,106,7e-06,0.000742,14,subduction interface,-1.19490195999,0.72,8.6,23.6N 60.6E 0-25 km depth,23p6N60p6Ez14
60.6,23.8,5.5,106,1.3e-05,0.001378,14,subduction interface,-0.926056647693,0.72,8.6,23.8N 60.6E 0-25 km depth,23p8N60p6Ez14
60.6,24.0,5.5,106,2.5e-05,0.00265,14,subduction interface,-0.642059991328,0.72,8.6,24N 60.6E 0-25 km depth,24N60p6Ez14
60.6,24.2,5.5,106,4.3e-05,0.004558,14,subduction interface,-0.40653154442,0.72,8.6,24.2N 60.6E 0-25 km depth,24p2N60p6Ez14
60.6,24.4,5.5,106,6.6e-05,0.006996,14,subduction interface,-0.220456064458,0.72,8.6,24.4N 60.6E 0-25 km depth,24p4N60p6Ez14
60.6,24.6,5.5,106,9.1e-05,0.009646,14,subduction interface,-0.0809586076789,0.72,8.6,24.6N 60.6E 0-25 km depth,24p6N60p6Ez14
60.6,24.8,5.5,106,0.000111,0.011766,14,subduction interface,0.00532297878666,0.72,8.6,24.8N 60.6E 0-25 km depth,24p8N60p6Ez14
60.6,25.0,5.5,106,0.000123,0.013038,14,subduction interface,0.0499051114394,0.72,8.6,25N 60.6E 0-25 km depth,25N60p6Ez14
60.6,25.2,5.5,106,0.000127,0.013462,14,subduction interface,0.063803720956,0.72,8.6,25.2N 60.6E 0-25 km depth,25p2N60p6Ez14
60.6,25.4,5.5,106,0.00013,0.01378,14,subduction interface,0.0739433523068,0.72,8.6,25.4N 60.6E 0-25 km depth,25p4N60p6Ez14
60.6,25.6,5.5,106,0.000144,0.015264,14,subduction interface,0.118362492095,0.72,8.6,25.6N 60.6E 0-25 km depth,25p6N60p6Ez14
60.6,25.8,5.5,106,0.000175,0.01855,14,subduction interface,0.203038048686,0.72,8.6,25.8N 60.6E 0-25 km depth,25p8N60p6Ez14
60.6,26.0,5.5,106,0.000221,0.023426,14,subduction interface,0.304392273685,0.72,8.6,26N 60.6E 0-25 km depth,26N60p6Ez14
60.6,26.2,5.5,106,0.000267,0.028302,14,subduction interface,0.386511261365,0.72,8.6,26.2N 60.6E 0-25 km depth,26p2N60p6Ez14
60.6,26.4,5.5,106,0.000295,0.03127,14,subduction interface,0.429822015978,0.72,8.6,26.4N 60.6E 0-25 km depth,26p4N60p6Ez14
60.6,26.6,5.5,106,0.000291,0.030846,14,subduction interface,0.423892988986,0.72,8.6,26.6N 60.6E 0-25 km depth,26p6N60p6Ez14
60.6,26.8,5.5,106,0.000253,0.026818,14,subduction interface,0.363120521176,0.72,8.6,26.8N 60.6E 0-25 km depth,26p8N60p6Ez14
60.6,27.0,5.5,106,0.000193,0.020458,14,subduction interface,0.245557309008,0.72,8.6,27N 60.6E 0-25 km depth,27N60p6Ez14
60.6,27.2,5.5,106,0.000131,0.013886,14,subduction interface,0.0772712956558,0.72,8.6,27.2N 60.6E 0-25 km depth,27p2N60p6Ez14
60.6,27.4,5.5,106,8.1e-05,0.008586,14,subduction interface,-0.131514981121,0.72,8.6,27.4N 60.6E 0-25 km depth,27p4N60p6Ez14
60.6,27.6,5.5,106,5.3e-05,0.005618,14,subduction interface,-0.315724130399,0.72,8.6,27.6N 60.6E 0-25 km depth,27p6N60p6Ez14
60.8,23.4,5.5,106,2e-06,0.000212,14,subduction interface,-1.73897000434,0.72,8.6,23.4N 60.8E 0-25 km depth,23p4N60p8Ez14
60.8,23.6,5.5,106,6e-06,0.000636,14,subduction interface,-1.26184874962,0.72,8.6,23.6N 60.8E 0-25 km depth,23p6N60p8Ez14
60.8,23.8,5.5,106,1.4e-05,0.001484,14,subduction interface,-0.893871964322,0.72,8.6,23.8N 60.8E 0-25 km depth,23p8N60p8Ez14
60.8,24.0,5.5,106,2.9e-05,0.003074,14,subduction interface,-0.577602002101,0.72,8.6,24N 60.8E 0-25 km depth,24N60p8Ez14
60.8,24.2,5.5,106,5.2e-05,0.005512,14,subduction interface,-0.323996656365,0.72,8.6,24.2N 60.8E 0-25 km depth,24p2N60p8Ez14
60.8,24.4,5.5,106,8.3e-05,0.008798,14,subduction interface,-0.120921907624,0.72,8.6,24.4N 60.8E 0-25 km depth,24p4N60p8Ez14
60.8,24.6,5.5,106,0.000117,0.012402,14,subduction interface,0.0281858617462,0.72,8.6,24.6N 60.8E 0-25 km depth,24p6N60p8Ez14
60.8,24.8,5.5,106,0.000145,0.01537,14,subduction interface,0.121368002235,0.72,8.6,24.8N 60.8E 0-25 km depth,24p8N60p8Ez14
60.8,25.0,5.5,106,0.00016,0.01696,14,subduction interface,0.164119982656,0.72,8.6,25N 60.8E 0-25 km depth,25N60p8Ez14
60.8,25.2,5.5,106,0.000163,0.017278,14,subduction interface,0.172187604404,0.72,8.6,25.2N 60.8E 0-25 km depth,25p2N60p8Ez14
60.8,25.4,5.5,106,0.000163,0.017278,14,subduction interface,0.172187604404,0.72,8.6,25.4N 60.8E 0-25 km depth,25p4N60p8Ez14
60.8,25.6,5.5,106,0.000174,0.018444,14,subduction interface,0.200549248283,0.72,8.6,25.6N 60.8E 0-25 km depth,25p6N60p8Ez14
60.8,25.8,5.5,106,0.000206,0.021836,14,subduction interface,0.273867220369,0.72,8.6,25.8N 60.8E 0-25 km depth,25p8N60p8Ez14
60.8,26.0,5.5,106,0.000258,0.027348,14,subduction interface,0.371619705963,0.72,8.6,26N 60.8E 0-25 km depth,26N60p8Ez14
60.8,26.2,5.5,106,0.000311,0.032966,14,subduction interface,0.452760389027,0.72,8.6,26.2N 60.8E 0-25 km depth,26p2N60p8Ez14
60.8,26.4,5.5,106,0.000344,0.036464,14,subduction interface,0.496558442572,0.72,8.6,26.4N 60.8E 0-25 km depth,26p4N60p8Ez14
60.8,26.6,5.5,106,0.00034,0.03604,14,subduction interface,0.491478917042,0.72,8.6,26.6N 60.8E 0-25 km depth,26p6N60p8Ez14
60.8,26.8,5.5,106,0.000296,0.031376,14,subduction interface,0.431291711059,0.72,8.6,26.8N 60.8E 0-25 km depth,26p8N60p8Ez14
60.8,27.0,5.5,106,0.000226,0.023956,14,subduction interface,0.314108439147,0.72,8.6,27N 60.8E 0-25 km depth,27N60p8Ez14
60.8,27.2,5.5,106,0.000153,0.016218,14,subduction interface,0.144691430818,0.72,8.6,27.2N 60.8E 0-25 km depth,27p2N60p8Ez14
60.8,27.4,5.5,106,9.3e-05,0.009858,14,subduction interface,-0.0715170514461,0.72,8.6,27.4N 60.8E 0-25 km depth,27p4N60p8Ez14
60.8,27.6,5.5,106,5.7e-05,0.006042,14,subduction interface,-0.284125144328,0.72,8.6,27.6N 60.8E 0-25 km depth,27p6N60p8Ez14
60.8,27.8,5.5,106,4.9e-05,0.005194,14,subduction interface,-0.349803919971,0.72,8.6,27.8N 60.8E 0-25 km depth,27p8N60p8Ez14
61.0,23.4,5.5,106,2e-06,0.000212,14,subduction interface,-1.73897000434,0.72,8.6,23.4N 61E 0-25 km depth,23p4N61Ez14
61.0,23.6,5.5,106,7e-06,0.000742,14,subduction interface,-1.19490195999,0.72,8.6,23.6N 61E 0-25 km depth,23p6N61Ez14
61.0,23.8,5.5,106,1.6e-05,0.001696,14,subduction interface,-0.835880017344,0.72,8.6,23.8N 61E 0-25 km depth,23p8N61Ez14
61.0,24.0,5.5,106,3.3e-05,0.003498,14,subduction interface,-0.521486060122,0.72,8.6,24N 61E 0-25 km depth,24N61Ez14
61.0,24.2,5.5,106,6.1e-05,0.006466,14,subduction interface,-0.254670164989,0.72,8.6,24.2N 61E 0-25 km depth,24p2N61Ez14
61.0,24.4,5.5,106,9.8e-05,0.010388,14,subduction interface,-0.0487739243075,0.72,8.6,24.4N 61E 0-25 km depth,24p4N61Ez14
61.0,24.6,5.5,106,0.000139,0.014734,14,subduction interface,0.103014800254,0.72,8.6,24.6N 61E 0-25 km depth,24p6N61Ez14
61.0,24.8,5.5,106,0.000172,0.018232,14,subduction interface,0.195528446908,0.72,8.6,24.8N 61E 0-25 km depth,24p8N61Ez14
61.0,25.0,5.5,106,0.00019,0.02014,14,subduction interface,0.238753600953,0.72,8.6,25N 61E 0-25 km depth,25N61Ez14
61.0,25.2,5.5,106,0.000192,0.020352,14,subduction interface,0.243301228704,0.72,8.6,25.2N 61E 0-25 km depth,25p2N61Ez14
61.0,25.4,5.5,106,0.000188,0.019928,14,subduction interface,0.234157849264,0.72,8.6,25.4N 61E 0-25 km depth,25p4N61Ez14
61.0,25.6,5.5,106,0.000195,0.02067,14,subduction interface,0.250034611363,0.72,8.6,25.6N 61E 0-25 km depth,25p6N61Ez14
61.0,25.8,5.5,106,0.000224,0.023744,14,subduction interface,0.310248018334,0.72,8.6,25.8N 61E 0-25 km depth,25p8N61Ez14
61.0,26.0,5.5,106,0.000275,0.02915,14,subduction interface,0.39933269383,0.72,8.6,26N 61E 0-25 km depth,26N61Ez14
61.0,26.2,5.5,106,0.000329,0.034874,14,subduction interface,0.47719589795,0.72,8.6,26.2N 61E 0-25 km depth,26p2N61Ez14
61.0,26.4,5.5,106,0.000363,0.038478,14,subduction interface,0.519906625036,0.72,8.6,26.4N 61E 0-25 km depth,26p4N61Ez14
61.0,26.6,5.5,106,0.000358,0.037948,14,subduction interface,0.513883026644,0.72,8.6,26.6N 61E 0-25 km depth,26p6N61Ez14
61.0,26.8,5.5,106,0.000312,0.033072,14,subduction interface,0.454154594018,0.72,8.6,26.8N 61E 0-25 km depth,26p8N61Ez14
61.0,27.0,5.5,106,0.000239,0.025334,14,subduction interface,0.338397900948,0.72,8.6,27N 61E 0-25 km depth,27N61Ez14
61.0,27.2,5.5,106,0.000161,0.017066,14,subduction interface,0.166825876032,0.72,8.6,27.2N 61E 0-25 km depth,27p2N61Ez14
61.0,27.4,5.5,106,9.7e-05,0.010282,14,subduction interface,-0.0532282657338,0.72,8.6,27.4N 61E 0-25 km depth,27p4N61Ez14
61.0,27.6,5.5,106,5.7e-05,0.006042,14,subduction interface,-0.284125144328,0.72,8.6,27.6N 61E 0-25 km depth,27p6N61Ez14
61.0,27.8,5.5,106,4.4e-05,0.004664,14,subduction interface,-0.396547323514,0.72,8.6,27.8N 61E 0-25 km depth,27p8N61Ez14
61.2,23.4,5.5,106,2e-06,0.000212,14,subduction interface,-1.73897000434,0.72,8.6,23.4N 61.2E 0-25 km depth,23p4N61p2Ez14
61.2,23.6,5.5,106,7e-06,0.000742,14,subduction interface,-1.19490195999,0.72,8.6,23.6N 61.2E 0-25 km depth,23p6N61p2Ez14
61.2,23.8,5.5,106,1.7e-05,0.001802,14,subduction interface,-0.809551078622,0.72,8.6,23.8N 61.2E 0-25 km depth,23p8N61p2Ez14
61.2,24.0,5.5,106,3.5e-05,0.00371,14,subduction interface,-0.49593195565,0.72,8.6,24N 61.2E 0-25 km depth,24N61p2Ez14
61.2,24.2,5.5,106,6.5e-05,0.00689,14,subduction interface,-0.227086643357,0.72,8.6,24.2N 61.2E 0-25 km depth,24p2N61p2Ez14
61.2,24.4,5.5,106,0.000105,0.01113,14,subduction interface,-0.0188107009301,0.72,8.6,24.4N 61.2E 0-25 km depth,24p4N61p2Ez14
61.2,24.6,5.5,106,0.00015,0.0159,14,subduction interface,0.136091259056,0.72,8.6,24.6N 61.2E 0-25 km depth,24p6N61p2Ez14
61.2,24.8,5.5,106,0.000186,0.019716,14,subduction interface,0.229512944218,0.72,8.6,24.8N 61.2E 0-25 km depth,24p8N61p2Ez14
61.2,25.0,5.5,106,0.000206,0.021836,14,subduction interface,0.273867220369,0.72,8.6,25N 61.2E 0-25 km depth,25N61p2Ez14
61.2,25.2,5.5,106,0.000207,0.021942,14,subduction interface,0.275970345457,0.72,8.6,25.2N 61.2E 0-25 km depth,25p2N61p2Ez14
61.2,25.4,5.5,106,0.000199,0.021094,14,subduction interface,0.25885307641,0.72,8.6,25.4N 61.2E 0-25 km depth,25p4N61p2Ez14
61.2,25.6,5.5,106,0.0002,0.0212,14,subduction interface,0.261029995664,0.72,8.6,25.6N 61.2E 0-25 km depth,25p6N61p2Ez14
61.2,25.8,5.5,106,0.000222,0.023532,14,subduction interface,0.306352974451,0.72,8.6,25.8N 61.2E 0-25 km depth,25p8N61p2Ez14
61.2,26.0,5.5,106,0.000265,0.02809,14,subduction interface,0.383245873937,0.72,8.6,26N 61.2E 0-25 km depth,26N61p2Ez14
61.2,26.2,5.5,106,0.000314,0.033284,14,subduction interface,0.456929648073,0.72,8.6,26.2N 61.2E 0-25 km depth,26p2N61p2Ez14
61.2,26.4,5.5,106,0.000345,0.03657,14,subduction interface,0.497819095073,0.72,8.6,26.4N 61.2E 0-25 km depth,26p4N61p2Ez14
61.2,26.6,5.5,106,0.000339,0.035934,14,subduction interface,0.490199698203,0.72,8.6,26.6N 61.2E 0-25 km depth,26p6N61p2Ez14
61.2,26.8,5.5,106,0.000295,0.03127,14,subduction interface,0.429822015978,0.72,8.6,26.8N 61.2E 0-25 km depth,26p8N61p2Ez14
61.2,27.0,5.5,106,0.000226,0.023956,14,subduction interface,0.314108439147,0.72,8.6,27N 61.2E 0-25 km depth,27N61p2Ez14
61.2,27.2,5.5,106,0.000152,0.016112,14,subduction interface,0.141843587945,0.72,8.6,27.2N 61.2E 0-25 km depth,27p2N61p2Ez14
61.2,27.4,5.5,106,9.1e-05,0.009646,14,subduction interface,-0.0809586076789,0.72,8.6,27.4N 61.2E 0-25 km depth,27p4N61p2Ez14
61.2,27.6,5.5,106,5.2e-05,0.005512,14,subduction interface,-0.323996656365,0.72,8.6,27.6N 61.2E 0-25 km depth,27p6N61p2Ez14
61.2,27.8,5.5,106,3.7e-05,0.003922,14,subduction interface,-0.471798275933,0.72,8.6,27.8N 61.2E 0-25 km depth,27p8N61p2Ez14
61.4,23.4,5.5,106,2e-06,0.000212,14,subduction interface,-1.73897000434,0.72,8.6,23.4N 61.4E 0-25 km depth,23p4N61p4Ez14
61.4,23.6,5.5,106,7e-06,0.000742,14,subduction interface,-1.19490195999,0.72,8.6,23.6N 61.4E 0-25 km depth,23p6N61p4Ez14
61.4,23.8,5.5,106,1.6e-05,0.001696,14,subduction interface,-0.835880017344,0.72,8.6,23.8N 61.4E 0-25 km depth,23p8N61p4Ez14
61.4,24.0,5.5,106,3.4e-05,0.003604,14,subduction interface,-0.508521082958,0.72,8.6,24N 61.4E 0-25 km depth,24N61p4Ez14
61.4,24.2,5.5,106,6.4e-05,0.006784,14,subduction interface,-0.233820026016,0.72,8.6,24.2N 61.4E 0-25 km depth,24p2N61p4Ez14
61.4,24.4,5.5,106,0.000104,0.011024,14,subduction interface,-0.0229666607012,0.72,8.6,24.4N 61.4E 0-25 km depth,24p4N61p4Ez14
61.4,24.6,5.5,106,0.000148,0.015688,14,subduction interface,0.130261715395,0.72,8.6,24.6N 61.4E 0-25 km depth,24p6N61p4Ez14
61.4,24.8,5.5,106,0.000186,0.019716,14,subduction interface,0.229512944218,0.72,8.6,24.8N 61.4E 0-25 km depth,24p8N61p4Ez14
61.4,25.0,5.5,106,0.000206,0.021836,14,subduction interface,0.273867220369,0.72,8.6,25N 61.4E 0-25 km depth,25N61p4Ez14
61.4,25.2,5.5,106,0.000207,0.021942,14,subduction interface,0.275970345457,0.72,8.6,25.2N 61.4E 0-25 km depth,25p2N61p4Ez14
61.4,25.4,5.5,106,0.000196,0.020776,14,subduction interface,0.252256071356,0.72,8.6,25.4N 61.4E 0-25 km depth,25p4N61p4Ez14
61.4,25.6,5.5,106,0.00019,0.02014,14,subduction interface,0.238753600953,0.72,8.6,25.6N 61.4E 0-25 km depth,25p6N61p4Ez14
61.4,25.8,5.5,106,0.000202,0.021412,14,subduction interface,0.265351369447,0.72,8.6,25.8N 61.4E 0-25 km depth,25p8N61p4Ez14
61.4,26.0,5.5,106,0.000233,0.024698,14,subduction interface,0.327355921026,0.72,8.6,26N 61.4E 0-25 km depth,26N61p4Ez14
61.4,26.2,5.5,106,0.00027,0.02862,14,subduction interface,0.391363764159,0.72,8.6,26.2N 61.4E 0-25 km depth,26p2N61p4Ez14
61.4,26.4,5.5,106,0.000294,0.031164,14,subduction interface,0.428347330412,0.72,8.6,26.4N 61.4E 0-25 km depth,26p4N61p4Ez14
61.4,26.6,5.5,106,0.000289,0.030634,14,subduction interface,0.420897842757,0.72,8.6,26.6N 61.4E 0-25 km depth,26p6N61p4Ez14
61.4,26.8,5.5,106,0.000251,0.026606,14,subduction interface,0.359673721481,0.72,8.6,26.8N 61.4E 0-25 km depth,26p8N61p4Ez14
61.4,27.0,5.5,106,0.000192,0.020352,14,subduction interface,0.243301228704,0.72,8.6,27N 61.4E 0-25 km depth,27N61p4Ez14
61.4,27.2,5.5,106,0.000129,0.013674,14,subduction interface,0.0705897102992,0.72,8.6,27.2N 61.4E 0-25 km depth,27p2N61p4Ez14
61.4,27.4,5.5,106,7.7e-05,0.008162,14,subduction interface,-0.153509274828,0.72,8.6,27.4N 61.4E 0-25 km depth,27p4N61p4Ez14
61.4,27.6,5.5,106,4.4e-05,0.004664,14,subduction interface,-0.396547323514,0.72,8.6,27.6N 61.4E 0-25 km depth,27p6N61p4Ez14
61.4,27.8,5.5,106,2.9e-05,0.003074,14,subduction interface,-0.577602002101,0.72,8.6,27.8N 61.4E 0-25 km depth,27p8N61p4Ez14
61.6,23.6,5.5,106,6e-06,0.000636,14,subduction interface,-1.26184874962,0.72,8.6,23.6N 61.6E 0-25 km depth,23p6N61p6Ez14
61.6,23.8,5.5,106,1.4e-05,0.001484,14,subduction interface,-0.893871964322,0.72,8.6,23.8N 61.6E 0-25 km depth,23p8N61p6Ez14
61.6,24.0,5.5,106,3.1e-05,0.003286,14,subduction interface,-0.548638306166,0.72,8.6,24N 61.6E 0-25 km depth,24N61p6Ez14
61.6,24.2,5.5,106,5.8e-05,0.006148,14,subduction interface,-0.276572006437,0.72,8.6,24.2N 61.6E 0-25 km depth,24p2N61p6Ez14
61.6,24.4,5.5,106,9.6e-05,0.010176,14,subduction interface,-0.0577287669604,0.72,8.6,24.4N 61.6E 0-25 km depth,24p4N61p6Ez14
61.6,24.6,5.5,106,0.000139,0.014734,14,subduction interface,0.103014800254,0.72,8.6,24.6N 61.6E 0-25 km depth,24p6N61p6Ez14
61.6,24.8,5.5,106,0.000176,0.018656,14,subduction interface,0.205512667814,0.72,8.6,24.8N 61.6E 0-25 km depth,24p8N61p6Ez14
61.6,25.0,5.5,106,0.000197,0.020882,14,subduction interface,0.254466226162,0.72,8.6,25N 61.6E 0-25 km depth,25N61p6Ez14
61.6,25.2,5.5,106,0.000198,0.020988,14,subduction interface,0.256665190262,0.72,8.6,25.2N 61.6E 0-25 km depth,25p2N61p6Ez14
61.6,25.4,5.5,106,0.000186,0.019716,14,subduction interface,0.229512944218,0.72,8.6,25.4N 61.6E 0-25 km depth,25p4N61p6Ez14
