longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,name,id
66.0,33.6,5.5,97,4.4e-05,0.004268,169,subduction intraslab Himalayas,0.263452676486,0.84,8.6,33.6N 66E 180-300 km depth,33p6N66Ez169
66.0,33.8,5.5,97,5.4e-05,0.005238,169,subduction intraslab Himalayas,0.352393759823,0.84,8.6,33.8N 66E 180-300 km depth,33p8N66Ez169
66.0,34.0,5.5,97,5.7e-05,0.005529,169,subduction intraslab Himalayas,0.375874855672,0.84,8.6,34N 66E 180-300 km depth,34N66Ez169
66.0,34.2,5.5,97,5.4e-05,0.005238,169,subduction intraslab Himalayas,0.352393759823,0.84,8.6,34.2N 66E 180-300 km depth,34p2N66Ez169
66.0,34.4,5.5,97,4.4e-05,0.004268,169,subduction intraslab Himalayas,0.263452676486,0.84,8.6,34.4N 66E 180-300 km depth,34p4N66Ez169
66.0,34.6,5.5,97,3.1e-05,0.003007,169,subduction intraslab Himalayas,0.111361693834,0.84,8.6,34.6N 66E 180-300 km depth,34p6N66Ez169
66.0,34.8,5.5,97,1.9e-05,0.001843,169,subduction intraslab Himalayas,-0.101246399047,0.84,8.6,34.8N 66E 180-300 km depth,34p8N66Ez169
66.0,35.0,5.5,97,1e-05,0.00097,169,subduction intraslab Himalayas,-0.38,0.84,8.6,35N 66E 180-300 km depth,35N66Ez169
66.0,35.2,5.5,97,5e-06,0.000485,169,subduction intraslab Himalayas,-0.681029995664,0.84,8.6,35.2N 66E 180-300 km depth,35p2N66Ez169
66.0,35.4,5.5,97,2e-06,0.000194,169,subduction intraslab Himalayas,-1.07897000434,0.84,8.6,35.4N 66E 180-300 km depth,35p4N66Ez169
66.2,32.6,5.5,97,3e-06,0.000291,169,subduction intraslab Himalayas,-0.90287874528,0.84,8.6,32.6N 66.2E 180-300 km depth,32p6N66p2Ez169
66.2,32.8,5.5,97,7e-06,0.000679,169,subduction intraslab Himalayas,-0.534901959986,0.84,8.6,32.8N 66.2E 180-300 km depth,32p8N66p2Ez169
66.2,33.0,5.5,97,1.6e-05,0.001552,169,subduction intraslab Himalayas,-0.175880017344,0.84,8.6,33N 66.2E 180-300 km depth,33N66p2Ez169
66.2,33.2,5.5,97,2.9e-05,0.002813,169,subduction intraslab Himalayas,0.082397997899,0.84,8.6,33.2N 66.2E 180-300 km depth,33p2N66p2Ez169
66.2,33.4,5.5,97,4.7e-05,0.004559,169,subduction intraslab Himalayas,0.292097857936,0.84,8.6,33.4N 66.2E 180-300 km depth,33p4N66p2Ez169
66.2,33.6,5.5,97,6.7e-05,0.006499,169,subduction intraslab Himalayas,0.446074802701,0.84,8.6,33.6N 66.2E 180-300 km depth,33p6N66p2Ez169
66.2,33.8,5.5,97,8.2e-05,0.007954,169,subduction intraslab Himalayas,0.533813852384,0.84,8.6,33.8N 66.2E 180-300 km depth,33p8N66p2Ez169
66.2,34.0,5.5,97,8.8e-05,0.008536,169,subduction intraslab Himalayas,0.56448267215,0.84,8.6,34N 66.2E 180-300 km depth,34N66p2Ez169
66.2,34.2,5.5,97,8.2e-05,0.007954,169,subduction intraslab Himalayas,0.533813852384,0.84,8.6,34.2N 66.2E 180-300 km depth,34p2N66p2Ez169
66.2,34.4,5.5,97,6.7e-05,0.006499,169,subduction intraslab Himalayas,0.446074802701,0.84,8.6,34.4N 66.2E 180-300 km depth,34p4N66p2Ez169
66.2,34.6,5.5,97,4.7e-05,0.004559,169,subduction intraslab Himalayas,0.292097857936,0.84,8.6,34.6N 66.2E 180-300 km depth,34p6N66p2Ez169
66.2,34.8,5.5,97,2.9e-05,0.002813,169,subduction intraslab Himalayas,0.082397997899,0.84,8.6,34.8N 66.2E 180-300 km depth,34p8N66p2Ez169
66.2,35.0,5.5,97,1.6e-05,0.001552,169,subduction intraslab Himalayas,-0.175880017344,0.84,8.6,35N 66.2E 180-300 km depth,35N66p2Ez169
66.2,35.2,5.5,97,7e-06,0.000679,169,subduction intraslab Himalayas,-0.534901959986,0.84,8.6,35.2N 66.2E 180-300 km depth,35p2N66p2Ez169
66.2,35.4,5.5,97,3e-06,0.000291,169,subduction intraslab Himalayas,-0.90287874528,0.84,8.6,35.4N 66.2E 180-300 km depth,35p4N66p2Ez169
66.4,32.6,5.5,97,4e-06,0.000388,169,subduction intraslab Himalayas,-0.777940008672,0.84,8.6,32.6N 66.4E 180-300 km depth,32p6N66p4Ez169
66.4,32.8,5.5,97,1e-05,0.00097,169,subduction intraslab Himalayas,-0.38,0.84,8.6,32.8N 66.4E 180-300 km depth,32p8N66p4Ez169
66.4,33.0,5.5,97,2.2e-05,0.002134,169,subduction intraslab Himalayas,-0.0375773191778,0.84,8.6,33N 66.4E 180-300 km depth,33N66p4Ez169
66.4,33.2,5.5,97,4.1e-05,0.003977,169,subduction intraslab Himalayas,0.23278385672,0.84,8.6,33.2N 66.4E 180-300 km depth,33p2N66p4Ez169
66.4,33.4,5.5,97,6.6e-05,0.006402,169,subduction intraslab Himalayas,0.439543935542,0.84,8.6,33.4N 66.4E 180-300 km depth,33p4N66p4Ez169
66.4,33.6,5.5,97,9.3e-05,0.009021,169,subduction intraslab Himalayas,0.588482948554,0.84,8.6,33.6N 66.4E 180-300 km depth,33p6N66p4Ez169
66.4,33.8,5.5,97,0.000114,0.011058,169,subduction intraslab Himalayas,0.676904851336,0.84,8.6,33.8N 66.4E 180-300 km depth,33p8N66p4Ez169
66.4,34.0,5.5,97,0.000122,0.011834,169,subduction intraslab Himalayas,0.706359830675,0.84,8.6,34N 66.4E 180-300 km depth,34N66p4Ez169
66.4,34.2,5.5,97,0.000114,0.011058,169,subduction intraslab Himalayas,0.676904851336,0.84,8.6,34.2N 66.4E 180-300 km depth,34p2N66p4Ez169
66.4,34.4,5.5,97,9.2e-05,0.008924,169,subduction intraslab Himalayas,0.583787827346,0.84,8.6,34.4N 66.4E 180-300 km depth,34p4N66p4Ez169
66.4,34.6,5.5,97,6.6e-05,0.006402,169,subduction intraslab Himalayas,0.439543935542,0.84,8.6,34.6N 66.4E 180-300 km depth,34p6N66p4Ez169
66.4,34.8,5.5,97,4.1e-05,0.003977,169,subduction intraslab Himalayas,0.23278385672,0.84,8.6,34.8N 66.4E 180-300 km depth,34p8N66p4Ez169
66.4,35.0,5.5,97,2.2e-05,0.002134,169,subduction intraslab Himalayas,-0.0375773191778,0.84,8.6,35N 66.4E 180-300 km depth,35N66p4Ez169
66.4,35.2,5.5,97,1e-05,0.00097,169,subduction intraslab Himalayas,-0.38,0.84,8.6,35.2N 66.4E 180-300 km depth,35p2N66p4Ez169
66.4,35.4,5.5,97,4e-06,0.000388,169,subduction intraslab Himalayas,-0.777940008672,0.84,8.6,35.4N 66.4E 180-300 km depth,35p4N66p4Ez169
66.6,32.6,5.5,97,5e-06,0.000485,169,subduction intraslab Himalayas,-0.681029995664,0.84,8.6,32.6N 66.6E 180-300 km depth,32p6N66p6Ez169
66.6,32.8,5.5,97,1.3e-05,0.001261,169,subduction intraslab Himalayas,-0.266056647693,0.84,8.6,32.8N 66.6E 180-300 km depth,32p8N66p6Ez169
66.6,33.0,5.5,97,2.8e-05,0.002716,169,subduction intraslab Himalayas,0.0671580313422,0.84,8.6,33N 66.6E 180-300 km depth,33N66p6Ez169
66.6,33.2,5.5,97,5.2e-05,0.005044,169,subduction intraslab Himalayas,0.336003343635,0.84,8.6,33.2N 66.6E 180-300 km depth,33p2N66p6Ez169
66.6,33.4,5.5,97,8.4e-05,0.008148,169,subduction intraslab Himalayas,0.544279286062,0.84,8.6,33.4N 66.6E 180-300 km depth,33p4N66p6Ez169
66.6,33.6,5.5,97,0.000118,0.011446,169,subduction intraslab Himalayas,0.691882007306,0.84,8.6,33.6N 66.6E 180-300 km depth,33p6N66p6Ez169
66.6,33.8,5.5,97,0.000144,0.013968,169,subduction intraslab Himalayas,0.778362492095,0.84,8.6,33.8N 66.6E 180-300 km depth,33p8N66p6Ez169
66.6,34.0,5.5,97,0.000154,0.014938,169,subduction intraslab Himalayas,0.807520720836,0.84,8.6,34N 66.6E 180-300 km depth,34N66p6Ez169
66.6,34.2,5.5,97,0.000144,0.013968,169,subduction intraslab Himalayas,0.778362492095,0.84,8.6,34.2N 66.6E 180-300 km depth,34p2N66p6Ez169
66.6,34.4,5.5,97,0.000117,0.011349,169,subduction intraslab Himalayas,0.688185861746,0.84,8.6,34.4N 66.6E 180-300 km depth,34p4N66p6Ez169
66.6,34.6,5.5,97,8.3e-05,0.008051,169,subduction intraslab Himalayas,0.539078092376,0.84,8.6,34.6N 66.6E 180-300 km depth,34p6N66p6Ez169
66.6,34.8,5.5,97,5.1e-05,0.004947,169,subduction intraslab Himalayas,0.327570176098,0.84,8.6,34.8N 66.6E 180-300 km depth,34p8N66p6Ez169
66.6,35.0,5.5,97,2.8e-05,0.002716,169,subduction intraslab Himalayas,0.0671580313422,0.84,8.6,35N 66.6E 180-300 km depth,35N66p6Ez169
66.6,35.2,5.5,97,1.3e-05,0.001261,169,subduction intraslab Himalayas,-0.266056647693,0.84,8.6,35.2N 66.6E 180-300 km depth,35p2N66p6Ez169
66.6,35.4,5.5,97,5e-06,0.000485,169,subduction intraslab Himalayas,-0.681029995664,0.84,8.6,35.4N 66.6E 180-300 km depth,35p4N66p6Ez169
66.8,32.4,5.5,97,2e-06,0.000194,169,subduction intraslab Himalayas,-1.07897000434,0.84,8.6,32.4N 66.8E 180-300 km depth,32p4N66p8Ez169
66.8,32.6,5.5,97,6e-06,0.000582,169,subduction intraslab Himalayas,-0.601848749616,0.84,8.6,32.6N 66.8E 180-300 km depth,32p6N66p8Ez169
66.8,32.8,5.5,97,1.5e-05,0.001455,169,subduction intraslab Himalayas,-0.203908740944,0.84,8.6,32.8N 66.8E 180-300 km depth,32p8N66p8Ez169
66.8,33.0,5.5,97,3.2e-05,0.003104,169,subduction intraslab Himalayas,0.12514997832,0.84,8.6,33N 66.8E 180-300 km depth,33N66p8Ez169
66.8,33.2,5.5,97,6e-05,0.00582,169,subduction intraslab Himalayas,0.398151250384,0.84,8.6,33.2N 66.8E 180-300 km depth,33p2N66p8Ez169
66.8,33.4,5.5,97,9.7e-05,0.009409,169,subduction intraslab Himalayas,0.606771734266,0.84,8.6,33.4N 66.8E 180-300 km depth,33p4N66p8Ez169
66.8,33.6,5.5,97,0.000136,0.013192,169,subduction intraslab Himalayas,0.75353890837,0.84,8.6,33.6N 66.8E 180-300 km depth,33p6N66p8Ez169
66.8,33.8,5.5,97,0.000166,0.016102,169,subduction intraslab Himalayas,0.84010808804,0.84,8.6,33.8N 66.8E 180-300 km depth,33p8N66p8Ez169
66.8,34.0,5.5,97,0.000178,0.017266,169,subduction intraslab Himalayas,0.870420002309,0.84,8.6,34N 66.8E 180-300 km depth,34N66p8Ez169
66.8,34.2,5.5,97,0.000166,0.016102,169,subduction intraslab Himalayas,0.84010808804,0.84,8.6,34.2N 66.8E 180-300 km depth,34p2N66p8Ez169
66.8,34.4,5.5,97,0.000135,0.013095,169,subduction intraslab Himalayas,0.750333768495,0.84,8.6,34.4N 66.8E 180-300 km depth,34p4N66p8Ez169
66.8,34.6,5.5,97,9.5e-05,0.009215,169,subduction intraslab Himalayas,0.597723605289,0.84,8.6,34.6N 66.8E 180-300 km depth,34p6N66p8Ez169
66.8,34.8,5.5,97,5.9e-05,0.005723,169,subduction intraslab Himalayas,0.390852011642,0.84,8.6,34.8N 66.8E 180-300 km depth,34p8N66p8Ez169
66.8,35.0,5.5,97,3.2e-05,0.003104,169,subduction intraslab Himalayas,0.12514997832,0.84,8.6,35N 66.8E 180-300 km depth,35N66p8Ez169
66.8,35.2,5.5,97,1.5e-05,0.001455,169,subduction intraslab Himalayas,-0.203908740944,0.84,8.6,35.2N 66.8E 180-300 km depth,35p2N66p8Ez169
66.8,35.4,5.5,97,6e-06,0.000582,169,subduction intraslab Himalayas,-0.601848749616,0.84,8.6,35.4N 66.8E 180-300 km depth,35p4N66p8Ez169
66.8,35.6,5.5,97,2e-06,0.000194,169,subduction intraslab Himalayas,-1.07897000434,0.84,8.6,35.6N 66.8E 180-300 km depth,35p6N66p8Ez169
67.0,32.4,5.5,97,2e-06,0.000194,169,subduction intraslab Himalayas,-1.07897000434,0.84,8.6,32.4N 67E 180-300 km depth,32p4N67Ez169
67.0,32.6,5.5,97,7e-06,0.000679,169,subduction intraslab Himalayas,-0.534901959986,0.84,8.6,32.6N 67E 180-300 km depth,32p6N67Ez169
67.0,32.8,5.5,97,1.6e-05,0.001552,169,subduction intraslab Himalayas,-0.175880017344,0.84,8.6,32.8N 67E 180-300 km depth,32p8N67Ez169
67.0,33.0,5.5,97,3.4e-05,0.003298,169,subduction intraslab Himalayas,0.151478917042,0.84,8.6,33N 67E 180-300 km depth,33N67Ez169
67.0,33.2,5.5,97,6.3e-05,0.006111,169,subduction intraslab Himalayas,0.419340549454,0.84,8.6,33.2N 67E 180-300 km depth,33p2N67Ez169
67.0,33.4,5.5,97,0.000101,0.009797,169,subduction intraslab Himalayas,0.624321373783,0.84,8.6,33.4N 67E 180-300 km depth,33p4N67Ez169
67.0,33.6,5.5,97,0.000142,0.013774,169,subduction intraslab Himalayas,0.772288344383,0.84,8.6,33.6N 67E 180-300 km depth,33p6N67Ez169
67.0,33.8,5.5,97,0.000174,0.016878,169,subduction intraslab Himalayas,0.860549248283,0.84,8.6,33.8N 67E 180-300 km depth,33p8N67Ez169
67.0,34.0,5.5,97,0.000186,0.018042,169,subduction intraslab Himalayas,0.889512944218,0.84,8.6,34N 67E 180-300 km depth,34N67Ez169
67.0,34.2,5.5,97,0.000174,0.016878,169,subduction intraslab Himalayas,0.860549248283,0.84,8.6,34.2N 67E 180-300 km depth,34p2N67Ez169
67.0,34.4,5.5,97,0.000141,0.013677,169,subduction intraslab Himalayas,0.769219112655,0.84,8.6,34.4N 67E 180-300 km depth,34p4N67Ez169
67.0,34.6,5.5,97,0.0001,0.0097,169,subduction intraslab Himalayas,0.62,0.84,8.6,34.6N 67E 180-300 km depth,34p6N67Ez169
67.0,34.8,5.5,97,6.2e-05,0.006014,169,subduction intraslab Himalayas,0.412391689498,0.84,8.6,34.8N 67E 180-300 km depth,34p8N67Ez169
67.0,35.0,5.5,97,3.3e-05,0.003201,169,subduction intraslab Himalayas,0.138513939878,0.84,8.6,35N 67E 180-300 km depth,35N67Ez169
67.0,35.2,5.5,97,1.6e-05,0.001552,169,subduction intraslab Himalayas,-0.175880017344,0.84,8.6,35.2N 67E 180-300 km depth,35p2N67Ez169
67.0,35.4,5.5,97,6e-06,0.000582,169,subduction intraslab Himalayas,-0.601848749616,0.84,8.6,35.4N 67E 180-300 km depth,35p4N67Ez169
67.0,35.6,5.5,97,2e-06,0.000194,169,subduction intraslab Himalayas,-1.07897000434,0.84,8.6,35.6N 67E 180-300 km depth,35p6N67Ez169
67.2,32.4,5.5,97,2e-06,0.000194,169,subduction intraslab Himalayas,-1.07897000434,0.84,8.6,32.4N 67.2E 180-300 km depth,32p4N67p2Ez169
67.2,32.6,5.5,97,6e-06,0.000582,169,subduction intraslab Himalayas,-0.601848749616,0.84,8.6,32.6N 67.2E 180-300 km depth,32p6N67p2Ez169
67.2,32.8,5.5,97,1.5e-05,0.001455,169,subduction intraslab Himalayas,-0.203908740944,0.84,8.6,32.8N 67.2E 180-300 km depth,32p8N67p2Ez169
67.2,33.0,5.5,97,3.2e-05,0.003104,169,subduction intraslab Himalayas,0.12514997832,0.84,8.6,33N 67.2E 180-300 km depth,33N67p2Ez169
67.2,33.2,5.5,97,6e-05,0.00582,169,subduction intraslab Himalayas,0.398151250384,0.84,8.6,33.2N 67.2E 180-300 km depth,33p2N67p2Ez169
67.2,33.4,5.5,97,9.7e-05,0.009409,169,subduction intraslab Himalayas,0.606771734266,0.84,8.6,33.4N 67.2E 180-300 km depth,33p4N67p2Ez169
67.2,33.6,5.5,97,0.000136,0.013192,169,subduction intraslab Himalayas,0.75353890837,0.84,8.6,33.6N 67.2E 180-300 km depth,33p6N67p2Ez169
67.2,33.8,5.5,97,0.000166,0.016102,169,subduction intraslab Himalayas,0.84010808804,0.84,8.6,33.8N 67.2E 180-300 km depth,33p8N67p2Ez169
67.2,34.0,5.5,97,0.000178,0.017266,169,subduction intraslab Himalayas,0.870420002309,0.84,8.6,34N 67.2E 180-300 km depth,34N67p2Ez169
67.2,34.2,5.5,97,0.000166,0.016102,169,subduction intraslab Himalayas,0.84010808804,0.84,8.6,34.2N 67.2E 180-300 km depth,34p2N67p2Ez169
67.2,34.4,5.5,97,0.000135,0.013095,169,subduction intraslab Himalayas,0.750333768495,0.84,8.6,34.4N 67.2E 180-300 km depth,34p4N67p2Ez169
67.2,34.6,5.5,97,9.5e-05,0.009215,169,subduction intraslab Himalayas,0.597723605289,0.84,8.6,34.6N 67.2E 180-300 km depth,34p6N67p2Ez169
67.2,34.8,5.5,97,5.9e-05,0.005723,169,subduction intraslab Himalayas,0.390852011642,0.84,8.6,34.8N 67.2E 180-300 km depth,34p8N67p2Ez169
67.2,35.0,5.5,97,3.2e-05,0.003104,169,subduction intraslab Himalayas,0.12514997832,0.84,8.6,35N 67.2E 180-300 km depth,35N67p2Ez169
67.2,35.2,5.5,97,1.5e-05,0.001455,169,subduction intraslab Himalayas,-0.203908740944,0.84,8.6,35.2N 67.2E 180-300 km depth,35p2N67p2Ez169
67.2,35.4,5.5,97,6e-06,0.000582,169,subduction intraslab Himalayas,-0.601848749616,0.84,8.6,35.4N 67.2E 180-300 km depth,35p4N67p2Ez169
67.2,35.6,5.5,97,2e-06,0.000194,169,subduction intraslab Himalayas,-1.07897000434,0.84,8.6,35.6N 67.2E 180-300 km depth,35p6N67p2Ez169
67.4,32.6,5.5,97,5e-06,0.000485,169,subduction intraslab Himalayas,-0.681029995664,0.84,8.6,32.6N 67.4E 180-300 km depth,32p6N67p4Ez169
67.4,32.8,5.5,97,1.3e-05,0.001261,169,subduction intraslab Himalayas,-0.266056647693,0.84,8.6,32.8N 67.4E 180-300 km depth,32p8N67p4Ez169
67.4,33.0,5.5,97,2.8e-05,0.002716,169,subduction intraslab Himalayas,0.0671580313422,0.84,8.6,33N 67.4E 180-300 km depth,33N67p4Ez169
67.4,33.2,5.5,97,5.2e-05,0.005044,169,subduction intraslab Himalayas,0.336003343635,0.84,8.6,33.2N 67.4E 180-300 km depth,33p2N67p4Ez169
67.4,33.4,5.5,97,8.4e-05,0.008148,169,subduction intraslab Himalayas,0.544279286062,0.84,8.6,33.4N 67.4E 180-300 km depth,33p4N67p4Ez169
67.4,33.6,5.5,97,0.000118,0.011446,169,subduction intraslab Himalayas,0.691882007306,0.84,8.6,33.6N 67.4E 180-300 km depth,33p6N67p4Ez169
67.4,33.8,5.5,97,0.000144,0.013968,169,subduction intraslab Himalayas,0.778362492095,0.84,8.6,33.8N 67.4E 180-300 km depth,33p8N67p4Ez169
67.4,34.0,5.5,97,0.000154,0.014938,169,subduction intraslab Himalayas,0.807520720836,0.84,8.6,34N 67.4E 180-300 km depth,34N67p4Ez169
67.4,34.2,5.5,97,0.000144,0.013968,169,subduction intraslab Himalayas,0.778362492095,0.84,8.6,34.2N 67.4E 180-300 km depth,34p2N67p4Ez169
67.4,34.4,5.5,97,0.000117,0.011349,169,subduction intraslab Himalayas,0.688185861746,0.84,8.6,34.4N 67.4E 180-300 km depth,34p4N67p4Ez169
67.4,34.6,5.5,97,8.3e-05,0.008051,169,subduction intraslab Himalayas,0.539078092376,0.84,8.6,34.6N 67.4E 180-300 km depth,34p6N67p4Ez169
67.4,34.8,5.5,97,5.1e-05,0.004947,169,subduction intraslab Himalayas,0.327570176098,0.84,8.6,34.8N 67.4E 180-300 km depth,34p8N67p4Ez169
67.4,35.0,5.5,97,2.8e-05,0.002716,169,subduction intraslab Himalayas,0.0671580313422,0.84,8.6,35N 67.4E 180-300 km depth,35N67p4Ez169
67.4,35.2,5.5,97,1.3e-05,0.001261,169,subduction intraslab Himalayas,-0.266056647693,0.84,8.6,35.2N 67.4E 180-300 km depth,35p2N67p4Ez169
67.4,35.4,5.5,97,5e-06,0.000485,169,subduction intraslab Himalayas,-0.681029995664,0.84,8.6,35.4N 67.4E 180-300 km depth,35p4N67p4Ez169
67.6,32.6,5.5,97,4e-06,0.000388,169,subduction intraslab Himalayas,-0.777940008672,0.84,8.6,32.6N 67.6E 180-300 km depth,32p6N67p6Ez169
67.6,32.8,5.5,97,1e-05,0.00097,169,subduction intraslab Himalayas,-0.38,0.84,8.6,32.8N 67.6E 180-300 km depth,32p8N67p6Ez169
67.6,33.0,5.5,97,2.2e-05,0.002134,169,subduction intraslab Himalayas,-0.0375773191778,0.84,8.6,33N 67.6E 180-300 km depth,33N67p6Ez169
67.6,33.2,5.5,97,4.1e-05,0.003977,169,subduction intraslab Himalayas,0.23278385672,0.84,8.6,33.2N 67.6E 180-300 km depth,33p2N67p6Ez169
