longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,name,id
63.0,29.4,4.5,25,0.000126,0.00315,169,subduction intraslab Himalayas,-0.119629454882,0.84,8.6,29.4N 63E 180-300 km depth,29p4N63Ez169
63.0,29.6,4.5,25,0.000142,0.00355,169,subduction intraslab Himalayas,-0.0677116556169,0.84,8.6,29.6N 63E 180-300 km depth,29p6N63Ez169
63.0,29.8,4.5,25,0.000126,0.00315,169,subduction intraslab Himalayas,-0.119629454882,0.84,8.6,29.8N 63E 180-300 km depth,29p8N63Ez169
63.0,30.0,4.5,25,8.9e-05,0.002225,169,subduction intraslab Himalayas,-0.270609993355,0.84,8.6,30N 63E 180-300 km depth,30N63Ez169
63.0,30.2,4.5,25,5e-05,0.00125,169,subduction intraslab Himalayas,-0.521029995664,0.84,8.6,30.2N 63E 180-300 km depth,30p2N63Ez169
63.0,30.4,4.5,25,2.2e-05,0.00055,169,subduction intraslab Himalayas,-0.877577319178,0.84,8.6,30.4N 63E 180-300 km depth,30p4N63Ez169
63.0,30.6,4.5,25,8e-06,0.0002,169,subduction intraslab Himalayas,-1.31691001301,0.84,8.6,30.6N 63E 180-300 km depth,30p6N63Ez169
63.0,30.8,4.5,25,2e-06,5e-05,169,subduction intraslab Himalayas,-1.91897000434,0.84,8.6,30.8N 63E 180-300 km depth,30p8N63Ez169
63.2,28.4,4.5,25,5e-06,0.000125,169,subduction intraslab Himalayas,-1.52102999566,0.84,8.6,28.4N 63.2E 180-300 km depth,28p4N63p2Ez169
63.2,28.6,4.5,25,1.7e-05,0.000425,169,subduction intraslab Himalayas,-0.989551078622,0.84,8.6,28.6N 63.2E 180-300 km depth,28p6N63p2Ez169
63.2,28.8,4.5,25,4.8e-05,0.0012,169,subduction intraslab Himalayas,-0.538758762624,0.84,8.6,28.8N 63.2E 180-300 km depth,28p8N63p2Ez169
63.2,29.0,4.5,25,0.000109,0.002725,169,subduction intraslab Himalayas,-0.182573502059,0.84,8.6,29N 63.2E 180-300 km depth,29N63p2Ez169
63.2,29.2,4.5,25,0.000197,0.004925,169,subduction intraslab Himalayas,0.0744662261616,0.84,8.6,29.2N 63.2E 180-300 km depth,29p2N63p2Ez169
63.2,29.4,4.5,25,0.00028,0.007,169,subduction intraslab Himalayas,0.227158031342,0.84,8.6,29.4N 63.2E 180-300 km depth,29p4N63p2Ez169
63.2,29.6,4.5,25,0.000315,0.007875,169,subduction intraslab Himalayas,0.27831055379,0.84,8.6,29.6N 63.2E 180-300 km depth,29p6N63p2Ez169
63.2,29.8,4.5,25,0.00028,0.007,169,subduction intraslab Himalayas,0.227158031342,0.84,8.6,29.8N 63.2E 180-300 km depth,29p8N63p2Ez169
63.2,30.0,4.5,25,0.000197,0.004925,169,subduction intraslab Himalayas,0.0744662261616,0.84,8.6,30N 63.2E 180-300 km depth,30N63p2Ez169
63.2,30.2,4.5,25,0.00011,0.00275,169,subduction intraslab Himalayas,-0.178607314842,0.84,8.6,30.2N 63.2E 180-300 km depth,30p2N63p2Ez169
63.2,30.4,4.5,25,4.8e-05,0.0012,169,subduction intraslab Himalayas,-0.538758762624,0.84,8.6,30.4N 63.2E 180-300 km depth,30p4N63p2Ez169
63.2,30.6,4.5,25,1.7e-05,0.000425,169,subduction intraslab Himalayas,-0.989551078622,0.84,8.6,30.6N 63.2E 180-300 km depth,30p6N63p2Ez169
63.2,30.8,4.5,25,5e-06,0.000125,169,subduction intraslab Himalayas,-1.52102999566,0.84,8.6,30.8N 63.2E 180-300 km depth,30p8N63p2Ez169
63.2,31.0,4.5,25,1e-06,2.5e-05,169,subduction intraslab Himalayas,-2.22,0.84,8.6,31N 63.2E 180-300 km depth,31N63p2Ez169
63.4,28.4,4.5,25,9e-06,0.000225,169,subduction intraslab Himalayas,-1.26575749056,0.84,8.6,28.4N 63.4E 180-300 km depth,28p4N63p4Ez169
63.4,28.6,4.5,25,3.1e-05,0.000775,169,subduction intraslab Himalayas,-0.728638306166,0.84,8.6,28.6N 63.4E 180-300 km depth,28p6N63p4Ez169
63.4,28.8,4.5,25,9e-05,0.00225,169,subduction intraslab Himalayas,-0.265757490561,0.84,8.6,28.8N 63.4E 180-300 km depth,28p8N63p4Ez169
63.4,29.0,4.5,25,0.000204,0.0051,169,subduction intraslab Himalayas,0.0896301674259,0.84,8.6,29N 63.4E 180-300 km depth,29N63p4Ez169
63.4,29.2,4.5,25,0.000366,0.00915,169,subduction intraslab Himalayas,0.343481085394,0.84,8.6,29.2N 63.4E 180-300 km depth,29p2N63p4Ez169
63.4,29.4,4.5,25,0.00052,0.013,169,subduction intraslab Himalayas,0.496003343635,0.84,8.6,29.4N 63.4E 180-300 km depth,29p4N63p4Ez169
63.4,29.6,4.5,25,0.000584,0.0146,169,subduction intraslab Himalayas,0.546412847112,0.84,8.6,29.6N 63.4E 180-300 km depth,29p6N63p4Ez169
63.4,29.8,4.5,25,0.00052,0.013,169,subduction intraslab Himalayas,0.496003343635,0.84,8.6,29.8N 63.4E 180-300 km depth,29p8N63p4Ez169
63.4,30.0,4.5,25,0.000366,0.00915,169,subduction intraslab Himalayas,0.343481085394,0.84,8.6,30N 63.4E 180-300 km depth,30N63p4Ez169
63.4,30.2,4.5,25,0.000204,0.0051,169,subduction intraslab Himalayas,0.0896301674259,0.84,8.6,30.2N 63.4E 180-300 km depth,30p2N63p4Ez169
63.4,30.4,4.5,25,9e-05,0.00225,169,subduction intraslab Himalayas,-0.265757490561,0.84,8.6,30.4N 63.4E 180-300 km depth,30p4N63p4Ez169
63.4,30.6,4.5,25,3.1e-05,0.000775,169,subduction intraslab Himalayas,-0.728638306166,0.84,8.6,30.6N 63.4E 180-300 km depth,30p6N63p4Ez169
63.4,30.8,4.5,25,9e-06,0.000225,169,subduction intraslab Himalayas,-1.26575749056,0.84,8.6,30.8N 63.4E 180-300 km depth,30p8N63p4Ez169
63.4,31.0,4.5,25,2e-06,5e-05,169,subduction intraslab Himalayas,-1.91897000434,0.84,8.6,31N 63.4E 180-300 km depth,31N63p4Ez169
63.6,28.4,4.5,25,1.4e-05,0.00035,169,subduction intraslab Himalayas,-1.07387196432,0.84,8.6,28.4N 63.6E 180-300 km depth,28p4N63p6Ez169
63.6,28.6,4.5,25,4.9e-05,0.001225,169,subduction intraslab Himalayas,-0.529803919971,0.84,8.6,28.6N 63.6E 180-300 km depth,28p6N63p6Ez169
63.6,28.8,4.5,25,0.00014,0.0035,169,subduction intraslab Himalayas,-0.0738719643218,0.84,8.6,28.8N 63.6E 180-300 km depth,28p8N63p6Ez169
63.6,29.0,4.5,25,0.000318,0.00795,169,subduction intraslab Himalayas,0.282427119984,0.84,8.6,29N 63.6E 180-300 km depth,29N63p6Ez169
63.6,29.2,4.5,25,0.000571,0.014275,169,subduction intraslab Himalayas,0.536636108246,0.84,8.6,29.2N 63.6E 180-300 km depth,29p2N63p6Ez169
63.6,29.4,4.5,25,0.00081,0.02025,169,subduction intraslab Himalayas,0.688485018879,0.84,8.6,29.4N 63.6E 180-300 km depth,29p4N63p6Ez169
63.6,29.6,4.5,25,0.00091,0.02275,169,subduction intraslab Himalayas,0.739041392321,0.84,8.6,29.6N 63.6E 180-300 km depth,29p6N63p6Ez169
63.6,29.8,4.5,25,0.000808,0.0202,169,subduction intraslab Himalayas,0.687411360775,0.84,8.6,29.8N 63.6E 180-300 km depth,29p8N63p6Ez169
63.6,30.0,4.5,25,0.000568,0.0142,169,subduction intraslab Himalayas,0.534348335711,0.84,8.6,30N 63.6E 180-300 km depth,30N63p6Ez169
63.6,30.2,4.5,25,0.000316,0.0079,169,subduction intraslab Himalayas,0.279687082618,0.84,8.6,30.2N 63.6E 180-300 km depth,30p2N63p6Ez169
63.6,30.4,4.5,25,0.000139,0.003475,169,subduction intraslab Himalayas,-0.0769851997459,0.84,8.6,30.4N 63.6E 180-300 km depth,30p4N63p6Ez169
63.6,30.6,4.5,25,4.8e-05,0.0012,169,subduction intraslab Himalayas,-0.538758762624,0.84,8.6,30.6N 63.6E 180-300 km depth,30p6N63p6Ez169
63.6,30.8,4.5,25,1.3e-05,0.000325,169,subduction intraslab Himalayas,-1.10605664769,0.84,8.6,30.8N 63.6E 180-300 km depth,30p8N63p6Ez169
63.6,31.0,4.5,25,3e-06,7.5e-05,169,subduction intraslab Himalayas,-1.74287874528,0.84,8.6,31N 63.6E 180-300 km depth,31N63p6Ez169
63.8,28.4,4.5,25,1.8e-05,0.00045,169,subduction intraslab Himalayas,-0.964727494897,0.84,8.6,28.4N 63.8E 180-300 km depth,28p4N63p8Ez169
63.8,28.6,4.5,25,6.4e-05,0.0016,169,subduction intraslab Himalayas,-0.413820026016,0.84,8.6,28.6N 63.8E 180-300 km depth,28p6N63p8Ez169
63.8,28.8,4.5,25,0.000184,0.0046,169,subduction intraslab Himalayas,0.0448178230095,0.84,8.6,28.8N 63.8E 180-300 km depth,28p8N63p8Ez169
63.8,29.0,4.5,25,0.000416,0.0104,169,subduction intraslab Himalayas,0.399093330627,0.84,8.6,29N 63.8E 180-300 km depth,29N63p8Ez169
63.8,29.2,4.5,25,0.000745,0.018625,169,subduction intraslab Himalayas,0.652156272748,0.84,8.6,29.2N 63.8E 180-300 km depth,29p2N63p8Ez169
63.8,29.4,4.5,25,0.001057,0.026425,169,subduction intraslab Himalayas,0.804074987307,0.84,8.6,29.4N 63.8E 180-300 km depth,29p4N63p8Ez169
63.8,29.6,4.5,25,0.001186,0.02965,169,subduction intraslab Himalayas,0.854084689028,0.84,8.6,29.6N 63.8E 180-300 km depth,29p6N63p8Ez169
63.8,29.8,4.5,25,0.001053,0.026325,169,subduction intraslab Himalayas,0.802428371185,0.84,8.6,29.8N 63.8E 180-300 km depth,29p8N63p8Ez169
63.8,30.0,4.5,25,0.00074,0.0185,169,subduction intraslab Himalayas,0.649231719731,0.84,8.6,30N 63.8E 180-300 km depth,30N63p8Ez169
63.8,30.2,4.5,25,0.000411,0.010275,169,subduction intraslab Himalayas,0.393841821876,0.84,8.6,30.2N 63.8E 180-300 km depth,30p2N63p8Ez169
63.8,30.4,4.5,25,0.000181,0.004525,169,subduction intraslab Himalayas,0.0376785748692,0.84,8.6,30.4N 63.8E 180-300 km depth,30p4N63p8Ez169
63.8,30.6,4.5,25,6.3e-05,0.001575,169,subduction intraslab Himalayas,-0.420659450546,0.84,8.6,30.6N 63.8E 180-300 km depth,30p6N63p8Ez169
63.8,30.8,4.5,25,1.7e-05,0.000425,169,subduction intraslab Himalayas,-0.989551078622,0.84,8.6,30.8N 63.8E 180-300 km depth,30p8N63p8Ez169
63.8,31.0,4.5,25,4e-06,0.0001,169,subduction intraslab Himalayas,-1.61794000867,0.84,8.6,31N 63.8E 180-300 km depth,31N63p8Ez169
64.0,28.4,4.5,25,1.9e-05,0.000475,169,subduction intraslab Himalayas,-0.941246399047,0.84,8.6,28.4N 64E 180-300 km depth,28p4N64Ez169
64.0,28.6,4.5,25,7e-05,0.00175,169,subduction intraslab Himalayas,-0.374901959986,0.84,8.6,28.6N 64E 180-300 km depth,28p6N64Ez169
64.0,28.8,4.5,25,0.000201,0.005025,169,subduction intraslab Himalayas,0.0831960574205,0.84,8.6,28.8N 64E 180-300 km depth,28p8N64Ez169
64.0,29.0,4.5,25,0.000455,0.011375,169,subduction intraslab Himalayas,0.438011396657,0.84,8.6,29N 64E 180-300 km depth,29N64Ez169
64.0,29.2,4.5,25,0.000815,0.020375,169,subduction intraslab Himalayas,0.69115760874,0.84,8.6,29.2N 64E 180-300 km depth,29p2N64Ez169
64.0,29.4,4.5,25,0.001155,0.028875,169,subduction intraslab Himalayas,0.842581984228,0.84,8.6,29.4N 64E 180-300 km depth,29p4N64Ez169
64.0,29.6,4.5,25,0.001296,0.0324,169,subduction intraslab Himalayas,0.892605001535,0.84,8.6,29.6N 64E 180-300 km depth,29p6N64Ez169
64.0,29.8,4.5,25,0.001151,0.028775,169,subduction intraslab Himalayas,0.84107532363,0.84,8.6,29.8N 64E 180-300 km depth,29p8N64Ez169
64.0,30.0,4.5,25,0.000808,0.0202,169,subduction intraslab Himalayas,0.687411360775,0.84,8.6,30N 64E 180-300 km depth,30N64Ez169
64.0,30.2,4.5,25,0.000449,0.011225,169,subduction intraslab Himalayas,0.432246341003,0.84,8.6,30.2N 64E 180-300 km depth,30p2N64Ez169
64.0,30.4,4.5,25,0.000198,0.00495,169,subduction intraslab Himalayas,0.0766651902615,0.84,8.6,30.4N 64E 180-300 km depth,30p4N64Ez169
64.0,30.6,4.5,25,6.9e-05,0.001725,169,subduction intraslab Himalayas,-0.381150909263,0.84,8.6,30.6N 64E 180-300 km depth,30p6N64Ez169
64.0,30.8,4.5,25,1.9e-05,0.000475,169,subduction intraslab Himalayas,-0.941246399047,0.84,8.6,30.8N 64E 180-300 km depth,30p8N64Ez169
64.0,31.0,4.5,25,4e-06,0.0001,169,subduction intraslab Himalayas,-1.61794000867,0.84,8.6,31N 64E 180-300 km depth,31N64Ez169
64.2,28.4,4.5,25,1.8e-05,0.00045,169,subduction intraslab Himalayas,-0.964727494897,0.84,8.6,28.4N 64.2E 180-300 km depth,28p4N64p2Ez169
64.2,28.6,4.5,25,6.4e-05,0.0016,169,subduction intraslab Himalayas,-0.413820026016,0.84,8.6,28.6N 64.2E 180-300 km depth,28p6N64p2Ez169
64.2,28.8,4.5,25,0.000184,0.0046,169,subduction intraslab Himalayas,0.0448178230095,0.84,8.6,28.8N 64.2E 180-300 km depth,28p8N64p2Ez169
64.2,29.0,4.5,25,0.000416,0.0104,169,subduction intraslab Himalayas,0.399093330627,0.84,8.6,29N 64.2E 180-300 km depth,29N64p2Ez169
64.2,29.2,4.5,25,0.000745,0.018625,169,subduction intraslab Himalayas,0.652156272748,0.84,8.6,29.2N 64.2E 180-300 km depth,29p2N64p2Ez169
64.2,29.4,4.5,25,0.001057,0.026425,169,subduction intraslab Himalayas,0.804074987307,0.84,8.6,29.4N 64.2E 180-300 km depth,29p4N64p2Ez169
64.2,29.6,4.5,25,0.001186,0.02965,169,subduction intraslab Himalayas,0.854084689028,0.84,8.6,29.6N 64.2E 180-300 km depth,29p6N64p2Ez169
64.2,29.8,4.5,25,0.001053,0.026325,169,subduction intraslab Himalayas,0.802428371185,0.84,8.6,29.8N 64.2E 180-300 km depth,29p8N64p2Ez169
64.2,30.0,4.5,25,0.00074,0.0185,169,subduction intraslab Himalayas,0.649231719731,0.84,8.6,30N 64.2E 180-300 km depth,30N64p2Ez169
64.2,30.2,4.5,25,0.000411,0.010275,169,subduction intraslab Himalayas,0.393841821876,0.84,8.6,30.2N 64.2E 180-300 km depth,30p2N64p2Ez169
64.2,30.4,4.5,25,0.000181,0.004525,169,subduction intraslab Himalayas,0.0376785748692,0.84,8.6,30.4N 64.2E 180-300 km depth,30p4N64p2Ez169
64.2,30.6,4.5,25,6.3e-05,0.001575,169,subduction intraslab Himalayas,-0.420659450546,0.84,8.6,30.6N 64.2E 180-300 km depth,30p6N64p2Ez169
64.2,30.8,4.5,25,1.7e-05,0.000425,169,subduction intraslab Himalayas,-0.989551078622,0.84,8.6,30.8N 64.2E 180-300 km depth,30p8N64p2Ez169
64.2,31.0,4.5,25,4e-06,0.0001,169,subduction intraslab Himalayas,-1.61794000867,0.84,8.6,31N 64.2E 180-300 km depth,31N64p2Ez169
64.4,28.4,4.5,25,1.4e-05,0.00035,169,subduction intraslab Himalayas,-1.07387196432,0.84,8.6,28.4N 64.4E 180-300 km depth,28p4N64p4Ez169
64.4,28.6,4.5,25,4.9e-05,0.001225,169,subduction intraslab Himalayas,-0.529803919971,0.84,8.6,28.6N 64.4E 180-300 km depth,28p6N64p4Ez169
64.4,28.8,4.5,25,0.00014,0.0035,169,subduction intraslab Himalayas,-0.0738719643218,0.84,8.6,28.8N 64.4E 180-300 km depth,28p8N64p4Ez169
64.4,29.0,4.5,25,0.000318,0.00795,169,subduction intraslab Himalayas,0.282427119984,0.84,8.6,29N 64.4E 180-300 km depth,29N64p4Ez169
64.4,29.2,4.5,25,0.000571,0.014275,169,subduction intraslab Himalayas,0.536636108246,0.84,8.6,29.2N 64.4E 180-300 km depth,29p2N64p4Ez169
64.4,29.4,4.5,25,0.00081,0.02025,169,subduction intraslab Himalayas,0.688485018879,0.84,8.6,29.4N 64.4E 180-300 km depth,29p4N64p4Ez169
64.4,29.6,4.5,25,0.00091,0.02275,169,subduction intraslab Himalayas,0.739041392321,0.84,8.6,29.6N 64.4E 180-300 km depth,29p6N64p4Ez169
64.4,29.8,4.5,25,0.000808,0.0202,169,subduction intraslab Himalayas,0.687411360775,0.84,8.6,29.8N 64.4E 180-300 km depth,29p8N64p4Ez169
64.4,30.0,4.5,25,0.000568,0.0142,169,subduction intraslab Himalayas,0.534348335711,0.84,8.6,30N 64.4E 180-300 km depth,30N64p4Ez169
64.4,30.2,4.5,25,0.000316,0.0079,169,subduction intraslab Himalayas,0.279687082618,0.84,8.6,30.2N 64.4E 180-300 km depth,30p2N64p4Ez169
64.4,30.4,4.5,25,0.000139,0.003475,169,subduction intraslab Himalayas,-0.0769851997459,0.84,8.6,30.4N 64.4E 180-300 km depth,30p4N64p4Ez169
64.4,30.6,4.5,25,4.8e-05,0.0012,169,subduction intraslab Himalayas,-0.538758762624,0.84,8.6,30.6N 64.4E 180-300 km depth,30p6N64p4Ez169
64.4,30.8,4.5,25,1.3e-05,0.000325,169,subduction intraslab Himalayas,-1.10605664769,0.84,8.6,30.8N 64.4E 180-300 km depth,30p8N64p4Ez169
64.4,31.0,4.5,25,3e-06,7.5e-05,169,subduction intraslab Himalayas,-1.74287874528,0.84,8.6,31N 64.4E 180-300 km depth,31N64p4Ez169
64.6,28.4,4.5,25,9e-06,0.000225,169,subduction intraslab Himalayas,-1.26575749056,0.84,8.6,28.4N 64.6E 180-300 km depth,28p4N64p6Ez169
64.6,28.6,4.5,25,3.1e-05,0.000775,169,subduction intraslab Himalayas,-0.728638306166,0.84,8.6,28.6N 64.6E 180-300 km depth,28p6N64p6Ez169
64.6,28.8,4.5,25,9e-05,0.00225,169,subduction intraslab Himalayas,-0.265757490561,0.84,8.6,28.8N 64.6E 180-300 km depth,28p8N64p6Ez169
64.6,29.0,4.5,25,0.000204,0.0051,169,subduction intraslab Himalayas,0.0896301674259,0.84,8.6,29N 64.6E 180-300 km depth,29N64p6Ez169
64.6,29.2,4.5,25,0.000366,0.00915,169,subduction intraslab Himalayas,0.343481085394,0.84,8.6,29.2N 64.6E 180-300 km depth,29p2N64p6Ez169
64.6,29.4,4.5,25,0.00052,0.013,169,subduction intraslab Himalayas,0.496003343635,0.84,8.6,29.4N 64.6E 180-300 km depth,29p4N64p6Ez169
64.6,29.6,4.5,25,0.000584,0.0146,169,subduction intraslab Himalayas,0.546412847112,0.84,8.6,29.6N 64.6E 180-300 km depth,29p6N64p6Ez169
64.6,29.8,4.5,25,0.00052,0.013,169,subduction intraslab Himalayas,0.496003343635,0.84,8.6,29.8N 64.6E 180-300 km depth,29p8N64p6Ez169
64.6,30.0,4.5,25,0.000366,0.00915,169,subduction intraslab Himalayas,0.343481085394,0.84,8.6,30N 64.6E 180-300 km depth,30N64p6Ez169
64.6,30.2,4.5,25,0.000204,0.0051,169,subduction intraslab Himalayas,0.0896301674259,0.84,8.6,30.2N 64.6E 180-300 km depth,30p2N64p6Ez169
64.6,30.4,4.5,25,9e-05,0.00225,169,subduction intraslab Himalayas,-0.265757490561,0.84,8.6,30.4N 64.6E 180-300 km depth,30p4N64p6Ez169
64.6,30.6,4.5,25,3.1e-05,0.000775,169,subduction intraslab Himalayas,-0.728638306166,0.84,8.6,30.6N 64.6E 180-300 km depth,30p6N64p6Ez169
64.6,30.8,4.5,25,9e-06,0.000225,169,subduction intraslab Himalayas,-1.26575749056,0.84,8.6,30.8N 64.6E 180-300 km depth,30p8N64p6Ez169
64.6,31.0,4.5,25,2e-06,5e-05,169,subduction intraslab Himalayas,-1.91897000434,0.84,8.6,31N 64.6E 180-300 km depth,31N64p6Ez169
64.8,28.4,4.5,25,5e-06,0.000125,169,subduction intraslab Himalayas,-1.52102999566,0.84,8.6,28.4N 64.8E 180-300 km depth,28p4N64p8Ez169
64.8,28.6,4.5,25,1.7e-05,0.000425,169,subduction intraslab Himalayas,-0.989551078622,0.84,8.6,28.6N 64.8E 180-300 km depth,28p6N64p8Ez169
64.8,28.8,4.5,25,4.8e-05,0.0012,169,subduction intraslab Himalayas,-0.538758762624,0.84,8.6,28.8N 64.8E 180-300 km depth,28p8N64p8Ez169
64.8,29.0,4.5,25,0.000109,0.002725,169,subduction intraslab Himalayas,-0.182573502059,0.84,8.6,29N 64.8E 180-300 km depth,29N64p8Ez169
64.8,29.2,4.5,25,0.000197,0.004925,169,subduction intraslab Himalayas,0.0744662261616,0.84,8.6,29.2N 64.8E 180-300 km depth,29p2N64p8Ez169
64.8,29.4,4.5,25,0.00028,0.007,169,subduction intraslab Himalayas,0.227158031342,0.84,8.6,29.4N 64.8E 180-300 km depth,29p4N64p8Ez169
64.8,29.6,4.5,25,0.000315,0.007875,169,subduction intraslab Himalayas,0.27831055379,0.84,8.6,29.6N 64.8E 180-300 km depth,29p6N64p8Ez169
64.8,29.8,4.5,25,0.00028,0.007,169,subduction intraslab Himalayas,0.227158031342,0.84,8.6,29.8N 64.8E 180-300 km depth,29p8N64p8Ez169
64.8,30.0,4.5,25,0.000197,0.004925,169,subduction intraslab Himalayas,0.0744662261616,0.84,8.6,30N 64.8E 180-300 km depth,30N64p8Ez169
64.8,30.2,4.5,25,0.00011,0.00275,169,subduction intraslab Himalayas,-0.178607314842,0.84,8.6,30.2N 64.8E 180-300 km depth,30p2N64p8Ez169
64.8,30.4,4.5,25,4.8e-05,0.0012,169,subduction intraslab Himalayas,-0.538758762624,0.84,8.6,30.4N 64.8E 180-300 km depth,30p4N64p8Ez169
64.8,30.6,4.5,25,1.7e-05,0.000425,169,subduction intraslab Himalayas,-0.989551078622,0.84,8.6,30.6N 64.8E 180-300 km depth,30p6N64p8Ez169
64.8,30.8,4.5,25,5e-06,0.000125,169,subduction intraslab Himalayas,-1.52102999566,0.84,8.6,30.8N 64.8E 180-300 km depth,30p8N64p8Ez169
64.8,31.0,4.5,25,1e-06,2.5e-05,169,subduction intraslab Himalayas,-2.22,0.84,8.6,31N 64.8E 180-300 km depth,31N64p8Ez169
65.0,28.6,4.5,25,8e-06,0.0002,169,subduction intraslab Himalayas,-1.31691001301,0.84,8.6,28.6N 65E 180-300 km depth,28p6N65Ez169
65.0,28.8,4.5,25,2.2e-05,0.00055,169,subduction intraslab Himalayas,-0.877577319178,0.84,8.6,28.8N 65E 180-300 km depth,28p8N65Ez169
65.0,29.0,4.5,25,4.9e-05,0.001225,169,subduction intraslab Himalayas,-0.529803919971,0.84,8.6,29N 65E 180-300 km depth,29N65Ez169
65.0,29.2,4.5,25,8.8e-05,0.0022,169,subduction intraslab Himalayas,-0.27551732785,0.84,8.6,29.2N 65E 180-300 km depth,29p2N65Ez169
