longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,name,id
60.2,24.8,4.5,45,0.000102,0.00459,14,subduction interface,-0.751399828238,0.72,8.6,24.8N 60.2E 0-25 km depth,24p8N60p2Ez14
60.2,25.0,4.5,45,0.000153,0.006885,14,subduction interface,-0.575308569182,0.72,8.6,25N 60.2E 0-25 km depth,25N60p2Ez14
60.2,25.2,4.5,45,0.000243,0.010935,14,subduction interface,-0.374393726402,0.72,8.6,25.2N 60.2E 0-25 km depth,25p2N60p2Ez14
60.2,25.4,4.5,45,0.000418,0.01881,14,subduction interface,-0.138823718225,0.72,8.6,25.4N 60.2E 0-25 km depth,25p4N60p2Ez14
60.2,25.6,4.5,45,0.000731,0.032895,14,subduction interface,0.103917376958,0.72,8.6,25.6N 60.2E 0-25 km depth,25p6N60p2Ez14
60.2,25.8,4.5,45,0.00119,0.05355,14,subduction interface,0.315546961393,0.72,8.6,25.8N 60.2E 0-25 km depth,25p8N60p2Ez14
60.2,26.0,4.5,45,0.001698,0.07641,14,subduction interface,0.469937685908,0.72,8.6,26N 60.2E 0-25 km depth,26N60p2Ez14
60.2,26.2,4.5,45,0.002068,0.09306,14,subduction interface,0.555550534422,0.72,8.6,26.2N 60.2E 0-25 km depth,26p2N60p2Ez14
60.2,26.4,4.5,45,0.00213,0.09585,14,subduction interface,0.568379603439,0.72,8.6,26.4N 60.2E 0-25 km depth,26p4N60p2Ez14
60.2,26.6,4.5,45,0.001861,0.083745,14,subduction interface,0.509746373131,0.72,8.6,26.6N 60.2E 0-25 km depth,26p6N60p2Ez14
60.2,26.8,4.5,45,0.001434,0.06453,14,subduction interface,0.396549151332,0.72,8.6,26.8N 60.2E 0-25 km depth,26p8N60p2Ez14
60.2,27.0,4.5,45,0.001098,0.04941,14,subduction interface,0.280602340114,0.72,8.6,27N 60.2E 0-25 km depth,27N60p2Ez14
60.2,27.2,4.5,45,0.000991,0.044595,14,subduction interface,0.236073654485,0.72,8.6,27.2N 60.2E 0-25 km depth,27p2N60p2Ez14
60.4,23.8,4.5,45,6e-06,0.00027,14,subduction interface,-1.98184874962,0.72,8.6,23.8N 60.4E 0-25 km depth,23p8N60p4Ez14
60.4,24.0,4.5,45,1.5e-05,0.000675,14,subduction interface,-1.58390874094,0.72,8.6,24N 60.4E 0-25 km depth,24N60p4Ez14
60.4,24.2,4.5,45,3.3e-05,0.001485,14,subduction interface,-1.24148606012,0.72,8.6,24.2N 60.4E 0-25 km depth,24p2N60p4Ez14
60.4,24.4,4.5,45,7.1e-05,0.003195,14,subduction interface,-0.908741651281,0.72,8.6,24.4N 60.4E 0-25 km depth,24p4N60p4Ez14
60.4,24.6,4.5,45,0.000131,0.005895,14,subduction interface,-0.642728704344,0.72,8.6,24.6N 60.4E 0-25 km depth,24p6N60p4Ez14
60.4,24.8,4.5,45,0.000212,0.00954,14,subduction interface,-0.433664139071,0.72,8.6,24.8N 60.4E 0-25 km depth,24p8N60p4Ez14
60.4,25.0,4.5,45,0.000307,0.013815,14,subduction interface,-0.272861624523,0.72,8.6,25N 60.4E 0-25 km depth,25N60p4Ez14
60.4,25.2,4.5,45,0.00043,0.01935,14,subduction interface,-0.12653154442,0.72,8.6,25.2N 60.4E 0-25 km depth,25p2N60p4Ez14
60.4,25.4,4.5,45,0.00065,0.02925,14,subduction interface,0.0529133566429,0.72,8.6,25.4N 60.4E 0-25 km depth,25p4N60p4Ez14
60.4,25.6,4.5,45,0.001067,0.048015,14,subduction interface,0.268164419424,0.72,8.6,25.6N 60.4E 0-25 km depth,25p6N60p4Ez14
60.4,25.8,4.5,45,0.001732,0.07794,14,subduction interface,0.478547887681,0.72,8.6,25.8N 60.4E 0-25 km depth,25p8N60p4Ez14
60.4,26.0,4.5,45,0.00253,0.11385,14,subduction interface,0.643120521176,0.72,8.6,26N 60.4E 0-25 km depth,26N60p4Ez14
60.4,26.2,4.5,45,0.003154,0.14193,14,subduction interface,0.738861688993,0.72,8.6,26.2N 60.4E 0-25 km depth,26p2N60p4Ez14
60.4,26.4,4.5,45,0.003279,0.147555,14,subduction interface,0.755741416669,0.72,8.6,26.4N 60.4E 0-25 km depth,26p4N60p4Ez14
60.4,26.6,4.5,45,0.002825,0.127125,14,subduction interface,0.691018452155,0.72,8.6,26.6N 60.4E 0-25 km depth,26p6N60p4Ez14
60.4,26.8,4.5,45,0.002047,0.092115,14,subduction interface,0.551117842663,0.72,8.6,26.8N 60.4E 0-25 km depth,26p8N60p4Ez14
60.4,27.0,4.5,45,0.001332,0.05994,14,subduction interface,0.364504224834,0.72,8.6,27N 60.4E 0-25 km depth,27N60p4Ez14
60.4,27.2,4.5,45,0.000915,0.041175,14,subduction interface,0.201421094066,0.72,8.6,27.2N 60.4E 0-25 km depth,27p2N60p4Ez14
60.4,27.4,4.5,45,0.000765,0.034425,14,subduction interface,0.123661435154,0.72,8.6,27.4N 60.4E 0-25 km depth,27p4N60p4Ez14
60.6,21.6,4.5,45,2.8e-05,0.00126,903,active shallow crust normal,0.487158031342,1.12,7.0,21.6N 60.6E 0-25 km depth,21p6N60p6Ez903
60.6,21.8,4.5,45,1.9e-05,0.000855,903,active shallow crust normal,0.318753600953,1.12,7.0,21.8N 60.6E 0-25 km depth,21p8N60p6Ez903
60.6,22.0,4.5,45,1.3e-05,0.000585,903,active shallow crust normal,0.153943352307,1.12,7.0,22N 60.6E 0-25 km depth,22N60p6Ez903
60.6,22.2,4.5,45,9e-06,0.000405,903,active shallow crust normal,-0.00575749056067,1.12,7.0,22.2N 60.6E 0-25 km depth,22p2N60p6Ez903
60.6,23.8,4.5,45,6e-06,0.00027,14,subduction interface,-1.98184874962,0.72,8.6,23.8N 60.6E 0-25 km depth,23p8N60p6Ez14
60.6,24.0,4.5,45,1.9e-05,0.000855,14,subduction interface,-1.48124639905,0.72,8.6,24N 60.6E 0-25 km depth,24N60p6Ez14
60.6,24.2,4.5,45,5.5e-05,0.002475,14,subduction interface,-1.01963731051,0.72,8.6,24.2N 60.6E 0-25 km depth,24p2N60p6Ez14
60.6,24.4,4.5,45,0.000129,0.005805,14,subduction interface,-0.649410289701,0.72,8.6,24.4N 60.6E 0-25 km depth,24p4N60p6Ez14
60.6,24.6,4.5,45,0.00025,0.01125,14,subduction interface,-0.362059991328,0.72,8.6,24.6N 60.6E 0-25 km depth,24p6N60p6Ez14
60.6,24.8,4.5,45,0.000406,0.01827,14,subduction interface,-0.151473966423,0.72,8.6,24.8N 60.6E 0-25 km depth,24p8N60p6Ez14
60.6,25.0,4.5,45,0.000571,0.025695,14,subduction interface,-0.00336389175415,0.72,8.6,25N 60.6E 0-25 km depth,25N60p6Ez14
60.6,25.2,4.5,45,0.000754,0.03393,14,subduction interface,0.11737134587,0.72,8.6,25.2N 60.6E 0-25 km depth,25p2N60p6Ez14
60.6,25.4,4.5,45,0.001045,0.047025,14,subduction interface,0.259116290447,0.72,8.6,25.4N 60.6E 0-25 km depth,25p4N60p6Ez14
60.6,25.6,4.5,45,0.001609,0.072405,14,subduction interface,0.446556044099,0.72,8.6,25.6N 60.6E 0-25 km depth,25p6N60p6Ez14
60.6,25.8,4.5,45,0.00255,0.11475,14,subduction interface,0.646540180434,0.72,8.6,25.8N 60.6E 0-25 km depth,25p8N60p6Ez14
60.6,26.0,4.5,45,0.003721,0.167445,14,subduction interface,0.810659670022,0.72,8.6,26N 60.6E 0-25 km depth,26N60p6Ez14
60.6,26.2,4.5,45,0.004663,0.209835,14,subduction interface,0.908665415454,0.72,8.6,26.2N 60.6E 0-25 km depth,26p2N60p6Ez14
60.6,26.4,4.5,45,0.004862,0.21879,14,subduction interface,0.926814954507,0.72,8.6,26.4N 60.6E 0-25 km depth,26p4N60p6Ez14
60.6,26.6,4.5,45,0.004168,0.18756,14,subduction interface,0.859927710291,0.72,8.6,26.6N 60.6E 0-25 km depth,26p6N60p6Ez14
60.6,26.8,4.5,45,0.002942,0.13239,14,subduction interface,0.708642668392,0.72,8.6,26.8N 60.6E 0-25 km depth,26p8N60p6Ez14
60.6,27.0,4.5,45,0.001754,0.07893,14,subduction interface,0.48402958903,0.72,8.6,27N 60.6E 0-25 km depth,27N60p6Ez14
60.6,27.2,4.5,45,0.000965,0.043425,14,subduction interface,0.224527313344,0.72,8.6,27.2N 60.6E 0-25 km depth,27p2N60p6Ez14
60.6,27.4,4.5,45,0.000586,0.02637,14,subduction interface,0.00789761601809,0.72,8.6,27.4N 60.6E 0-25 km depth,27p4N60p6Ez14
60.6,27.6,4.5,45,0.000434,0.01953,14,subduction interface,-0.122510270487,0.72,8.6,27.6N 60.6E 0-25 km depth,27p6N60p6Ez14
60.8,21.2,4.5,45,0.000148,0.00666,903,active shallow crust normal,1.21026171539,1.12,7.0,21.2N 60.8E 0-25 km depth,21p2N60p8Ez903
60.8,21.4,4.5,45,0.000119,0.005355,903,active shallow crust normal,1.11554696139,1.12,7.0,21.4N 60.8E 0-25 km depth,21p4N60p8Ez903
60.8,21.6,4.5,45,8.3e-05,0.003735,903,active shallow crust normal,0.959078092376,1.12,7.0,21.6N 60.8E 0-25 km depth,21p6N60p8Ez903
60.8,21.8,4.5,45,5e-05,0.00225,903,active shallow crust normal,0.738970004336,1.12,7.0,21.8N 60.8E 0-25 km depth,21p8N60p8Ez903
60.8,22.0,4.5,45,2.7e-05,0.001215,903,active shallow crust normal,0.471363764159,1.12,7.0,22N 60.8E 0-25 km depth,22N60p8Ez903
60.8,22.2,4.5,45,1.3e-05,0.000585,903,active shallow crust normal,0.153943352307,1.12,7.0,22.2N 60.8E 0-25 km depth,22p2N60p8Ez903
60.8,22.4,4.5,45,5e-06,0.000225,903,active shallow crust normal,-0.261029995664,1.12,7.0,22.4N 60.8E 0-25 km depth,22p4N60p8Ez903
60.8,22.6,4.5,45,2e-06,9e-05,903,active shallow crust normal,-0.658970004336,1.12,7.0,22.6N 60.8E 0-25 km depth,22p6N60p8Ez903
60.8,23.6,4.5,45,2e-06,9e-05,14,subduction interface,-2.45897000434,0.72,8.6,23.6N 60.8E 0-25 km depth,23p6N60p8Ez14
60.8,23.8,4.5,45,8e-06,0.00036,14,subduction interface,-1.85691001301,0.72,8.6,23.8N 60.8E 0-25 km depth,23p8N60p8Ez14
60.8,24.0,4.5,45,3e-05,0.00135,14,subduction interface,-1.28287874528,0.72,8.6,24N 60.8E 0-25 km depth,24N60p8Ez14
60.8,24.2,4.5,45,8.7e-05,0.003915,14,subduction interface,-0.820480747381,0.72,8.6,24.2N 60.8E 0-25 km depth,24p2N60p8Ez14
60.8,24.4,4.5,45,0.000208,0.00936,14,subduction interface,-0.441936665037,0.72,8.6,24.4N 60.8E 0-25 km depth,24p4N60p8Ez14
60.8,24.6,4.5,45,0.000404,0.01818,14,subduction interface,-0.153618634889,0.72,8.6,24.6N 60.8E 0-25 km depth,24p6N60p8Ez14
60.8,24.8,4.5,45,0.000653,0.029385,14,subduction interface,0.0549131812751,0.72,8.6,24.8N 60.8E 0-25 km depth,24p8N60p8Ez14
60.8,25.0,4.5,45,0.000904,0.04068,14,subduction interface,0.196168430475,0.72,8.6,25N 60.8E 0-25 km depth,25N60p8Ez14
60.8,25.2,4.5,45,0.00115,0.05175,14,subduction interface,0.300697840354,0.72,8.6,25.2N 60.8E 0-25 km depth,25p2N60p8Ez14
60.8,25.4,4.5,45,0.001501,0.067545,14,subduction interface,0.416380692243,0.72,8.6,25.4N 60.8E 0-25 km depth,25p4N60p8Ez14
60.8,25.6,4.5,45,0.002177,0.097965,14,subduction interface,0.577858429041,0.72,8.6,25.6N 60.8E 0-25 km depth,25p6N60p8Ez14
60.8,25.8,4.5,45,0.003341,0.150345,14,subduction interface,0.763876475638,0.72,8.6,25.8N 60.8E 0-25 km depth,25p8N60p8Ez14
60.8,26.0,4.5,45,0.004824,0.21708,14,subduction interface,0.923407299132,0.72,8.6,26N 60.8E 0-25 km depth,26N60p8Ez14
60.8,26.2,4.5,45,0.006038,0.27171,14,subduction interface,1.02089310869,0.72,8.6,26.2N 60.8E 0-25 km depth,26p2N60p8Ez14
60.8,26.4,4.5,45,0.006304,0.28368,14,subduction interface,1.03961620448,0.72,8.6,26.4N 60.8E 0-25 km depth,26p4N60p8Ez14
60.8,26.6,4.5,45,0.005408,0.24336,14,subduction interface,0.973036682934,0.72,8.6,26.6N 60.8E 0-25 km depth,26p6N60p8Ez14
60.8,26.8,4.5,45,0.003798,0.17091,14,subduction interface,0.819554960401,0.72,8.6,26.8N 60.8E 0-25 km depth,26p8N60p8Ez14
60.8,27.0,4.5,45,0.002204,0.09918,14,subduction interface,0.58321159018,0.72,8.6,27N 60.8E 0-25 km depth,27N60p8Ez14
60.8,27.2,4.5,45,0.001099,0.049455,14,subduction interface,0.280997692423,0.72,8.6,27.2N 60.8E 0-25 km depth,27p2N60p8Ez14
60.8,27.4,4.5,45,0.000527,0.023715,14,subduction interface,-0.0381893847875,0.72,8.6,27.4N 60.8E 0-25 km depth,27p4N60p8Ez14
60.8,27.6,4.5,45,0.000291,0.013095,14,subduction interface,-0.296107011014,0.72,8.6,27.6N 60.8E 0-25 km depth,27p6N60p8Ez14
60.8,27.8,4.5,45,0.000207,0.009315,14,subduction interface,-0.444029654543,0.72,8.6,27.8N 60.8E 0-25 km depth,27p8N60p8Ez14
61.0,21.0,4.5,45,0.000401,0.018045,903,active shallow crust normal,1.64314437262,1.12,7.0,21N 61E 0-25 km depth,21N61Ez903
61.0,21.2,4.5,45,0.000377,0.016965,903,active shallow crust normal,1.61634135021,1.12,7.0,21.2N 61E 0-25 km depth,21p2N61Ez903
61.0,21.4,4.5,45,0.000307,0.013815,903,active shallow crust normal,1.52713837548,1.12,7.0,21.4N 61E 0-25 km depth,21p4N61Ez903
61.0,21.6,4.5,45,0.000217,0.009765,903,active shallow crust normal,1.37645973385,1.12,7.0,21.6N 61E 0-25 km depth,21p6N61Ez903
61.0,21.8,4.5,45,0.000134,0.00603,903,active shallow crust normal,1.16710479836,1.12,7.0,21.8N 61E 0-25 km depth,21p8N61Ez903
61.0,22.0,4.5,45,7.1e-05,0.003195,903,active shallow crust normal,0.891258348719,1.12,7.0,22N 61E 0-25 km depth,22N61Ez903
61.0,22.2,4.5,45,3.2e-05,0.00144,903,active shallow crust normal,0.54514997832,1.12,7.0,22.2N 61E 0-25 km depth,22p2N61Ez903
61.0,22.4,4.5,45,1.3e-05,0.000585,903,active shallow crust normal,0.153943352307,1.12,7.0,22.4N 61E 0-25 km depth,22p4N61Ez903
61.0,22.6,4.5,45,4e-06,0.00018,903,active shallow crust normal,-0.357940008672,1.12,7.0,22.6N 61E 0-25 km depth,22p6N61Ez903
61.0,23.6,4.5,45,2e-06,9e-05,14,subduction interface,-2.45897000434,0.72,8.6,23.6N 61E 0-25 km depth,23p6N61Ez14
61.0,23.8,4.5,45,1.1e-05,0.000495,14,subduction interface,-1.71860731484,0.72,8.6,23.8N 61E 0-25 km depth,23p8N61Ez14
61.0,24.0,4.5,45,4e-05,0.0018,14,subduction interface,-1.15794000867,0.72,8.6,24N 61E 0-25 km depth,24N61Ez14
61.0,24.2,4.5,45,0.000118,0.00531,14,subduction interface,-0.688117992694,0.72,8.6,24.2N 61E 0-25 km depth,24p2N61Ez14
61.0,24.4,4.5,45,0.000281,0.012645,14,subduction interface,-0.311293680095,0.72,8.6,24.4N 61E 0-25 km depth,24p4N61Ez14
61.0,24.6,4.5,45,0.000545,0.024525,14,subduction interface,-0.0236034977234,0.72,8.6,24.6N 61E 0-25 km depth,24p6N61Ez14
61.0,24.8,4.5,45,0.000875,0.039375,14,subduction interface,0.182008053022,0.72,8.6,24.8N 61E 0-25 km depth,24p8N61Ez14
61.0,25.0,4.5,45,0.001196,0.05382,14,subduction interface,0.317731179652,0.72,8.6,25N 61E 0-25 km depth,25N61Ez14
61.0,25.2,4.5,45,0.00148,0.0666,14,subduction interface,0.410261715395,0.72,8.6,25.2N 61E 0-25 km depth,25p2N61Ez14
61.0,25.4,4.5,45,0.001839,0.082755,14,subduction interface,0.504581729238,0.72,8.6,25.4N 61E 0-25 km depth,25p4N61Ez14
61.0,25.6,4.5,45,0.002523,0.113535,14,subduction interface,0.641917250518,0.72,8.6,25.6N 61E 0-25 km depth,25p6N61Ez14
61.0,25.8,4.5,45,0.003735,0.168075,14,subduction interface,0.812290606151,0.72,8.6,25.8N 61E 0-25 km depth,25p8N61Ez14
61.0,26.0,4.5,45,0.005314,0.23913,14,subduction interface,0.965421550074,0.72,8.6,26N 61E 0-25 km depth,26N61Ez14
61.0,26.2,4.5,45,0.006629,0.298305,14,subduction interface,1.06144801902,0.72,8.6,26.2N 61E 0-25 km depth,26p2N61Ez14
61.0,26.4,4.5,45,0.006935,0.312075,14,subduction interface,1.08104646541,0.72,8.6,26.4N 61E 0-25 km depth,26p4N61Ez14
61.0,26.6,4.5,45,0.005977,0.268965,14,subduction interface,1.01648325583,0.72,8.6,26.6N 61E 0-25 km depth,26p6N61Ez14
61.0,26.8,4.5,45,0.004227,0.190215,14,subduction interface,0.866032247829,0.72,8.6,26.8N 61E 0-25 km depth,26p8N61Ez14
61.0,27.0,4.5,45,0.002469,0.111105,14,subduction interface,0.632521089932,0.72,8.6,27N 61E 0-25 km depth,27N61Ez14
61.0,27.2,4.5,45,0.001224,0.05508,14,subduction interface,0.32778141781,0.72,8.6,27.2N 61E 0-25 km depth,27p2N61Ez14
61.0,27.4,4.5,45,0.000554,0.02493,14,subduction interface,-0.0164902352716,0.72,8.6,27.4N 61E 0-25 km depth,27p4N61Ez14
61.0,27.6,4.5,45,0.000264,0.01188,14,subduction interface,-0.33839607313,0.72,8.6,27.6N 61E 0-25 km depth,27p6N61Ez14
61.0,27.8,4.5,45,0.000167,0.007515,14,subduction interface,-0.537283528852,0.72,8.6,27.8N 61E 0-25 km depth,27p8N61Ez14
61.2,20.6,4.5,45,0.000617,0.027765,903,active shallow crust normal,1.83028516403,1.12,7.0,20.6N 61.2E 0-25 km depth,20p6N61p2Ez903
61.2,20.8,4.5,45,0.000765,0.034425,903,active shallow crust normal,1.92366143515,1.12,7.0,20.8N 61.2E 0-25 km depth,20p8N61p2Ez903
61.2,21.0,4.5,45,0.000829,0.037305,903,active shallow crust normal,1.95855453055,1.12,7.0,21N 61.2E 0-25 km depth,21N61p2Ez903
61.2,21.2,4.5,45,0.000786,0.03537,903,active shallow crust normal,1.93542254604,1.12,7.0,21.2N 61.2E 0-25 km depth,21p2N61p2Ez903
61.2,21.4,4.5,45,0.000651,0.029295,903,active shallow crust normal,1.85358098857,1.12,7.0,21.4N 61.2E 0-25 km depth,21p4N61p2Ez903
61.2,21.6,4.5,45,0.000471,0.021195,903,active shallow crust normal,1.71302090713,1.12,7.0,21.6N 61.2E 0-25 km depth,21p6N61p2Ez903
61.2,21.8,4.5,45,0.000297,0.013365,903,active shallow crust normal,1.51275644932,1.12,7.0,21.8N 61.2E 0-25 km depth,21p8N61p2Ez903
61.2,22.0,4.5,45,0.000162,0.00729,903,active shallow crust normal,1.24951501454,1.12,7.0,22N 61.2E 0-25 km depth,22N61p2Ez903
61.2,22.2,4.5,45,7.6e-05,0.00342,903,active shallow crust normal,0.920813592281,1.12,7.0,22.2N 61.2E 0-25 km depth,22p2N61p2Ez903
61.2,22.4,4.5,45,3e-05,0.00135,903,active shallow crust normal,0.51712125472,1.12,7.0,22.4N 61.2E 0-25 km depth,22p4N61p2Ez903
61.2,22.6,4.5,45,1e-05,0.00045,903,active shallow crust normal,0.04,1.12,7.0,22.6N 61.2E 0-25 km depth,22p6N61p2Ez903
61.2,22.8,4.5,45,3e-06,0.000135,903,active shallow crust normal,-0.48287874528,1.12,7.0,22.8N 61.2E 0-25 km depth,22p8N61p2Ez903
61.2,23.6,4.5,45,3e-06,0.000135,14,subduction interface,-2.28287874528,0.72,8.6,23.6N 61.2E 0-25 km depth,23p6N61p2Ez14
61.2,23.8,4.5,45,1.3e-05,0.000585,14,subduction interface,-1.64605664769,0.72,8.6,23.8N 61.2E 0-25 km depth,23p8N61p2Ez14
61.2,24.0,4.5,45,4.7e-05,0.002115,14,subduction interface,-1.08790214206,0.72,8.6,24N 61.2E 0-25 km depth,24N61p2Ez14
61.2,24.2,4.5,45,0.000137,0.006165,14,subduction interface,-0.623279432844,0.72,8.6,24.2N 61.2E 0-25 km depth,24p2N61p2Ez14
61.2,24.4,4.5,45,0.000322,0.01449,14,subduction interface,-0.252144128304,0.72,8.6,24.4N 61.2E 0-25 km depth,24p4N61p2Ez14
61.2,24.6,4.5,45,0.000619,0.027855,14,subduction interface,0.0316906490201,0.72,8.6,24.6N 61.2E 0-25 km depth,24p6N61p2Ez14
61.2,24.8,4.5,45,0.000986,0.04437,14,subduction interface,0.233876914941,0.72,8.6,24.8N 61.2E 0-25 km depth,24p8N61p2Ez14
61.2,25.0,4.5,45,0.001332,0.05994,14,subduction interface,0.364504224834,0.72,8.6,25N 61.2E 0-25 km depth,25N61p2Ez14
61.2,25.2,4.5,45,0.001608,0.07236,14,subduction interface,0.446286044412,0.72,8.6,25.2N 61.2E 0-25 km depth,25p2N61p2Ez14
61.2,25.4,4.5,45,0.001908,0.08586,14,subduction interface,0.520578370368,0.72,8.6,25.4N 61.2E 0-25 km depth,25p4N61p2Ez14
61.2,25.6,4.5,45,0.002476,0.11142,14,subduction interface,0.633750640348,0.72,8.6,25.6N 61.2E 0-25 km depth,25p6N61p2Ez14
61.2,25.8,4.5,45,0.003524,0.15858,14,subduction interface,0.78703589974,0.72,8.6,25.8N 61.2E 0-25 km depth,25p8N61p2Ez14
61.2,26.0,4.5,45,0.00493,0.22185,14,subduction interface,0.932846919277,0.72,8.6,26N 61.2E 0-25 km depth,26N61p2Ez14
61.2,26.2,4.5,45,0.006131,0.275895,14,subduction interface,1.02753131613,0.72,8.6,26.2N 61.2E 0-25 km depth,26p2N61p2Ez14
61.2,26.4,4.5,45,0.006442,0.28989,14,subduction interface,1.04902072048,0.72,8.6,26.4N 61.2E 0-25 km depth,26p4N61p2Ez14
61.2,26.6,4.5,45,0.005614,0.25263,14,subduction interface,0.989272408298,0.72,8.6,26.6N 61.2E 0-25 km depth,26p6N61p2Ez14
61.2,26.8,4.5,45,0.00405,0.18225,14,subduction interface,0.847455023215,0.72,8.6,26.8N 61.2E 0-25 km depth,26p8N61p2Ez14
61.2,27.0,4.5,45,0.00245,0.11025,14,subduction interface,0.629166084365,0.72,8.6,27N 61.2E 0-25 km depth,27N61p2Ez14
61.2,27.2,4.5,45,0.001289,0.058005,14,subduction interface,0.350252917353,0.72,8.6,27.2N 61.2E 0-25 km depth,27p2N61p2Ez14
61.2,27.4,4.5,45,0.000635,0.028575,14,subduction interface,0.042773725292,0.72,8.6,27.4N 61.2E 0-25 km depth,27p4N61p2Ez14
61.2,27.6,4.5,45,0.000326,0.01467,14,subduction interface,-0.246782399932,0.72,8.6,27.6N 61.2E 0-25 km depth,27p6N61p2Ez14
61.2,27.8,4.5,45,0.000205,0.009225,14,subduction interface,-0.448246138944,0.72,8.6,27.8N 61.2E 0-25 km depth,27p8N61p2Ez14
61.4,20.2,4.5,45,0.00043,0.01935,903,active shallow crust normal,1.67346845558,1.12,7.0,20.2N 61.4E 0-25 km depth,20p2N61p4Ez903
61.4,20.4,4.5,45,0.000721,0.032445,903,active shallow crust normal,1.89793526472,1.12,7.0,20.4N 61.4E 0-25 km depth,20p4N61p4Ez903
61.4,20.6,4.5,45,0.001033,0.046485,903,active shallow crust normal,2.05410032152,1.12,7.0,20.6N 61.4E 0-25 km depth,20p6N61p4Ez903
61.4,20.8,4.5,45,0.001285,0.057825,903,active shallow crust normal,2.14890312767,1.12,7.0,20.8N 61.4E 0-25 km depth,20p8N61p4Ez903
61.4,21.0,4.5,45,0.001401,0.063045,903,active shallow crust normal,2.18643813529,1.12,7.0,21N 61.4E 0-25 km depth,21N61p4Ez903
61.4,21.2,4.5,45,0.001345,0.060525,903,active shallow crust normal,2.16872228434,1.12,7.0,21.2N 61.4E 0-25 km depth,21p2N61p4Ez903
61.4,21.4,4.5,45,0.001134,0.05103,903,active shallow crust normal,2.09461305456,1.12,7.0,21.4N 61.4E 0-25 km depth,21p4N61p4Ez903
61.4,21.6,4.5,45,0.000841,0.037845,903,active shallow crust normal,1.9647959958,1.12,7.0,21.6N 61.4E 0-25 km depth,21p6N61p4Ez903
