longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,name,id
60.4,26.8,5.5,95,5.47436603467e-05,0.00520064773293,935,subduction intraslab Himalayas,1.62333383245,1.07,7.2,26.8N 60.4E 70-180 km depth,26p8N60p4Ez935
60.4,27.0,5.5,95,8.84320667139e-05,0.00840104633782,935,subduction intraslab Himalayas,1.83160977487,1.07,7.2,27N 60.4E 70-180 km depth,27N60p4Ez935
60.4,27.2,5.5,95,0.000134753625469,0.0128015944195,935,subduction intraslab Himalayas,2.01454045846,1.07,7.2,27.2N 60.4E 70-180 km depth,27p2N60p4Ez935
60.4,27.4,5.5,95,0.000181075184224,0.0172021425012,935,subduction intraslab Himalayas,2.14285893572,1.07,7.2,27.4N 60.4E 70-180 km depth,27p4N60p4Ez935
60.6,25.6,5.5,95,4.2110507959e-06,0.00040004982561,935,subduction intraslab Himalayas,0.509390480139,1.07,7.2,25.6N 60.6E 70-180 km depth,25p6N60p6Ez935
60.6,25.8,5.5,95,8.4221015918e-06,0.000800099651221,935,subduction intraslab Himalayas,0.810420475803,1.07,7.2,25.8N 60.6E 70-180 km depth,25p8N60p6Ez935
60.6,26.0,5.5,95,1.26331523877e-05,0.00120014947683,935,subduction intraslab Himalayas,0.986511734859,1.07,7.2,26N 60.6E 70-180 km depth,26N60p6Ez935
60.6,26.2,5.5,95,1.68442031836e-05,0.00160019930244,935,subduction intraslab Himalayas,1.11145047147,1.07,7.2,26.2N 60.6E 70-180 km depth,26p2N60p6Ez935
60.6,26.4,5.5,95,2.52663047754e-05,0.00240029895366,935,subduction intraslab Himalayas,1.28754173052,1.07,7.2,26.4N 60.6E 70-180 km depth,26p4N60p6Ez935
60.6,26.6,5.5,95,3.78994571631e-05,0.00360044843049,935,subduction intraslab Himalayas,1.46363298958,1.07,7.2,26.6N 60.6E 70-180 km depth,26p6N60p6Ez935
60.6,26.8,5.5,95,5.47436603467e-05,0.00520064773293,935,subduction intraslab Himalayas,1.62333383245,1.07,7.2,26.8N 60.6E 70-180 km depth,26p8N60p6Ez935
60.6,27.0,5.5,95,8.00099651221e-05,0.0076009466866,935,subduction intraslab Himalayas,1.78814408109,1.07,7.2,27N 60.6E 70-180 km depth,27N60p6Ez935
60.6,27.2,5.5,95,0.000109487320693,0.0104012954659,935,subduction intraslab Himalayas,1.92436382811,1.07,7.2,27.2N 60.6E 70-180 km depth,27p2N60p6Ez935
60.6,27.4,5.5,95,0.000138964676265,0.0132016442451,935,subduction intraslab Himalayas,2.02790442002,1.07,7.2,27.4N 60.6E 70-180 km depth,27p4N60p6Ez935
60.6,27.6,5.5,95,0.000160019930244,0.0152018933732,153,subduction intraslab Himalayas,2.25417407676,1.1,7.9,27.6N 60.6E 70-180 km depth,27p6N60p6Ez153
