longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,hypo_depth,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
70,26,0.0033,5.5,106,3.1132e-05,0,919,919,25,0,15,stable shallow crust,-0.54679,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,26N 70E 0-25 km depth M5.5,26N_70E_L1_M5p5,,,
70,27,0.0016,5.5,106,1.5094e-05,0,919,919,25,0,15,stable shallow crust,-0.86119,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,27N 70E 0-25 km depth M5.5,27N_70E_L1_M5p5,,,
70,28,0.0001,5.5,106,9.434e-07,0,919,919,25,0,15,stable shallow crust,-2.0653,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,28N 70E 0-25 km depth M5.5,28N_70E_L1_M5p5,,,
70,29,0.004,5.5,106,3.7736e-05,0,16,16,25,0,15,active shallow crust strike-slip reverse,0.41675,0.88,0.08,8.3,0.4,126.0,18,298,2,WC1994,29N 70E 0-25 km depth M5.5,29N_70E_L1_M5p5,,-5.07,-5.95
70,30,0.0225,5.5,106,0.00021226,0,16,16,25,0,15,active shallow crust strike-slip reverse,1.1669,0.88,0.08,8.3,0.4,126.0,18,298,2,WC1994,30N 70E 0-25 km depth M5.5,30N_70E_L1_M5p5,-3.76,-4.14,-5.02
70,31,0.0234,5.5,106,0.00022075,0,16,16,25,0,15,active shallow crust strike-slip reverse,1.1839,0.88,0.08,8.3,0.4,126.0,18,298,2,WC1994,31N 70E 0-25 km depth M5.5,31N_70E_L1_M5p5,-3.74,-4.13,-5.01
70,32,0.0136,5.5,106,0.0001283,0,16,16,25,0,15,active shallow crust strike-slip reverse,0.94823,0.88,0.08,8.3,0.4,126.0,18,298,2,WC1994,32N 70E 0-25 km depth M5.5,32N_70E_L1_M5p5,-4.05,-4.38,-5.26
70,33,0.0137,5.5,106,0.00012925,0,17,17,25,0,15,active shallow crust strike-slip reverse,0.62141,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,33N 70E 0-25 km depth M5.5,33N_70E_L1_M5p5,-4.3,-4.42,
70,34,0.0272,5.5,106,0.0002566,0,8,8,25,0,15,active shallow crust strike-slip reverse,0.91926,0.82,0.08,8.3,0.3,113.0,34,271,2,WC1994,34N 70E 0-25 km depth M5.5,34N_70E_L1_M5p5,-3.75,-4.06,-4.88
70,35,0.0209,5.5,106,0.00019717,0,8,8,25,0,15,active shallow crust strike-slip reverse,0.80484,0.82,0.08,8.3,0.3,113.0,34,271,2,WC1994,35N 70E 0-25 km depth M5.5,35N_70E_L1_M5p5,-3.93,-4.19,-5.01
70,36,0.0381,5.5,106,0.00035943,0,9,9,25,0,15,active shallow crust strike-slip reverse,1.3406,0.87,0.07,8,0.4,171.0,16,36,2,WC1994,36N 70E 0-25 km depth M5.5,36N_70E_L1_M5p5,-3.5,-3.9,-4.77
70,37,0.0297,5.5,106,0.00028019,0,9,9,25,0,15,active shallow crust strike-slip reverse,1.2325,0.87,0.07,8,0.4,171.0,16,36,2,WC1994,37N 70E 0-25 km depth M5.5,37N_70E_L1_M5p5,-3.63,-4.01,-4.88
70,38,0.0195,5.5,106,0.00018396,0,5,5,25,0,15,active shallow crust strike-slip reverse,1.2697,0.91,0.08,7.8,0.4,148.0,55,274,2,WC1994,38N 70E 0-25 km depth M5.5,38N_70E_L1_M5p5,-3.81,-4.21,-5.14
70,39,0.0117,5.5,106,0.00011038,0,1,1,25,0,15,active shallow crust strike-slip reverse,1.8179,1.05,0.07,8,0.4,30.0,73,202,2,WC1994,39N 70E 0-25 km depth M5.5,39N_70E_L1_M5p5,-3.98,-4.49,-5.54
71,22,0.0004,5.5,106,3.7736e-06,0,66,66,25,0,15,stable shallow crust,-0.69325,0.86,0.11,7,0.3,25.0,83,58,2,WC1994,22N 71E 0-25 km depth M5.5,22N_71E_L1_M5p5,,,
71,23,0.005,5.5,106,4.717e-05,0,63,63,25,0,15,stable shallow crust,0.89866,0.95,0.05,8.2,0.4,59.8,64.1,64.9,2,WC1994,23N 71E 0-25 km depth M5.5,23N_71E_L1_M5p5,-4.53,-4.86,-5.81
71,24,0.0048,5.5,106,4.5283e-05,0,63,63,25,0,15,stable shallow crust,0.88094,0.95,0.05,8.2,0.4,59.8,64.1,64.9,2,WC1994,24N 71E 0-25 km depth M5.5,24N_71E_L1_M5p5,-4.56,-4.88,-5.83
71,25,0.0075,5.5,106,7.0755e-05,0,63,63,25,0,15,stable shallow crust,1.0748,0.95,0.05,8.2,0.4,59.8,64.1,64.9,2,WC1994,25N 71E 0-25 km depth M5.5,25N_71E_L1_M5p5,-4.28,-4.66,-5.61
71,26,0.0087,5.5,106,8.2075e-05,0,919,919,25,0,15,stable shallow crust,-0.12579,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,26N 71E 0-25 km depth M5.5,26N_71E_L1_M5p5,,,
71,27,0.0062,5.5,106,5.8491e-05,0,919,919,25,0,15,stable shallow crust,-0.27291,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,27N 71E 0-25 km depth M5.5,27N_71E_L1_M5p5,,,
71,28,0.0002,5.5,106,1.8868e-06,0,919,919,25,0,15,stable shallow crust,-1.7643,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,28N 71E 0-25 km depth M5.5,28N_71E_L1_M5p5,,,
71,29,0.0019,5.5,106,1.7925e-05,0,919,919,25,0,15,stable shallow crust,-0.78655,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,29N 71E 0-25 km depth M5.5,29N_71E_L1_M5p5,,,
71,30,0.0121,5.5,106,0.00011415,0,16,16,25,0,15,active shallow crust strike-slip reverse,0.89748,0.88,0.08,8.3,0.4,126.0,18,298,2,WC1994,30N 71E 0-25 km depth M5.5,30N_71E_L1_M5p5,-4.13,-4.44,-5.32
71,31,0.0083,5.5,106,7.8302e-05,0,17,17,25,0,15,active shallow crust strike-slip reverse,0.40377,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,31N 71E 0-25 km depth M5.5,31N_71E_L1_M5p5,,-4.73,
71,32,0.0046,5.5,106,4.3396e-05,0,17,17,25,0,15,active shallow crust strike-slip reverse,0.14745,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,32N 71E 0-25 km depth M5.5,32N_71E_L1_M5p5,,-5.31,
71,33,0.0124,5.5,106,0.00011698,0,17,17,25,0,15,active shallow crust strike-slip reverse,0.57812,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,33N 71E 0-25 km depth M5.5,33N_71E_L1_M5p5,-4.43,-4.48,
71,34,0.0168,5.5,106,0.00015849,0,12,12,25,0,15,active shallow crust strike-slip reverse,0.16,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,34N 71E 0-25 km depth M5.5,34N_71E_L1_M5p5,,-4.67,-5.39
71,35,0.009,5.5,106,8.4906e-05,0,8,8,25,0,15,active shallow crust strike-slip reverse,0.43894,0.82,0.08,8.3,0.3,113.0,34,271,2,WC1994,35N 71E 0-25 km depth M5.5,35N_71E_L1_M5p5,-5.26,-4.68,-5.5
71,36,0.014,5.5,106,0.00013208,0,9,9,25,0,15,active shallow crust strike-slip reverse,0.90582,0.87,0.07,8,0.4,171.0,16,36,2,WC1994,36N 71E 0-25 km depth M5.5,36N_71E_L1_M5p5,-4.06,-4.37,-5.24
71,37,0.027,5.5,106,0.00025472,0,9,9,25,0,15,active shallow crust strike-slip reverse,1.1911,0.87,0.07,8,0.4,171.0,16,36,2,WC1994,37N 71E 0-25 km depth M5.5,37N_71E_L1_M5p5,-3.68,-4.06,-4.93
71,38,0.0143,5.5,106,0.00013491,0,9,9,25,0,15,active shallow crust strike-slip reverse,0.91503,0.87,0.07,8,0.4,171.0,16,36,2,WC1994,38N 71E 0-25 km depth M5.5,38N_71E_L1_M5p5,-4.04,-4.36,-5.23
71,39,0.0237,5.5,106,0.00022358,0,1,1,25,0,15,active shallow crust strike-slip reverse,2.1244,1.05,0.07,8,0.4,30.0,73,202,2,WC1994,39N 71E 0-25 km depth M5.5,39N_71E_L1_M5p5,-3.66,-4.18,-5.23
72,17,0.0001,5.5,106,9.434e-07,35.767,922,,25,0,15,stable shallow crust,-0.030306,1.09,0.12,7.2,0.3,165.0,66,206,2,WC1994,17N 72E 0-25 km depth M5.5,17N_72E_L1_M5p5,,,
72,23,0.0001,5.5,106,9.434e-07,0,919,919,25,0,15,stable shallow crust,-2.0653,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,23N 72E 0-25 km depth M5.5,23N_72E_L1_M5p5,,,
72,24,0.0003,5.5,106,2.8302e-06,0,919,919,25,0,15,stable shallow crust,-1.5882,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,24N 72E 0-25 km depth M5.5,24N_72E_L1_M5p5,,,
72,25,0.0014,5.5,106,1.3208e-05,0,919,919,25,0,15,stable shallow crust,-0.91918,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,25N 72E 0-25 km depth M5.5,25N_72E_L1_M5p5,,,
72,26,0.0052,5.5,106,4.9057e-05,0,919,919,25,0,15,stable shallow crust,-0.3493,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,26N 72E 0-25 km depth M5.5,26N_72E_L1_M5p5,,,
72,27,0.004,5.5,106,3.7736e-05,0,919,919,25,0,15,stable shallow crust,-0.46325,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,27N 72E 0-25 km depth M5.5,27N_72E_L1_M5p5,,,
72,28,0.0001,5.5,106,9.434e-07,0,919,919,25,0,15,stable shallow crust,-2.0653,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,28N 72E 0-25 km depth M5.5,28N_72E_L1_M5p5,,,
72,29,0.0005,5.5,106,4.717e-06,0,919,919,25,0,15,stable shallow crust,-1.3663,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,29N 72E 0-25 km depth M5.5,29N_72E_L1_M5p5,,,
72,30,0.0026,5.5,106,2.4528e-05,0,17,17,25,0,15,active shallow crust strike-slip reverse,-0.10033,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,30N 72E 0-25 km depth M5.5,30N_72E_L1_M5p5,,,
72,31,0.001,5.5,106,9.434e-06,0,17,17,25,0,15,active shallow crust strike-slip reverse,-0.51531,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,31N 72E 0-25 km depth M5.5,31N_72E_L1_M5p5,,,
72,32,0.0042,5.5,106,3.9623e-05,0,17,17,25,0,15,active shallow crust strike-slip reverse,0.10794,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,32N 72E 0-25 km depth M5.5,32N_72E_L1_M5p5,,-5.47,
72,33,0.0117,5.5,106,0.00011038,0,17,17,25,0,15,active shallow crust strike-slip reverse,0.55288,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,33N 72E 0-25 km depth M5.5,33N_72E_L1_M5p5,-4.51,-4.51,
72,34,0.009,5.5,106,8.4906e-05,0,12,12,25,0,15,active shallow crust strike-slip reverse,-0.11106,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,34N 72E 0-25 km depth M5.5,34N_72E_L1_M5p5,,,
72,35,0.0043,5.5,106,4.0566e-05,0,12,12,25,0,15,active shallow crust strike-slip reverse,-0.43184,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,35N 72E 0-25 km depth M5.5,35N_72E_L1_M5p5,,,
72,36,0.0057,5.5,106,5.3774e-05,0,8,8,25,0,15,active shallow crust strike-slip reverse,0.24057,0.82,0.08,8.3,0.3,113.0,34,271,2,WC1994,36N 72E 0-25 km depth M5.5,36N_72E_L1_M5p5,,-5.05,-5.87
72,37,0.0245,5.5,106,0.00023113,0,9,9,25,0,15,active shallow crust strike-slip reverse,1.1489,0.87,0.07,8,0.4,171.0,16,36,2,WC1994,37N 72E 0-25 km depth M5.5,37N_72E_L1_M5p5,-3.73,-4.1,-4.97
72,38,0.0174,5.5,106,0.00016415,0,6,6,25,0,15,active shallow crust normal,1.7702,1.01,0.09,8.2,0.4,-53.0,42,189,2,WC1994,38N 72E 0-25 km depth M5.5,38N_72E_L1_M5p5,-3.81,-4.3,-5.31
72,39,0.033,5.5,106,0.00031132,0,1,1,25,0,15,active shallow crust strike-slip reverse,2.2682,1.05,0.07,8,0.4,30.0,73,202,2,WC1994,39N 72E 0-25 km depth M5.5,39N_72E_L1_M5p5,-3.51,-4.03,-5.08
73,16,0.0002,5.5,106,1.8868e-06,0,922,922,25,0,15,stable shallow crust,0.27072,1.09,0.12,7.2,0.3,165.0,66,206,2,WC1994,16N 73E 0-25 km depth M5.5,16N_73E_L1_M5p5,,-6.6,
73,17,0.0032,5.5,106,3.0189e-05,0,922,922,25,0,15,stable shallow crust,1.4748,1.09,0.12,7.2,0.3,165.0,66,206,2,WC1994,17N 73E 0-25 km depth M5.5,17N_73E_L1_M5p5,-4.57,-5.08,-6.28
73,18,0.0022,5.5,106,2.0755e-05,0,922,922,25,0,15,stable shallow crust,1.3121,1.09,0.12,7.2,0.3,165.0,66,206,2,WC1994,18N 73E 0-25 km depth M5.5,18N_73E_L1_M5p5,-4.76,-5.25,-6.51
73,19,0.0001,5.5,106,9.434e-07,0,922,922,25,0,15,stable shallow crust,-0.030306,1.09,0.12,7.2,0.3,165.0,66,206,2,WC1994,19N 73E 0-25 km depth M5.5,19N_73E_L1_M5p5,,,
73,26,0.0004,5.5,106,3.7736e-06,0,919,919,25,0,15,stable shallow crust,-1.4632,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,26N 73E 0-25 km depth M5.5,26N_73E_L1_M5p5,,,
73,27,0.0003,5.5,106,2.8302e-06,0,919,919,25,0,15,stable shallow crust,-1.5882,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,27N 73E 0-25 km depth M5.5,27N_73E_L1_M5p5,,,
73,29,0.0002,5.5,106,1.8868e-06,0,919,919,25,0,15,stable shallow crust,-1.7643,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,29N 73E 0-25 km depth M5.5,29N_73E_L1_M5p5,,,
73,30,0.0013,5.5,106,1.2264e-05,0,17,17,25,0,15,active shallow crust strike-slip reverse,-0.40136,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,30N 73E 0-25 km depth M5.5,30N_73E_L1_M5p5,,,
73,31,0.001,5.5,106,9.434e-06,0,17,17,25,0,15,active shallow crust strike-slip reverse,-0.51531,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,31N 73E 0-25 km depth M5.5,31N_73E_L1_M5p5,,,
73,32,0.005,5.5,106,4.717e-05,0,17,17,25,0,15,active shallow crust strike-slip reverse,0.18366,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,32N 73E 0-25 km depth M5.5,32N_73E_L1_M5p5,,-5.2,
73,33,0.0031,5.5,106,2.9245e-05,0,12,12,25,0,15,active shallow crust strike-slip reverse,-0.57394,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,33N 73E 0-25 km depth M5.5,33N_73E_L1_M5p5,,,
73,34,0.0042,5.5,106,3.9623e-05,0,12,12,25,0,15,active shallow crust strike-slip reverse,-0.44206,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,34N 73E 0-25 km depth M5.5,34N_73E_L1_M5p5,,,
73,35,0.0088,5.5,106,8.3019e-05,0,12,12,25,0,15,active shallow crust strike-slip reverse,-0.12082,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,35N 73E 0-25 km depth M5.5,35N_73E_L1_M5p5,,,
73,36,0.0105,5.5,106,9.9057e-05,0,12,12,25,0,15,active shallow crust strike-slip reverse,-0.044117,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,36N 73E 0-25 km depth M5.5,36N_73E_L1_M5p5,,,
73,37,0.0257,5.5,106,0.00024245,0,6,6,25,0,15,active shallow crust normal,1.9396,1.01,0.09,8.2,0.4,-53.0,42,189,2,WC1994,37N 73E 0-25 km depth M5.5,37N_73E_L1_M5p5,-3.63,-4.13,-5.14
73,38,0.0149,5.5,106,0.00014057,0,6,6,25,0,15,active shallow crust normal,1.7029,1.01,0.09,8.2,0.4,-53.0,42,189,2,WC1994,38N 73E 0-25 km depth M5.5,38N_73E_L1_M5p5,-3.88,-4.37,-5.38
73,39,0.0267,5.5,106,0.00025189,0,6,6,25,0,15,active shallow crust normal,1.9562,1.01,0.09,8.2,0.4,-53.0,42,189,2,WC1994,39N 73E 0-25 km depth M5.5,39N_73E_L1_M5p5,-3.61,-4.11,-5.12
74,16,0.0003,5.5,106,2.8302e-06,0,923,923,25,0,15,stable shallow crust,-1.5332,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,16N 74E 0-25 km depth M5.5,16N_74E_L1_M5p5,,,
74,17,0.0067,5.5,106,6.3208e-05,0,922,922,25,0,15,stable shallow crust,1.7958,1.09,0.12,7.2,0.3,165.0,66,206,2,WC1994,17N 74E 0-25 km depth M5.5,17N_74E_L1_M5p5,-4.22,-4.75,-5.89
74,18,0.0049,5.5,106,4.6226e-05,0,922,922,25,0,15,stable shallow crust,1.6599,1.09,0.12,7.2,0.3,165.0,66,206,2,WC1994,18N 74E 0-25 km depth M5.5,18N_74E_L1_M5p5,-4.37,-4.89,-6.05
74,19,0.0001,5.5,106,9.434e-07,0,74,74,25,0,15,stable shallow crust,-1.2953,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,19N 74E 0-25 km depth M5.5,19N_74E_L1_M5p5,,,
74,29,0.0008,5.5,106,7.5472e-06,0,919,919,25,0,15,stable shallow crust,-1.1622,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,29N 74E 0-25 km depth M5.5,29N_74E_L1_M5p5,,,
74,30,0.0045,5.5,106,4.2453e-05,0,17,17,25,0,15,active shallow crust strike-slip reverse,0.13791,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,30N 74E 0-25 km depth M5.5,30N_74E_L1_M5p5,,-5.35,
74,31,0.001,5.5,106,9.434e-06,0,17,17,25,0,15,active shallow crust strike-slip reverse,-0.51531,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,31N 74E 0-25 km depth M5.5,31N_74E_L1_M5p5,,,
74,32,0.0015,5.5,106,1.4151e-05,0,17,17,25,0,15,active shallow crust strike-slip reverse,-0.33921,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,32N 74E 0-25 km depth M5.5,32N_74E_L1_M5p5,,,
74,33,0.0019,5.5,106,1.7925e-05,0,12,12,25,0,15,active shallow crust strike-slip reverse,-0.78655,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,33N 74E 0-25 km depth M5.5,33N_74E_L1_M5p5,,,
74,34,0.0052,5.5,106,4.9057e-05,0,12,12,25,0,15,active shallow crust strike-slip reverse,-0.3493,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,34N 74E 0-25 km depth M5.5,34N_74E_L1_M5p5,,,
74,35,0.0083,5.5,106,7.8302e-05,0,12,12,25,0,15,active shallow crust strike-slip reverse,-0.14623,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,35N 74E 0-25 km depth M5.5,35N_74E_L1_M5p5,,,
74,36,0.0082,5.5,106,7.7358e-05,0,12,12,25,0,15,active shallow crust strike-slip reverse,-0.15149,0.72,0.07,8.6,0.4,122.1,40,333.3,2,WC1994,36N 74E 0-25 km depth M5.5,36N_74E_L1_M5p5,,,
74,37,0.0066,5.5,106,6.2264e-05,0,6,6,25,0,15,active shallow crust normal,1.3492,1.01,0.09,8.2,0.4,-53.0,42,189,2,WC1994,37N 74E 0-25 km depth M5.5,37N_74E_L1_M5p5,-4.27,-4.73,-5.74
74,38,0.0044,5.5,106,4.1509e-05,0,6,6,25,0,15,active shallow crust normal,1.1731,1.01,0.09,8.2,0.4,-53.0,42,189,2,WC1994,38N 74E 0-25 km depth M5.5,38N_74E_L1_M5p5,-4.49,-4.92,-5.93
74,39,0.0229,5.5,106,0.00021604,0,2,2,25,0,15,active shallow crust strike-slip reverse,1.4495,0.93,0.09,8,0.4,142.0,31,306,2,WC1994,39N 74E 0-25 km depth M5.5,39N_74E_L1_M5p5,-3.71,-4.15,-5.08
75,16,0.0001,5.5,106,9.434e-07,0,923,923,25,0,15,stable shallow crust,-2.0103,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,16N 75E 0-25 km depth M5.5,16N_75E_L1_M5p5,,,
75,17,0.0015,5.5,106,1.4151e-05,0,922,922,25,0,15,stable shallow crust,1.1458,1.09,0.12,7.2,0.3,165.0,66,206,2,WC1994,17N 75E 0-25 km depth M5.5,17N_75E_L1_M5p5,-4.97,-5.43,-6.81
75,18,0.0009,5.5,106,8.4906e-06,0,74,74,25,0,15,stable shallow crust,-0.34106,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,18N 75E 0-25 km depth M5.5,18N_75E_L1_M5p5,,,
75,19,0.0001,5.5,106,9.434e-07,0,74,74,25,0,15,stable shallow crust,-1.2953,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,19N 75E 0-25 km depth M5.5,19N_75E_L1_M5p5,,,
75,29,0.0002,5.5,106,1.8868e-06,0,919,919,25,0,15,stable shallow crust,-1.7643,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,29N 75E 0-25 km depth M5.5,29N_75E_L1_M5p5,,,
75,30,0.0012,5.5,106,1.1321e-05,0,919,919,25,0,15,stable shallow crust,-0.98612,0.72,0.1,7.2,0.3,123.0,61,290,2,WC1994,30N 75E 0-25 km depth M5.5,30N_75E_L1_M5p5,,,
75,31,0.0003,5.5,106,2.8302e-06,0,17,17,25,0,15,active shallow crust strike-slip reverse,-1.0382,0.82,0.11,7,0.4,59.0,13,219,2,WC1994,31N 75E 0-25 km depth M5.5,31N_75E_L1_M5p5,,,
75,32,0.0035,5.5,106,3.3019e-05,0,13,13,25,0,15,active shallow crust strike-slip reverse,-0.35624,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,WC1994,32N 75E 0-25 km depth M5.5,32N_75E_L1_M5p5,,,
75,33,0.0121,5.5,106,0.00011415,0,13,13,25,0,15,active shallow crust strike-slip reverse,0.18248,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,WC1994,33N 75E 0-25 km depth M5.5,33N_75E_L1_M5p5,,-4.78,-5.53
75,34,0.0085,5.5,106,8.0189e-05,0,13,13,25,0,15,active shallow crust strike-slip reverse,0.029113,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,WC1994,34N 75E 0-25 km depth M5.5,34N_75E_L1_M5p5,,-5.66,-6.41
75,35,0.0043,5.5,106,4.0566e-05,0,902,902,25,0,15,active shallow crust normal,0.33816,0.86,0.12,7.8,0.4,-61.0,48,212,2,WC1994,35N 75E 0-25 km depth M5.5,35N_75E_L1_M5p5,,-5.09,-6.18
75,36,0.0022,5.5,106,2.0755e-05,0,901,901,25,0,15,active shallow crust strike-slip reverse,0.26712,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,36N 75E 0-25 km depth M5.5,36N_75E_L1_M5p5,,-5.47,
75,37,0.0003,5.5,106,2.8302e-06,0,6,6,25,0,15,active shallow crust normal,0.0068154,1.01,0.09,8.2,0.4,-53.0,42,189,2,WC1994,37N 75E 0-25 km depth M5.5,37N_75E_L1_M5p5,,-7.86,-8.87
75,38,0.003,5.5,106,2.8302e-05,0,6,6,25,0,15,active shallow crust normal,1.0068,1.01,0.09,8.2,0.4,-53.0,42,189,2,WC1994,38N 75E 0-25 km depth M5.5,38N_75E_L1_M5p5,-4.71,-5.1,-6.11
75,39,0.0248,5.5,106,0.00023396,0,2,2,25,0,15,active shallow crust strike-slip reverse,1.4841,0.93,0.09,8,0.4,142.0,31,306,2,WC1994,39N 75E 0-25 km depth M5.5,39N_75E_L1_M5p5,-3.67,-4.11,-5.04
75,40,0.0525,5.5,106,0.00049528,0,2,,25,0,15,active shallow crust strike-slip reverse,1.8099,0.93,0.09,8,0.4,142.0,31,306,2,WC1994,40N 75E 0-25 km depth M5.5,40N_75E_L1_M5p5,-3.33,-3.78,-4.71
76,16,0.0008,5.5,106,7.5472e-06,0,923,923,25,0,15,stable shallow crust,-1.1072,0.73,0.06,6,0.3,undefined,45,0,2,WC1994,16N 76E 0-25 km depth M5.5,16N_76E_L1_M5p5,,,
76,17,0.0088,5.5,106,8.3019e-05,0,74,74,25,0,15,stable shallow crust,0.64918,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,17N 76E 0-25 km depth M5.5,17N_76E_L1_M5p5,-4.48,-4.91,
76,18,0.0063,5.5,106,5.9434e-05,0,74,74,25,0,15,stable shallow crust,0.50403,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,18N 76E 0-25 km depth M5.5,18N_76E_L1_M5p5,-5.03,-5.46,
76,19,0.0009,5.5,106,8.4906e-06,0,74,74,25,0,15,stable shallow crust,-0.34106,0.86,0.07,6.5,0.3,68.0,47,284,2,WC1994,19N 76E 0-25 km depth M5.5,19N_76E_L1_M5p5,,,
76,31,0.0009,5.5,106,8.4906e-06,0,13,13,25,0,15,active shallow crust strike-slip reverse,-0.94606,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,WC1994,31N 76E 0-25 km depth M5.5,31N_76E_L1_M5p5,,,
76,32,0.012,5.5,106,0.00011321,0,13,13,25,0,15,active shallow crust strike-slip reverse,0.17888,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,WC1994,32N 76E 0-25 km depth M5.5,32N_76E_L1_M5p5,,-4.79,-5.54
76,33,0.023,5.5,106,0.00021698,0,13,13,25,0,15,active shallow crust strike-slip reverse,0.46142,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,WC1994,33N 76E 0-25 km depth M5.5,33N_76E_L1_M5p5,-4.41,-4.22,-4.97
76,34,0.0053,5.5,106,5e-05,0,13,13,25,0,15,active shallow crust strike-slip reverse,-0.17603,0.75,0.07,8.8,0.4,71.8,12.6,299.4,2,WC1994,34N 76E 0-25 km depth M5.5,34N_76E_L1_M5p5,,,
76,35,0.0006,5.5,106,5.6604e-06,0,902,902,25,0,15,active shallow crust normal,-0.51715,0.86,0.12,7.8,0.4,-61.0,48,212,2,WC1994,35N 76E 0-25 km depth M5.5,35N_76E_L1_M5p5,,,
76,36,0.0004,5.5,106,3.7736e-06,0,901,901,25,0,15,active shallow crust strike-slip reverse,-0.47325,0.9,0.11,7.6,0.4,18.0,80,273,2,WC1994,36N 76E 0-25 km depth M5.5,36N_76E_L1_M5p5,,,
76,37,0.0001,5.5,106,9.434e-07,0,7,7,25,0,15,active shallow crust normal,-0.085306,1.08,0.12,7.6,0.4,-74.0,52,203,2,WC1994,37N 76E 0-25 km depth M5.5,37N_76E_L1_M5p5,,,
76,38,0.0021,5.5,106,1.9811e-05,0,4,4,25,0,15,active shallow crust strike-slip reverse,0.68691,0.98,0.08,7.4,0.4,177.0,56,309,2,WC1994,38N 76E 0-25 km depth M5.5,38N_76E_L1_M5p5,-5.14,-5.29,-6.86
76,39,0.0234,5.5,106,0.00022075,0,2,2,25,0,15,active shallow crust strike-slip reverse,1.4589,0.93,0.09,8,0.4,142.0,31,306,2,WC1994,39N 76E 0-25 km depth M5.5,39N_76E_L1_M5p5,-3.7,-4.14,-5.07
76,40,0.0534,5.5,106,0.00050377,0.34297,2,,25,0,15,active shallow crust strike-slip reverse,1.8172,0.93,0.09,8,0.4,142.0,31,306,2,WC1994,40N 76E 0-25 km depth M5.5,40N_76E_L1_M5p5,-3.32,-3.77,-4.7
