longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,nearest,name,id
60.4,22.2,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,31.3273017898,22.2N 60.4E 25-70 km depth,22p2N60p4Ez9031
60.4,22.4,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,22.7487787608,22.4N 60.4E 25-70 km depth,22p4N60p4Ez9031
60.4,23.6,5.5,107,3.73878341692e-06,0.00040004982561,95,subduction interface,-0.257269692257,0.94,7.6,0.0,23.6N 60.4E 25-70 km depth,23p6N60p4Ez95
60.4,23.8,5.5,107,1.12163502508e-05,0.00120014947683,95,subduction interface,0.219851562462,0.94,7.6,0.0,23.8N 60.4E 25-70 km depth,23p8N60p4Ez95
60.4,24.0,5.5,107,1.86939170846e-05,0.00200024912805,95,subduction interface,0.441700312079,0.94,7.6,0.0,24N 60.4E 25-70 km depth,24N60p4Ez95
60.4,24.2,5.5,107,3.73878341692e-05,0.0040004982561,95,subduction interface,0.742730307743,0.94,7.6,0.0,24.2N 60.4E 25-70 km depth,24p2N60p4Ez95
60.4,24.4,5.5,107,6.35593180876e-05,0.00680084703538,95,subduction interface,0.973179229121,0.94,7.6,0.0,24.4N 60.4E 25-70 km depth,24p4N60p4Ez95
60.4,24.6,5.5,107,8.97308020061e-05,0.00960119581465,95,subduction interface,1.12294154945,0.94,7.6,0.0,24.6N 60.4E 25-70 km depth,24p6N60p4Ez95
60.4,24.8,5.5,107,0.000112163502508,0.0120014947683,95,subduction interface,1.21985156246,0.94,7.6,0.0,24.8N 60.4E 25-70 km depth,24p8N60p4Ez95
60.4,25.0,5.5,107,0.000127118636175,0.0136016940708,95,subduction interface,1.27420922479,0.94,7.6,0.0,25N 60.4E 25-70 km depth,25N60p4Ez95
60.4,25.2,5.5,107,0.000130857419592,0.0140017438964,95,subduction interface,1.28679835209,0.94,7.6,0.0,25.2N 60.4E 25-70 km depth,25p2N60p4Ez95
60.4,25.4,5.5,107,0.000123379852758,0.0132016442451,95,subduction interface,1.26124424762,0.94,7.6,0.0,25.4N 60.4E 25-70 km depth,25p4N60p4Ez95
60.4,25.6,5.5,107,0.000112163502508,0.0120014947683,95,subduction interface,1.21985156246,0.94,7.6,0.0,25.6N 60.4E 25-70 km depth,25p6N60p4Ez95
60.4,25.8,5.5,107,9.72083688399e-05,0.0104012954659,95,subduction interface,1.15770365571,0.94,7.6,0.0,25.8N 60.4E 25-70 km depth,25p8N60p4Ez95
60.4,26.0,5.5,107,8.97308020061e-05,0.00960119581465,95,subduction interface,1.12294154945,0.94,7.6,0.0,26N 60.4E 25-70 km depth,26N60p4Ez95
60.4,26.2,5.5,107,8.59920185891e-05,0.00920114598904,95,subduction interface,1.10445814376,0.94,7.6,0.0,26.2N 60.4E 25-70 km depth,26p2N60p4Ez95
60.4,26.4,5.5,107,9.72083688399e-05,0.0104012954659,95,subduction interface,1.15770365571,0.94,7.6,0.0,26.4N 60.4E 25-70 km depth,26p4N60p4Ez95
60.4,26.6,5.5,107,0.000123379852758,0.0132016442451,95,subduction interface,1.26124424762,0.94,7.6,0.0,26.6N 60.4E 25-70 km depth,26p6N60p4Ez95
60.4,26.8,5.5,107,0.000168245253761,0.0180022421525,95,subduction interface,1.39594282152,0.94,7.6,0.0,26.8N 60.4E 25-70 km depth,26p8N60p4Ez95
60.4,27.0,5.5,107,0.000224327005015,0.0240029895366,95,subduction interface,1.52088155813,0.94,7.6,0.0,27N 60.4E 25-70 km depth,27N60p4Ez95
60.4,27.2,5.5,107,0.000272931189435,0.0292036372696,95,subduction interface,1.60605316786,0.94,7.6,0.0,27.2N 60.4E 25-70 km depth,27p2N60p4Ez95
60.4,27.4,5.5,107,0.000295363889937,0.0316039362232,95,subduction interface,1.64035739903,0.94,7.6,17.6283729743,27.4N 60.4E 25-70 km depth,27p4N60p4Ez95
60.6,21.6,5.5,107,1.49551336677e-05,0.00160019930244,9031,no seismicity,1.33479029907,1.12,7.0,38.0013261609,21.6N 60.6E 25-70 km depth,21p6N60p6Ez9031
60.6,21.8,5.5,107,1.49551336677e-05,0.00160019930244,9031,no seismicity,1.33479029907,1.12,7.0,29.4598019117,21.8N 60.6E 25-70 km depth,21p8N60p6Ez9031
60.6,22.0,5.5,107,1.12163502508e-05,0.00120014947683,9031,no seismicity,1.20985156246,1.12,7.0,20.9136937451,22N 60.6E 25-70 km depth,22N60p6Ez9031
60.6,22.2,5.5,107,7.47756683384e-06,0.000800099651221,9031,no seismicity,1.03376030341,1.12,7.0,12.3631057928,22.2N 60.6E 25-70 km depth,22p2N60p6Ez9031
60.6,22.4,5.5,107,7.47756683384e-06,0.000800099651221,9031,no seismicity,1.03376030341,1.12,7.0,3.80814224086,22.4N 60.6E 25-70 km depth,22p4N60p6Ez9031
60.6,22.6,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,0.0,22.6N 60.6E 25-70 km depth,22p6N60p6Ez9031
60.6,23.4,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,0.0,23.4N 60.6E 25-70 km depth,23p4N60p6Ez9031
60.6,23.6,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,0.0,23.6N 60.6E 25-70 km depth,23p6N60p6Ez9031
60.6,23.8,5.5,107,1.12163502508e-05,0.00120014947683,95,subduction interface,0.219851562462,0.94,7.6,0.0,23.8N 60.6E 25-70 km depth,23p8N60p6Ez95
60.6,24.0,5.5,107,2.61714839184e-05,0.00280034877927,95,subduction interface,0.587828347757,0.94,7.6,0.0,24N 60.6E 25-70 km depth,24N60p6Ez95
60.6,24.2,5.5,107,4.860418442e-05,0.00520064773293,95,subduction interface,0.85667366005,0.94,7.6,0.0,24.2N 60.6E 25-70 km depth,24p2N60p6Ez95
60.6,24.4,5.5,107,7.85144517553e-05,0.00840104633782,95,subduction interface,1.06494960248,0.94,7.6,0.0,24.4N 60.6E 25-70 km depth,24p4N60p6Ez95
60.6,24.6,5.5,107,0.000112163502508,0.0120014947683,95,subduction interface,1.21985156246,0.94,7.6,0.0,24.6N 60.6E 25-70 km depth,24p6N60p6Ez95
60.6,24.8,5.5,107,0.000142073769843,0.0152018933732,95,subduction interface,1.32251390436,0.94,7.6,0.0,24.8N 60.6E 25-70 km depth,24p8N60p6Ez95
60.6,25.0,5.5,107,0.000164506470344,0.0176021923269,95,subduction interface,1.38618298423,0.94,7.6,0.0,25N 60.6E 25-70 km depth,25N60p6Ez95
60.6,25.2,5.5,107,0.000168245253761,0.0180022421525,95,subduction interface,1.39594282152,0.94,7.6,0.0,25.2N 60.6E 25-70 km depth,25p2N60p6Ez95
60.6,25.4,5.5,107,0.000164506470344,0.0176021923269,95,subduction interface,1.38618298423,0.94,7.6,0.0,25.4N 60.6E 25-70 km depth,25p4N60p6Ez95
60.6,25.6,5.5,107,0.000153290120094,0.01640204285,95,subduction interface,1.35551416446,0.94,7.6,0.0,25.6N 60.6E 25-70 km depth,25p6N60p6Ez95
60.6,25.8,5.5,107,0.000138334986426,0.0148018435476,95,subduction interface,1.31093203181,0.94,7.6,0.0,25.8N 60.6E 25-70 km depth,25p8N60p6Ez95
60.6,26.0,5.5,107,0.000127118636175,0.0136016940708,95,subduction interface,1.27420922479,0.94,7.6,0.0,26N 60.6E 25-70 km depth,26N60p6Ez95
60.6,26.2,5.5,107,0.000123379852758,0.0132016442451,95,subduction interface,1.26124424762,0.94,7.6,0.0,26.2N 60.6E 25-70 km depth,26p2N60p6Ez95
60.6,26.4,5.5,107,0.000134596203009,0.014401793722,95,subduction interface,1.29903280851,0.94,7.6,0.0,26.4N 60.6E 25-70 km depth,26p4N60p6Ez95
60.6,26.6,5.5,107,0.000164506470344,0.0176021923269,95,subduction interface,1.38618298423,0.94,7.6,0.0,26.6N 60.6E 25-70 km depth,26p6N60p6Ez95
60.6,26.8,5.5,107,0.000213110654764,0.0228028400598,95,subduction interface,1.49860516342,0.94,7.6,0.0,26.8N 60.6E 25-70 km depth,26p8N60p6Ez95
60.6,27.0,5.5,107,0.000272931189435,0.0292036372696,95,subduction interface,1.60605316786,0.94,7.6,0.0,27N 60.6E 25-70 km depth,27N60p6Ez95
60.6,27.2,5.5,107,0.000325274157272,0.0348043348281,95,subduction interface,1.68224956036,0.94,7.6,0.0,27.2N 60.6E 25-70 km depth,27p2N60p6Ez95
60.6,27.4,5.5,107,0.00035144564119,0.0376046836074,95,subduction interface,1.71585816134,0.94,7.6,14.3688177816,27.4N 60.6E 25-70 km depth,27p4N60p6Ez95
60.6,27.6,5.5,107,0.000336490507523,0.0360044843049,95,subduction interface,1.69697281718,0.94,7.6,36.2886672743,27.6N 60.6E 25-70 km depth,27p6N60p6Ez95
60.8,21.2,5.5,107,1.86939170846e-05,0.00200024912805,9031,no seismicity,1.43170031208,1.12,7.0,35.9695836234,21.2N 60.8E 25-70 km depth,21p2N60p8Ez9031
60.8,21.4,5.5,107,2.61714839184e-05,0.00280034877927,9031,no seismicity,1.57782834776,1.12,7.0,27.4534850422,21.4N 60.8E 25-70 km depth,21p4N60p8Ez9031
60.8,21.6,5.5,107,2.99102673354e-05,0.00320039860488,9031,no seismicity,1.63582029473,1.12,7.0,18.9428723481,21.6N 60.8E 25-70 km depth,21p6N60p8Ez9031
60.8,21.8,5.5,107,2.99102673354e-05,0.00320039860488,9031,no seismicity,1.63582029473,1.12,7.0,10.427803882,21.8N 60.8E 25-70 km depth,21p8N60p8Ez9031
60.8,22.0,5.5,107,2.61714839184e-05,0.00280034877927,9031,no seismicity,1.57782834776,1.12,7.0,1.90838339746,22N 60.8E 25-70 km depth,22N60p8Ez9031
60.8,22.2,5.5,107,1.86939170846e-05,0.00200024912805,9031,no seismicity,1.43170031208,1.12,7.0,0.0,22.2N 60.8E 25-70 km depth,22p2N60p8Ez9031
60.8,22.4,5.5,107,1.12163502508e-05,0.00120014947683,9031,no seismicity,1.20985156246,1.12,7.0,0.0,22.4N 60.8E 25-70 km depth,22p4N60p8Ez9031
60.8,22.6,5.5,107,7.47756683384e-06,0.000800099651221,9031,no seismicity,1.03376030341,1.12,7.0,0.0,22.6N 60.8E 25-70 km depth,22p6N60p8Ez9031
60.8,22.8,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,0.0,22.8N 60.8E 25-70 km depth,22p8N60p8Ez9031
60.8,23.0,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,0.0,23N 60.8E 25-70 km depth,23N60p8Ez9031
60.8,23.4,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,0.0,23.4N 60.8E 25-70 km depth,23p4N60p8Ez9031
60.8,23.6,5.5,107,7.47756683384e-06,0.000800099651221,9031,no seismicity,1.03376030341,1.12,7.0,0.0,23.6N 60.8E 25-70 km depth,23p6N60p8Ez9031
60.8,23.8,5.5,107,1.49551336677e-05,0.00160019930244,95,subduction interface,0.344790299071,0.94,7.6,0.0,23.8N 60.8E 25-70 km depth,23p8N60p8Ez95
60.8,24.0,5.5,107,2.99102673354e-05,0.00320039860488,95,subduction interface,0.645820294735,0.94,7.6,0.0,24N 60.8E 25-70 km depth,24N60p8Ez95
60.8,24.2,5.5,107,5.60817512538e-05,0.00600074738416,95,subduction interface,0.918821566799,0.94,7.6,0.0,24.2N 60.8E 25-70 km depth,24p2N60p8Ez95
60.8,24.4,5.5,107,9.3469585423e-05,0.0100012456403,95,subduction interface,1.14067031641,0.94,7.6,0.0,24.4N 60.8E 25-70 km depth,24p4N60p8Ez95
60.8,24.6,5.5,107,0.000134596203009,0.014401793722,95,subduction interface,1.29903280851,0.94,7.6,0.0,24.6N 60.8E 25-70 km depth,24p6N60p8Ez95
60.8,24.8,5.5,107,0.000171984037178,0.0184022919781,95,subduction interface,1.40548813942,0.94,7.6,0.0,24.8N 60.8E 25-70 km depth,24p8N60p8Ez95
60.8,25.0,5.5,107,0.00019441673768,0.0208025909317,95,subduction interface,1.45873365138,0.94,7.6,0.0,25N 60.8E 25-70 km depth,25N60p8Ez95
60.8,25.2,5.5,107,0.000205633087931,0.0220027404086,95,subduction interface,1.48309299724,0.94,7.6,0.0,25.2N 60.8E 25-70 km depth,25p2N60p8Ez95
60.8,25.4,5.5,107,0.000205633087931,0.0220027404086,95,subduction interface,1.48309299724,0.94,7.6,0.0,25.4N 60.8E 25-70 km depth,25p4N60p8Ez95
60.8,25.6,5.5,107,0.00019441673768,0.0208025909317,95,subduction interface,1.45873365138,0.94,7.6,0.0,25.6N 60.8E 25-70 km depth,25p6N60p8Ez95
60.8,25.8,5.5,107,0.000183200387429,0.0196024414549,95,subduction interface,1.43292638777,0.94,7.6,0.0,25.8N 60.8E 25-70 km depth,25p8N60p8Ez95
60.8,26.0,5.5,107,0.000171984037178,0.0184022919781,95,subduction interface,1.40548813942,0.94,7.6,0.0,26N 60.8E 25-70 km depth,26N60p8Ez95
60.8,26.2,5.5,107,0.000168245253761,0.0180022421525,95,subduction interface,1.39594282152,0.94,7.6,0.0,26.2N 60.8E 25-70 km depth,26p2N60p8Ez95
60.8,26.4,5.5,107,0.000175722820595,0.0188023418037,95,subduction interface,1.41482816568,0.94,7.6,0.0,26.4N 60.8E 25-70 km depth,26p4N60p8Ez95
60.8,26.6,5.5,107,0.000205633087931,0.0220027404086,95,subduction interface,1.48309299724,0.94,7.6,0.0,26.6N 60.8E 25-70 km depth,26p6N60p8Ez95
60.8,26.8,5.5,107,0.000257976055767,0.0276034379671,95,subduction interface,1.58157939848,0.94,7.6,0.0,26.8N 60.8E 25-70 km depth,26p8N60p8Ez95
60.8,27.0,5.5,107,0.000321535373855,0.0344042850025,95,subduction interface,1.67722875899,0.94,7.6,0.0,27N 60.8E 25-70 km depth,27N60p8Ez95
60.8,27.2,5.5,107,0.000373878341692,0.040004982561,95,subduction interface,1.74273030774,0.94,7.6,0.0,27.2N 60.8E 25-70 km depth,27p2N60p8Ez95
60.8,27.4,5.5,107,0.000396311042193,0.0424052815147,95,subduction interface,1.76803617301,0.94,7.6,11.1382770425,27.4N 60.8E 25-70 km depth,27p4N60p8Ez95
60.8,27.6,5.5,107,0.000377617125109,0.0404050323866,95,subduction interface,1.74705168153,0.94,7.6,33.0639914984,27.6N 60.8E 25-70 km depth,27p6N60p8Ez95
60.8,27.8,5.5,107,0.000321535373855,0.0344042850025,95,subduction interface,1.67722875899,0.94,7.6,54.9866243544,27.8N 60.8E 25-70 km depth,27p8N60p8Ez95
61.0,21.0,5.5,107,2.61714839184e-05,0.00280034877927,9031,no seismicity,1.57782834776,1.12,7.0,25.3512368601,21N 61E 25-70 km depth,21N61Ez9031
61.0,21.2,5.5,107,3.73878341692e-05,0.0040004982561,9031,no seismicity,1.73273030774,1.12,7.0,16.8534333684,21.2N 61E 25-70 km depth,21p2N61Ez9031
61.0,21.4,5.5,107,4.860418442e-05,0.00520064773293,9031,no seismicity,1.84667366005,1.12,7.0,8.35476561544,21.4N 61E 25-70 km depth,21p4N61Ez9031
61.0,21.6,5.5,107,5.60817512538e-05,0.00600074738416,9031,no seismicity,1.9088215668,1.12,7.0,0.0,21.6N 61E 25-70 km depth,21p6N61Ez9031
61.0,21.8,5.5,107,5.60817512538e-05,0.00600074738416,9031,no seismicity,1.9088215668,1.12,7.0,0.0,21.8N 61E 25-70 km depth,21p8N61Ez9031
61.0,22.0,5.5,107,4.860418442e-05,0.00520064773293,9031,no seismicity,1.84667366005,1.12,7.0,0.0,22N 61E 25-70 km depth,22N61Ez9031
61.0,22.2,5.5,107,3.73878341692e-05,0.0040004982561,9031,no seismicity,1.73273030774,1.12,7.0,0.0,22.2N 61E 25-70 km depth,22p2N61Ez9031
61.0,22.4,5.5,107,2.24327005015e-05,0.00240029895366,9031,no seismicity,1.51088155813,1.12,7.0,0.0,22.4N 61E 25-70 km depth,22p4N61Ez9031
61.0,22.6,5.5,107,1.49551336677e-05,0.00160019930244,9031,no seismicity,1.33479029907,1.12,7.0,0.0,22.6N 61E 25-70 km depth,22p6N61Ez9031
61.0,22.8,5.5,107,7.47756683384e-06,0.000800099651221,9031,no seismicity,1.03376030341,1.12,7.0,0.0,22.8N 61E 25-70 km depth,22p8N61Ez9031
61.0,23.0,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,0.0,23N 61E 25-70 km depth,23N61Ez9031
61.0,23.2,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,0.0,23.2N 61E 25-70 km depth,23p2N61Ez9031
61.0,23.4,5.5,107,3.73878341692e-06,0.00040004982561,9031,no seismicity,0.732730307743,1.12,7.0,0.0,23.4N 61E 25-70 km depth,23p4N61Ez9031
61.0,23.6,5.5,107,7.47756683384e-06,0.000800099651221,9031,no seismicity,1.03376030341,1.12,7.0,0.0,23.6N 61E 25-70 km depth,23p6N61Ez9031
61.0,23.8,5.5,107,1.49551336677e-05,0.00160019930244,95,subduction interface,0.344790299071,0.94,7.6,0.0,23.8N 61E 25-70 km depth,23p8N61Ez95
61.0,24.0,5.5,107,3.36490507523e-05,0.00360044843049,95,subduction interface,0.696972817182,0.94,7.6,0.0,24N 61E 25-70 km depth,24N61Ez95
61.0,24.2,5.5,107,6.35593180876e-05,0.00680084703538,95,subduction interface,0.973179229121,0.94,7.6,0.0,24.2N 61E 25-70 km depth,24p2N61Ez95
61.0,24.4,5.5,107,0.000100947152257,0.0108013452915,95,subduction interface,1.1740940719,0.94,7.6,0.0,24.4N 61E 25-70 km depth,24p4N61Ez95
61.0,24.6,5.5,107,0.00014581255326,0.0156019431988,95,subduction interface,1.33379491477,0.94,7.6,0.0,24.6N 61E 25-70 km depth,24p6N61Ez95
61.0,24.8,5.5,107,0.000186939170846,0.0200024912805,95,subduction interface,1.44170031208,0.94,7.6,0.0,24.8N 61E 25-70 km depth,24p8N61Ez95
61.0,25.0,5.5,107,0.000216849438181,0.0232028898854,95,subduction interface,1.50615830131,0.94,7.6,0.0,25N 61E 25-70 km depth,25N61Ez95
61.0,25.2,5.5,107,0.000231804571849,0.0248030891878,95,subduction interface,1.53512199724,0.94,7.6,0.0,25.2N 61E 25-70 km depth,25p2N61Ez95
61.0,25.4,5.5,107,0.000235543355266,0.0252031390135,95,subduction interface,1.5420708572,0.94,7.6,0.0,25.4N 61E 25-70 km depth,25p4N61Ez95
61.0,25.6,5.5,107,0.000235543355266,0.0252031390135,95,subduction interface,1.5420708572,0.94,7.6,0.0,25.6N 61E 25-70 km depth,25p6N61Ez95
61.0,25.8,5.5,107,0.000228065788432,0.0244030393622,95,subduction interface,1.52806014275,0.94,7.6,0.0,25.8N 61E 25-70 km depth,25p8N61Ez95
61.0,26.0,5.5,107,0.000220588221598,0.023602939711,95,subduction interface,1.51358231938,0.94,7.6,0.0,26N 61E 25-70 km depth,26N61Ez95
61.0,26.2,5.5,107,0.000220588221598,0.023602939711,95,subduction interface,1.51358231938,0.94,7.6,0.0,26.2N 61E 25-70 km depth,26p2N61Ez95
61.0,26.4,5.5,107,0.000228065788432,0.0244030393622,95,subduction interface,1.52806014275,0.94,7.6,0.0,26.4N 61E 25-70 km depth,26p4N61Ez95
61.0,26.6,5.5,107,0.000257976055767,0.0276034379671,95,subduction interface,1.58157939848,0.94,7.6,0.0,26.6N 61E 25-70 km depth,26p6N61Ez95
61.0,26.8,5.5,107,0.000306580240187,0.0328040857,95,subduction interface,1.65654416013,0.94,7.6,0.0,26.8N 61E 25-70 km depth,26p8N61Ez95
61.0,27.0,5.5,107,0.000366400774858,0.0392048829098,95,subduction interface,1.73395638344,0.94,7.6,0.0,27N 61E 25-70 km depth,27N61Ez95
61.0,27.2,5.5,107,0.000415004959278,0.0444055306428,95,subduction interface,1.78805328653,0.94,7.6,0.0,27.2N 61E 25-70 km depth,27p2N61Ez95
61.0,27.4,5.5,107,0.000429960092946,0.0460057299452,95,subduction interface,1.8034281481,0.94,7.6,7.93679012,27.4N 61E 25-70 km depth,27p4N61Ez95
61.0,27.6,5.5,107,0.000407527392444,0.0436054309915,95,subduction interface,1.78015680568,0.94,7.6,29.8683167928,27.6N 61E 25-70 km depth,27p6N61Ez95
61.0,27.8,5.5,107,0.000343968074357,0.0368045839562,95,subduction interface,1.70651813509,0.94,7.6,51.7968008039,27.8N 61E 25-70 km depth,27p8N61Ez95
61.2,20.6,5.5,107,1.49551336677e-05,0.00160019930244,9031,no seismicity,1.33479029907,1.12,7.0,23.1264815027,20.6N 61.2E 25-70 km depth,20p6N61p2Ez9031
61.2,20.8,5.5,107,2.61714839184e-05,0.00280034877927,9031,no seismicity,1.57782834776,1.12,7.0,14.6631665306,20.8N 61.2E 25-70 km depth,20p8N61p2Ez9031
