longitude,latitude,mmin,duration,lambda,nu,distance,zoneid,in zoneid,tectonic subregion,a,b,mmax,name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
89.0,31.0,5.5,95,3.157894736842105e-06,0.0003,164.99204826974608,936.0,,subduction intraslab,1.3193976494308153,1.24,6.7,31N 89E 70-180 km depth,31N89Ez936p0,-5.6,-6.17,
90.0,24.0,5.5,95,6.947368421052632e-05,0.0066,236.24592764215183,936.0,,subduction intraslab,2.661820330253021,1.24,6.7,24N 90E 70-180 km depth,24N90Ez936p0,-4.16,-4.78,-6.06
90.0,25.0,5.5,95,2.9473684210526317e-05,0.0028,126.0697219793623,936.0,,subduction intraslab,2.289434426053372,1.24,6.7,25N 90E 70-180 km depth,25N90Ez936p0,-4.54,-5.16,-6.49
90.0,30.0,5.5,95,4.315789473684211e-05,0.0041,64.04995158306546,936.0,,subduction intraslab,2.455060251430888,1.24,6.7,30N 90E 70-180 km depth,30N90Ez936p0,-4.37,-4.99,-6.29
90.0,31.0,5.5,95,3.157894736842105e-06,0.0003,174.62279341787868,936.0,,subduction intraslab,1.3193976494308153,1.24,6.7,31N 90E 70-180 km depth,31N90Ez936p0,-5.6,-6.17,
91.0,25.0,5.5,95,2.105263157894737e-06,0.0002,118.51081476955537,936.0,,subduction intraslab,1.143306390375134,1.24,6.7,25N 91E 70-180 km depth,25N91Ez936p0,-5.83,-6.38,
91.0,26.0,5.5,95,4.210526315789474e-06,0.0004,8.181586231175796,936.0,,subduction intraslab,1.4443363860391152,1.24,6.7,26N 91E 70-180 km depth,26N91Ez936p0,-5.45,-6.03,
91.0,30.0,5.5,95,3.157894736842105e-06,0.0003,61.32057000419488,936.0,,subduction intraslab,1.3193976494308153,1.24,6.7,30N 91E 70-180 km depth,30N91Ez936p0,-5.6,-6.17,
92.0,26.0,5.5,95,3.473684210526316e-05,0.0033,26.544103117174096,936.0,,subduction intraslab,2.3607903345890398,1.24,6.7,26N 92E 70-180 km depth,26N92Ez936p0,-4.47,-5.08,-6.4
93.0,26.0,5.5,95,2.842105263157895e-05,0.0027,57.7038395692838,936.0,,subduction intraslab,2.2736401588701396,1.24,6.7,26N 93E 70-180 km depth,26N93Ez936p0,-4.56,-5.17,-6.51
95.0,27.0,5.5,95,2.842105263157895e-05,0.0027,12.317458882626816,936.0,,subduction intraslab,2.2736401588701396,1.24,6.7,27N 95E 70-180 km depth,27N95Ez936p0,-4.56,-5.17,-6.51
93.0,20.0,5.5,95,1.0526315789473685e-06,0.0001,0.0,164.0,164.0,subduction intraslab,-1.0277236052888474,0.9,7.3,20N 93E 70-180 km depth,20N93Ez164p0,,,
93.0,21.0,5.5,95,6.31578947368421e-06,0.0006,0.0,164.0,164.0,subduction intraslab,-0.24957235490520358,0.9,7.3,21N 93E 70-180 km depth,21N93Ez164p0,,,
93.0,22.0,5.5,95,7.368421052631579e-06,0.0007,0.0,164.0,164.0,subduction intraslab,-0.1826255652745905,0.9,7.3,22N 93E 70-180 km depth,22N93Ez164p0,,,
94.0,19.0,5.5,95,1.1578947368421053e-05,0.0011,0.0,164.0,164.0,subduction intraslab,0.013669079869377043,0.9,7.3,19N 94E 70-180 km depth,19N94Ez164p0,,-6.9,
94.0,20.0,5.5,95,3.8947368421052636e-05,0.0037,0.0,164.0,164.0,subduction intraslab,0.5404781187781476,0.9,7.3,20N 94E 70-180 km depth,20N94Ez164p0,-5.14,-5.01,
94.0,21.0,5.5,95,0.00013789473684210527,0.0131,0.0,164.0,164.0,subduction intraslab,1.0895476903669166,0.9,7.3,21N 94E 70-180 km depth,21N94Ez164p0,-3.97,-4.35,-5.4
94.0,22.0,5.5,95,0.00013894736842105264,0.0132,0.0,164.0,164.0,subduction intraslab,1.0928503259170022,0.9,7.3,22N 94E 70-180 km depth,22N94Ez164p0,-3.97,-4.34,-5.39
95.0,18.0,5.5,95,2.105263157894737e-06,0.0002,0.0,164.0,164.0,subduction intraslab,-0.7266936096248662,0.9,7.3,18N 95E 70-180 km depth,18N95Ez164p0,,,
95.0,19.0,5.5,95,4.842105263157895e-05,0.0046,0.0,164.0,164.0,subduction intraslab,0.6350342263927269,0.9,7.3,19N 95E 70-180 km depth,19N95Ez164p0,-4.77,-4.88,-7.6
95.0,20.0,5.5,95,9.68421052631579e-05,0.0092,0.0,164.0,164.0,subduction intraslab,0.9360642220567081,0.9,7.3,20N 95E 70-180 km depth,20N95Ez164p0,-4.19,-4.52,-5.66
95.0,21.0,5.5,95,0.00017052631578947367,0.0162,0.0,164.0,164.0,subduction intraslab,1.1817914092537833,0.9,7.3,21N 95E 70-180 km depth,21N95Ez164p0,-3.86,-4.25,-5.26
89.0,23.0,5.5,95,5.263157894736842e-06,0.0005,300.83177377321556,164.0,,subduction intraslab,-0.3287536009528287,0.9,7.3,23N 89E 70-180 km depth,23N89Ez164p0,,,
90.0,23.0,5.5,95,5.263157894736842e-06,0.0005,199.4330361127007,164.0,,subduction intraslab,-0.3287536009528287,0.9,7.3,23N 90E 70-180 km depth,23N90Ez164p0,,,
96.0,19.0,5.5,95,1.0526315789473684e-05,0.001,3.2598351672327883,164.0,,subduction intraslab,-0.02772360528884743,0.9,7.3,19N 96E 70-180 km depth,19N96Ez164p0,,,
96.0,20.0,5.5,95,1.368421052631579e-05,0.0013,37.725998220127515,164.0,,subduction intraslab,0.08621974701798951,0.9,7.3,20N 96E 70-180 km depth,20N96Ez164p0,,-6.06,
96.0,21.0,5.5,95,2.2105263157894736e-05,0.0021,72.17664850555772,164.0,,subduction intraslab,0.2944956894450721,0.9,7.3,21N 96E 70-180 km depth,21N96Ez164p0,,-5.41,
97.0,21.0,5.5,95,2.3157894736842107e-05,0.0022,170.89588186488885,164.0,,subduction intraslab,0.3146990755333583,0.9,7.3,21N 97E 70-180 km depth,21N97Ez164p0,,-5.37,
93.0,23.0,5.5,95,1.6842105263157896e-05,0.0016,0.0,163.0,163.0,subduction intraslab,1.111396377367078,1.07,8.3,23N 93E 70-180 km depth,23N93Ez163p0,-4.91,-5.34,-6.41
93.0,24.0,5.5,95,4.1052631578947364e-05,0.0039,0.0,163.0,163.0,subduction intraslab,1.4983410017376517,1.07,8.3,24N 93E 70-180 km depth,24N93Ez163p0,-4.44,-4.94,-6.01
94.0,23.0,5.5,95,0.00023473684210526316,0.0223,0.0,163.0,163.0,subduction intraslab,2.2555812577593137,1.07,8.3,23N 94E 70-180 km depth,23N94Ez163p0,-3.64,-4.17,-5.24
94.0,24.0,5.5,95,0.00048421052631578945,0.046,0.0,163.0,163.0,subduction intraslab,2.570034226392727,1.07,8.3,24N 94E 70-180 km depth,24N94Ez163p0,-3.32,-3.85,-4.92
94.0,25.0,5.5,95,0.00020526315789473685,0.0195,0.0,163.0,163.0,subduction intraslab,2.197311006073671,1.07,8.3,25N 94E 70-180 km depth,25N94Ez163p0,-3.7,-4.23,-5.3
95.0,22.0,5.5,95,0.00016,0.0152,0.0,163.0,163.0,subduction intraslab,2.0891199826559257,1.07,8.3,22N 95E 70-180 km depth,22N95Ez163p0,-3.81,-4.33,-5.4
95.0,23.0,5.5,95,0.00027157894736842104,0.0258,0.0,163.0,163.0,subduction intraslab,2.318896100674383,1.07,8.3,23N 95E 70-180 km depth,23N95Ez163p0,-3.57,-4.1,-5.17
95.0,24.0,5.5,95,0.0007547368421052631,0.0717,0.0,163.0,163.0,subduction intraslab,2.762795550378953,1.07,8.3,24N 95E 70-180 km depth,24N95Ez163p0,-3.12,-3.66,-4.73
95.0,25.0,5.5,95,0.0007547368421052631,0.0717,0.0,163.0,163.0,subduction intraslab,2.762795550378953,1.07,8.3,25N 95E 70-180 km depth,25N95Ez163p0,-3.12,-3.66,-4.73
96.0,24.0,5.5,95,0.00015263157894736842,0.0145,0.0,163.0,163.0,subduction intraslab,2.068644396946128,1.07,8.3,24N 96E 70-180 km depth,24N96Ez163p0,-3.83,-4.36,-5.43
96.0,25.0,5.5,95,0.0003073684210526316,0.0292,0.0,163.0,163.0,subduction intraslab,2.372659246159571,1.07,8.3,25N 96E 70-180 km depth,25N96Ez163p0,-3.52,-4.05,-5.12
91.0,24.0,5.5,95,4.210526315789474e-06,0.0004,147.95740968962136,163.0,,subduction intraslab,0.5093363860391156,1.07,8.3,24N 91E 70-180 km depth,24N91Ez163p0,,-6.07,-7.14
92.0,25.0,5.5,95,1.0526315789473685e-06,0.0001,108.08228919225553,163.0,,subduction intraslab,-0.09272360528884693,1.07,8.3,25N 92E 70-180 km depth,25N92Ez163p0,,,
93.0,25.0,5.5,95,1.4736842105263159e-05,0.0014,18.590968592085414,163.0,,subduction intraslab,1.0534044303893912,1.07,8.3,25N 93E 70-180 km depth,25N93Ez163p0,-4.99,-5.41,-6.48
96.0,22.0,5.5,95,3.0526315789473684e-05,0.0029,77.89003237001276,163.0,,subduction intraslab,1.3696743926101087,1.07,8.3,22N 96E 70-180 km depth,22N96Ez163p0,-4.58,-5.07,-6.14
96.0,23.0,5.5,95,2.9473684210526317e-05,0.0028,37.37477588305017,163.0,,subduction intraslab,1.3544344260533725,1.07,8.3,23N 96E 70-180 km depth,23N96Ez163p0,-4.6,-5.09,-6.16
97.0,22.0,5.5,95,4.526315789473684e-05,0.0043,173.66393122909423,163.0,,subduction intraslab,1.5407448502907393,1.07,8.3,22N 97E 70-180 km depth,22N97Ez163p0,-4.39,-4.89,-5.96
97.0,23.0,5.5,95,3.157894736842105e-06,0.0003,132.4790140578024,163.0,,subduction intraslab,0.38439764943081567,1.07,8.3,23N 97E 70-180 km depth,23N97Ez163p0,,-6.27,-7.34
97.0,24.0,5.5,95,3.157894736842105e-06,0.0003,91.24352936205956,163.0,,subduction intraslab,0.38439764943081567,1.07,8.3,24N 97E 70-180 km depth,24N97Ez163p0,,-6.27,-7.34
93.0,9.0,5.5,95,7.263157894736842e-05,0.0069,0.0,166.0,166.0,subduction intraslab,1.4161254854484069,1.01,8.0,9N 93E 70-180 km depth,9N93Ez166p0,-4.2,-4.66,-5.67
93.0,10.0,5.5,95,3.473684210526316e-05,0.0033,0.0,166.0,166.0,subduction intraslab,1.0957903345890392,1.01,8.0,10N 93E 70-180 km depth,10N93Ez166p0,-4.59,-5.0,-6.01
93.0,11.0,5.5,95,1.0526315789473684e-05,0.001,0.0,166.0,166.0,subduction intraslab,0.5772763947111521,1.01,8.0,11N 93E 70-180 km depth,11N93Ez166p0,-5.79,-5.62,-6.63
93.0,12.0,5.5,95,9.789473684210526e-05,0.0093,0.0,166.0,166.0,subduction intraslab,1.545759343265087,1.01,8.0,12N 93E 70-180 km depth,12N93Ez166p0,-4.05,-4.53,-5.54
93.0,13.0,5.5,95,6.421052631578948e-05,0.0061,0.0,166.0,166.0,subduction intraslab,1.3626062297219192,1.01,8.0,13N 93E 70-180 km depth,13N93Ez166p0,-4.26,-4.72,-5.73
93.0,14.0,5.5,95,4.210526315789474e-06,0.0004,0.0,166.0,166.0,subduction intraslab,0.17933638603911461,1.01,8.0,14N 93E 70-180 km depth,14N93Ez166p0,,-6.35,-7.36
94.0,10.0,5.5,95,7.263157894736842e-05,0.0069,0.0,166.0,166.0,subduction intraslab,1.4161254854484069,1.01,8.0,10N 94E 70-180 km depth,10N94Ez166p0,-4.2,-4.66,-5.67
94.0,11.0,5.5,95,2.2105263157894736e-05,0.0021,0.0,166.0,166.0,subduction intraslab,0.8994956894450716,1.01,8.0,11N 94E 70-180 km depth,11N94Ez166p0,-4.88,-5.22,-6.23
94.0,12.0,5.5,95,0.00015052631578947367,0.0143,0.0,166.0,166.0,subduction intraslab,1.7326124321762135,1.01,8.0,12N 94E 70-180 km depth,12N94Ez166p0,-3.85,-4.34,-5.35
94.0,13.0,5.5,95,8.210526315789473e-05,0.0078,0.0,166.0,166.0,subduction intraslab,1.469370997401632,1.01,8.0,13N 94E 70-180 km depth,13N94Ez166p0,-4.14,-4.61,-5.62
94.0,14.0,5.5,95,6.31578947368421e-06,0.0006,0.0,166.0,166.0,subduction intraslab,0.35542764509479596,1.01,8.0,14N 94E 70-180 km depth,14N94Ez166p0,,-5.96,-6.97
95.0,10.0,5.5,95,9.473684210526315e-06,0.0009,0.0,166.0,166.0,subduction intraslab,0.5315189041504764,1.01,8.0,10N 95E 70-180 km depth,10N95Ez166p0,-6.25,-5.68,-6.69
95.0,11.0,5.5,95,1.368421052631579e-05,0.0013,0.0,166.0,166.0,subduction intraslab,0.691219747017989,1.01,8.0,11N 95E 70-180 km depth,11N95Ez166p0,-5.32,-5.47,-6.48
95.0,12.0,5.5,95,7.368421052631579e-05,0.007,0.0,166.0,166.0,subduction intraslab,1.422374434725409,1.01,8.0,12N 95E 70-180 km depth,12N95Ez166p0,-4.19,-4.65,-5.66
95.0,13.0,5.5,95,1.5789473684210526e-05,0.0015,0.0,166.0,166.0,subduction intraslab,0.7533676537668335,1.01,8.0,13N 95E 70-180 km depth,13N95Ez166p0,-5.16,-5.39,-6.4
92.0,9.0,5.5,95,2.105263157894737e-06,0.0002,42.816392921006226,166.0,,subduction intraslab,-0.12169360962486664,1.01,8.0,9N 92E 70-180 km depth,9N92Ez166p0,,,
92.0,10.0,5.5,95,1.0526315789473685e-06,0.0001,40.41205588466207,166.0,,subduction intraslab,-0.4227236052888479,1.01,8.0,10N 92E 70-180 km depth,10N92Ez166p0,,,
92.0,12.0,5.5,95,4.210526315789474e-06,0.0004,35.56700817680756,166.0,,subduction intraslab,0.17933638603911461,1.01,8.0,12N 92E 70-180 km depth,12N92Ez166p0,,-6.35,-7.36
92.0,13.0,5.5,95,2.105263157894737e-06,0.0002,33.12777612739372,166.0,,subduction intraslab,-0.12169360962486664,1.01,8.0,13N 92E 70-180 km depth,13N92Ez166p0,,,
96.0,11.0,5.5,95,2.105263157894737e-06,0.0002,88.33799784386228,166.0,,subduction intraslab,-0.12169360962486664,1.01,8.0,11N 96E 70-180 km depth,11N96Ez166p0,,,
96.0,12.0,5.5,95,1.1578947368421053e-05,0.0011,94.85051518377199,166.0,,subduction intraslab,0.6186690798693766,1.01,8.0,12N 96E 70-180 km depth,12N96Ez166p0,-5.57,-5.56,-6.57
96.0,13.0,5.5,95,2.105263157894737e-06,0.0002,101.33386788203565,166.0,,subduction intraslab,-0.12169360962486664,1.01,8.0,13N 96E 70-180 km depth,13N96Ez166p0,,,
93.0,7.0,5.5,95,5.263157894736842e-06,0.0005,0.0,167.0,167.0,subduction intraslab,0.6062463990471718,1.07,8.0,7N 93E 70-180 km depth,7N93Ez167p0,-6.1,-5.94,-7.01
93.0,8.0,5.5,95,6.31578947368421e-06,0.0006,0.0,167.0,167.0,subduction intraslab,0.6854276450947969,1.07,8.0,8N 93E 70-180 km depth,8N93Ez167p0,-5.73,-5.83,-6.9
94.0,4.0,5.5,95,1.5789473684210526e-05,0.0015,0.0,167.0,167.0,subduction intraslab,1.0833676537668344,1.07,8.0,4N 94E 70-180 km depth,4N94Ez167p0,-4.95,-5.37,-6.44
94.0,5.0,5.5,95,3.789473684210526e-05,0.0036,0.0,167.0,167.0,subduction intraslab,1.46357889547844,1.07,8.0,5N 94E 70-180 km depth,5N94Ez167p0,-4.48,-4.97,-6.04
94.0,6.0,5.5,95,0.00013473684210526317,0.0128,0.0,167.0,167.0,subduction intraslab,2.0144863643590214,1.07,8.0,6N 94E 70-180 km depth,6N94Ez167p0,-3.89,-4.41,-5.48
94.0,7.0,5.5,95,0.00013894736842105264,0.0132,0.0,167.0,167.0,subduction intraslab,2.0278503259170026,1.07,8.0,7N 94E 70-180 km depth,7N94Ez167p0,-3.87,-4.4,-5.47
94.0,8.0,5.5,95,2.4210526315789474e-05,0.0023,0.0,167.0,167.0,subduction intraslab,1.2690042307287461,1.07,8.0,8N 94E 70-180 km depth,8N94Ez167p0,-4.7,-5.18,-6.25
94.0,9.0,5.5,95,0.00011578947368421052,0.011,0.0,167.0,167.0,subduction intraslab,1.948669079869378,1.07,8.0,9N 94E 70-180 km depth,9N94Ez167p0,-3.95,-4.48,-5.55
95.0,3.0,5.5,95,5.473684210526316e-05,0.0052,0.0,167.0,167.0,subduction intraslab,1.6232797383459525,1.07,8.0,3N 95E 70-180 km depth,3N95Ez167p0,-4.3,-4.81,-5.88
95.0,4.0,5.5,95,6.631578947368421e-05,0.0063,0.0,167.0,167.0,subduction intraslab,1.7066169441647343,1.07,8.0,4N 95E 70-180 km depth,4N95Ez167p0,-4.21,-4.72,-5.79
95.0,5.0,5.5,95,0.00015052631578947367,0.0143,0.0,167.0,167.0,subduction intraslab,2.0626124321762145,1.07,8.0,5N 95E 70-180 km depth,5N95Ez167p0,-3.84,-4.36,-5.43
95.0,6.0,5.5,95,0.00036105263157894734,0.0343,0.0,167.0,167.0,subduction intraslab,2.4425705147539234,1.07,8.0,6N 95E 70-180 km depth,6N95Ez167p0,-3.45,-3.98,-5.05
95.0,7.0,5.5,95,0.00017894736842105264,0.017,0.0,167.0,167.0,subduction intraslab,2.1377253160894267,1.07,8.0,7N 95E 70-180 km depth,7N95Ez167p0,-3.76,-4.29,-5.36
95.0,8.0,5.5,95,1.6842105263157896e-05,0.0016,0.0,167.0,167.0,subduction intraslab,1.111396377367078,1.07,8.0,8N 95E 70-180 km depth,8N95Ez167p0,-4.91,-5.34,-6.41
95.0,9.0,5.5,95,1.0526315789473684e-05,0.001,0.0,167.0,167.0,subduction intraslab,0.9072763947111531,1.07,8.0,9N 95E 70-180 km depth,9N95Ez167p0,-5.22,-5.57,-6.64
96.0,3.0,5.5,95,7.789473684210527e-05,0.0074,0.0,167.0,167.0,subduction intraslab,1.7765081144421293,1.07,8.0,3N 96E 70-180 km depth,3N96Ez167p0,-4.13,-4.65,-5.72
96.0,4.0,5.5,95,0.00011473684210526316,0.0109,0.0,167.0,167.0,subduction intraslab,1.9447028926517764,1.07,8.0,4N 96E 70-180 km depth,4N96Ez167p0,-3.96,-4.48,-5.55
96.0,5.0,5.5,95,0.0002105263157894737,0.02,0.0,167.0,167.0,subduction intraslab,2.2083063903751343,1.07,8.0,5N 96E 70-180 km depth,5N96Ez167p0,-3.69,-4.21,-5.28
96.0,6.0,5.5,95,0.00016526315789473683,0.0157,0.0,167.0,167.0,subduction intraslab,2.1031760471203866,1.07,8.0,6N 96E 70-180 km depth,6N96Ez167p0,-3.79,-4.32,-5.39
96.0,7.0,5.5,95,2.6315789473684212e-05,0.0025,0.0,167.0,167.0,subduction intraslab,1.3052164033831906,1.07,8.0,7N 96E 70-180 km depth,7N96Ez167p0,-4.66,-5.14,-6.21
96.0,8.0,5.5,95,1.0526315789473685e-06,0.0001,0.0,167.0,167.0,subduction intraslab,-0.09272360528884693,1.07,8.0,8N 96E 70-180 km depth,8N96Ez167p0,,,
97.0,3.0,5.5,95,0.00024526315789473685,0.0233,0.0,167.0,167.0,subduction intraslab,2.274632315737172,1.07,8.0,3N 97E 70-180 km depth,3N97Ez167p0,-3.62,-4.15,-5.22
97.0,4.0,5.5,95,0.0002621052631578947,0.0249,0.0,167.0,167.0,subduction intraslab,2.3034757418068894,1.07,8.0,4N 97E 70-180 km depth,4N97Ez167p0,-3.59,-4.12,-5.19
97.0,5.0,5.5,95,0.00015263157894736842,0.0145,0.0,167.0,167.0,subduction intraslab,2.068644396946128,1.07,8.0,5N 97E 70-180 km depth,5N97Ez167p0,-3.83,-4.36,-5.43
97.0,6.0,5.5,95,2.9473684210526317e-05,0.0028,0.0,167.0,167.0,subduction intraslab,1.3544344260533725,1.07,8.0,6N 97E 70-180 km depth,6N97Ez167p0,-4.6,-5.09,-6.16
98.0,4.0,5.5,95,0.00012736842105263158,0.0121,0.0,167.0,167.0,subduction intraslab,1.990061765027603,1.07,8.0,4N 98E 70-180 km depth,4N98Ez167p0,-3.91,-4.43,-5.5
98.0,5.0,5.5,95,3.473684210526316e-05,0.0033,0.0,167.0,167.0,subduction intraslab,1.4257903345890401,1.07,8.0,5N 98E 70-180 km depth,5N98Ez167p0,-4.52,-5.01,-6.08
93.0,3.0,5.5,95,1.0526315789473685e-06,0.0001,110.1016957994102,167.0,,subduction intraslab,-0.09272360528884693,1.07,8.0,3N 93E 70-180 km depth,3N93Ez167p0,,,
93.0,5.0,5.5,95,1.0526315789473685e-06,0.0001,47.36012552923533,167.0,,subduction intraslab,-0.09272360528884693,1.07,8.0,5N 93E 70-180 km depth,5N93Ez167p0,,,
93.0,6.0,5.5,95,3.157894736842105e-06,0.0003,15.95293934056084,167.0,,subduction intraslab,0.38439764943081567,1.07,8.0,6N 93E 70-180 km depth,6N93Ez167p0,,-6.27,-7.34
94.0,3.0,5.5,95,2.842105263157895e-05,0.0027,3.698851734616349,167.0,,subduction intraslab,1.33864015887014,1.07,8.0,3N 94E 70-180 km depth,3N94Ez167p0,-4.62,-5.1,-6.17
97.0,7.0,5.5,95,1.0526315789473685e-06,0.0001,11.289250145080802,167.0,,subduction intraslab,-0.09272360528884693,1.07,8.0,7N 97E 70-180 km depth,7N97Ez167p0,,,
98.0,3.0,5.5,95,0.00017157894736842105,0.0163,18.391010185461443,167.0,,subduction intraslab,2.1194639991151107,1.07,8.0,3N 98E 70-180 km depth,3N98Ez167p0,-3.78,-4.3,-5.37
98.0,6.0,5.5,95,2.105263157894737e-06,0.0002,46.71090437280724,167.0,,subduction intraslab,0.20830639037513432,1.07,8.0,6N 98E 70-180 km depth,6N98Ez167p0,,-6.63,-7.7
99.0,3.0,5.5,95,0.00013052631578947368,0.0124,48.18755628767519,167.0,,subduction intraslab,2.0006980798733878,1.07,8.0,3N 99E 70-180 km depth,3N99Ez167p0,-3.9,-4.42,-5.49
99.0,4.0,5.5,95,7.052631578947368e-05,0.0067,24.282291870335992,167.0,,subduction intraslab,1.733351197411979,1.07,8.0,4N 99E 70-180 km depth,4N99Ez167p0,-4.18,-4.69,-5.76
99.0,5.0,5.5,95,1.263157894736842e-05,0.0012,82.54339300733062,167.0,,subduction intraslab,0.9864576407587773,1.07,8.0,5N 99E 70-180 km depth,5N99Ez167p0,-5.09,-5.48,-6.55
100.0,4.0,5.5,95,2.105263157894737e-05,0.002,118.74398353723356,167.0,,subduction intraslab,1.2083063903751343,1.07,8.0,4N 100E 70-180 km depth,4N100Ez167p0,-4.78,-5.24,-6.31
94.0,26.0,5.5,95,2.9473684210526317e-05,0.0028,0.0,162.0,162.0,subduction intraslab,0.8044344260533718,0.97,7.3,26N 94E 70-180 km depth,26N94Ez162p0,-4.81,-5.09,-6.59
95.0,26.0,5.5,95,0.00023789473684210526,0.0226,0.0,162.0,162.0,subduction intraslab,1.7113848338585531,0.97,7.3,26N 95E 70-180 km depth,26N95Ez162p0,-3.65,-4.12,-5.12
96.0,26.0,5.5,95,0.00022421052631578948,0.0213,0.0,162.0,162.0,subduction intraslab,1.68565599814989,0.97,7.3,26N 96E 70-180 km depth,26N96Ez162p0,-3.68,-4.14,-5.15
96.0,27.0,5.5,95,4.315789473684211e-05,0.0041,0.0,162.0,162.0,subduction intraslab,0.9700602514308878,0.97,7.3,27N 96E 70-180 km depth,27N96Ez162p0,-4.54,-4.9,-6.13
97.0,26.0,5.5,95,7.263157894736842e-05,0.0069,0.0,162.0,162.0,subduction intraslab,1.1961254854484071,0.97,7.3,26N 97E 70-180 km depth,26N97Ez162p0,-4.23,-4.65,-5.75
97.0,27.0,5.5,95,1.5789473684210526e-05,0.0015,0.0,162.0,162.0,subduction intraslab,0.5333676537668337,0.97,7.3,27N 97E 70-180 km depth,27N97Ez162p0,-5.78,-5.44,
97.0,25.0,5.5,95,2.105263157894737e-05,0.002,41.12014972151029,162.0,,subduction intraslab,0.6583063903751336,0.97,7.3,25N 97E 70-180 km depth,25N97Ez162p0,-5.16,-5.27,
98.0,25.0,5.5,95,1.5789473684210526e-05,0.0015,121.29772874516776,162.0,,subduction intraslab,0.5333676537668337,0.97,7.3,25N 98E 70-180 km depth,25N98Ez162p0,-5.78,-5.44,
98.0,26.0,5.5,95,1.5789473684210526e-05,0.0015,53.691343651880565,162.0,,subduction intraslab,0.5333676537668337,0.97,7.3,26N 98E 70-180 km depth,26N98Ez162p0,-5.78,-5.44,
98.0,27.0,5.5,95,2.105263157894737e-06,0.0002,4.939213605348825,162.0,,subduction intraslab,-0.3416936096248664,0.97,7.3,27N 98E 70-180 km depth,27N98Ez162p0,,,
