longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,name,id
61.8,26.8,4.5,45,1.7e-05,0.000765,935,subduction intraslab Himalayas,0.0454489213783,1.07,7.2,26.8N 61.8E 70-180 km depth,26p8N61p8Ez935
61.8,27.0,4.5,45,4.9e-05,0.002205,935,subduction intraslab Himalayas,0.505196080029,1.07,7.2,27N 61.8E 70-180 km depth,27N61p8Ez935
61.8,27.2,4.5,45,0.000112,0.00504,935,subduction intraslab Himalayas,0.86421802267,1.07,7.2,27.2N 61.8E 70-180 km depth,27p2N61p8Ez935
61.8,27.4,4.5,45,0.000202,0.00909,935,subduction intraslab Himalayas,1.12035136945,1.07,7.2,27.4N 61.8E 70-180 km depth,27p4N61p8Ez935
61.8,27.6,4.5,45,0.000286,0.01287,935,subduction intraslab Himalayas,1.27136603313,1.07,7.2,27.6N 61.8E 70-180 km depth,27p6N61p8Ez935
61.8,27.8,4.5,45,0.000322,0.01449,935,subduction intraslab Himalayas,1.3228558717,1.07,7.2,27.8N 61.8E 70-180 km depth,27p8N61p8Ez935
61.8,28.0,4.5,45,0.000286,0.01287,935,subduction intraslab Himalayas,1.27136603313,1.07,7.2,28N 61.8E 70-180 km depth,28N61p8Ez935
62.0,26.4,4.5,45,2e-06,9e-05,935,subduction intraslab Himalayas,-0.883970004336,1.07,7.2,26.4N 62E 70-180 km depth,26p4N62Ez935
62.0,26.6,4.5,45,8e-06,0.00036,935,subduction intraslab Himalayas,-0.281910013008,1.07,7.2,26.6N 62E 70-180 km depth,26p6N62Ez935
62.0,26.8,4.5,45,2.7e-05,0.001215,935,subduction intraslab Himalayas,0.246363764159,1.07,7.2,26.8N 62E 70-180 km depth,26p8N62Ez935
62.0,27.0,4.5,45,7.8e-05,0.00351,935,subduction intraslab Himalayas,0.70709460269,1.07,7.2,27N 62E 70-180 km depth,27N62Ez935
62.0,27.2,4.5,45,0.000178,0.00801,935,subduction intraslab Himalayas,1.06542000231,1.07,7.2,27.2N 62E 70-180 km depth,27p2N62Ez935
62.0,27.4,4.5,45,0.000319,0.014355,935,subduction intraslab Himalayas,1.31879068306,1.07,7.2,27.4N 62E 70-180 km depth,27p4N62Ez935
62.0,27.6,4.5,45,0.000452,0.02034,935,subduction intraslab Himalayas,1.47013843481,1.07,7.2,27.6N 62E 70-180 km depth,27p6N62Ez935
62.0,27.8,4.5,45,0.000508,0.02286,935,subduction intraslab Himalayas,1.52086371228,1.07,7.2,27.8N 62E 70-180 km depth,27p8N62Ez935
62.0,28.0,4.5,45,0.000451,0.020295,935,subduction intraslab Himalayas,1.46917654188,1.07,7.2,28N 62E 70-180 km depth,28N62Ez935
62.0,28.2,4.5,45,0.000317,0.014265,935,subduction intraslab Himalayas,1.31605926222,1.07,7.2,28.2N 62E 70-180 km depth,28p2N62Ez935
62.2,26.4,4.5,45,2e-06,9e-05,935,subduction intraslab Himalayas,-0.883970004336,1.07,7.2,26.4N 62.2E 70-180 km depth,26p4N62p2Ez935
62.2,26.6,4.5,45,1e-05,0.00045,935,subduction intraslab Himalayas,-0.185,1.07,7.2,26.6N 62.2E 70-180 km depth,26p6N62p2Ez935
62.2,26.8,4.5,45,3.6e-05,0.00162,935,subduction intraslab Himalayas,0.371302500767,1.07,7.2,26.8N 62.2E 70-180 km depth,26p8N62p2Ez935
62.2,27.0,4.5,45,0.000103,0.004635,935,subduction intraslab Himalayas,0.827837224705,1.07,7.2,27N 62.2E 70-180 km depth,27N62p2Ez935
62.2,27.2,4.5,45,0.000234,0.01053,935,subduction intraslab Himalayas,1.18421585741,1.07,7.2,27.2N 62.2E 70-180 km depth,27p2N62p2Ez935
62.2,27.4,4.5,45,0.00042,0.0189,935,subduction intraslab Himalayas,1.4382492904,1.07,7.2,27.4N 62.2E 70-180 km depth,27p4N62p2Ez935
62.2,27.6,4.5,45,0.000596,0.02682,935,subduction intraslab Himalayas,1.59024625974,1.07,7.2,27.6N 62.2E 70-180 km depth,27p6N62p2Ez935
62.2,27.8,4.5,45,0.000668,0.03006,935,subduction intraslab Himalayas,1.63977646248,1.07,7.2,27.8N 62.2E 70-180 km depth,27p8N62p2Ez935
62.2,28.0,4.5,45,0.000594,0.02673,935,subduction intraslab Himalayas,1.58878644498,1.07,7.2,28N 62.2E 70-180 km depth,28N62p2Ez935
62.2,28.2,4.5,45,0.000417,0.018765,935,subduction intraslab Himalayas,1.43513605497,1.07,7.2,28.2N 62.2E 70-180 km depth,28p2N62p2Ez935
62.2,28.4,4.5,45,0.000232,0.01044,935,subduction intraslab Himalayas,1.18048798489,1.07,7.2,28.4N 62.2E 70-180 km depth,28p4N62p2Ez935
62.2,29.8,4.5,45,3e-06,0.000135,153,subduction intraslab Himalayas,-0.57287874528,1.1,7.9,29.8N 62.2E 70-180 km depth,29p8N62p2Ez153
62.2,30.0,4.5,45,3e-06,0.000135,153,subduction intraslab Himalayas,-0.57287874528,1.1,7.9,30N 62.2E 70-180 km depth,30N62p2Ez153
62.4,26.4,4.5,45,2e-06,9e-05,935,subduction intraslab Himalayas,-0.883970004336,1.07,7.2,26.4N 62.4E 70-180 km depth,26p4N62p4Ez935
62.4,26.6,4.5,45,1.1e-05,0.000495,935,subduction intraslab Himalayas,-0.143607314842,1.07,7.2,26.6N 62.4E 70-180 km depth,26p6N62p4Ez935
62.4,26.8,4.5,45,4e-05,0.0018,935,subduction intraslab Himalayas,0.417059991328,1.07,7.2,26.8N 62.4E 70-180 km depth,26p8N62p4Ez935
62.4,27.0,4.5,45,0.000113,0.005085,935,subduction intraslab Himalayas,0.868078443483,1.07,7.2,27N 62.4E 70-180 km depth,27N62p4Ez935
62.4,27.2,4.5,45,0.000257,0.011565,935,subduction intraslab Himalayas,1.22493312333,1.07,7.2,27.2N 62.4E 70-180 km depth,27p2N62p4Ez935
62.4,27.4,4.5,45,0.00046,0.0207,935,subduction intraslab Himalayas,1.47775783168,1.07,7.2,27.4N 62.4E 70-180 km depth,27p4N62p4Ez935
62.4,27.6,4.5,45,0.000653,0.029385,935,subduction intraslab Himalayas,1.62991318128,1.07,7.2,27.6N 62.4E 70-180 km depth,27p6N62p4Ez935
62.4,27.8,4.5,45,0.000733,0.032985,935,subduction intraslab Himalayas,1.68010397464,1.07,7.2,27.8N 62.4E 70-180 km depth,27p8N62p4Ez935
62.4,28.0,4.5,45,0.00065,0.02925,935,subduction intraslab Himalayas,1.62791335664,1.07,7.2,28N 62.4E 70-180 km depth,28N62p4Ez935
62.4,28.2,4.5,45,0.000457,0.020565,935,subduction intraslab Himalayas,1.47491620007,1.07,7.2,28.2N 62.4E 70-180 km depth,28p2N62p4Ez935
62.4,28.4,4.5,45,0.000254,0.01143,935,subduction intraslab Himalayas,1.21983371662,1.07,7.2,28.4N 62.4E 70-180 km depth,28p4N62p4Ez935
62.4,28.6,4.5,45,0.000112,0.00504,935,subduction intraslab Himalayas,0.86421802267,1.07,7.2,28.6N 62.4E 70-180 km depth,28p6N62p4Ez935
62.4,28.8,4.5,45,4e-05,0.0018,935,subduction intraslab Himalayas,0.417059991328,1.07,7.2,28.8N 62.4E 70-180 km depth,28p8N62p4Ez935
62.4,29.0,4.5,45,1.4e-05,0.00063,153,subduction intraslab Himalayas,0.0961280356782,1.1,7.9,29N 62.4E 70-180 km depth,29N62p4Ez153
62.4,29.2,4.5,45,9e-06,0.000405,153,subduction intraslab Himalayas,-0.0957574905607,1.1,7.9,29.2N 62.4E 70-180 km depth,29p2N62p4Ez153
62.4,29.4,4.5,45,1e-05,0.00045,153,subduction intraslab Himalayas,-0.05,1.1,7.9,29.4N 62.4E 70-180 km depth,29p4N62p4Ez153
62.4,29.6,4.5,45,1.3e-05,0.000585,153,subduction intraslab Himalayas,0.0639433523068,1.1,7.9,29.6N 62.4E 70-180 km depth,29p6N62p4Ez153
62.4,29.8,4.5,45,1.4e-05,0.00063,153,subduction intraslab Himalayas,0.0961280356782,1.1,7.9,29.8N 62.4E 70-180 km depth,29p8N62p4Ez153
62.4,30.0,4.5,45,1.2e-05,0.00054,153,subduction intraslab Himalayas,0.0291812460476,1.1,7.9,30N 62.4E 70-180 km depth,30N62p4Ez153
62.4,30.2,4.5,45,8e-06,0.00036,153,subduction intraslab Himalayas,-0.146910013008,1.1,7.9,30.2N 62.4E 70-180 km depth,30p2N62p4Ez153
62.4,30.4,4.5,45,4e-06,0.00018,153,subduction intraslab Himalayas,-0.447940008672,1.1,7.9,30.4N 62.4E 70-180 km depth,30p4N62p4Ez153
62.4,30.6,4.5,45,2e-06,9e-05,153,subduction intraslab Himalayas,-0.748970004336,1.1,7.9,30.6N 62.4E 70-180 km depth,30p6N62p4Ez153
62.6,26.4,4.5,45,2e-06,9e-05,935,subduction intraslab Himalayas,-0.883970004336,1.07,7.2,26.4N 62.6E 70-180 km depth,26p4N62p6Ez935
62.6,26.6,4.5,45,1e-05,0.00045,935,subduction intraslab Himalayas,-0.185,1.07,7.2,26.6N 62.6E 70-180 km depth,26p6N62p6Ez935
62.6,26.8,4.5,45,3.6e-05,0.00162,935,subduction intraslab Himalayas,0.371302500767,1.07,7.2,26.8N 62.6E 70-180 km depth,26p8N62p6Ez935
62.6,27.0,4.5,45,0.000103,0.004635,935,subduction intraslab Himalayas,0.827837224705,1.07,7.2,27N 62.6E 70-180 km depth,27N62p6Ez935
62.6,27.2,4.5,45,0.000234,0.01053,935,subduction intraslab Himalayas,1.18421585741,1.07,7.2,27.2N 62.6E 70-180 km depth,27p2N62p6Ez935
62.6,27.4,4.5,45,0.00042,0.0189,935,subduction intraslab Himalayas,1.4382492904,1.07,7.2,27.4N 62.6E 70-180 km depth,27p4N62p6Ez935
62.6,27.6,4.5,45,0.000596,0.02682,935,subduction intraslab Himalayas,1.59024625974,1.07,7.2,27.6N 62.6E 70-180 km depth,27p6N62p6Ez935
62.6,27.8,4.5,45,0.000668,0.03006,935,subduction intraslab Himalayas,1.63977646248,1.07,7.2,27.8N 62.6E 70-180 km depth,27p8N62p6Ez935
62.6,28.0,4.5,45,0.000594,0.02673,935,subduction intraslab Himalayas,1.58878644498,1.07,7.2,28N 62.6E 70-180 km depth,28N62p6Ez935
62.6,28.2,4.5,45,0.000417,0.018765,935,subduction intraslab Himalayas,1.43513605497,1.07,7.2,28.2N 62.6E 70-180 km depth,28p2N62p6Ez935
62.6,28.4,4.5,45,0.000232,0.01044,935,subduction intraslab Himalayas,1.18048798489,1.07,7.2,28.4N 62.6E 70-180 km depth,28p4N62p6Ez935
62.6,28.6,4.5,45,0.000104,0.00468,935,subduction intraslab Himalayas,0.832033339299,1.07,7.2,28.6N 62.6E 70-180 km depth,28p6N62p6Ez935
62.6,28.8,4.5,45,4.1e-05,0.001845,935,subduction intraslab Himalayas,0.42778385672,1.07,7.2,28.8N 62.6E 70-180 km depth,28p8N62p6Ez935
62.6,29.0,4.5,45,2.1e-05,0.000945,153,subduction intraslab Himalayas,0.272219294734,1.1,7.9,29N 62.6E 70-180 km depth,29N62p6Ez153
62.6,29.2,4.5,45,2.4e-05,0.00108,153,subduction intraslab Himalayas,0.330211241712,1.1,7.9,29.2N 62.6E 70-180 km depth,29p2N62p6Ez153
62.6,29.4,4.5,45,3.4e-05,0.00153,153,subduction intraslab Himalayas,0.481478917042,1.1,7.9,29.4N 62.6E 70-180 km depth,29p4N62p6Ez153
62.6,29.6,4.5,45,4.3e-05,0.001935,153,subduction intraslab Himalayas,0.58346845558,1.1,7.9,29.6N 62.6E 70-180 km depth,29p6N62p6Ez153
62.6,29.8,4.5,45,4.6e-05,0.00207,153,subduction intraslab Himalayas,0.612757831682,1.1,7.9,29.8N 62.6E 70-180 km depth,29p8N62p6Ez153
62.6,30.0,4.5,45,3.9e-05,0.001755,153,subduction intraslab Himalayas,0.541064607026,1.1,7.9,30N 62.6E 70-180 km depth,30N62p6Ez153
62.6,30.2,4.5,45,2.7e-05,0.001215,153,subduction intraslab Himalayas,0.381363764159,1.1,7.9,30.2N 62.6E 70-180 km depth,30p2N62p6Ez153
62.6,30.4,4.5,45,1.5e-05,0.000675,153,subduction intraslab Himalayas,0.126091259056,1.1,7.9,30.4N 62.6E 70-180 km depth,30p4N62p6Ez153
62.6,30.6,4.5,45,6e-06,0.00027,153,subduction intraslab Himalayas,-0.271848749616,1.1,7.9,30.6N 62.6E 70-180 km depth,30p6N62p6Ez153
62.6,30.8,4.5,45,2e-06,9e-05,153,subduction intraslab Himalayas,-0.748970004336,1.1,7.9,30.8N 62.6E 70-180 km depth,30p8N62p6Ez153
62.8,23.4,4.5,45,5e-06,0.000225,936,subduction intraslab Himalayas,0.278970004336,1.24,6.7,23.4N 62.8E 70-180 km depth,23p4N62p8Ez936
62.8,23.6,4.5,45,6e-06,0.00027,936,subduction intraslab Himalayas,0.358151250384,1.24,6.7,23.6N 62.8E 70-180 km depth,23p6N62p8Ez936
62.8,23.8,4.5,45,5e-06,0.000225,936,subduction intraslab Himalayas,0.278970004336,1.24,6.7,23.8N 62.8E 70-180 km depth,23p8N62p8Ez936
62.8,26.4,4.5,45,2e-06,9e-05,935,subduction intraslab Himalayas,-0.883970004336,1.07,7.2,26.4N 62.8E 70-180 km depth,26p4N62p8Ez935
62.8,26.6,4.5,45,8e-06,0.00036,935,subduction intraslab Himalayas,-0.281910013008,1.07,7.2,26.6N 62.8E 70-180 km depth,26p6N62p8Ez935
62.8,26.8,4.5,45,2.7e-05,0.001215,935,subduction intraslab Himalayas,0.246363764159,1.07,7.2,26.8N 62.8E 70-180 km depth,26p8N62p8Ez935
62.8,27.0,4.5,45,7.8e-05,0.00351,935,subduction intraslab Himalayas,0.70709460269,1.07,7.2,27N 62.8E 70-180 km depth,27N62p8Ez935
62.8,27.2,4.5,45,0.000178,0.00801,935,subduction intraslab Himalayas,1.06542000231,1.07,7.2,27.2N 62.8E 70-180 km depth,27p2N62p8Ez935
62.8,27.4,4.5,45,0.000319,0.014355,935,subduction intraslab Himalayas,1.31879068306,1.07,7.2,27.4N 62.8E 70-180 km depth,27p4N62p8Ez935
62.8,27.6,4.5,45,0.000452,0.02034,935,subduction intraslab Himalayas,1.47013843481,1.07,7.2,27.6N 62.8E 70-180 km depth,27p6N62p8Ez935
62.8,27.8,4.5,45,0.000508,0.02286,935,subduction intraslab Himalayas,1.52086371228,1.07,7.2,27.8N 62.8E 70-180 km depth,27p8N62p8Ez935
62.8,28.0,4.5,45,0.000451,0.020295,935,subduction intraslab Himalayas,1.46917654188,1.07,7.2,28N 62.8E 70-180 km depth,28N62p8Ez935
62.8,28.2,4.5,45,0.000318,0.01431,935,subduction intraslab Himalayas,1.31742711998,1.07,7.2,28.2N 62.8E 70-180 km depth,28p2N62p8Ez935
62.8,28.4,4.5,45,0.000178,0.00801,935,subduction intraslab Himalayas,1.06542000231,1.07,7.2,28.4N 62.8E 70-180 km depth,28p4N62p8Ez935
62.8,28.6,4.5,45,8.4e-05,0.00378,935,subduction intraslab Himalayas,0.739279286062,1.07,7.2,28.6N 62.8E 70-180 km depth,28p6N62p8Ez935
62.8,28.8,4.5,45,4.3e-05,0.001935,935,subduction intraslab Himalayas,0.44846845558,1.07,7.2,28.8N 62.8E 70-180 km depth,28p8N62p8Ez935
62.8,29.0,4.5,45,4.2e-05,0.00189,935,subduction intraslab Himalayas,0.438249290398,1.07,7.2,29N 62.8E 70-180 km depth,29N62p8Ez935
62.8,29.2,4.5,45,6.6e-05,0.00297,153,subduction intraslab Himalayas,0.769543935542,1.1,7.9,29.2N 62.8E 70-180 km depth,29p2N62p8Ez153
62.8,29.4,4.5,45,9.8e-05,0.00441,153,subduction intraslab Himalayas,0.941226075692,1.1,7.9,29.4N 62.8E 70-180 km depth,29p4N62p8Ez153
62.8,29.6,4.5,45,0.000123,0.005535,153,subduction intraslab Himalayas,1.03990511144,1.1,7.9,29.6N 62.8E 70-180 km depth,29p6N62p8Ez153
62.8,29.8,4.5,45,0.000128,0.00576,153,subduction intraslab Himalayas,1.05720996965,1.1,7.9,29.8N 62.8E 70-180 km depth,29p8N62p8Ez153
62.8,30.0,4.5,45,0.000108,0.00486,153,subduction intraslab Himalayas,0.983423755487,1.1,7.9,30N 62.8E 70-180 km depth,30N62p8Ez153
62.8,30.2,4.5,45,7.4e-05,0.00333,153,subduction intraslab Himalayas,0.819231719731,1.1,7.9,30.2N 62.8E 70-180 km depth,30p2N62p8Ez153
62.8,30.4,4.5,45,4e-05,0.0018,153,subduction intraslab Himalayas,0.552059991328,1.1,7.9,30.4N 62.8E 70-180 km depth,30p4N62p8Ez153
62.8,30.6,4.5,45,1.7e-05,0.000765,153,subduction intraslab Himalayas,0.180448921378,1.1,7.9,30.6N 62.8E 70-180 km depth,30p6N62p8Ez153
62.8,30.8,4.5,45,6e-06,0.00027,153,subduction intraslab Himalayas,-0.271848749616,1.1,7.9,30.8N 62.8E 70-180 km depth,30p8N62p8Ez153
62.8,31.0,4.5,45,2e-06,9e-05,153,subduction intraslab Himalayas,-0.748970004336,1.1,7.9,31N 62.8E 70-180 km depth,31N62p8Ez153
63.0,23.0,4.5,45,8e-06,0.00036,936,subduction intraslab Himalayas,0.483089986992,1.24,6.7,23N 63E 70-180 km depth,23N63Ez936
63.0,23.2,4.5,45,1.4e-05,0.00063,936,subduction intraslab Himalayas,0.726128035678,1.24,6.7,23.2N 63E 70-180 km depth,23p2N63Ez936
63.0,23.4,4.5,45,2e-05,0.0009,936,subduction intraslab Himalayas,0.881029995664,1.24,6.7,23.4N 63E 70-180 km depth,23p4N63Ez936
63.0,23.6,4.5,45,2.2e-05,0.00099,936,subduction intraslab Himalayas,0.922422680822,1.24,6.7,23.6N 63E 70-180 km depth,23p6N63Ez936
63.0,23.8,4.5,45,2e-05,0.0009,936,subduction intraslab Himalayas,0.881029995664,1.24,6.7,23.8N 63E 70-180 km depth,23p8N63Ez936
63.0,24.0,4.5,45,1.4e-05,0.00063,936,subduction intraslab Himalayas,0.726128035678,1.24,6.7,24N 63E 70-180 km depth,24N63Ez936
63.0,24.2,4.5,45,8e-06,0.00036,936,subduction intraslab Himalayas,0.483089986992,1.24,6.7,24.2N 63E 70-180 km depth,24p2N63Ez936
63.0,26.4,4.5,45,1e-06,4.5e-05,935,subduction intraslab Himalayas,-1.185,1.07,7.2,26.4N 63E 70-180 km depth,26p4N63Ez935
