longitude,latitude,mmin,duration,lambda,nu,distance,zoneid,in zoneid,tectonic subregion,a,b,mmax,name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
67.0,31.0,4.5,45,0.0021333333333333334,0.096,0.0,92.0,92.0,subduction interface,2.0540587192642255,1.05,8.3,31N 67E 25-70 km depth,31N67Ez92p0,-3.2,-4.25,-5.3
67.0,32.0,4.5,45,0.0020666666666666667,0.093,0.0,92.0,92.0,subduction interface,2.040270434778592,1.05,8.3,32N 67E 25-70 km depth,32N67Ez92p0,-3.21,-4.26,-5.31
67.0,33.0,4.5,45,0.0008200000000000001,0.0369,0.0,92.0,92.0,subduction interface,1.6388138523837172,1.05,8.3,33N 67E 25-70 km depth,33N67Ez92p0,-3.62,-4.67,-5.72
67.0,34.0,4.5,45,0.00028,0.0126,0.0,92.0,92.0,subduction interface,1.1721580313422195,1.05,8.3,34N 67E 25-70 km depth,34N67Ez92p0,-4.11,-5.16,-6.21
67.0,35.0,4.5,45,0.00040888888888888887,0.0184,0.0,92.0,92.0,subduction interface,1.3366053092341934,1.05,8.3,35N 67E 25-70 km depth,35N67Ez92p0,-3.93,-4.98,-6.03
68.0,32.0,4.5,45,0.0013866666666666667,0.0624,0.0,92.0,92.0,subduction interface,1.8669720759070807,1.05,8.3,32N 68E 25-70 km depth,32N68Ez92p0,-3.39,-4.44,-5.49
68.0,33.0,4.5,45,0.0017333333333333333,0.078,0.0,92.0,92.0,subduction interface,1.9638820889151374,1.05,8.3,33N 68E 25-70 km depth,33N68Ez92p0,-3.29,-4.34,-5.39
68.0,34.0,4.5,45,0.0009555555555555555,0.043,0.0,92.0,92.0,subduction interface,1.7052559418042432,1.05,8.3,34N 68E 25-70 km depth,34N68Ez92p0,-3.55,-4.6,-5.65
68.0,35.0,4.5,45,0.0013755555555555554,0.0619,0.0,92.0,92.0,subduction interface,1.8634781352447747,1.05,8.3,35N 68E 25-70 km depth,35N68Ez92p0,-3.39,-4.44,-5.49
69.0,33.0,4.5,45,0.0022288888888888888,0.1003,0.0,92.0,92.0,subduction interface,2.073088419245075,1.05,8.3,33N 69E 25-70 km depth,33N69Ez92p0,-3.18,-4.23,-5.28
69.0,34.0,4.5,45,0.0022933333333333334,0.1032,0.0,92.0,92.0,subduction interface,2.0854671835158496,1.05,8.3,34N 69E 25-70 km depth,34N69Ez92p0,-3.17,-4.22,-5.27
69.0,35.0,4.5,45,0.0032533333333333333,0.1464,0.0,92.0,92.0,subduction interface,2.23732856294703,1.05,8.3,35N 69E 25-70 km depth,35N69Ez92p0,-3.02,-4.07,-5.12
70.0,34.0,4.5,45,0.004648888888888889,0.2092,0.0,92.0,92.0,subduction interface,2.3923491664198937,1.05,8.3,34N 70E 25-70 km depth,34N70Ez92p0,-2.86,-3.91,-4.96
70.0,35.0,4.5,45,0.006546666666666666,0.2946,0.0,92.0,92.0,subduction interface,2.541020228731269,1.05,8.3,35N 70E 25-70 km depth,35N70Ez92p0,-2.71,-3.76,-4.81
71.0,35.0,4.5,45,0.006275555555555555,0.2824,0.0,92.0,92.0,subduction interface,2.522652178604423,1.05,8.3,35N 71E 25-70 km depth,35N71Ez92p0,-2.73,-3.78,-4.83
65.0,33.0,4.5,45,1.3333333333333332e-05,0.0006,47.72470475417554,92.0,,subduction interface,-0.15006126339169956,1.05,8.3,33N 65E 25-70 km depth,33N65Ez92p0,,,
66.0,34.0,4.5,45,4.444444444444445e-06,0.0002,16.2260635933379,92.0,,subduction interface,-0.6271825181113622,1.05,8.3,34N 66E 25-70 km depth,34N66Ez92p0,,,
66.0,35.0,4.5,45,6e-05,0.0027,67.546254861403,92.0,,subduction interface,0.5031512503836444,1.05,8.3,35N 66E 25-70 km depth,35N66Ez92p0,-4.91,-5.96,-7.01
68.0,30.0,4.5,45,0.012913333333333332,0.5811,0.0,93.0,93.0,subduction interface,3.4210383616634292,1.18,8.3,30N 68E 25-70 km depth,30N68Ez93p0,-2.48,-3.66,-4.84
68.0,31.0,4.5,45,0.0034,0.153,0.0,93.0,93.0,subduction interface,2.8414789170422545,1.18,8.3,31N 68E 25-70 km depth,31N68Ez93p0,-3.06,-4.24,-5.42
69.0,29.0,4.5,45,0.0047666666666666664,0.2145,0.0,93.0,93.0,subduction interface,2.988214782745399,1.18,8.3,29N 69E 25-70 km depth,29N69Ez93p0,-2.91,-4.09,-5.27
69.0,30.0,4.5,45,0.008757777777777778,0.3941,0.0,93.0,93.0,subduction interface,3.252393921090259,1.18,8.3,30N 69E 25-70 km depth,30N69Ez93p0,-2.65,-3.83,-5.01
69.0,31.0,4.5,45,0.0027844444444444444,0.1253,0.0,93.0,93.0,subduction interface,2.754738557218806,1.18,8.3,31N 69E 25-70 km depth,31N69Ez93p0,-3.15,-4.33,-5.51
69.0,32.0,4.5,45,0.0015511111111111112,0.0698,0.0,93.0,93.0,subduction interface,2.500642908847817,1.18,8.3,32N 69E 25-70 km depth,32N69Ez93p0,-3.4,-4.58,-5.76
70.0,29.0,4.5,45,0.0041422222222222225,0.1864,0.0,93.0,93.0,subduction interface,2.9272333942426183,1.18,8.3,29N 70E 25-70 km depth,29N70Ez93p0,-2.97,-4.15,-5.33
70.0,30.0,4.5,45,0.00842888888888889,0.3793,0.0,93.0,93.0,subduction interface,3.2357703289274466,1.18,8.3,30N 70E 25-70 km depth,30N70Ez93p0,-2.66,-3.84,-5.02
70.0,31.0,4.5,45,0.004728888888888888,0.2128,0.0,93.0,93.0,subduction interface,2.9847591098476665,1.18,8.3,31N 70E 25-70 km depth,31N70Ez93p0,-2.92,-4.1,-5.28
70.0,32.0,4.5,45,0.003806666666666667,0.1713,0.0,93.0,93.0,subduction interface,2.8905448491901664,1.18,8.3,32N 70E 25-70 km depth,32N70Ez93p0,-3.01,-4.19,-5.37
71.0,30.0,4.5,45,0.001228888888888889,0.0553,0.0,93.0,93.0,subduction interface,2.3995126175293544,1.18,8.3,30N 71E 25-70 km depth,30N71Ez93p0,-3.5,-4.68,-5.86
71.0,31.0,4.5,45,0.0012022222222222224,0.0541,0.0,93.0,93.0,subduction interface,2.3899847513312253,1.18,8.3,31N 71E 25-70 km depth,31N71Ez93p0,-3.51,-4.69,-5.87
68.0,36.0,4.5,45,0.007055555555555555,0.3175,0.0,88.0,88.0,subduction interface,3.338531215852651,1.22,8.0,36N 68E 25-70 km depth,36N68Ez88p0,-2.76,-3.98,-5.2
68.0,37.0,4.5,45,0.008617777777777778,0.3878,0.0,88.0,88.0,subduction interface,3.425395290967343,1.22,8.0,37N 68E 25-70 km depth,37N68Ez88p0,-2.67,-3.89,-5.11
69.0,36.0,4.5,45,0.021513333333333332,0.9681,0.0,88.0,88.0,subduction interface,3.8227077063482238,1.22,8.0,36N 69E 25-70 km depth,36N69Ez88p0,-2.28,-3.5,-4.72
69.0,37.0,4.5,45,0.01733777777777778,0.7802,0.0,88.0,88.0,subduction interface,3.7289934322004292,1.22,8.0,37N 69E 25-70 km depth,37N69Ez88p0,-2.37,-3.59,-4.81
70.0,37.0,4.5,45,0.015393333333333334,0.6927,0.0,88.0,88.0,subduction interface,3.6773326738614953,1.22,8.0,37N 70E 25-70 km depth,37N70Ez88p0,-2.42,-3.64,-4.86
70.0,38.0,4.5,45,0.010717777777777777,0.4823,0.0,88.0,88.0,subduction interface,3.5201047481465393,1.22,8.0,38N 70E 25-70 km depth,38N70Ez88p0,-2.58,-3.8,-5.02
67.0,36.0,4.5,45,0.0011622222222222223,0.0523,24.918910729270745,88.0,,subduction interface,2.555289175091931,1.22,8.0,36N 67E 25-70 km depth,36N67Ez88p0,-3.55,-4.77,-5.99
68.0,38.0,4.5,45,0.0026444444444444445,0.119,0.0,87.0,87.0,subduction interface,2.642334447617187,1.16,8.1,38N 68E 25-70 km depth,38N68Ez87p0,-3.16,-4.32,-5.48
69.0,38.0,4.5,45,0.006802222222222222,0.3061,0.0,87.0,87.0,subduction interface,3.0526508158219907,1.16,8.1,38N 69E 25-70 km depth,38N69Ez87p0,-2.75,-3.91,-5.07
69.0,39.0,4.5,45,0.004266666666666667,0.192,0.0,87.0,87.0,subduction interface,2.850088714928206,1.16,8.1,39N 69E 25-70 km depth,39N69Ez87p0,-2.95,-4.11,-5.27
70.0,39.0,4.5,45,0.011893333333333334,0.5352,0.0,87.0,87.0,subduction interface,3.295303590984423,1.16,8.1,39N 70E 25-70 km depth,39N70Ez87p0,-2.5,-3.66,-4.82
71.0,39.0,4.5,45,0.017166666666666667,0.7725,0.0,87.0,87.0,subduction interface,3.4546859743215284,1.16,8.1,39N 71E 25-70 km depth,39N71Ez87p0,-2.35,-3.51,-4.67
72.0,39.0,4.5,45,0.01688888888888889,0.76,0.0,87.0,87.0,subduction interface,3.447601078505447,1.16,8.1,39N 72E 25-70 km depth,39N72Ez87p0,-2.35,-3.51,-4.67
73.0,39.0,4.5,45,0.01251111111111111,0.563,0.0,87.0,87.0,subduction interface,3.317295881076002,1.16,8.1,39N 73E 25-70 km depth,39N73Ez87p0,-2.48,-3.64,-4.8
74.0,39.0,4.5,45,0.012642222222222221,0.5689,0.0,87.0,87.0,subduction interface,3.3218234199924277,1.16,8.1,39N 74E 25-70 km depth,39N74Ez87p0,-2.48,-3.64,-4.8
75.0,39.0,4.5,45,0.013973333333333334,0.6288,0.0,87.0,87.0,subduction interface,3.365300019256008,1.16,8.1,39N 75E 25-70 km depth,39N75Ez87p0,-2.43,-3.59,-4.75
76.0,39.0,4.5,45,0.00838,0.3771,0.0,87.0,87.0,subduction interface,3.143244018630276,1.16,8.1,39N 76E 25-70 km depth,39N76Ez87p0,-2.66,-3.82,-4.98
77.0,39.0,4.5,45,0.0054755555555555556,0.2464,0.0,87.0,87.0,subduction interface,2.958428189717044,1.16,8.1,39N 77E 25-70 km depth,39N77Ez87p0,-2.84,-4.0,-5.16
78.0,39.0,4.5,45,0.0035755555555555553,0.1609,0.0,87.0,87.0,subduction interface,2.7733435303236855,1.16,8.1,39N 78E 25-70 km depth,39N78Ez87p0,-3.03,-4.19,-5.35
75.0,40.0,4.5,45,0.016468888888888887,0.7411,0.0,87.0,,subduction interface,3.4366642994914227,1.16,8.1,40N 75E 25-70 km depth,40N75Ez87p0,-2.36,-3.52,-4.68
76.0,40.0,4.5,45,0.011022222222222221,0.496,0.0,87.0,,subduction interface,3.2622691627148535,1.16,8.1,40N 76E 25-70 km depth,40N76Ez87p0,-2.54,-3.7,-4.86
77.0,40.0,4.5,45,0.019035555555555556,0.8566,0.0,87.0,,subduction interface,3.499565556285207,1.16,8.1,40N 77E 25-70 km depth,40N77Ez87p0,-2.3,-3.46,-4.62
78.0,40.0,4.5,45,0.024346666666666666,1.0956,0.0,87.0,,subduction interface,3.60643950980658,1.16,8.1,40N 78E 25-70 km depth,40N78Ez87p0,-2.19,-3.35,-4.51
79.0,40.0,4.5,45,0.004964444444444444,0.2234,11.94340923635622,87.0,,subduction interface,2.9158706550042464,1.16,8.1,40N 79E 25-70 km depth,40N79Ez87p0,-2.88,-4.04,-5.2
