longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,nearest,name,id
60.4,24.8,5.5,106,0.000109447593799,0.0116014449427,14,subduction interface,-0.000793781937775,0.72,8.6,0.0,24.8N 60.4E 0-25 km depth,24p8N60p4Ez14
60.4,25.0,5.5,106,0.000120769758675,0.0128015944195,14,subduction interface,0.0419581984832,0.72,8.6,0.0,25N 60.4E 0-25 km depth,25N60p4Ez14
60.4,25.2,5.5,106,0.000120769758675,0.0128015944195,14,subduction interface,0.0419581984832,0.72,8.6,0.0,25.2N 60.4E 0-25 km depth,25p2N60p4Ez14
60.4,25.4,5.5,106,0.000116995703716,0.0124015445939,14,subduction interface,0.0281699139975,0.72,8.6,0.0,25.4N 60.4E 0-25 km depth,25p4N60p4Ez14
60.4,25.6,5.5,106,0.000124543813633,0.0132016442451,14,subduction interface,0.0553221600412,0.72,8.6,0.0,25.6N 60.4E 0-25 km depth,25p6N60p4Ez14
60.4,25.8,5.5,106,0.000150962198344,0.0160019930244,14,subduction interface,0.138868211491,0.72,8.6,0.0,25.8N 60.4E 0-25 km depth,25p8N60p4Ez14
60.4,26.0,5.5,106,0.000200024912805,0.0212026407573,14,subduction interface,0.261084089764,0.72,8.6,0.0,26N 60.4E 0-25 km depth,26N60p4Ez14
60.4,26.2,5.5,106,0.000252861682225,0.0268033383159,14,subduction interface,0.362883022864,0.72,8.6,0.0,26.2N 60.4E 0-25 km depth,26p2N60p4Ez14
60.4,26.4,5.5,106,0.000290602231811,0.030803836572,14,subduction interface,0.423298945336,0.72,8.6,0.0,26.4N 60.4E 0-25 km depth,26p4N60p4Ez14
60.4,26.6,5.5,106,0.000298150341728,0.0316039362232,14,subduction interface,0.434435311454,0.72,8.6,0.0,26.6N 60.4E 0-25 km depth,26p6N60p4Ez14
60.4,26.8,5.5,106,0.00026795790206,0.0284035376183,14,subduction interface,0.388066568882,0.72,8.6,0.0,26.8N 60.4E 0-25 km depth,26p8N60p4Ez14
60.4,27.0,5.5,106,0.000211347077681,0.0224027902342,14,subduction interface,0.284996247169,0.72,8.6,0.0,27N 60.4E 0-25 km depth,27N60p4Ez14
60.4,27.2,5.5,106,0.000147188143385,0.0156019431988,14,subduction interface,0.12787282719,0.72,8.6,4.57628127297,27.2N 60.4E 0-25 km depth,27p2N60p4Ez14
60.4,27.4,5.5,106,9.05773190061e-05,0.00960119581465,14,subduction interface,-0.0829805381251,0.72,8.6,26.5977237789,27.4N 60.4E 0-25 km depth,27p4N60p4Ez14
60.6,23.6,5.5,106,3.77405495859e-06,0.00040004982561,14,subduction interface,-1.46319177984,0.72,8.6,0.0,23.6N 60.6E 0-25 km depth,23p6N60p6Ez14
60.6,23.8,5.5,106,1.13221648758e-05,0.00120014947683,14,subduction interface,-0.986070525117,0.72,8.6,0.0,23.8N 60.6E 0-25 km depth,23p8N60p6Ez14
60.6,24.0,5.5,106,2.64183847101e-05,0.00280034877927,14,subduction interface,-0.618093739822,0.72,8.6,0.0,24N 60.6E 0-25 km depth,24N60p6Ez14
60.6,24.2,5.5,106,4.90627144616e-05,0.00520064773293,14,subduction interface,-0.34924842753,0.72,8.6,0.0,24.2N 60.6E 0-25 km depth,24p2N60p6Ez14
60.6,24.4,5.5,106,7.92551541304e-05,0.00840104633782,14,subduction interface,-0.140972485103,0.72,8.6,0.0,24.4N 60.6E 0-25 km depth,24p4N60p6Ez14
60.6,24.6,5.5,106,0.000109447593799,0.0116014449427,14,subduction interface,-0.000793781937775,0.72,8.6,0.0,24.6N 60.6E 0-25 km depth,24p6N60p6Ez14
60.6,24.8,5.5,106,0.000135865978509,0.014401793722,14,subduction interface,0.0931107209306,0.72,8.6,0.0,24.8N 60.6E 0-25 km depth,24p8N60p6Ez14
60.6,25.0,5.5,106,0.000150962198344,0.0160019930244,14,subduction interface,0.138868211491,0.72,8.6,0.0,25N 60.6E 0-25 km depth,25N60p6Ez14
60.6,25.2,5.5,106,0.000150962198344,0.0160019930244,14,subduction interface,0.138868211491,0.72,8.6,0.0,25.2N 60.6E 0-25 km depth,25p2N60p6Ez14
60.6,25.4,5.5,106,0.000147188143385,0.0156019431988,14,subduction interface,0.12787282719,0.72,8.6,0.0,25.4N 60.6E 0-25 km depth,25p4N60p6Ez14
60.6,25.6,5.5,106,0.000150962198344,0.0160019930244,14,subduction interface,0.138868211491,0.72,8.6,0.0,25.6N 60.6E 0-25 km depth,25p6N60p6Ez14
60.6,25.8,5.5,106,0.000181154638012,0.0192023916293,14,subduction interface,0.218049457539,0.72,8.6,0.0,25.8N 60.6E 0-25 km depth,25p8N60p6Ez14
60.6,26.0,5.5,106,0.000230217352474,0.0244030393622,14,subduction interface,0.322138055174,0.72,8.6,0.0,26N 60.6E 0-25 km depth,26N60p6Ez14
60.6,26.2,5.5,106,0.000290602231811,0.030803836572,14,subduction interface,0.423298945336,0.72,8.6,0.0,26.2N 60.6E 0-25 km depth,26p2N60p6Ez14
60.6,26.4,5.5,106,0.000335890891314,0.0356044344793,14,subduction interface,0.486198226808,0.72,8.6,0.0,26.4N 60.6E 0-25 km depth,26p4N60p6Ez14
60.6,26.6,5.5,106,0.000343439001232,0.0364045341305,14,subduction interface,0.495849612484,0.72,8.6,0.0,26.6N 60.6E 0-25 km depth,26p6N60p6Ez14
60.6,26.8,5.5,106,0.000309472506604,0.0328040857,14,subduction interface,0.450622072547,0.72,8.6,0.0,26.8N 60.6E 0-25 km depth,26p8N60p6Ez14
60.6,27.0,5.5,106,0.000245313572308,0.0260032386647,14,subduction interface,0.349721576806,0.72,8.6,0.0,27N 60.6E 0-25 km depth,27N60p6Ez14
60.6,27.2,5.5,106,0.000169832473136,0.0180022421525,14,subduction interface,0.190020733939,0.72,8.6,1.95445767107,27.2N 60.6E 0-25 km depth,27p2N60p6Ez14
60.6,27.4,5.5,106,0.00010567353884,0.0112013951171,14,subduction interface,-0.0160337484945,0.72,8.6,23.9806195736,27.4N 60.6E 0-25 km depth,27p4N60p6Ez14
60.6,27.6,5.5,106,6.03848793374e-05,0.00640079720977,14,subduction interface,-0.259071797181,0.72,8.6,46.0034748788,27.6N 60.6E 0-25 km depth,27p6N60p6Ez14
60.8,23.4,5.5,106,3.77405495859e-06,0.00040004982561,14,subduction interface,-1.46319177984,0.72,8.6,0.0,23.4N 60.8E 0-25 km depth,23p4N60p8Ez14
60.8,23.6,5.5,106,7.54810991718e-06,0.000800099651221,14,subduction interface,-1.16216178417,0.72,8.6,0.0,23.6N 60.8E 0-25 km depth,23p6N60p8Ez14
60.8,23.8,5.5,106,1.50962198344e-05,0.00160019930244,14,subduction interface,-0.861131788509,0.72,8.6,0.0,23.8N 60.8E 0-25 km depth,23p8N60p8Ez14
60.8,24.0,5.5,106,3.01924396687e-05,0.00320039860488,14,subduction interface,-0.560101792845,0.72,8.6,0.0,24N 60.8E 0-25 km depth,24N60p8Ez14
60.8,24.2,5.5,106,5.66108243788e-05,0.00600074738416,14,subduction interface,-0.287100520781,0.72,8.6,0.0,24.2N 60.8E 0-25 km depth,24p2N60p8Ez14
60.8,24.4,5.5,106,9.05773190061e-05,0.00960119581465,14,subduction interface,-0.0829805381251,0.72,8.6,0.0,24.4N 60.8E 0-25 km depth,24p4N60p8Ez14
60.8,24.6,5.5,106,0.000132091923551,0.0140017438964,14,subduction interface,0.0808762645135,0.72,8.6,0.0,24.6N 60.8E 0-25 km depth,24p6N60p8Ez14
60.8,24.8,5.5,106,0.000162284363219,0.0172021425012,14,subduction interface,0.170276675743,0.72,8.6,0.0,24.8N 60.8E 0-25 km depth,24p8N60p8Ez14
60.8,25.0,5.5,106,0.000177380583054,0.0188023418037,14,subduction interface,0.208906078099,0.72,8.6,0.0,25N 60.8E 0-25 km depth,25N60p8Ez14
60.8,25.2,5.5,106,0.000177380583054,0.0188023418037,14,subduction interface,0.208906078099,0.72,8.6,0.0,25.2N 60.8E 0-25 km depth,25p2N60p8Ez14
60.8,25.4,5.5,106,0.000169832473136,0.0180022421525,14,subduction interface,0.190020733939,0.72,8.6,0.0,25.4N 60.8E 0-25 km depth,25p4N60p8Ez14
60.8,25.6,5.5,106,0.000169832473136,0.0180022421525,14,subduction interface,0.190020733939,0.72,8.6,0.0,25.6N 60.8E 0-25 km depth,25p6N60p8Ez14
60.8,25.8,5.5,106,0.000200024912805,0.0212026407573,14,subduction interface,0.261084089764,0.72,8.6,0.0,25.8N 60.8E 0-25 km depth,25p8N60p8Ez14
60.8,26.0,5.5,106,0.000249087627267,0.0264032884903,14,subduction interface,0.356352155705,0.72,8.6,0.0,26N 60.8E 0-25 km depth,26N60p8Ez14
60.8,26.2,5.5,106,0.000313246561563,0.0332041355257,14,subduction interface,0.455886312539,0.72,8.6,0.0,26.2N 60.8E 0-25 km depth,26p2N60p8Ez14
60.8,26.4,5.5,106,0.000358535221066,0.038004733433,14,subduction interface,0.514531825452,0.72,8.6,0.0,26.4N 60.8E 0-25 km depth,26p4N60p8Ez14
60.8,26.6,5.5,106,0.000366083330983,0.0388048330842,14,subduction interface,0.52357995443,0.72,8.6,0.0,26.6N 60.8E 0-25 km depth,26p6N60p8Ez14
60.8,26.8,5.5,106,0.000328342781397,0.0348043348281,14,subduction interface,0.476327472782,0.72,8.6,0.0,26.8N 60.8E 0-25 km depth,26p8N60p8Ez14
60.8,27.0,5.5,106,0.000260409792143,0.0276034379671,14,subduction interface,0.375657310901,0.72,8.6,0.0,27N 60.8E 0-25 km depth,27N60p8Ez14
60.8,27.2,5.5,106,0.000181154638012,0.0192023916293,14,subduction interface,0.218049457539,0.72,8.6,0.0,27.2N 60.8E 0-25 km depth,27p2N60p8Ez14
60.8,27.4,5.5,106,0.000109447593799,0.0116014449427,14,subduction interface,-0.000793781937775,0.72,8.6,21.3923201522,27.4N 60.8E 0-25 km depth,27p4N60p8Ez14
60.8,27.6,5.5,106,6.4158934296e-05,0.00680084703538,14,subduction interface,-0.232742858458,0.72,8.6,43.4198744482,27.6N 60.8E 0-25 km depth,27p6N60p8Ez14
60.8,27.8,5.5,106,4.52886595031e-05,0.00480059790732,14,subduction interface,-0.384010533789,0.72,8.6,65.4438852857,27.8N 60.8E 0-25 km depth,27p8N60p8Ez14
61.0,23.4,5.5,106,3.77405495859e-06,0.00040004982561,14,subduction interface,-1.46319177984,0.72,8.6,0.0,23.4N 61E 0-25 km depth,23p4N61Ez14
61.0,23.6,5.5,106,7.54810991718e-06,0.000800099651221,14,subduction interface,-1.16216178417,0.72,8.6,0.0,23.6N 61E 0-25 km depth,23p6N61Ez14
61.0,23.8,5.5,106,1.50962198344e-05,0.00160019930244,14,subduction interface,-0.861131788509,0.72,8.6,0.0,23.8N 61E 0-25 km depth,23p8N61Ez14
61.0,24.0,5.5,106,3.39664946273e-05,0.00360044843049,14,subduction interface,-0.508949270397,0.72,8.6,0.0,24N 61E 0-25 km depth,24N61Ez14
61.0,24.2,5.5,106,6.03848793374e-05,0.00640079720977,14,subduction interface,-0.259071797181,0.72,8.6,0.0,24.2N 61E 0-25 km depth,24p2N61Ez14
61.0,24.4,5.5,106,9.81254289233e-05,0.0104012954659,14,subduction interface,-0.0482184318659,0.72,8.6,0.0,24.4N 61E 0-25 km depth,24p4N61Ez14
61.0,24.6,5.5,106,0.000139640033468,0.0148018435476,14,subduction interface,0.10500994423,0.72,8.6,0.0,24.6N 61E 0-25 km depth,24p6N61Ez14
61.0,24.8,5.5,106,0.000173606528095,0.0184022919781,14,subduction interface,0.199566051845,0.72,8.6,0.0,24.8N 61E 0-25 km depth,24p8N61Ez14
61.0,25.0,5.5,106,0.000192476802888,0.0204025411061,14,subduction interface,0.244378396261,0.72,8.6,0.0,25N 61E 0-25 km depth,25N61Ez14
61.0,25.2,5.5,106,0.000188702747929,0.0200024912805,14,subduction interface,0.235778224499,0.72,8.6,0.0,25.2N 61E 0-25 km depth,25p2N61Ez14
61.0,25.4,5.5,106,0.000181154638012,0.0192023916293,14,subduction interface,0.218049457539,0.72,8.6,0.0,25.4N 61E 0-25 km depth,25p4N61Ez14
61.0,25.6,5.5,106,0.000177380583054,0.0188023418037,14,subduction interface,0.208906078099,0.72,8.6,0.0,25.6N 61E 0-25 km depth,25p6N61Ez14
61.0,25.8,5.5,106,0.000203798967764,0.021602690583,14,subduction interface,0.269201979986,0.72,8.6,0.0,25.8N 61E 0-25 km depth,25p8N61Ez14
61.0,26.0,5.5,106,0.000252861682225,0.0268033383159,14,subduction interface,0.362883022864,0.72,8.6,0.0,26N 61E 0-25 km depth,26N61Ez14
61.0,26.2,5.5,106,0.000309472506604,0.0328040857,14,subduction interface,0.450622072547,0.72,8.6,0.0,26.2N 61E 0-25 km depth,26p2N61Ez14
61.0,26.4,5.5,106,0.000354761166107,0.0376046836074,14,subduction interface,0.509936073763,0.72,8.6,0.0,26.4N 61E 0-25 km depth,26p4N61Ez14
61.0,26.6,5.5,106,0.000362309276024,0.0384047832586,14,subduction interface,0.519079453203,0.72,8.6,0.0,26.6N 61E 0-25 km depth,26p6N61Ez14
61.0,26.8,5.5,106,0.000324568726439,0.0344042850025,14,subduction interface,0.471306671407,0.72,8.6,0.0,26.8N 61E 0-25 km depth,26p8N61Ez14
61.0,27.0,5.5,106,0.000256635737184,0.0272033881415,14,subduction interface,0.36931713287,0.72,8.6,0.0,27N 61E 0-25 km depth,27N61Ez14
61.0,27.2,5.5,106,0.000177380583054,0.0188023418037,14,subduction interface,0.208906078099,0.72,8.6,0.0,27.2N 61E 0-25 km depth,27p2N61Ez14
61.0,27.4,5.5,106,0.000109447593799,0.0116014449427,14,subduction interface,-0.000793781937775,0.72,8.6,18.8328570525,27.4N 61E 0-25 km depth,27p4N61Ez14
61.0,27.6,5.5,106,6.4158934296e-05,0.00680084703538,14,subduction interface,-0.232742858458,0.72,8.6,40.8650579876,27.6N 61E 0-25 km depth,27p6N61Ez14
61.0,27.8,5.5,106,4.15146045445e-05,0.00440054808171,14,subduction interface,-0.421799094679,0.72,8.6,62.8937465939,27.8N 61E 0-25 km depth,27p8N61Ez14
61.2,23.4,5.5,106,3.77405495859e-06,0.00040004982561,14,subduction interface,-1.46319177984,0.72,8.6,0.0,23.4N 61.2E 0-25 km depth,23p4N61p2Ez14
61.2,23.6,5.5,106,7.54810991718e-06,0.000800099651221,14,subduction interface,-1.16216178417,0.72,8.6,0.0,23.6N 61.2E 0-25 km depth,23p6N61p2Ez14
61.2,23.8,5.5,106,1.50962198344e-05,0.00160019930244,14,subduction interface,-0.861131788509,0.72,8.6,0.0,23.8N 61.2E 0-25 km depth,23p8N61p2Ez14
61.2,24.0,5.5,106,3.39664946273e-05,0.00360044843049,14,subduction interface,-0.508949270397,0.72,8.6,0.0,24N 61.2E 0-25 km depth,24N61p2Ez14
61.2,24.2,5.5,106,6.03848793374e-05,0.00640079720977,14,subduction interface,-0.259071797181,0.72,8.6,0.0,24.2N 61.2E 0-25 km depth,24p2N61p2Ez14
61.2,24.4,5.5,106,9.81254289233e-05,0.0104012954659,14,subduction interface,-0.0482184318659,0.72,8.6,0.0,24.4N 61.2E 0-25 km depth,24p4N61p2Ez14
61.2,24.6,5.5,106,0.000139640033468,0.0148018435476,14,subduction interface,0.10500994423,0.72,8.6,0.0,24.6N 61.2E 0-25 km depth,24p6N61p2Ez14
61.2,24.8,5.5,106,0.000173606528095,0.0184022919781,14,subduction interface,0.199566051845,0.72,8.6,0.0,24.8N 61.2E 0-25 km depth,24p8N61p2Ez14
61.2,25.0,5.5,106,0.000192476802888,0.0204025411061,14,subduction interface,0.244378396261,0.72,8.6,0.0,25N 61.2E 0-25 km depth,25N61p2Ez14
61.2,25.2,5.5,106,0.000188702747929,0.0200024912805,14,subduction interface,0.235778224499,0.72,8.6,0.0,25.2N 61.2E 0-25 km depth,25p2N61p2Ez14
61.2,25.4,5.5,106,0.000177380583054,0.0188023418037,14,subduction interface,0.208906078099,0.72,8.6,0.0,25.4N 61.2E 0-25 km depth,25p4N61p2Ez14
61.2,25.6,5.5,106,0.000173606528095,0.0184022919781,14,subduction interface,0.199566051845,0.72,8.6,0.0,25.6N 61.2E 0-25 km depth,25p6N61p2Ez14
61.2,25.8,5.5,106,0.000188702747929,0.0200024912805,14,subduction interface,0.235778224499,0.72,8.6,0.0,25.8N 61.2E 0-25 km depth,25p8N61p2Ez14
61.2,26.0,5.5,106,0.000230217352474,0.0244030393622,14,subduction interface,0.322138055174,0.72,8.6,0.0,26N 61.2E 0-25 km depth,26N61p2Ez14
61.2,26.2,5.5,106,0.000283054121894,0.0300037369208,14,subduction interface,0.411869483555,0.72,8.6,0.0,26.2N 61.2E 0-25 km depth,26p2N61p2Ez14
61.2,26.4,5.5,106,0.00032079467148,0.0340042351769,14,subduction interface,0.466227145878,0.72,8.6,0.0,26.4N 61.2E 0-25 km depth,26p4N61p2Ez14
61.2,26.6,5.5,106,0.000328342781397,0.0348043348281,14,subduction interface,0.476327472782,0.72,8.6,0.0,26.6N 61.2E 0-25 km depth,26p6N61p2Ez14
61.2,26.8,5.5,106,0.00029437628677,0.0312038863976,14,subduction interface,0.428902822854,0.72,8.6,0.0,26.8N 61.2E 0-25 km depth,26p8N61p2Ez14
61.2,27.0,5.5,106,0.000230217352474,0.0244030393622,14,subduction interface,0.322138055174,0.72,8.6,0.0,27N 61.2E 0-25 km depth,27N61p2Ez14
61.2,27.2,5.5,106,0.000158510308261,0.0168020926756,14,subduction interface,0.160057510561,0.72,8.6,0.0,27.2N 61.2E 0-25 km depth,27p2N61p2Ez14
61.2,27.4,5.5,106,9.81254289233e-05,0.0104012954659,14,subduction interface,-0.0482184318659,0.72,8.6,16.3087428571,27.4N 61.2E 0-25 km depth,27p4N61p2Ez14
61.2,27.6,5.5,106,5.66108243788e-05,0.00600074738416,14,subduction interface,-0.287100520781,0.72,8.6,38.3474948682,27.6N 61.2E 0-25 km depth,27p6N61p2Ez14
61.2,27.8,5.5,106,3.77405495859e-05,0.0040004982561,14,subduction interface,-0.463191779837,0.72,8.6,60.3827668795,27.8N 61.2E 0-25 km depth,27p8N61p2Ez14
61.4,23.4,5.5,106,3.77405495859e-06,0.00040004982561,14,subduction interface,-1.46319177984,0.72,8.6,0.0,23.4N 61.4E 0-25 km depth,23p4N61p4Ez14
61.4,23.6,5.5,106,7.54810991718e-06,0.000800099651221,14,subduction interface,-1.16216178417,0.72,8.6,0.0,23.6N 61.4E 0-25 km depth,23p6N61p4Ez14
61.4,23.8,5.5,106,1.50962198344e-05,0.00160019930244,14,subduction interface,-0.861131788509,0.72,8.6,0.0,23.8N 61.4E 0-25 km depth,23p8N61p4Ez14
61.4,24.0,5.5,106,3.01924396687e-05,0.00320039860488,14,subduction interface,-0.560101792845,0.72,8.6,0.0,24N 61.4E 0-25 km depth,24N61p4Ez14
61.4,24.2,5.5,106,5.66108243788e-05,0.00600074738416,14,subduction interface,-0.287100520781,0.72,8.6,0.0,24.2N 61.4E 0-25 km depth,24p2N61p4Ez14
61.4,24.4,5.5,106,9.05773190061e-05,0.00960119581465,14,subduction interface,-0.0829805381251,0.72,8.6,0.0,24.4N 61.4E 0-25 km depth,24p4N61p4Ez14
61.4,24.6,5.5,106,0.000128317868592,0.0136016940708,14,subduction interface,0.0682871372055,0.72,8.6,0.0,24.6N 61.4E 0-25 km depth,24p6N61p4Ez14
61.4,24.8,5.5,106,0.000162284363219,0.0172021425012,14,subduction interface,0.170276675743,0.72,8.6,0.0,24.8N 61.4E 0-25 km depth,24p8N61p4Ez14
61.4,25.0,5.5,106,0.000177380583054,0.0188023418037,14,subduction interface,0.208906078099,0.72,8.6,0.0,25N 61.4E 0-25 km depth,25N61p4Ez14
61.4,25.2,5.5,106,0.000177380583054,0.0188023418037,14,subduction interface,0.208906078099,0.72,8.6,0.0,25.2N 61.4E 0-25 km depth,25p2N61p4Ez14
61.4,25.4,5.5,106,0.000166058418178,0.0176021923269,14,subduction interface,0.180260896649,0.72,8.6,0.0,25.4N 61.4E 0-25 km depth,25p4N61p4Ez14
