longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,nearest,name,id
74.4,5.2,4.5,45,8.88999612467e-06,0.00040004982561,923,stable shallow crust,-1.76609842835,0.73,6.0,382.896416598,5.2N 74.4E 0-25 km depth,5p2N74p4Ez923
74.4,9.6,4.5,45,8.88999612467e-06,0.00040004982561,923,stable shallow crust,-1.76609842835,0.73,6.0,97.1862681259,9.6N 74.4E 0-25 km depth,9p6N74p4Ez923
74.4,9.8,4.5,45,1.77799922493e-05,0.000800099651221,923,stable shallow crust,-1.46506843268,0.73,6.0,90.4724576727,9.8N 74.4E 0-25 km depth,9p8N74p4Ez923
74.4,10.0,4.5,45,2.6669988374e-05,0.00120014947683,923,stable shallow crust,-1.28897717363,0.73,6.0,83.7698469805,10N 74.4E 0-25 km depth,10N74p4Ez923
74.4,10.2,4.5,45,2.6669988374e-05,0.00120014947683,923,stable shallow crust,-1.28897717363,0.73,6.0,77.0648327945,10.2N 74.4E 0-25 km depth,10p2N74p4Ez923
74.4,10.4,4.5,45,2.6669988374e-05,0.00120014947683,923,stable shallow crust,-1.28897717363,0.73,6.0,70.3558567815,10.4N 74.4E 0-25 km depth,10p4N74p4Ez923
74.4,10.6,4.5,45,2.6669988374e-05,0.00120014947683,923,stable shallow crust,-1.28897717363,0.73,6.0,63.6430006882,10.6N 74.4E 0-25 km depth,10p6N74p4Ez923
74.4,10.8,4.5,45,1.77799922493e-05,0.000800099651221,923,stable shallow crust,-1.46506843268,0.73,6.0,56.9263463086,10.8N 74.4E 0-25 km depth,10p8N74p4Ez923
74.4,11.0,4.5,45,8.88999612467e-06,0.00040004982561,923,stable shallow crust,-1.76609842835,0.73,6.0,50.2059754831,11N 74.4E 0-25 km depth,11N74p4Ez923
74.4,15.6,4.5,45,8.88999612467e-06,0.00040004982561,923,stable shallow crust,-1.76609842835,0.73,6.0,0.0,15.6N 74.4E 0-25 km depth,15p6N74p4Ez923
74.4,15.8,4.5,45,3.55599844987e-05,0.00160019930244,923,stable shallow crust,-1.16403843702,0.73,6.0,0.0,15.8N 74.4E 0-25 km depth,15p8N74p4Ez923
74.4,16.0,4.5,45,0.000177799922493,0.00800099651221,923,stable shallow crust,-0.465068432683,0.73,6.0,0.0,16N 74.4E 0-25 km depth,16N74p4Ez923
