longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,name,id
61.0,21.2,4.5,45,0.000265,0.011925,9031,subduction interface,1.46324587394,1.12,7.0,21.2N 61E 25-70 km depth,21p2N61Ez9031
61.0,21.4,4.5,45,0.000185,0.008325,9031,subduction interface,1.3071717284,1.12,7.0,21.4N 61E 25-70 km depth,21p4N61Ez9031
61.0,21.6,4.5,45,0.000132,0.00594,9031,subduction interface,1.16057393121,1.12,7.0,21.6N 61E 25-70 km depth,21p6N61Ez9031
61.0,21.8,4.5,45,0.000103,0.004635,9031,subduction interface,1.05283722471,1.12,7.0,21.8N 61E 25-70 km depth,21p8N61Ez9031
61.0,22.0,4.5,45,8.7e-05,0.003915,9031,subduction interface,0.979519252619,1.12,7.0,22N 61E 25-70 km depth,22N61Ez9031
61.0,22.2,4.5,45,8e-05,0.0036,9031,subduction interface,0.943089986992,1.12,7.0,22.2N 61E 25-70 km depth,22p2N61Ez9031
61.0,22.4,4.5,45,9.3e-05,0.004185,9031,subduction interface,1.00848294855,1.12,7.0,22.4N 61E 25-70 km depth,22p4N61Ez9031
61.0,22.6,4.5,45,0.000138,0.00621,9031,subduction interface,1.1798790864,1.12,7.0,22.6N 61E 25-70 km depth,22p6N61Ez9031
61.0,22.8,4.5,45,0.000213,0.009585,9031,subduction interface,1.36837960344,1.12,7.0,22.8N 61E 25-70 km depth,22p8N61Ez9031
61.0,23.0,4.5,45,0.000286,0.01287,9031,subduction interface,1.49636603313,1.12,7.0,23N 61E 25-70 km depth,23N61Ez9031
61.0,23.2,4.5,45,0.000316,0.01422,9031,subduction interface,1.53968708262,1.12,7.0,23.2N 61E 25-70 km depth,23p2N61Ez9031
61.0,23.4,4.5,45,0.00028,0.0126,9031,subduction interface,1.48715803134,1.12,7.0,23.4N 61E 25-70 km depth,23p4N61Ez9031
61.0,23.6,4.5,45,0.000201,0.009045,9031,subduction interface,1.34319605742,1.12,7.0,23.6N 61E 25-70 km depth,23p6N61Ez9031
61.0,23.8,4.5,45,0.000129,0.005805,95,subduction interface,0.340589710299,0.94,7.6,23.8N 61E 25-70 km depth,23p8N61Ez95
61.0,24.0,4.5,45,0.000122,0.00549,95,subduction interface,0.316359830675,0.94,7.6,24N 61E 25-70 km depth,24N61Ez95
61.0,24.2,4.5,45,0.000235,0.010575,95,subduction interface,0.601067862272,0.94,7.6,24.2N 61E 25-70 km depth,24p2N61Ez95
61.0,24.4,4.5,45,0.00053,0.02385,95,subduction interface,0.954275869601,0.94,7.6,24.4N 61E 25-70 km depth,24p4N61Ez95
61.0,24.6,4.5,45,0.001029,0.046305,95,subduction interface,1.24241537476,0.94,7.6,24.6N 61E 25-70 km depth,24p6N61Ez95
61.0,24.8,4.5,45,0.001635,0.073575,95,subduction interface,1.443517757,0.94,7.6,24.8N 61E 25-70 km depth,24p8N61Ez95
61.0,25.0,4.5,45,0.002131,0.095895,95,subduction interface,1.55858344971,0.94,7.6,25N 61E 25-70 km depth,25N61Ez95
61.0,25.2,4.5,45,0.002351,0.105795,95,subduction interface,1.60125262912,0.94,7.6,25.2N 61E 25-70 km depth,25p2N61Ez95
61.0,25.4,4.5,45,0.002423,0.109035,95,subduction interface,1.61435341414,0.94,7.6,25.4N 61E 25-70 km depth,25p4N61Ez95
61.0,25.6,4.5,45,0.002811,0.126495,95,subduction interface,1.67886084561,0.94,7.6,25.6N 61E 25-70 km depth,25p6N61Ez95
61.0,25.8,4.5,45,0.004037,0.181665,95,subduction interface,1.83605874941,0.94,7.6,25.8N 61E 25-70 km depth,25p8N61Ez95
61.0,26.0,4.5,45,0.006214,0.27963,95,subduction interface,2.02337124892,0.94,7.6,26N 61E 25-70 km depth,26N61Ez95
61.0,26.2,4.5,45,0.008733,0.392985,95,subduction interface,2.17116346016,0.94,7.6,26.2N 61E 25-70 km depth,26p2N61Ez95
61.0,26.4,4.5,45,0.010501,0.472545,95,subduction interface,2.25123065848,0.94,7.6,26.4N 61E 25-70 km depth,26p4N61Ez95
61.0,26.6,4.5,45,0.010727,0.482715,95,subduction interface,2.26047828062,0.94,7.6,26.6N 61E 25-70 km depth,26p6N61Ez95
61.0,26.8,4.5,45,0.009572,0.43074,95,subduction interface,2.21100268994,0.94,7.6,26.8N 61E 25-70 km depth,26p8N61Ez95
61.0,27.0,4.5,45,0.007901,0.355545,95,subduction interface,2.1276820618,0.94,7.6,27N 61E 25-70 km depth,27N61Ez95
61.0,27.2,4.5,45,0.006426,0.28917,95,subduction interface,2.03794072122,0.94,7.6,27.2N 61E 25-70 km depth,27p2N61Ez95
61.0,27.4,4.5,45,0.005238,0.23571,95,subduction interface,1.94916549409,0.94,7.6,27.4N 61E 25-70 km depth,27p4N61Ez95
61.0,27.6,4.5,45,0.004096,0.18432,95,subduction interface,1.84235994797,0.94,7.6,27.6N 61E 25-70 km depth,27p6N61Ez95
61.0,27.8,4.5,45,0.002917,0.131265,95,subduction interface,1.69493642912,0.94,7.6,27.8N 61E 25-70 km depth,27p8N61Ez95
61.2,20.6,4.5,45,0.000711,0.031995,9031,subduction interface,1.89186960073,1.12,7.0,20.6N 61.2E 25-70 km depth,20p6N61p2Ez9031
61.2,20.8,4.5,45,0.000741,0.033345,9031,subduction interface,1.90981820798,1.12,7.0,20.8N 61.2E 25-70 km depth,20p8N61p2Ez9031
61.2,21.0,4.5,45,0.000657,0.029565,9031,subduction interface,1.85756536956,1.12,7.0,21N 61.2E 25-70 km depth,21N61p2Ez9031
61.2,21.2,4.5,45,0.000514,0.02313,9031,subduction interface,1.750963119,1.12,7.0,21.2N 61.2E 25-70 km depth,21p2N61p2Ez9031
61.2,21.4,4.5,45,0.000381,0.017145,9031,subduction interface,1.62092497568,1.12,7.0,21.4N 61.2E 25-70 km depth,21p4N61p2Ez9031
61.2,21.6,4.5,45,0.00029,0.01305,9031,subduction interface,1.5023979979,1.12,7.0,21.6N 61.2E 25-70 km depth,21p6N61p2Ez9031
61.2,21.8,4.5,45,0.000232,0.01044,9031,subduction interface,1.40548798489,1.12,7.0,21.8N 61.2E 25-70 km depth,21p8N61p2Ez9031
61.2,22.0,4.5,45,0.000184,0.00828,9031,subduction interface,1.30481782301,1.12,7.0,22N 61.2E 25-70 km depth,22N61p2Ez9031
61.2,22.2,4.5,45,0.000146,0.00657,9031,subduction interface,1.20435285578,1.12,7.0,22.2N 61.2E 25-70 km depth,22p2N61p2Ez9031
61.2,22.4,4.5,45,0.000146,0.00657,9031,subduction interface,1.20435285578,1.12,7.0,22.4N 61.2E 25-70 km depth,22p4N61p2Ez9031
61.2,22.6,4.5,45,0.000211,0.009495,9031,subduction interface,1.3642824553,1.12,7.0,22.6N 61.2E 25-70 km depth,22p6N61p2Ez9031
