longitude,latitude,mmin,duration,lambda,nu,zoneid,tectonic subregion,a,b,mmax,nearest,name,id
62.8,30.6,4.5,25,1.60019930244e-05,0.00040004982561,169,subduction intraslab Himalayas,-1.01582592324,0.84,8.6,737.920107357,30.6N 62.8E 180-300 km depth,30p6N62p8Ez169
63.0,28.6,4.5,25,1.60019930244e-05,0.00040004982561,169,subduction intraslab Himalayas,-1.01582592324,0.84,8.6,880.062093099,28.6N 63E 180-300 km depth,28p6N63Ez169
63.0,28.8,4.5,25,4.80059790732e-05,0.00120014947683,169,subduction intraslab Himalayas,-0.538704668524,0.84,8.6,863.179454707,28.8N 63E 180-300 km depth,28p8N63Ez169
63.0,29.0,4.5,25,0.00014401793722,0.00360044843049,169,subduction intraslab Himalayas,-0.0615834138047,0.84,8.6,846.520896883,29N 63E 180-300 km depth,29N63Ez169
63.0,29.2,4.5,25,0.000288035874439,0.00720089686099,169,subduction intraslab Himalayas,0.239446581859,0.84,8.6,830.100920481,29.2N 63E 180-300 km depth,29p2N63Ez169
63.0,29.4,4.5,25,0.000448055804684,0.0112013951171,169,subduction intraslab Himalayas,0.431332108098,0.84,8.6,813.934966584,29.4N 63E 180-300 km depth,29p4N63Ez169
63.0,29.6,4.5,25,0.000576071748879,0.014401793722,169,subduction intraslab Himalayas,0.540476577523,0.84,8.6,798.039465425,29.6N 63E 180-300 km depth,29p6N63Ez169
63.0,29.8,4.5,25,0.000576071748879,0.014401793722,169,subduction intraslab Himalayas,0.540476577523,0.84,8.6,782.431883358,29.8N 63E 180-300 km depth,29p8N63Ez169
63.0,30.0,4.5,25,0.000464057797708,0.0116014449427,169,subduction intraslab Himalayas,0.446572074655,0.84,8.6,767.130766461,30N 63E 180-300 km depth,30N63Ez169
63.0,30.2,4.5,25,0.000288035874439,0.00720089686099,169,subduction intraslab Himalayas,0.239446581859,0.84,8.6,752.155779103,30.2N 63E 180-300 km depth,30p2N63Ez169
63.0,30.4,4.5,25,0.00014401793722,0.00360044843049,169,subduction intraslab Himalayas,-0.0615834138047,0.84,8.6,737.527735409,30.4N 63E 180-300 km depth,30p4N63Ez169
63.0,30.6,4.5,25,6.40079720977e-05,0.00160019930244,169,subduction intraslab Himalayas,-0.413765931916,0.84,8.6,723.268621228,30.6N 63E 180-300 km depth,30p6N63Ez169
63.0,30.8,4.5,25,1.60019930244e-05,0.00040004982561,169,subduction intraslab Himalayas,-1.01582592324,0.84,8.6,709.401603776,30.8N 63E 180-300 km depth,30p8N63Ez169
63.2,28.4,4.5,25,1.60019930244e-05,0.00040004982561,169,subduction intraslab Himalayas,-1.01582592324,0.84,8.6,885.338047728,28.4N 63.2E 180-300 km depth,28p4N63p2Ez169
63.2,28.6,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,868.028171768,28.6N 63.2E 180-300 km depth,28p6N63p2Ez169
63.2,28.8,4.5,25,0.000128015944195,0.00320039860488,169,subduction intraslab Himalayas,-0.112735936252,0.84,8.6,850.923390843,28.8N 63.2E 180-300 km depth,28p8N63p2Ez169
63.2,29.0,4.5,25,0.000320039860488,0.00800099651221,169,subduction intraslab Himalayas,0.28520407242,0.84,8.6,834.037355539,29N 63.2E 180-300 km depth,29N63p2Ez169
63.2,29.2,4.5,25,0.000624077727952,0.0156019431988,169,subduction intraslab Himalayas,0.575238683783,0.84,8.6,817.384647713,29.2N 63.2E 180-300 km depth,29p2N63p2Ez169
63.2,29.4,4.5,25,0.00100812556054,0.0252031390135,169,subduction intraslab Himalayas,0.78351462621,0.84,8.6,800.980837361,29.4N 63.2E 180-300 km depth,29p4N63p2Ez169
63.2,29.6,4.5,25,0.00128015944195,0.0320039860488,169,subduction intraslab Himalayas,0.887264063748,0.84,8.6,784.842539471,29.6N 63.2E 180-300 km depth,29p6N63p2Ez169
63.2,29.8,4.5,25,0.00128015944195,0.0320039860488,169,subduction intraslab Himalayas,0.887264063748,0.84,8.6,768.987469738,29.8N 63.2E 180-300 km depth,29p8N63p2Ez169
63.2,30.0,4.5,25,0.00100812556054,0.0252031390135,169,subduction intraslab Himalayas,0.78351462621,0.84,8.6,753.434497759,30N 63.2E 180-300 km depth,30N63p2Ez169
63.2,30.2,4.5,25,0.000640079720977,0.0160019930244,169,subduction intraslab Himalayas,0.586234068084,0.84,8.6,738.203695936,30.2N 63.2E 180-300 km depth,30p2N63p2Ez169
63.2,30.4,4.5,25,0.000320039860488,0.00800099651221,169,subduction intraslab Himalayas,0.28520407242,0.84,8.6,723.316381956,30.4N 63.2E 180-300 km depth,30p4N63p2Ez169
63.2,30.6,4.5,25,0.000128015944195,0.00320039860488,169,subduction intraslab Himalayas,-0.112735936252,0.84,8.6,708.79515225,30.6N 63.2E 180-300 km depth,30p6N63p2Ez169
63.2,30.8,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,694.663903348,30.8N 63.2E 180-300 km depth,30p8N63p2Ez169
63.2,31.0,4.5,25,1.60019930244e-05,0.00040004982561,169,subduction intraslab Himalayas,-1.01582592324,0.84,8.6,680.947837566,31N 63.2E 180-300 km depth,31N63p2Ez169
63.4,28.4,4.5,25,1.60019930244e-05,0.00040004982561,169,subduction intraslab Himalayas,-1.01582592324,0.84,8.6,873.758332455,28.4N 63.4E 180-300 km depth,28p4N63p4Ez169
63.4,28.6,4.5,25,6.40079720977e-05,0.00160019930244,169,subduction intraslab Himalayas,-0.413765931916,0.84,8.6,856.229946363,28.6N 63.4E 180-300 km depth,28p6N63p4Ez169
63.4,28.8,4.5,25,0.000224027902342,0.00560069755855,169,subduction intraslab Himalayas,0.130302112434,0.84,8.6,838.900871878,28.8N 63.4E 180-300 km depth,28p8N63p4Ez169
63.4,29.0,4.5,25,0.000576071748879,0.014401793722,169,subduction intraslab Himalayas,0.540476577523,0.84,8.6,821.784764193,29N 63.4E 180-300 km depth,29N63p4Ez169
63.4,29.2,4.5,25,0.00116814549078,0.0292036372696,169,subduction intraslab Himalayas,0.847496936876,0.84,8.6,804.8962493,29.2N 63.4E 180-300 km depth,29p2N63p4Ez169
63.4,29.4,4.5,25,0.00187223318386,0.0468058295964,169,subduction intraslab Himalayas,1.0523599385,0.84,8.6,788.250988374,29.4N 63.4E 180-300 km depth,29p4N63p4Ez169
63.4,29.6,4.5,25,0.00236829496761,0.0592073741903,169,subduction intraslab Himalayas,1.15443579215,0.84,8.6,771.865743101,29.6N 63.4E 180-300 km depth,29p6N63p4Ez169
63.4,29.8,4.5,25,0.00236829496761,0.0592073741903,169,subduction intraslab Himalayas,1.15443579215,0.84,8.6,755.758440876,29.8N 63.4E 180-300 km depth,29p8N63p4Ez169
63.4,30.0,4.5,25,0.00187223318386,0.0468058295964,169,subduction intraslab Himalayas,1.0523599385,0.84,8.6,739.948238517,30N 63.4E 180-300 km depth,30N63p4Ez169
63.4,30.2,4.5,25,0.00116814549078,0.0292036372696,169,subduction intraslab Himalayas,0.847496936876,0.84,8.6,724.455582686,30.2N 63.4E 180-300 km depth,30p2N63p4Ez169
63.4,30.4,4.5,25,0.000576071748879,0.014401793722,169,subduction intraslab Himalayas,0.540476577523,0.84,8.6,709.302264814,30.4N 63.4E 180-300 km depth,30p4N63p4Ez169
63.4,30.6,4.5,25,0.000224027902342,0.00560069755855,169,subduction intraslab Himalayas,0.130302112434,0.84,8.6,694.511467779,30.6N 63.4E 180-300 km depth,30p6N63p4Ez169
63.4,30.8,4.5,25,6.40079720977e-05,0.00160019930244,169,subduction intraslab Himalayas,-0.413765931916,0.84,8.6,680.107801002,30.8N 63.4E 180-300 km depth,30p8N63p4Ez169
63.4,31.0,4.5,25,1.60019930244e-05,0.00040004982561,169,subduction intraslab Himalayas,-1.01582592324,0.84,8.6,666.117320042,31N 63.4E 180-300 km depth,31N63p4Ez169
63.6,28.4,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,862.426137221,28.4N 63.6E 180-300 km depth,28p4N63p6Ez169
63.6,28.6,4.5,25,0.000112013951171,0.00280034877927,169,subduction intraslab Himalayas,-0.17072788323,0.84,8.6,844.677819712,28.6N 63.6E 180-300 km depth,28p6N63p6Ez169
63.6,28.8,4.5,25,0.000352043846537,0.00880109616343,169,subduction intraslab Himalayas,0.326596757578,0.84,8.6,827.122617707,28.8N 63.6E 180-300 km depth,28p8N63p6Ez169
63.6,29.0,4.5,25,0.000912113602392,0.0228028400598,169,subduction intraslab Himalayas,0.740048932428,0.84,8.6,809.77415195,29N 63.6E 180-300 km depth,29N63p6Ez169
63.6,29.2,4.5,25,0.00182422720478,0.0456056801196,169,subduction intraslab Himalayas,1.04107892809,0.84,8.6,792.647051632,29.2N 63.6E 180-300 km depth,29p2N63p6Ez169
63.6,29.4,4.5,25,0.00291236273044,0.0728090682611,169,subduction intraslab Himalayas,1.24424546474,0.84,8.6,775.757026635,29.4N 63.6E 180-300 km depth,29p4N63p6Ez169
63.6,29.6,4.5,25,0.00368045839562,0.0920114598904,169,subduction intraslab Himalayas,1.34590191277,0.84,8.6,759.12094184,29.6N 63.6E 180-300 km depth,29p6N63p6Ez169
63.6,29.8,4.5,25,0.00368045839562,0.0920114598904,169,subduction intraslab Himalayas,1.34590191277,0.84,8.6,742.75689252,29.8N 63.6E 180-300 km depth,29p8N63p6Ez169
63.6,30.0,4.5,25,0.00291236273044,0.0728090682611,169,subduction intraslab Himalayas,1.24424546474,0.84,8.6,726.684279483,30N 63.6E 180-300 km depth,30N63p6Ez169
63.6,30.2,4.5,25,0.00182422720478,0.0456056801196,169,subduction intraslab Himalayas,1.04107892809,0.84,8.6,710.923882207,30.2N 63.6E 180-300 km depth,30p2N63p6Ez169
63.6,30.4,4.5,25,0.000896111609367,0.0224027902342,169,subduction intraslab Himalayas,0.732362103762,0.84,8.6,695.497927713,30.4N 63.6E 180-300 km depth,30p4N63p6Ez169
63.6,30.6,4.5,25,0.000352043846537,0.00880109616343,169,subduction intraslab Himalayas,0.326596757578,0.84,8.6,680.430152293,30.6N 63.6E 180-300 km depth,30p6N63p6Ez169
63.6,30.8,4.5,25,0.000112013951171,0.00280034877927,169,subduction intraslab Himalayas,-0.17072788323,0.84,8.6,665.745852574,30.8N 63.6E 180-300 km depth,30p8N63p6Ez169
63.6,31.0,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,651.47192162,31N 63.6E 180-300 km depth,31N63p6Ez169
63.8,28.4,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,851.351854676,28.4N 63.8E 180-300 km depth,28p4N63p8Ez169
63.8,28.6,4.5,25,0.00014401793722,0.00360044843049,169,subduction intraslab Himalayas,-0.0615834138047,0.84,8.6,833.382543807,28.6N 63.8E 180-300 km depth,28p6N63p8Ez169
63.8,28.8,4.5,25,0.000464057797708,0.0116014449427,169,subduction intraslab Himalayas,0.446572074655,0.84,8.6,815.599738339,28.8N 63.8E 180-300 km depth,28p8N63p8Ez169
63.8,29.0,4.5,25,0.00118414748381,0.0296036870952,169,subduction intraslab Himalayas,0.853405796487,0.84,8.6,798.016982075,29N 63.8E 180-300 km depth,29N63p8Ez169
63.8,29.2,4.5,25,0.00238429696064,0.0596074240159,169,subduction intraslab Himalayas,1.15736034517,0.84,8.6,780.648862346,29.2N 63.8E 180-300 km depth,29p2N63p8Ez169
63.8,29.4,4.5,25,0.00380847433981,0.0952118584953,169,subduction intraslab Himalayas,1.36075103381,0.84,8.6,763.511090398,29.4N 63.8E 180-300 km depth,29p4N63p8Ez169
63.8,29.6,4.5,25,0.00480059790732,0.120014947683,169,subduction intraslab Himalayas,1.46129533148,0.84,8.6,746.620585129,29.6N 63.8E 180-300 km depth,29p6N63p8Ez169
63.8,29.8,4.5,25,0.00480059790732,0.120014947683,169,subduction intraslab Himalayas,1.46129533148,0.84,8.6,729.995559296,29.8N 63.8E 180-300 km depth,29p8N63p8Ez169
63.8,30.0,4.5,25,0.00379247234679,0.0948118086697,169,subduction intraslab Himalayas,1.35892242277,0.84,8.6,713.655606988,30N 63.8E 180-300 km depth,30N63p8Ez169
63.8,30.2,4.5,25,0.00236829496761,0.0592073741903,169,subduction intraslab Himalayas,1.15443579215,0.84,8.6,697.621790645,30.2N 63.8E 180-300 km depth,30p2N63p8Ez169
63.8,30.4,4.5,25,0.00116814549078,0.0292036372696,169,subduction intraslab Himalayas,0.847496936876,0.84,8.6,681.916725402,30.4N 63.8E 180-300 km depth,30p4N63p8Ez169
63.8,30.6,4.5,25,0.000464057797708,0.0116014449427,169,subduction intraslab Himalayas,0.446572074655,0.84,8.6,666.564657816,30.6N 63.8E 180-300 km depth,30p6N63p8Ez169
63.8,30.8,4.5,25,0.00014401793722,0.00360044843049,169,subduction intraslab Himalayas,-0.0615834138047,0.84,8.6,651.591535266,30.8N 63.8E 180-300 km depth,30p8N63p8Ez169
63.8,31.0,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,637.025061442,31N 63.8E 180-300 km depth,31N63p8Ez169
64.0,28.4,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,840.546178427,28.4N 64E 180-300 km depth,28p4N64Ez169
64.0,28.6,4.5,25,0.000160019930244,0.0040004982561,169,subduction intraslab Himalayas,-0.015825923244,0.84,8.6,822.355211396,28.6N 64E 180-300 km depth,28p6N64Ez169
64.0,28.8,4.5,25,0.000512063776781,0.0128015944195,169,subduction intraslab Himalayas,0.489324055076,0.84,8.6,804.343727909,28.8N 64E 180-300 km depth,28p8N64Ez169
64.0,29.0,4.5,25,0.00129616143498,0.0324040358744,169,subduction intraslab Himalayas,0.892659095635,0.84,8.6,786.525148983,29N 64E 180-300 km depth,29N64Ez169
64.0,29.2,4.5,25,0.00260832486298,0.0652081215745,169,subduction intraslab Himalayas,1.19636168116,0.84,8.6,768.913970952,29.2N 64E 180-300 km depth,29p2N64Ez169
64.0,29.4,4.5,25,0.00416051818635,0.104012954659,169,subduction intraslab Himalayas,1.39914742473,0.84,8.6,751.525854174,29.4N 64E 180-300 km depth,29p4N64Ez169
64.0,29.6,4.5,25,0.00524865371201,0.1312163428,169,subduction intraslab Himalayas,1.50004792047,0.84,8.6,734.377716529,29.6N 64E 180-300 km depth,29p6N64Ez169
64.0,29.8,4.5,25,0.00523265171898,0.130816292975,169,subduction intraslab Himalayas,1.49872182942,0.84,8.6,717.487831004,29.8N 64E 180-300 km depth,29p8N64Ez169
64.0,30.0,4.5,25,0.0041285142003,0.103212855007,169,subduction intraslab Himalayas,1.39579378272,0.84,8.6,700.875926282,30N 64E 180-300 km depth,30N64Ez169
64.0,30.2,4.5,25,0.00257632087693,0.0644080219233,169,subduction intraslab Himalayas,1.19099995279,0.84,8.6,684.563288791,30.2N 64E 180-300 km depth,30p2N64Ez169
64.0,30.4,4.5,25,0.00128015944195,0.0320039860488,169,subduction intraslab Himalayas,0.887264063748,0.84,8.6,668.572864029,30.4N 64E 180-300 km depth,30p4N64Ez169
64.0,30.6,4.5,25,0.000496061783757,0.0124015445939,169,subduction intraslab Himalayas,0.47553577059,0.84,8.6,652.929354266,30.6N 64E 180-300 km depth,30p6N64Ez169
64.0,30.8,4.5,25,0.000160019930244,0.0040004982561,169,subduction intraslab Himalayas,-0.015825923244,0.84,8.6,637.659308816,30.8N 64E 180-300 km depth,30p8N64Ez169
64.0,31.0,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,622.791202012,31N 64E 180-300 km depth,31N64Ez169
64.2,28.4,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,830.020089156,28.4N 64.2E 180-300 km depth,28p4N64p2Ez169
64.2,28.6,4.5,25,0.00014401793722,0.00360044843049,169,subduction intraslab Himalayas,-0.0615834138047,0.84,8.6,811.607243787,28.6N 64.2E 180-300 km depth,28p6N64p2Ez169
64.2,28.8,4.5,25,0.000464057797708,0.0116014449427,169,subduction intraslab Himalayas,0.446572074655,0.84,8.6,793.366454682,28.8N 64.2E 180-300 km depth,28p8N64p2Ez169
64.2,29.0,4.5,25,0.00118414748381,0.0296036870952,169,subduction intraslab Himalayas,0.853405796487,0.84,8.6,775.310971074,29N 64.2E 180-300 km depth,29N64p2Ez169
64.2,29.2,4.5,25,0.00238429696064,0.0596074240159,169,subduction intraslab Himalayas,1.15736034517,0.84,8.6,757.455145215,29.2N 64.2E 180-300 km depth,29p2N64p2Ez169
64.2,29.4,4.5,25,0.00380847433981,0.0952118584953,169,subduction intraslab Himalayas,1.36075103381,0.84,8.6,739.814529458,29.4N 64.2E 180-300 km depth,29p4N64p2Ez169
64.2,29.6,4.5,25,0.00480059790732,0.120014947683,169,subduction intraslab Himalayas,1.46129533148,0.84,8.6,722.405979734,29.6N 64.2E 180-300 km depth,29p6N64p2Ez169
64.2,29.8,4.5,25,0.00480059790732,0.120014947683,169,subduction intraslab Himalayas,1.46129533148,0.84,8.6,705.247764923,29.8N 64.2E 180-300 km depth,29p8N64p2Ez169
64.2,30.0,4.5,25,0.00379247234679,0.0948118086697,169,subduction intraslab Himalayas,1.35892242277,0.84,8.6,688.35968126,30N 64.2E 180-300 km depth,30N64p2Ez169
64.2,30.2,4.5,25,0.00236829496761,0.0592073741903,169,subduction intraslab Himalayas,1.15443579215,0.84,8.6,671.763170426,30.2N 64.2E 180-300 km depth,30p2N64p2Ez169
64.2,30.4,4.5,25,0.00116814549078,0.0292036372696,169,subduction intraslab Himalayas,0.847496936876,0.84,8.6,655.481439321,30.4N 64.2E 180-300 km depth,30p4N64p2Ez169
64.2,30.6,4.5,25,0.000464057797708,0.0116014449427,169,subduction intraslab Himalayas,0.446572074655,0.84,8.6,639.53957872,30.6N 64.2E 180-300 km depth,30p6N64p2Ez169
64.2,30.8,4.5,25,0.00014401793722,0.00360044843049,169,subduction intraslab Himalayas,-0.0615834138047,0.84,8.6,623.964677001,30.8N 64.2E 180-300 km depth,30p8N64p2Ez169
64.2,31.0,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,608.785923947,31N 64.2E 180-300 km depth,31N64p2Ez169
64.4,28.4,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,819.784836779,28.4N 64.4E 180-300 km depth,28p4N64p4Ez169
64.4,28.6,4.5,25,0.000112013951171,0.00280034877927,169,subduction intraslab Himalayas,-0.17072788323,0.84,8.6,801.150374403,28.6N 64.4E 180-300 km depth,28p6N64p4Ez169
64.4,28.8,4.5,25,0.000352043846537,0.00880109616343,169,subduction intraslab Himalayas,0.326596757578,0.84,8.6,782.680146541,28.8N 64.4E 180-300 km depth,28p8N64p4Ez169
64.4,29.0,4.5,25,0.000912113602392,0.0228028400598,169,subduction intraslab Himalayas,0.740048932428,0.84,8.6,764.387178794,29N 64.4E 180-300 km depth,29N64p4Ez169
64.4,29.2,4.5,25,0.00182422720478,0.0456056801196,169,subduction intraslab Himalayas,1.04107892809,0.84,8.6,746.285622547,29.2N 64.4E 180-300 km depth,29p2N64p4Ez169
64.4,29.4,4.5,25,0.00291236273044,0.0728090682611,169,subduction intraslab Himalayas,1.24424546474,0.84,8.6,728.390860352,29.4N 64.4E 180-300 km depth,29p4N64p4Ez169
64.4,29.6,4.5,25,0.00368045839562,0.0920114598904,169,subduction intraslab Himalayas,1.34590191277,0.84,8.6,710.719619431,29.6N 64.4E 180-300 km depth,29p6N64p4Ez169
64.4,29.8,4.5,25,0.00368045839562,0.0920114598904,169,subduction intraslab Himalayas,1.34590191277,0.84,8.6,693.290093084,29.8N 64.4E 180-300 km depth,29p8N64p4Ez169
64.4,30.0,4.5,25,0.00291236273044,0.0728090682611,169,subduction intraslab Himalayas,1.24424546474,0.84,8.6,676.122069425,30N 64.4E 180-300 km depth,30N64p4Ez169
64.4,30.2,4.5,25,0.00182422720478,0.0456056801196,169,subduction intraslab Himalayas,1.04107892809,0.84,8.6,659.237066391,30.2N 64.4E 180-300 km depth,30p2N64p4Ez169
64.4,30.4,4.5,25,0.000896111609367,0.0224027902342,169,subduction intraslab Himalayas,0.732362103762,0.84,8.6,642.658471286,30.4N 64.4E 180-300 km depth,30p4N64p4Ez169
64.4,30.6,4.5,25,0.000352043846537,0.00880109616343,169,subduction intraslab Himalayas,0.326596757578,0.84,8.6,626.411682285,30.6N 64.4E 180-300 km depth,30p6N64p4Ez169
64.4,30.8,4.5,25,0.000112013951171,0.00280034877927,169,subduction intraslab Himalayas,-0.17072788323,0.84,8.6,610.52424824,30.8N 64.4E 180-300 km depth,30p8N64p4Ez169
64.4,31.0,4.5,25,3.20039860488e-05,0.000800099651221,169,subduction intraslab Himalayas,-0.71479592758,0.84,8.6,595.02600173,31N 64.4E 180-300 km depth,31N64p4Ez169
64.6,28.4,4.5,25,1.60019930244e-05,0.00040004982561,169,subduction intraslab Himalayas,-1.01582592324,0.84,8.6,809.851918287,28.4N 64.6E 180-300 km depth,28p4N64p6Ez169
64.6,28.6,4.5,25,6.40079720977e-05,0.00160019930244,169,subduction intraslab Himalayas,-0.413765931916,0.84,8.6,790.99662762,28.6N 64.6E 180-300 km depth,28p6N64p6Ez169
64.6,28.8,4.5,25,0.000224027902342,0.00560069755855,169,subduction intraslab Himalayas,0.130302112434,0.84,8.6,772.29737139,28.8N 64.6E 180-300 km depth,28p8N64p6Ez169
64.6,29.0,4.5,25,0.000576071748879,0.014401793722,169,subduction intraslab Himalayas,0.540476577523,0.84,8.6,753.766897258,29N 64.6E 180-300 km depth,29N64p6Ez169
64.6,29.2,4.5,25,0.00116814549078,0.0292036372696,169,subduction intraslab Himalayas,0.847496936876,0.84,8.6,735.419095649,29.2N 64.6E 180-300 km depth,29p2N64p6Ez169
64.6,29.4,4.5,25,0.00187223318386,0.0468058295964,169,subduction intraslab Himalayas,1.0523599385,0.84,8.6,717.269113167,29.4N 64.6E 180-300 km depth,29p4N64p6Ez169
64.6,29.6,4.5,25,0.00236829496761,0.0592073741903,169,subduction intraslab Himalayas,1.15443579215,0.84,8.6,699.333475982,29.6N 64.6E 180-300 km depth,29p6N64p6Ez169
64.6,29.8,4.5,25,0.00236829496761,0.0592073741903,169,subduction intraslab Himalayas,1.15443579215,0.84,8.6,681.630223307,29.8N 64.6E 180-300 km depth,29p8N64p6Ez169
64.6,30.0,4.5,25,0.00187223318386,0.0468058295964,169,subduction intraslab Himalayas,1.0523599385,0.84,8.6,664.179050765,30N 64.6E 180-300 km depth,30N64p6Ez169
64.6,30.2,4.5,25,0.00116814549078,0.0292036372696,169,subduction intraslab Himalayas,0.847496936876,0.84,8.6,647.00146295,30.2N 64.6E 180-300 km depth,30p2N64p6Ez169
64.6,30.4,4.5,25,0.000576071748879,0.014401793722,169,subduction intraslab Himalayas,0.540476577523,0.84,8.6,630.120933858,30.4N 64.6E 180-300 km depth,30p4N64p6Ez169
