longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
76,40,0.496,4.5,45,0.011022,0,87.0,,70,25,subduction interface,3.2623,1.16,0.06,8.1,0.3,166,89,150,2,StrasserInterface,40N 76E 25-70 km depth M4.5,40N_76E_L2_M4p5,-2.54,-3.7,-4.86
77,16,0.0005,4.5,45,1.1111e-05,0,94.0,94,70,25,subduction interface,-0.54424,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,16N 77E 25-70 km depth M4.5,16N_77E_L2_M4p5,,,
77,17,0.0159,4.5,45,0.00035333,0,94.0,94,70,25,subduction interface,0.95818,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,17N 77E 25-70 km depth M4.5,17N_77E_L2_M4p5,-3.99,-4.97,-5.95
77,18,0.0169,4.5,45,0.00037556,0,94.0,94,70,25,subduction interface,0.98467,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,18N 77E 25-70 km depth M4.5,18N_77E_L2_M4p5,-3.96,-4.94,-5.92
77,19,0.0015,4.5,45,3.3333e-05,0,94.0,94,70,25,subduction interface,-0.067121,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,19N 77E 25-70 km depth M4.5,19N_77E_L2_M4p5,,,
77,23,0.0008,4.5,45,1.7778e-05,0,94.0,94,70,25,subduction interface,-0.34012,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,23N 77E 25-70 km depth M4.5,23N_77E_L2_M4p5,,,
77,24,0.0008,4.5,45,1.7778e-05,0,94.0,94,70,25,subduction interface,-0.34012,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,24N 77E 25-70 km depth M4.5,24N_77E_L2_M4p5,,,
77,28,0.0092,4.5,45,0.00020444,0,93.0,93,70,25,subduction interface,1.6206,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,28N 77E 25-70 km depth M4.5,28N_77E_L2_M4p5,-4.29,-5.47,-6.65
77,29,0.0091,4.5,45,0.00020222,0,93.0,93,70,25,subduction interface,1.6158,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,29N 77E 25-70 km depth M4.5,29N_77E_L2_M4p5,-4.29,-5.47,-6.65
77,30,0.0023,4.5,45,5.1111e-05,0,93.0,93,70,25,subduction interface,1.0185,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,30N 77E 25-70 km depth M4.5,30N_77E_L2_M4p5,-4.93,-6.11,-7.29
77,40,0.8566,4.5,45,0.019036,0,87.0,,70,25,subduction interface,3.4996,1.16,0.06,8.1,0.3,166,89,150,2,StrasserInterface,40N 77E 25-70 km depth M4.5,40N_77E_L2_M4p5,-2.3,-3.46,-4.62
78,8,0.0005,4.5,45,1.1111e-05,0,94.0,94,70,25,subduction interface,-0.54424,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,8N 78E 25-70 km depth M4.5,8N_78E_L2_M4p5,,,
78,9,0.0002,4.5,45,4.4444e-06,0,94.0,94,70,25,subduction interface,-0.94218,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,9N 78E 25-70 km depth M4.5,9N_78E_L2_M4p5,,,
78,17,0.0012,4.5,45,2.6667e-05,0,94.0,94,70,25,subduction interface,-0.16403,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,17N 78E 25-70 km depth M4.5,17N_78E_L2_M4p5,,,
78,18,0.0103,4.5,45,0.00022889,0,94.0,94,70,25,subduction interface,0.76962,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,18N 78E 25-70 km depth M4.5,18N_78E_L2_M4p5,-4.21,-5.19,-6.17
78,19,0.0003,4.5,45,6.6667e-06,0,94.0,94,70,25,subduction interface,-0.76609,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,19N 78E 25-70 km depth M4.5,19N_78E_L2_M4p5,,,
78,23,0.0094,4.5,45,0.00020889,0,94.0,94,70,25,subduction interface,0.72992,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,23N 78E 25-70 km depth M4.5,23N_78E_L2_M4p5,-4.26,-5.24,-6.22
78,24,0.0093,4.5,45,0.00020667,0,94.0,94,70,25,subduction interface,0.72527,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,24N 78E 25-70 km depth M4.5,24N_78E_L2_M4p5,-4.27,-5.25,-6.23
78,25,0.0008,4.5,45,1.7778e-05,0,93.0,93,70,25,subduction interface,0.55988,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,25N 78E 25-70 km depth M4.5,25N_78E_L2_M4p5,-5.48,-6.66,-7.84
78,26,0.0079,4.5,45,0.00017556,0,93.0,93,70,25,subduction interface,1.5544,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,26N 78E 25-70 km depth M4.5,26N_78E_L2_M4p5,-4.36,-5.54,-6.72
78,27,0.0004,4.5,45,8.8889e-06,0,93.0,93,70,25,subduction interface,0.25885,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,27N 78E 25-70 km depth M4.5,27N_78E_L2_M4p5,-5.99,-7.17,-8.35
78,28,0.0055,4.5,45,0.00012222,0,93.0,93,70,25,subduction interface,1.3972,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,28N 78E 25-70 km depth M4.5,28N_78E_L2_M4p5,-4.52,-5.7,-6.88
78,29,0.0016,4.5,45,3.5556e-05,0,93.0,93,70,25,subduction interface,0.86091,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,29N 78E 25-70 km depth M4.5,29N_78E_L2_M4p5,-5.1,-6.28,-7.46
78,40,1.0956,4.5,45,0.024347,0,87.0,,70,25,subduction interface,3.6064,1.16,0.06,8.1,0.3,166,89,150,2,StrasserInterface,40N 78E 25-70 km depth M4.5,40N_78E_L2_M4p5,-2.19,-3.35,-4.51
79,7,0.0001,4.5,45,2.2222e-06,0,94.0,94,70,25,subduction interface,-1.2432,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,7N 79E 25-70 km depth M4.5,7N_79E_L2_M4p5,,,
79,8,0.0157,4.5,45,0.00034889,0,94.0,94,70,25,subduction interface,0.95269,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,8N 79E 25-70 km depth M4.5,8N_79E_L2_M4p5,-4,-4.98,-5.96
79,9,0.0048,4.5,45,0.00010667,0,94.0,94,70,25,subduction interface,0.43803,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,9N 79E 25-70 km depth M4.5,9N_79E_L2_M4p5,-4.66,-5.64,-6.62
79,15,0.0002,4.5,45,4.4444e-06,0,94.0,94,70,25,subduction interface,-0.94218,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,15N 79E 25-70 km depth M4.5,15N_79E_L2_M4p5,,,
79,16,0.005,4.5,45,0.00011111,0,94.0,94,70,25,subduction interface,0.45576,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,16N 79E 25-70 km depth M4.5,16N_79E_L2_M4p5,-4.63,-5.61,-6.59
79,17,0.0037,4.5,45,8.2222e-05,0,94.0,94,70,25,subduction interface,0.32499,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,17N 79E 25-70 km depth M4.5,17N_79E_L2_M4p5,-4.85,-5.83,-6.81
79,18,0.0101,4.5,45,0.00022444,0,94.0,94,70,25,subduction interface,0.76111,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,18N 79E 25-70 km depth M4.5,18N_79E_L2_M4p5,-4.22,-5.2,-6.18
79,19,0.0003,4.5,45,6.6667e-06,0,94.0,94,70,25,subduction interface,-0.76609,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,19N 79E 25-70 km depth M4.5,19N_79E_L2_M4p5,,,
79,23,0.002,4.5,45,4.4444e-05,0,94.0,94,70,25,subduction interface,0.057817,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,23N 79E 25-70 km depth M4.5,23N_79E_L2_M4p5,-5.75,-6.73,-7.71
79,24,0.001,4.5,45,2.2222e-05,0,94.0,94,70,25,subduction interface,-0.24321,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,24N 79E 25-70 km depth M4.5,24N_79E_L2_M4p5,,,
79,25,0.0078,4.5,45,0.00017333,0,93.0,93,70,25,subduction interface,1.5489,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,25N 79E 25-70 km depth M4.5,25N_79E_L2_M4p5,-4.36,-5.54,-6.72
79,26,0.0163,4.5,45,0.00036222,0,93.0,93,70,25,subduction interface,1.869,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,26N 79E 25-70 km depth M4.5,26N_79E_L2_M4p5,-4.04,-5.22,-6.4
79,27,0.0018,4.5,45,4e-05,0,93.0,93,70,25,subduction interface,0.91206,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,27N 79E 25-70 km depth M4.5,27N_79E_L2_M4p5,-5.04,-6.22,-7.4
79,28,0.0369,4.5,45,0.00082,0,93.0,93,70,25,subduction interface,2.2238,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,28N 79E 25-70 km depth M4.5,28N_79E_L2_M4p5,-3.68,-4.86,-6.04
79,29,0.0066,4.5,45,0.00014667,0,93.0,93,70,25,subduction interface,1.4763,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,29N 79E 25-70 km depth M4.5,29N_79E_L2_M4p5,-4.44,-5.62,-6.8
79,39,0.0531,4.5,45,0.00118,32.11,91.0,,70,25,subduction interface,1.3469,0.95,0.11,7.4,0.3,16,33,63,2,StrasserInterface,39N 79E 25-70 km depth M4.5,39N_79E_L2_M4p5,-3.42,-4.37,-5.38
79,40,0.2234,4.5,45,0.0049644,11.943,87.0,,70,25,subduction interface,2.9159,1.16,0.06,8.1,0.3,166,89,150,2,StrasserInterface,40N 79E 25-70 km depth M4.5,40N_79E_L2_M4p5,-2.88,-4.04,-5.2
80,8,0.0016,4.5,45,3.5556e-05,0,94.0,94,70,25,subduction interface,-0.039093,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,8N 80E 25-70 km depth M4.5,8N_80E_L2_M4p5,,,
80,9,0.0005,4.5,45,1.1111e-05,0,94.0,94,70,25,subduction interface,-0.54424,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,9N 80E 25-70 km depth M4.5,9N_80E_L2_M4p5,,,
80,15,0.0089,4.5,45,0.00019778,0,94.0,94,70,25,subduction interface,0.70618,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,15N 80E 25-70 km depth M4.5,15N_80E_L2_M4p5,-4.29,-5.27,-6.25
80,16,0.0171,4.5,45,0.00038,0,94.0,94,70,25,subduction interface,0.98978,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,16N 80E 25-70 km depth M4.5,16N_80E_L2_M4p5,-3.96,-4.94,-5.92
80,17,0.0046,4.5,45,0.00010222,0,94.0,94,70,25,subduction interface,0.41955,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,17N 80E 25-70 km depth M4.5,17N_80E_L2_M4p5,-4.69,-5.67,-6.65
80,18,0.0001,4.5,45,2.2222e-06,0,94.0,94,70,25,subduction interface,-1.2432,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,18N 80E 25-70 km depth M4.5,18N_80E_L2_M4p5,,,
80,22,0.0007,4.5,45,1.5556e-05,0,94.0,94,70,25,subduction interface,-0.39811,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,22N 80E 25-70 km depth M4.5,22N_80E_L2_M4p5,,,
80,23,0.0305,4.5,45,0.00067778,0,94.0,94,70,25,subduction interface,1.2411,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,23N 80E 25-70 km depth M4.5,23N_80E_L2_M4p5,-3.68,-4.66,-5.64
80,24,0.0055,4.5,45,0.00012222,0,94.0,94,70,25,subduction interface,0.49715,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,24N 80E 25-70 km depth M4.5,24N_80E_L2_M4p5,-4.57,-5.55,-6.53
80,25,0.0066,4.5,45,0.00014667,0,93.0,93,70,25,subduction interface,1.4763,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,25N 80E 25-70 km depth M4.5,25N_80E_L2_M4p5,-4.44,-5.62,-6.8
80,26,0.0038,4.5,45,8.4444e-05,0,93.0,93,70,25,subduction interface,1.2366,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,26N 80E 25-70 km depth M4.5,26N_80E_L2_M4p5,-4.69,-5.87,-7.05
80,27,0.0013,4.5,45,2.8889e-05,0,93.0,93,70,25,subduction interface,0.77073,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,27N 80E 25-70 km depth M4.5,27N_80E_L2_M4p5,-5.21,-6.39,-7.57
80,28,0.0237,4.5,45,0.00052667,0,93.0,93,70,25,subduction interface,2.0315,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,28N 80E 25-70 km depth M4.5,28N_80E_L2_M4p5,-3.87,-5.05,-6.23
80,39,0.05,4.5,45,0.0011111,65.524,91.0,,70,25,subduction interface,1.3208,0.95,0.11,7.4,0.3,16,33,63,2,StrasserInterface,39N 80E 25-70 km depth M4.5,39N_80E_L2_M4p5,-3.45,-4.4,-5.41
81,15,0.0017,4.5,45,3.7778e-05,0,94.0,94,70,25,subduction interface,-0.012764,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,15N 81E 25-70 km depth M4.5,15N_81E_L2_M4p5,,,
81,16,0.0018,4.5,45,4e-05,0,94.0,94,70,25,subduction interface,0.01206,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,16N 81E 25-70 km depth M4.5,16N_81E_L2_M4p5,-6.45,-7.43,-8.41
81,17,0.0018,4.5,45,4e-05,0,94.0,94,70,25,subduction interface,0.01206,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,17N 81E 25-70 km depth M4.5,17N_81E_L2_M4p5,-6.45,-7.43,-8.41
81,18,0.0018,4.5,45,4e-05,0,94.0,94,70,25,subduction interface,0.01206,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,18N 81E 25-70 km depth M4.5,18N_81E_L2_M4p5,-6.45,-7.43,-8.41
81,22,0.0001,4.5,45,2.2222e-06,0,94.0,94,70,25,subduction interface,-1.2432,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,22N 81E 25-70 km depth M4.5,22N_81E_L2_M4p5,,,
81,23,0.007,4.5,45,0.00015556,0,94.0,94,70,25,subduction interface,0.60189,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,23N 81E 25-70 km depth M4.5,23N_81E_L2_M4p5,-4.42,-5.4,-6.38
81,24,0.0016,4.5,45,3.5556e-05,0,94.0,94,70,25,subduction interface,-0.039093,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,24N 81E 25-70 km depth M4.5,24N_81E_L2_M4p5,,,
81,25,0.0001,4.5,45,2.2222e-06,0,93.0,93,70,25,subduction interface,-0.34321,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,25N 81E 25-70 km depth M4.5,25N_81E_L2_M4p5,,,
81,27,0.0033,4.5,45,7.3333e-05,0,93.0,93,70,25,subduction interface,1.1753,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,27N 81E 25-70 km depth M4.5,27N_81E_L2_M4p5,-4.75,-5.93,-7.11
81,28,0.0424,4.5,45,0.00094222,0,93.0,93,70,25,subduction interface,2.2842,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,28N 81E 25-70 km depth M4.5,28N_81E_L2_M4p5,-3.62,-4.8,-5.98
81,32,0.0184,4.5,45,0.00040889,0,87.0,87,70,25,subduction interface,1.8316,1.16,0.06,8.1,0.3,166,89,150,2,StrasserInterface,32N 81E 25-70 km depth M4.5,32N_81E_L2_M4p5,-3.97,-5.13,-6.29
81,39,0.0415,4.5,45,0.00092222,99.803,91.0,,70,25,subduction interface,1.2398,0.95,0.11,7.4,0.3,16,33,63,2,StrasserInterface,39N 81E 25-70 km depth M4.5,39N_81E_L2_M4p5,-3.54,-4.49,-5.51
82,17,0.0088,4.5,45,0.00019556,0,94.0,94,70,25,subduction interface,0.70127,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,17N 82E 25-70 km depth M4.5,17N_82E_L2_M4p5,-4.3,-5.28,-6.26
82,18,0.0087,4.5,45,0.00019333,0,94.0,94,70,25,subduction interface,0.69631,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,18N 82E 25-70 km depth M4.5,18N_82E_L2_M4p5,-4.3,-5.28,-6.26
82,27,0.0067,4.5,45,0.00014889,0,93.0,93,70,25,subduction interface,1.4829,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,27N 82E 25-70 km depth M4.5,27N_82E_L2_M4p5,-4.43,-5.61,-6.79
82,30,0.1433,4.5,45,0.0031844,0,88.0,88,70,25,subduction interface,2.993,1.22,0.09,8,0.4,4,73,210,2,StrasserInterface,30N 82E 25-70 km depth M4.5,30N_82E_L2_M4p5,-3.11,-4.33,-5.55
82,31,0.0327,4.5,45,0.00072667,0,87.0,87,70,25,subduction interface,2.0813,1.16,0.06,8.1,0.3,166,89,150,2,StrasserInterface,31N 82E 25-70 km depth M4.5,31N_82E_L2_M4p5,-3.72,-4.88,-6.04
82,32,0.033,4.5,45,0.00073333,0,87.0,87,70,25,subduction interface,2.0853,1.16,0.06,8.1,0.3,166,89,150,2,StrasserInterface,32N 82E 25-70 km depth M4.5,32N_82E_L2_M4p5,-3.72,-4.88,-6.04
82,39,0.0343,4.5,45,0.00076222,106.79,91.0,,70,25,subduction interface,1.1571,0.95,0.11,7.4,0.3,16,33,63,2,StrasserInterface,39N 82E 25-70 km depth M4.5,39N_82E_L2_M4p5,-3.62,-4.57,-5.62
83,6,0.0002,4.5,45,4.4444e-06,0,94.0,94,70,25,subduction interface,-0.94218,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,6N 83E 25-70 km depth M4.5,6N_83E_L2_M4p5,,,
83,7,0.0012,4.5,45,2.6667e-05,0,94.0,94,70,25,subduction interface,-0.16403,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,7N 83E 25-70 km depth M4.5,7N_83E_L2_M4p5,,,
83,17,0.0002,4.5,45,4.4444e-06,0,94.0,94,70,25,subduction interface,-0.94218,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,17N 83E 25-70 km depth M4.5,17N_83E_L2_M4p5,,,
83,18,0.0002,4.5,45,4.4444e-06,0,94.0,94,70,25,subduction interface,-0.94218,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,18N 83E 25-70 km depth M4.5,18N_83E_L2_M4p5,,,
83,22,0.0012,4.5,45,2.6667e-05,0,94.0,94,70,25,subduction interface,-0.16403,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,22N 83E 25-70 km depth M4.5,22N_83E_L2_M4p5,,,
83,23,0.0004,4.5,45,8.8889e-06,0,94.0,94,70,25,subduction interface,-0.64115,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,23N 83E 25-70 km depth M4.5,23N_83E_L2_M4p5,,,
83,26,0.0003,4.5,45,6.6667e-06,0,93.0,93,70,25,subduction interface,0.13391,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,26N 83E 25-70 km depth M4.5,26N_83E_L2_M4p5,-6.34,-7.52,-8.7
83,27,0.0053,4.5,45,0.00011778,0,93.0,93,70,25,subduction interface,1.3811,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,27N 83E 25-70 km depth M4.5,27N_83E_L2_M4p5,-4.54,-5.72,-6.9
83,30,0.0432,4.5,45,0.00096,0,88.0,88,70,25,subduction interface,2.4723,1.22,0.09,8,0.4,4,73,210,2,StrasserInterface,30N 83E 25-70 km depth M4.5,30N_83E_L2_M4p5,-3.63,-4.85,-6.07
83,31,0.073,4.5,45,0.0016222,0,87.0,87,70,25,subduction interface,2.4301,1.16,0.06,8.1,0.3,166,89,150,2,StrasserInterface,31N 83E 25-70 km depth M4.5,31N_83E_L2_M4p5,-3.37,-4.53,-5.69
83,32,0.08,4.5,45,0.0017778,0,87.0,87,70,25,subduction interface,2.4699,1.16,0.06,8.1,0.3,166,89,150,2,StrasserInterface,32N 83E 25-70 km depth M4.5,32N_83E_L2_M4p5,-3.33,-4.49,-5.65
84,6,0.0073,4.5,45,0.00016222,27.675,933.0,,70,25,stable shallow crust,0.21511,0.89,0.13,6.8,0.3,129,26,283,2,WC1994,6N 84E 25-70 km depth M4.5,6N_84E_L2_M4p5,-4.64,-6.21,
84,7,0.0408,4.5,45,0.00090667,32.146,933.0,,70,25,stable shallow crust,0.96245,0.89,0.13,6.8,0.3,129,26,283,2,WC1994,7N 84E 25-70 km depth M4.5,7N_84E_L2_M4p5,-3.54,-4.46,
84,8,0.0019,4.5,45,4.2222e-05,5.7977,933.0,,70,25,stable shallow crust,-0.36946,0.89,0.13,6.8,0.3,129,26,283,2,WC1994,8N 84E 25-70 km depth M4.5,8N_84E_L2_M4p5,,,
84,11,0.0001,4.5,45,2.2222e-06,0,94.0,94,70,25,subduction interface,-1.2432,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,11N 84E 25-70 km depth M4.5,11N_84E_L2_M4p5,,,
84,12,0.0001,4.5,45,2.2222e-06,0,94.0,94,70,25,subduction interface,-1.2432,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,12N 84E 25-70 km depth M4.5,12N_84E_L2_M4p5,,,
84,20,0.0002,4.5,45,4.4444e-06,0,94.0,94,70,25,subduction interface,-0.94218,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,20N 84E 25-70 km depth M4.5,20N_84E_L2_M4p5,,,
84,21,0.0045,4.5,45,0.0001,0,94.0,94,70,25,subduction interface,0.41,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,21N 84E 25-70 km depth M4.5,21N_84E_L2_M4p5,-4.7,-5.68,-6.66
84,22,0.0216,4.5,45,0.00048,0,94.0,94,70,25,subduction interface,1.0912,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,22N 84E 25-70 km depth M4.5,22N_84E_L2_M4p5,-3.85,-4.83,-5.81
84,23,0.0103,4.5,45,0.00022889,0,94.0,94,70,25,subduction interface,0.76962,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,23N 84E 25-70 km depth M4.5,23N_84E_L2_M4p5,-4.21,-5.19,-6.17
84,24,0.0051,4.5,45,0.00011333,0,94.0,94,70,25,subduction interface,0.46436,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,24N 84E 25-70 km depth M4.5,24N_84E_L2_M4p5,-4.62,-5.6,-6.58
84,26,0.0044,4.5,45,9.7778e-05,0,93.0,93,70,25,subduction interface,1.3002,1.18,0.09,8.3,0.4,-2,77,196,2,StrasserInterface,26N 84E 25-70 km depth M4.5,26N_84E_L2_M4p5,-4.62,-5.8,-6.98
84,27,0.0192,4.5,45,0.00042667,0,89.0,89,70,25,subduction interface,1.6251,1.11,0.06,7.3,0.4,94,68,340,2,StrasserInterface,27N 84E 25-70 km depth M4.5,27N_84E_L2_M4p5,-3.94,-5.05,-6.21
84,28,0.1358,4.5,45,0.0030178,0,89.0,89,70,25,subduction interface,2.4747,1.11,0.06,7.3,0.4,94,68,340,2,StrasserInterface,28N 84E 25-70 km depth M4.5,28N_84E_L2_M4p5,-3.08,-4.19,-5.3
84,29,0.0825,4.5,45,0.0018333,0,89.0,89,70,25,subduction interface,2.2582,1.11,0.06,7.3,0.4,94,68,340,2,StrasserInterface,29N 84E 25-70 km depth M4.5,29N_84E_L2_M4p5,-3.29,-4.4,-5.53
84,30,0.0478,4.5,45,0.0010622,0,88.0,88,70,25,subduction interface,2.5162,1.22,0.09,8,0.4,4,73,210,2,StrasserInterface,30N 84E 25-70 km depth M4.5,30N_84E_L2_M4p5,-3.59,-4.81,-6.03
84,31,0.0886,4.5,45,0.0019689,0,87.0,87,70,25,subduction interface,2.5142,1.16,0.06,8.1,0.3,166,89,150,2,StrasserInterface,31N 84E 25-70 km depth M4.5,31N_84E_L2_M4p5,-3.29,-4.45,-5.61
85,6,0.0039,4.5,45,8.6667e-05,136.26,933.0,,70,25,stable shallow crust,-0.057148,0.89,0.13,6.8,0.3,129,26,283,2,WC1994,6N 85E 25-70 km depth M4.5,6N_85E_L2_M4p5,,,
85,7,0.0124,4.5,45,0.00027556,138.64,933.0,,70,25,stable shallow crust,0.44521,0.89,0.13,6.8,0.3,129,26,283,2,WC1994,7N 85E 25-70 km depth M4.5,7N_85E_L2_M4p5,-4.2,-5.23,
85,8,0.0005,4.5,45,1.1111e-05,112.09,933.0,,70,25,stable shallow crust,-0.94924,0.89,0.13,6.8,0.3,129,26,283,2,WC1994,8N 85E 25-70 km depth M4.5,8N_85E_L2_M4p5,,,
85,11,0.0056,4.5,45,0.00012444,32.187,933.0,,70,25,stable shallow crust,0.099976,0.89,0.13,6.8,0.3,129,26,283,2,WC1994,11N 85E 25-70 km depth M4.5,11N_85E_L2_M4p5,-5.04,,
85,12,0.0101,4.5,45,0.00022444,4.3767,933.0,,70,25,stable shallow crust,0.35611,0.89,0.13,6.8,0.3,129,26,283,2,WC1994,12N 85E 25-70 km depth M4.5,12N_85E_L2_M4p5,-4.35,-5.46,
85,13,0.0001,4.5,45,2.2222e-06,0,94.0,94,70,25,subduction interface,-1.2432,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,13N 85E 25-70 km depth M4.5,13N_85E_L2_M4p5,,,
85,18,0.0001,4.5,45,2.2222e-06,0,94.0,94,70,25,subduction interface,-1.2432,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,18N 85E 25-70 km depth M4.5,18N_85E_L2_M4p5,,,
85,19,0.0001,4.5,45,2.2222e-06,0,94.0,94,70,25,subduction interface,-1.2432,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,19N 85E 25-70 km depth M4.5,19N_85E_L2_M4p5,,,
85,20,0.0018,4.5,45,4e-05,0,94.0,94,70,25,subduction interface,0.01206,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,20N 85E 25-70 km depth M4.5,20N_85E_L2_M4p5,-6.45,-7.43,-8.41
85,21,0.0234,4.5,45,0.00052,0,94.0,94,70,25,subduction interface,1.126,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,21N 85E 25-70 km depth M4.5,21N_85E_L2_M4p5,-3.81,-4.79,-5.77
85,22,0.0303,4.5,45,0.00067333,0,94.0,94,70,25,subduction interface,1.2382,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,22N 85E 25-70 km depth M4.5,22N_85E_L2_M4p5,-3.69,-4.67,-5.65
85,23,0.0233,4.5,45,0.00051778,0,94.0,94,70,25,subduction interface,1.1241,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,23N 85E 25-70 km depth M4.5,23N_85E_L2_M4p5,-3.81,-4.79,-5.77
85,24,0.0056,4.5,45,0.00012444,0,94.0,94,70,25,subduction interface,0.50498,0.98,0.09,8.3,0.4,-6,89,11,2,StrasserInterface,24N 85E 25-70 km depth M4.5,24N_85E_L2_M4p5,-4.56,-5.54,-6.52
